,intuit_male,intuit_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.2878449,-1.4397341,"('unsociable', 'sociable')",-0.5932046,-0.73988444,-0.9405248,-1.0898093,-0.1492845
1,-0.711061,-0.911292,"('unfriendly', 'friendly')",1.6240153,1.4649497,0.4564772,0.2768289,-0.1796483
2,0.5331531,0.5472353,"('unlikable', 'likable')",0.33881104,0.38756704,0.4359821,0.4674012,0.0314191
3,-0.49610278,-0.48822877,"('repellent', 'pleasant')",0.17142062,0.20703007,-0.1623411,-0.1405993,0.0217418
4,-0.5045531,-0.5284061,"('disliked', 'liked')",-6.0708594,-6.2333016,-3.2877064,-3.3808539,-0.0931475
5,-0.31239805,-0.28268877,"('distant', 'outgoing')",-0.22072801,-0.26245686,-0.266563,-0.2725728,-0.0060098
6,-0.30191195,-0.27290112,"('distant', 'open')",0.27291948,0.21344209,-0.0144962,-0.0297295,-0.0152333
7,-0.64792717,-0.6800833,"('insensitive', 'sensitive')",0.5734028,0.60982186,-0.0372622,-0.0351307,0.0021315
8,-0.7212017,-0.77586925,"('unaffectionate', 'affectionate')",0.9319264,0.8291854,0.1053624,0.0266581,-0.0787043
9,-0.68213296,-0.7451277,"('unaffectionate', 'caring')",1.0991092,1.0570832,0.2084881,0.1559778,-0.0525103
10,-1.5357974,-1.6016802,"('unsympathetic', 'sympathetic')",-0.7603729,-0.78280926,-1.1480851,-1.1922448,-0.0441597
11,-0.6337044,-0.5658766,"('unhelpful', 'helpful')",1.2676455,1.4238927,0.3169705,0.4290081,0.1120376
12,-0.7641979,-0.78668,"('unsupportive', 'supportive')",-1.8037615,-1.8260729,-1.2839797,-1.3063765,-0.0223968
13,-0.85145926,-0.8901724,"('impolite', 'polite')",-0.9034599,-0.8483268,-0.8774596,-0.8692496,0.00821
14,-0.13102107,-0.17470936,"('antisocial', 'social')",-0.5013911,-0.5375508,-0.3162061,-0.3561301,-0.039924
15,0.7353585,0.7056134,"('boring', 'funny')",0.54587406,0.51151216,0.6406163,0.6085628,-0.0320535
