,union_male,union_female,tuple,pacific_male,pacific_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.89536715,-0.9349543,"('unsociable', 'sociable')",-1.2344041,-1.260826,-0.32360628,-0.3568294,-0.8177925,-0.8508699,-0.0330774
1,-0.18682231,-0.21289346,"('unfriendly', 'friendly')",0.27698803,0.15448059,1.275644,1.0159556,0.4552699,0.3191809,-0.136089
2,0.12778272,0.15492564,"('unlikable', 'likable')",0.46904787,0.59340787,0.6415683,0.69384855,0.4127996,0.4807274,0.0679278
3,-0.34595284,-0.10600358,"('repellent', 'pleasant')",-0.15852875,0.06878937,0.63681394,0.80326104,0.0441108,0.2553489,0.2112381
4,0.011203209,-0.052200668,"('disliked', 'liked')",0.53727585,0.47564787,-6.9701076,-7.0665703,-2.1405428,-2.2143744,-0.0738316
5,0.29870638,0.18148085,"('distant', 'outgoing')",-0.4617515,-0.66230494,-0.54581034,-0.7164778,-0.2362852,-0.3991006,-0.1628154
6,0.80270576,0.741176,"('distant', 'open')",-0.1824021,-0.3317332,-0.5914142,-0.7760859,0.0096298,-0.1222144,-0.1318442
7,-0.46179387,-0.3022898,"('insensitive', 'sensitive')",-0.6626643,-0.4304312,0.29491875,0.38985148,-0.2765131,-0.1142898,0.1622233
8,-0.7263757,-0.740754,"('unaffectionate', 'affectionate')",-0.81208855,-0.9978303,0.15110098,-0.044062752,-0.4624544,-0.5942157,-0.1317613
9,0.26646945,0.34686852,"('unaffectionate', 'caring')",-0.68576825,-0.79699975,0.9675841,0.8844718,0.1827617,0.1447802,-0.0379815
10,-1.172263,-0.97542727,"('unsympathetic', 'sympathetic')",-1.800026,-1.6117423,-0.3776133,-0.30037352,-1.1166341,-0.9625144,0.1541197
11,-1.0871218,-1.0319563,"('unhelpful', 'helpful')",-1.2675698,-1.1236569,1.9863427,2.1024978,-0.1227829,-0.0177051,0.1050778
12,-0.28413773,-0.19363366,"('unsupportive', 'supportive')",-0.47363728,-0.41370556,-1.9457302,-1.9654871,-0.9011684,-0.8576088,0.0435596
13,-1.4635526,-1.4662344,"('impolite', 'polite')",-1.1412112,-1.1156083,-0.37509155,-0.32317454,-0.9932851,-0.9683391,0.024946
14,-0.2869888,-0.18332572,"('antisocial', 'social')",-0.09427874,0.062219813,0.19042194,0.27347848,-0.0636152,0.0507909,0.1144061
15,0.04016165,-0.10772802,"('boring', 'funny')",0.49622807,0.3953749,0.060665026,0.020825524,0.1990182,0.1028241,-0.0961941
16,-0.35968465,-0.44879386,"('unpopular', 'popular')",-0.14412951,-0.24318655,0.1982853,0.13156267,-0.101843,-0.1868059,-0.0849629
17,0.45661944,0.5195678,"('nasty', 'nice')",-0.6624931,-0.709272,-0.47460562,-0.4404656,-0.2268264,-0.2100566,0.0167698
18,-0.70792276,-0.62640226,"('disagreeable', 'welcoming')",-0.24270375,-0.17960517,-0.7755696,-0.89821965,-0.5753987,-0.5680757,0.007323
19,-0.55074096,-0.53977895,"('inhospitable', 'hospitable')",-0.60199726,-0.6195292,-0.87495065,-0.9077607,-0.6758963,-0.6890229,-0.0131266
20,-0.7130182,-0.56084746,"('rough', 'thoughtful')",-0.0046986584,0.18317682,0.6331981,0.68432426,-0.0281729,0.1022179,0.1303908
21,-0.7178555,-0.64345706,"('immoral', 'moral')",-0.407327,-0.2241699,-0.41895586,-0.20613503,-0.5147128,-0.3579206,0.1567922
22,-1.7168243,-1.6345828,"('untrustworthy', 'trustworthy')",-0.85038364,-0.7293821,-1.229362,-1.0533623,-1.2655233,-1.139109,0.1264143
23,-0.5093934,-0.41803175,"('insincere', 'sincere')",-0.92857575,-0.7611083,6.092354,6.1118793,1.5514615,1.6442464,0.0927849
24,-0.0752721,0.022148818,"('dishonest', 'honest')",-1.1128283,-1.114953,0.6373787,0.6390682,-0.1835739,-0.1512453,0.0323286
25,0.6793004,0.64381874,"('egoistic', 'altruistic')",0.27464134,0.19272122,0.9051417,0.83501047,0.6196945,0.5571835,-0.062511
26,1.0429422,1.0085377,"('hardhearted', 'benevolent')",1.1675966,1.0237241,1.5001103,1.3325571,1.236883,1.1216063,-0.1152767
27,0.30700505,0.46078393,"('hardhearted', 'softhearted')",-0.6518968,-0.5883507,0.6961233,0.6275023,0.1170772,0.1666452,0.049568
28,-0.51573044,-0.569579,"('disloyal', 'loyal')",-0.94041914,-1.0229872,0.8901427,0.78105617,-0.188669,-0.2705034,-0.0818344
29,-0.6252482,-0.7059735,"('unfair', 'fair')",-0.15345441,-0.16439101,-0.34160757,-0.48215437,-0.3734367,-0.4508396,-0.0774029
30,-1.3381755,-1.286846,"('intolerant', 'tolerant')",-1.2630104,-1.2503344,0.737578,0.7133385,-0.6212026,-0.6079473,0.0132553
31,-0.021266997,-0.09617855,"('evil', 'good')",0.2553884,0.12686734,-1.1231952,-1.3167102,-0.2963579,-0.4286738,-0.1323159
32,-0.49364516,-0.5032316,"('unkind', 'kind')",-0.4613176,-0.41342592,0.84629464,0.7235303,-0.0362227,-0.0643757,-0.028153
33,0.3630322,0.19955453,"('wrong', 'right')",0.9500952,0.8011555,-0.46138436,-0.5256105,0.2839143,0.1583665,-0.1255478
34,-0.46037883,-0.36159897,"('mean', 'honorable')",-0.71576595,-0.5769237,5.327738,5.495568,1.3838644,1.519015,0.1351506
35,-0.16231151,-0.35424462,"('corrupt', 'incorrupt')",-0.59824985,-0.845858,-0.7949716,-0.98889506,-0.518511,-0.7296659,-0.2111549
36,-0.12466734,-0.22511017,"('hostile', 'amicable')",-0.22490434,-0.3736586,-0.72882456,-0.8953979,-0.3594654,-0.4980555,-0.1385901
37,-0.16952282,-0.10022536,"('fake', 'genuine')",-0.8095776,-0.7709629,-0.12660375,-0.14742221,-0.3685681,-0.3395368,0.0290313
38,-0.31477076,-0.41398707,"('untruthful', 'truthful')",-0.25512895,-0.28507218,0.2061688,0.23315635,-0.1212436,-0.155301,-0.0340574
39,0.02421298,0.16389135,"('exploitative', 'cooperative')",0.39951825,0.59799844,0.09036884,0.21825507,0.1713667,0.326715,0.1553483
40,0.5407432,0.62819433,"('stingy', 'generous')",0.3864598,0.45173657,-2.0704927,-2.2175865,-0.3810966,-0.3792185,0.0018781
41,-1.0256064,-0.9773321,"('unforgiving', 'forgiving')",-0.0059613027,0.040840972,0.062027805,-0.013027849,-0.32318,-0.3165063,0.0066737
42,0.1981049,0.27457735,"('unreliable', 'reliable')",0.18487808,0.33994684,-3.0261693,-2.885262,-0.8810621,-0.7569126,0.1241495
43,-0.63343227,-0.506878,"('irresponsible', 'responsible')",-1.7865651,-1.6338542,0.44993982,0.50618356,-0.6566858,-0.5448496,0.1118362
44,-0.20153181,-0.17876543,"('prejudiced', 'unprejudiced')",-0.8760883,-0.79835975,-1.4539717,-1.4988079,-0.843864,-0.825311,0.018553
45,-1.5100001,-1.3811188,"('incompetent', 'competent')",-1.091316,-0.9036047,-0.12836646,-0.06900108,-0.9098941,-0.7845748,0.1253193
46,-1.5143912,-1.4210688,"('uncompetitive', 'competitive')",-0.513321,-0.26659048,-1.0075848,-0.8202891,-1.0117656,-0.8359828,0.1757828
47,-0.8851034,-0.7984066,"('stupid', 'smart')",-0.4228793,-0.262488,5.608476,5.7634125,1.4334977,1.567506,0.1340083
48,-0.8663621,-0.8281786,"('unintelligent', 'intelligent')",-0.45157498,-0.4147023,0.8584232,0.8567134,-0.1531713,-0.1287225,0.0244488
49,-1.6048337,-1.6022615,"('unable', 'able')",-0.84620684,-0.6366794,-0.564448,-0.4116213,-1.0051629,-0.8835208,0.1216421
50,-0.92446166,-0.99776375,"('clumsy', 'skillful')",-0.123901494,-0.11019662,-0.13952208,-0.1842187,-0.3959618,-0.4307264,-0.0347646
51,-1.1159328,-1.2346337,"('uneducated', 'educated')",-0.31868222,-0.369013,0.4635655,0.40476662,-0.3236832,-0.3996267,-0.0759435
52,1.0784297,0.9174125,"('irrational', 'rational')",-0.04983475,-0.3112631,-0.2712992,-0.39600632,0.2524319,0.0700477,-0.1823842
53,-0.997401,-0.96317565,"('uncreative', 'creative')",-0.345596,-0.246548,0.26833037,0.15732093,-0.3582222,-0.3508009,0.0074213
54,-1.4137572,-1.3836726,"('incapable', 'capable')",-0.373747,-0.25743067,0.38888997,0.4171937,-0.4662047,-0.4079699,0.0582348
55,-2.431874,-2.319051,"('incompetent', 'clever')",-1.5962168,-1.4125906,0.105909854,0.2439245,-1.3073937,-1.1625724,0.1448213
56,0.04991162,0.05718317,"('impractical', 'practical')",0.3435311,0.47513458,0.068123646,0.16588059,0.1538555,0.2327328,0.0788773
57,-1.6832352,-1.6491671,"('unimaginative', 'imaginative')",-0.4911719,-0.35664344,-3.2501519,-3.2140613,-1.8081862,-1.7399572,0.068229
58,-0.15352881,-0.14317918,"('undiscriminating', 'discriminating')",0.52550304,0.63129175,0.052408937,0.032723792,0.1414611,0.1736121,0.032151
59,0.41066107,0.2369782,"('foolish', 'wise')",0.20616734,0.09024085,-0.037724555,-0.041739706,0.1930346,0.0951598,-0.0978748
60,-1.5555156,-1.3979855,"('inefficient', 'efficient')",-0.8467077,-0.638811,0.17004094,0.3553673,-0.7440608,-0.5604764,0.1835844
61,-0.6083293,-0.6854649,"('illogical', 'logical')",-0.54507774,-0.60478824,0.36178258,0.29757586,-0.2638748,-0.3308924,-0.0670176
62,-0.98878205,-0.85219604,"('incompetent', 'brilliant')",-0.53415424,-0.27172118,0.58848816,0.81020534,-0.3114827,-0.1045706,0.2069121
63,-0.51110697,-0.5176038,"('unperceptive', 'insightful')",-0.31117862,-0.17903446,0.54221123,0.675887,-0.0933581,-0.0069171,0.086441
64,-0.6070134,-0.70099866,"('shy', 'confident')",-0.7151653,-0.7978421,-6.169161,-6.100215,-2.4971132,-2.5330186,-0.0359054
65,-1.3142494,-1.2744058,"('insecure', 'secure')",-0.71338797,-0.61286753,-0.10522672,0.13601495,-0.7109547,-0.5837528,0.1272019
66,0.098887056,0.047275826,"('inactive', 'active')",0.10521434,0.100011036,0.41987553,0.33840245,0.2079923,0.1618964,-0.0460959
67,1.4015092,1.2762477,"('doubtful', 'determined')",-0.24203853,-0.3178256,-0.038130954,-0.15925518,0.3737799,0.266389,-0.1073909
68,-0.6179932,-0.64579135,"('dependent', 'independent')",-0.94557405,-0.92215157,-1.0432512,-1.0377638,-0.8689394,-0.8685689,0.0003705
69,1.5191742,1.3636191,"('lazy', 'industrious')",1.4213918,1.2760599,-0.4620491,-0.52579063,0.8261724,0.7046294,-0.121543
70,-1.199246,-1.0325184,"('lethargic', 'energetic')",-0.8070533,-0.6004404,0.01705268,0.1596176,-0.6630823,-0.4911137,0.1719686
71,0.33872178,0.34224814,"('diffident', 'self-confident')",-0.2464167,-0.32487348,0.37628695,0.30096436,0.1561973,0.106113,-0.0500843
72,0.10713873,0.13774373,"('unambitious', 'ambitious')",0.01785815,0.0054943506,-0.17173848,-0.13566773,-0.0155805,0.0025235,0.018104
73,1.2513796,1.2301048,"('helpless', 'self-reliant')",-0.044256635,-0.18273714,-3.7587254,-3.7234786,-0.8505341,-0.8920369,-0.0415028
74,0.34705308,0.51588947,"('undedicated', 'dedicated')",0.06050894,0.23609357,-0.5589096,-0.58185244,-0.0504492,0.0567102,0.1071594
75,-0.46788332,-0.5492156,"('meek', 'impulsive')",-0.05268221,-0.040948264,-0.50875044,-0.466529,-0.3431053,-0.3522309,-0.0091256
76,-0.6145622,-0.43294013,"('anxious', 'daring')",-0.3313677,0.012623707,-0.00971636,0.15428202,-0.3185487,-0.0886781,0.2298706
77,-1.5029693,-1.4724344,"('unmotivated', 'motivated')",-0.49451095,-0.36891615,-0.9337491,-0.69585574,-0.9770764,-0.8457354,0.131341
78,-0.7797976,-0.72252494,"('nonresilient', 'resilient')",-0.12994967,-0.007196923,0.069735974,0.17627998,-0.2800038,-0.1844806,0.0955232
79,0.5742492,0.4988553,"('wavering', 'unwavering')",-0.3102211,-0.31200808,-0.52155733,-0.5959792,-0.0858431,-0.1363773,-0.0505342
80,0.14209515,0.16140184,"('dominated', 'dominating')",0.4257229,0.57905835,-0.25600016,-0.05534035,0.1039393,0.2283733,0.124434
81,-1.8876758,-1.9027399,"('submissive', 'aggressive')",-0.7841684,-0.71158206,-0.20162635,0.026429243,-0.9578235,-0.8626309,0.0951926
82,-1.7862319,-1.7811176,"('poor', 'rich')",-0.5036074,-0.35936457,6.2128167,6.2428885,1.3076591,1.3674688,0.0598097
83,-0.17000377,-0.33297545,"('powerless', 'powerful')",-0.119439155,-0.14479625,-0.6887397,-0.71313,-0.3260609,-0.3969673,-0.0709064
84,0.0587976,-0.020900724,"('inferior', 'superior')",0.0950777,0.054161146,0.4648994,0.38876212,0.2062582,0.1406742,-0.065584
85,0.6931096,0.569929,"('insignificant', 'prestigious')",0.13054486,-0.0169608,-0.8789023,-1.093819,-0.018416,-0.1802836,-0.1618676
86,-0.9788533,-1.0433109,"('uninfluential', 'influential')",-0.3587674,-0.44842982,-0.2636435,-0.35629088,-0.5337547,-0.6160105,-0.0822558
87,-0.6921143,-0.7363595,"('unsuccessful', 'successful')",0.33241218,0.40643188,0.815502,0.97250867,0.1519333,0.2141937,0.0622604
88,-0.37055492,-0.4326006,"('low', 'eminent')",-0.6908716,-0.7633363,-0.40465733,-0.50029963,-0.4886946,-0.5654122,-0.0767176
