,arista_male,arista_female,tuple,networks_male,networks_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.6547681,-1.6954486,"('unsociable', 'sociable')",0.44623655,0.34717476,-0.7677117,-0.89473975,-0.6587478,-0.7476712,-0.0889234
1,-0.9631876,-1.0393099,"('unfriendly', 'friendly')",-0.04466277,-0.35361433,1.4768299,1.249051,0.1563265,-0.0479577,-0.2042842
2,1.5995322,1.633071,"('unlikable', 'likable')",1.252506,1.3771654,0.88247746,0.97858536,1.2448386,1.3296072,0.0847686
3,-0.49923632,-0.39326283,"('repellent', 'pleasant')",0.58672625,0.79104215,-0.15006293,-0.11729339,-0.0208577,0.0934953,0.114353
4,-0.27097273,-0.28731212,"('disliked', 'liked')",-1.457671,-1.66053,-5.249902,-5.260694,-2.3261819,-2.4028454,-0.0766635
5,0.13769048,0.090303555,"('distant', 'outgoing')",-0.7519462,-1.0157559,0.0235691,-0.014192931,-0.1968955,-0.3132151,-0.1163196
6,0.27453986,0.26086396,"('distant', 'open')",-1.3744812,-1.7044646,0.5011717,0.4273449,-0.1995899,-0.3387519,-0.139162
7,-0.9508252,-0.82899565,"('insensitive', 'sensitive')",0.09584965,0.32319784,0.23889518,0.26704508,-0.2053601,-0.0795842,0.1257759
8,-0.18997908,-0.21162824,"('unaffectionate', 'affectionate')",-0.67112553,-0.8987102,0.38203198,0.19494164,-0.1596909,-0.3051323,-0.1454414
9,-0.19515863,-0.13830702,"('unaffectionate', 'caring')",0.06698553,-0.037462763,0.568129,0.47550103,0.146652,0.0999104,-0.0467416
10,-1.5827346,-1.4903501,"('unsympathetic', 'sympathetic')",0.14083537,0.35494387,-0.6812564,-0.67225003,-0.7077185,-0.6025521,0.1051664
11,-1.1046668,-1.0623494,"('unhelpful', 'helpful')",1.0242859,1.1149746,1.281573,1.3065399,0.4003974,0.453055,0.0526576
12,-0.44434395,-0.25356376,"('unsupportive', 'supportive')",0.48702577,0.6113822,-1.7158122,-1.6417434,-0.5577101,-0.427975,0.1297351
13,-1.3751174,-1.3665198,"('impolite', 'polite')",0.353108,0.4407715,-0.3274421,-0.28282964,-0.4498172,-0.4028593,0.0469579
14,-0.44228655,-0.3769438,"('antisocial', 'social')",1.8825278,2.052596,-0.6318407,-0.62883425,0.2694669,0.3489393,0.0794724
15,0.32361713,0.1709232,"('boring', 'funny')",-0.6306295,-0.7957168,0.6909766,0.63972825,0.1279881,0.0049782,-0.1230099
16,-0.33726716,-0.3031884,"('unpopular', 'popular')",-0.86556864,-0.9088772,0.6522144,0.6789301,-0.1835405,-0.1777118,0.0058287
17,-0.21506242,-0.14011045,"('nasty', 'nice')",-1.0805563,-1.0566168,-0.24089357,-0.19854446,-0.5121708,-0.4650906,0.0470802
18,0.14498997,0.21557437,"('disagreeable', 'welcoming')",-0.21714981,-0.31636637,-0.31633866,-0.36739084,-0.1294995,-0.156061,-0.0265615
19,-0.7546564,-0.7439844,"('inhospitable', 'hospitable')",-1.4456885,-1.5678996,-0.09035744,-0.07205135,-0.7635674,-0.7946451,-0.0310777
20,-0.026327834,0.052084595,"('rough', 'thoughtful')",0.30043554,0.45345905,0.94743085,0.89661956,0.4071795,0.4673878,0.0602083
