,big_male,big_female,tuple,lots_male,lots_female,inc_male,inc_female,average_male,average_female,female-male
0,0.6605242,0.616453,"('unsociable', 'sociable')",2.6898737,2.8852532,-0.106688395,-0.21085444,1.0812364,1.0969505,0.0157141
1,-0.03417953,-0.106189646,"('unfriendly', 'friendly')",-1.0103765,-1.0522512,2.339056,2.265005,0.4315,0.3688548,-0.0626452
2,0.36216512,0.4428635,"('unlikable', 'likable')",0.26020625,0.22205174,0.29796213,0.31866476,0.3067778,0.32786,0.0210822
3,0.16784663,0.2283302,"('repellent', 'pleasant')",2.156806,2.370978,0.23735893,0.2891761,0.8540039,0.9628282,0.1088243
4,-0.11955097,-0.2283401,"('disliked', 'liked')",-2.0172915,-2.194758,-6.5362563,-6.5595946,-2.8910329,-2.9942309,-0.103198
5,-0.56343687,-0.49221453,"('distant', 'outgoing')",-2.1300707,-2.2344577,0.1048923,0.13066284,-0.8628718,-0.8653364,-0.0024646
6,-0.76600474,-0.67106235,"('distant', 'open')",-2.3382251,-2.4749498,0.18887286,0.22767803,-0.9717857,-0.9727781,-0.0009924
7,0.2930358,0.4225958,"('insensitive', 'sensitive')",1.6978848,1.9559207,1.044813,1.131657,1.0119112,1.1700578,0.1581466
8,0.17364939,0.085769296,"('unaffectionate', 'affectionate')",-1.6869459,-1.7617997,1.1684405,1.0967592,-0.114952,-0.1930904,-0.0781384
9,1.2201066,1.2693212,"('unaffectionate', 'caring')",-0.4642305,-0.4889828,1.4569229,1.5203627,0.7375997,0.7669004,0.0293007
10,0.3504911,0.41475087,"('unsympathetic', 'sympathetic')",2.2372975,2.5360875,-0.30726665,-0.31620768,0.760174,0.8782102,0.1180362
11,1.3419497,1.4989792,"('unhelpful', 'helpful')",1.4473698,1.6102453,2.2180574,2.4440217,1.6691256,1.8510822,0.1819566
12,1.013867,1.063336,"('unsupportive', 'supportive')",1.0437263,1.1478168,-1.3356315,-1.2704318,0.240654,0.3135737,0.0729197
13,1.0172971,0.9895487,"('impolite', 'polite')",2.6233842,2.78337,-0.22724938,-0.29096866,1.1378106,1.16065,0.0228394
14,0.62564,0.72263163,"('antisocial', 'social')",3.0289378,3.1638238,-0.35828248,-0.4107222,1.0987651,1.1585778,0.0598127
15,-0.5860493,-0.7122965,"('boring', 'funny')",-0.2723849,-0.27297974,0.591033,0.53103673,-0.0891337,-0.1514132,-0.0622795
16,-1.505449,-1.5440475,"('unpopular', 'popular')",-1.1736635,-1.0931797,0.1820978,0.2291584,-0.8323382,-0.8026896,0.0296486
17,-0.8757295,-0.78890264,"('nasty', 'nice')",-0.36030033,-0.42780373,-0.3866606,-0.32520613,-0.5408968,-0.5139709,0.0269259
18,-0.26194298,-0.22261275,"('disagreeable', 'welcoming')",0.11414775,0.17179494,-0.34671462,-0.28375235,-0.1648366,-0.1115234,0.0533132
19,-1.2468144,-1.1249952,"('inhospitable', 'hospitable')",-1.9160285,-1.993165,-0.2254991,-0.14213991,-1.1294473,-1.0867667,0.0426806
20,-1.2748652,-0.9885287,"('rough', 'thoughtful')",-0.50689393,-0.43287793,0.7690303,0.8359949,-0.3375762,-0.1951372,0.142439
21,1.0111583,1.0994022,"('immoral', 'moral')",2.730736,2.9188354,-0.42079085,-0.3713645,1.1070344,1.2156243,0.1085899
22,0.474122,0.57619834,"('untrustworthy', 'trustworthy')",1.2276831,1.3185883,-0.61259323,-0.53736097,0.3630706,0.4524752,0.0894046
23,0.8212534,0.86458904,"('insincere', 'sincere')",3.6774044,3.884721,6.4629436,6.5831566,3.6538671,3.7774887,0.1236216
24,1.8101785,1.8948348,"('dishonest', 'honest')",2.2234392,2.4054282,1.0806379,1.1396677,1.704752,1.8133103,0.1085583
25,-0.34622696,-0.40275884,"('egoistic', 'altruistic')",-0.30427825,-0.452894,1.4310762,1.3678046,0.2601903,0.1707173,-0.089473
