,genuine_male,genuine_female,tuple,parts_male,parts_female,co_male,co_female,average_male,average_female,female-male
0,2.2507873,2.523843,"('unsociable', 'sociable')",0.9164289,0.9103999,0.26103857,0.24096395,1.1427516,1.225069,0.0823174
1,-0.028151862,-0.40269735,"('unfriendly', 'friendly')",0.7019669,0.5107643,2.2373497,2.0169349,0.9703883,0.708334,-0.2620543
2,0.3668772,0.4696674,"('unlikable', 'likable')",0.13751075,0.21468426,0.6353512,0.80120176,0.3799131,0.4951845,0.1152714
3,0.53004676,0.73008174,"('repellent', 'pleasant')",-0.4703382,-0.3766678,0.36392307,0.47805715,0.1412105,0.277157,0.1359465
4,-1.258508,-1.6655853,"('disliked', 'liked')",-0.14256456,-0.21968843,-7.322696,-7.44486,-2.9079227,-3.1100445,-0.2021218
5,-2.8174622,-3.2755537,"('distant', 'outgoing')",-0.16736233,-0.24910225,0.07668734,-0.005381788,-0.9693791,-1.1766793,-0.2073002
6,-2.823102,-3.2606168,"('distant', 'open')",-0.24127832,-0.38195553,0.31713167,0.20695584,-0.9157495,-1.1452055,-0.229456
7,2.2830377,2.662046,"('insensitive', 'sensitive')",-0.12016902,0.016488075,0.37243888,0.3735182,0.8451025,1.0173508,0.1722483
8,-1.6367308,-1.9716289,"('unaffectionate', 'affectionate')",-0.52454334,-0.599314,1.1513717,1.007842,-0.3366342,-0.5210336,-0.1843994
9,0.54450333,0.37736148,"('unaffectionate', 'caring')",0.49874043,0.39765322,1.4267883,1.357378,0.8233441,0.7107975,-0.1125466
10,3.058625,3.7007217,"('unsympathetic', 'sympathetic')",0.32790878,0.27094367,-0.09207576,-0.06279687,1.0981526,1.3029562,0.2048036
11,2.2337794,2.579367,"('unhelpful', 'helpful')",0.88758504,0.8641792,1.8710301,2.0012345,1.6641315,1.8149268,0.1507953
12,1.0228357,1.228195,"('unsupportive', 'supportive')",0.39597726,0.40994143,-2.114854,-2.098589,-0.2320137,-0.1534842,0.0785295
13,3.4236882,3.8638356,"('impolite', 'polite')",1.3731171,1.4370286,-0.048726637,0.012564361,1.5826929,1.7711428,0.1884499
14,2.485994,2.8577995,"('antisocial', 'social')",0.79577214,0.90932316,-0.11973152,-0.17508808,1.0540116,1.1973449,0.1433333
15,1.3937286,1.208569,"('boring', 'funny')",0.85610896,0.85542715,0.31376544,0.29965925,0.8545344,0.7878852,-0.0666492
16,-2.275871,-2.4214802,"('unpopular', 'popular')",-1.0048425,-0.9731639,0.17180803,0.15069506,-1.0363019,-1.0813163,-0.0450144
17,0.5130934,0.382938,"('nasty', 'nice')",0.19796123,0.2364315,-0.26716024,-0.2255326,0.1479648,0.131279,-0.0166858
18,-1.4950575,-1.3601935,"('disagreeable', 'welcoming')",-1.1291573,-1.033372,-0.82986933,-0.84013146,-1.1513613,-1.0778991,0.0734622
19,-1.2104082,-1.3965968,"('inhospitable', 'hospitable')",-0.37615883,-0.37483013,-0.33313206,-0.23417026,-0.6398997,-0.6685324,-0.0286327
20,1.439828,1.5745455,"('rough', 'thoughtful')",-0.175717,-0.18732648,0.6284777,0.57670176,0.6308629,0.6546403,0.0237774
21,1.6926839,2.051916,"('immoral', 'moral')",0.5844654,0.63250935,-0.9247416,-0.6994425,0.4508025,0.6616609,0.2108584
22,2.3167834,2.4526207,"('untrustworthy', 'trustworthy')",-0.013889483,-0.08445418,-0.472241,-0.45129848,0.6102176,0.638956,0.0287384
23,3.9021006,4.2849073,"('insincere', 'sincere')",0.6176231,0.5822613,6.2937355,6.335523,3.6044865,3.7342307,0.1297442
24,2.7348342,2.9077678,"('dishonest', 'honest')",0.9175867,0.92258793,1.2418506,1.1672896,1.631424,1.6658818,0.0344578
25,-1.4146961,-1.5995644,"('egoistic', 'altruistic')",0.5578695,0.6561738,1.1087022,1.0086396,0.0839585,0.0217497,-0.0622088
26,0.05475405,-0.31218863,"('hardhearted', 'benevolent')",1.0662106,0.9355374,1.4850307,1.345565,0.8686651,0.6563046,-0.2123605
27,-0.34182748,-0.3495511,"('hardhearted', 'softhearted')",-0.1744713,-0.12620816,1.1266273,0.9717369,0.2034429,0.1653259,-0.038117
28,2.399223,2.4355245,"('disloyal', 'loyal')",1.2011293,1.0782859,1.5526457,1.3586822,1.717666,1.6241643,-0.0935017
29,-0.2585188,-0.5086553,"('unfair', 'fair')",-0.30562583,-0.41194674,-0.37498194,-0.5325372,-0.3130422,-0.4843798,-0.1713376
