,smith_male,smith_female,tuple,a_male,a_female,o_male,o_female,corp_male,corp_female,average_male,average_female,female-male
0,2.188263,1.8072872,"('unsociable', 'sociable')",1.4832215,1.2241784,1.2162523,0.8682895,1.0506877,0.80422366,1.4846061,1.1759946,-0.3086115
1,-1.1934164,-1.2617394,"('unfriendly', 'friendly')",-1.8975272,-1.8972886,-1.3862433,-1.3259917,1.2178043,1.0645652,-0.8148457,-0.8551136,-0.0402679
2,1.7342601,1.7814684,"('unlikable', 'likable')",1.8110793,1.8813261,1.6120185,1.6644018,0.75535655,0.6924565,1.4781785,1.5049131,0.0267346
3,1.7636949,1.9281828,"('repellent', 'pleasant')",1.7721009,1.7228293,1.9114305,1.896265,1.5858246,1.5951948,1.7582626,1.7856181,0.0273555
4,-2.1224427,-2.0694542,"('disliked', 'liked')",-0.14381674,-0.12313405,-0.2525984,-0.16295308,-7.348915,-7.2253923,-2.4669433,-2.3952334,0.0717099
5,-3.090034,-3.071846,"('distant', 'outgoing')",-1.925585,-1.8696994,-1.0959326,-0.88336235,-0.72668576,-0.6878981,-1.7095594,-1.6282015,0.0813579
6,-2.9831457,-2.9327087,"('distant', 'open')",-1.5727576,-1.4790299,-0.657485,-0.40131158,-0.55010283,-0.5446329,-1.4408728,-1.3394207,0.1014521
7,2.2356591,2.1546595,"('insensitive', 'sensitive')",0.5267109,0.46421456,0.78175575,0.67448753,1.19406,1.0670013,1.1845465,1.0900908,-0.0944557
8,-1.5141834,-1.7280518,"('unaffectionate', 'affectionate')",-1.4239972,-1.3329937,-1.2800822,-1.155223,0.39385083,0.34657043,-0.956103,-0.9674245,-0.0113215
9,-0.2879362,-0.45563495,"('unaffectionate', 'caring')",-0.62628317,-0.61791086,-0.116742805,-0.07539758,1.485643,1.4253651,0.1136702,0.0691054,-0.0445648
10,2.6091204,2.3541033,"('unsympathetic', 'sympathetic')",1.5913341,1.3517592,0.80984414,0.4659259,0.8913586,0.5211877,1.4754143,1.173244,-0.3021703
11,1.055575,0.844609,"('unhelpful', 'helpful')",0.7736135,0.69407624,0.93978477,0.80842143,2.663985,2.60572,1.3582397,1.2382066,-0.1200331
12,1.4107666,1.4024177,"('unsupportive', 'supportive')",1.1235132,1.1855744,0.31698456,0.3620616,-1.3208483,-1.3364041,0.382604,0.4034124,0.0208084
13,2.3229916,2.1935487,"('impolite', 'polite')",1.5099435,1.3779482,1.9003015,1.7997228,0.4579789,0.3063015,1.5478038,1.4193803,-0.1284235
14,2.907057,2.7343779,"('antisocial', 'social')",2.4936595,2.3562937,1.3459479,1.1072222,0.77347416,0.6784339,1.8800347,1.7190819,-0.1609528
15,-0.87123007,-1.0886428,"('boring', 'funny')",0.18657054,0.08713961,0.5291456,0.5662838,-0.61230636,-0.5731816,-0.1919551,-0.2521003,-0.0601452
16,-2.5913184,-2.4719381,"('unpopular', 'popular')",-0.681098,-0.58728456,-0.32503885,-0.22286856,0.15795639,0.3667961,-0.8598747,-0.7288238,0.1310509
17,-0.5894486,-0.6530986,"('nasty', 'nice')",-0.2542349,-0.29001576,-0.33052695,-0.23925914,-0.6519919,-0.5831165,-0.4565506,-0.4413725,0.0151781
18,-1.2984122,-1.3265834,"('disagreeable', 'welcoming')",-0.53625834,-0.38047162,0.049610794,0.1871573,-0.47901124,-0.49560642,-0.5660177,-0.503876,0.0621417
19,-0.9169443,-0.9498677,"('inhospitable', 'hospitable')",-1.0230752,-1.0613356,-0.8783243,-0.84890336,-0.49785405,-0.53450954,-0.8290495,-0.848654,-0.0196045
20,1.2574904,1.3679203,"('rough', 'thoughtful')",-0.24481645,-0.27316722,-0.6515235,-0.7277199,0.58544326,0.56285864,0.2366484,0.2324729,-0.0041755
21,2.6417449,2.737751,"('immoral', 'moral')",1.6010704,1.5920666,0.86359847,0.782409,0.3076855,0.310612,1.3535247,1.3557098,0.0021851
22,2.705753,2.542187,"('untrustworthy', 'trustworthy')",1.5843227,1.3895547,0.79453915,0.5977893,-0.2909465,-0.48024124,1.1984171,1.0123224,-0.1860947
23,1.9899226,1.8311912,"('insincere', 'sincere')",0.45783406,0.32917663,1.1015711,0.9607464,7.1342964,6.9685264,2.6709061,2.5224102,-0.1484959
24,1.6569875,1.574393,"('dishonest', 'honest')",0.04188037,0.0019934312,-0.13479719,-0.2173492,1.4015347,1.1577649,0.7414013,0.6292006,-0.1122007
25,-0.37432948,-0.2232217,"('egoistic', 'altruistic')",-1.0893798,-0.87682307,-0.38511306,-0.15383011,0.46681592,0.51779044,-0.3455016,-0.1840211,0.1614805
26,-0.37768084,-0.7379902,"('hardhearted', 'benevolent')",-0.06852536,-0.3371735,-0.11114497,-0.38512686,1.4062704,1.1730226,0.2122298,-0.071817,-0.2840468
27,-0.8376704,-0.8873562,"('hardhearted', 'softhearted')",-0.9639435,-0.87754124,0.1658678,0.30002442,1.2611715,1.1842436,-0.0936436,-0.0701574,0.0234862
28,0.78886503,0.49062964,"('disloyal', 'loyal')",0.19615027,-0.030381743,0.5239398,0.18674877,1.70518,1.4134636,0.8035338,0.5151151,-0.2884187
29,-0.07945271,0.045592383,"('unfair', 'fair')",0.24724802,0.07545937,0.7666755,0.8138944,-0.17645627,-0.2968536,0.1895036,0.1595231,-0.0299805
30,2.7397408,2.5627599,"('intolerant', 'tolerant')",0.45974416,0.37849653,-0.49933878,-0.666903,1.1697761,1.0516956,0.9674805,0.8315123,-0.1359682
31,-3.2068336,-3.0913389,"('evil', 'good')",-0.7701619,-0.73618555,-1.2318889,-1.0890361,-1.2135986,-1.0891355,-1.6056207,-1.5014241,0.1041966
32,1.3036181,1.1083423,"('unkind', 'kind')",0.2796303,0.18824449,0.73477525,0.46522605,1.3220507,0.99760973,0.9100186,0.6898556,-0.220163
33,-0.51570076,-0.45127806,"('wrong', 'right')",-0.116324216,-0.086024836,0.0069541,0.12815608,-0.8187672,-0.81166804,-0.3609595,-0.3052037,0.0557558
34,-0.6714635,-0.60903823,"('mean', 'honorable')",-0.11867046,-0.08620124,0.12607366,0.15330896,6.1469026,6.2566695,1.3707106,1.4286847,0.0579741
35,-2.6579266,-2.6883922,"('corrupt', 'incorrupt')",-1.4003807,-1.4745708,-1.6363617,-1.5406588,-1.0451794,-1.024008,-1.684962,-1.6819074,0.0030546
36,-2.7921996,-2.7674556,"('hostile', 'amicable')",-1.1027744,-1.1784059,-1.4596627,-1.4510615,-0.57652724,-0.58664423,-1.4827909,-1.4958918,-0.0131009
37,1.4337522,1.3894215,"('fake', 'genuine')",0.8177262,0.77176696,-0.8278834,-0.8188443,0.52091,0.46892554,0.4861262,0.4528174,-0.0333088
38,-0.02096932,-0.046045866,"('untruthful', 'truthful')",0.2708956,0.27633426,-0.2560649,-0.15134844,0.29154864,0.33740824,0.0713525,0.104087,0.0327345
