,allergan_male,allergan_female,tuple,plc_male,plc_female,average_male,average_female,female-male
30,0.35687977,0.44020855,"('intolerant', 'tolerant')",0.44359592,0.5058153,0.4002379,0.4730119,0.072774
31,-0.04385487,-0.086211585,"('evil', 'good')",0.30226612,0.26312885,0.1292056,0.0884586,-0.040747
32,-0.51235783,-0.54750085,"('unkind', 'kind')",0.36733016,0.15265757,-0.0725138,-0.1974216,-0.1249078
33,0.3062387,0.23237118,"('wrong', 'right')",0.30087632,0.18882795,0.3035575,0.2105996,-0.0929579
34,-0.26664886,-0.16452718,"('mean', 'honorable')",3.2053635,3.1035016,1.4693574,1.4694872,0.0001298
35,0.47755152,0.31975767,"('corrupt', 'incorrupt')",-0.16057065,-0.39707068,0.1584904,-0.0386565,-0.1971469
36,-0.29506016,-0.43885523,"('hostile', 'amicable')",1.2703437,1.0038376,0.4876418,0.2824912,-0.2051506
37,0.90769094,0.94118935,"('fake', 'genuine')",0.7201809,0.6446752,0.8139359,0.7929323,-0.0210036
38,-0.42245105,-0.44464695,"('untruthful', 'truthful')",0.200993,0.1831988,-0.110729,-0.1307241,-0.0199951
39,0.2633338,0.31632856,"('exploitative', 'cooperative')",0.57299715,0.6385857,0.4181655,0.4774571,0.0592916
40,0.35783958,0.3464068,"('stingy', 'generous')",-1.1949062,-1.2740471,-0.4185333,-0.4638202,-0.0452869
41,-0.48724115,-0.4272602,"('unforgiving', 'forgiving')",0.40938723,0.42161727,-0.038927,-0.0028215,0.0361055
42,0.3016122,0.51126075,"('unreliable', 'reliable')",-1.5120366,-1.2783397,-0.6052122,-0.3835395,0.2216727
43,-0.5877999,-0.50520813,"('irresponsible', 'responsible')",1.0045013,1.0370281,0.2083507,0.26591,0.0575593
44,1.0823889,1.138263,"('prejudiced', 'unprejudiced')",-1.5748948,-1.5085192,-0.246253,-0.1851281,0.0611249
45,-0.10949978,-0.04961916,"('incompetent', 'competent')",1.0636163,1.1799674,0.4770582,0.5651741,0.0881159
46,-0.6544121,-0.5225757,"('uncompetitive', 'competitive')",-0.3750887,-0.30236405,-0.5147504,-0.4124699,0.1022805
47,-0.105244316,-0.07104388,"('stupid', 'smart')",3.906164,3.7577224,1.9004598,1.8433392,-0.0571206
48,-1.0454239,-0.9763638,"('unintelligent', 'intelligent')",-0.23477651,-0.11182367,-0.6401002,-0.5440937,0.0960065
49,-0.41256112,-0.19844201,"('unable', 'able')",-0.5330243,-0.42126548,-0.4727927,-0.3098537,0.162939
50,0.11946967,0.12698929,"('clumsy', 'skillful')",-0.318607,-0.53168243,-0.0995687,-0.2023466,-0.1027779
51,-1.376587,-1.3506206,"('uneducated', 'educated')",-0.49640748,-0.5063927,-0.9364973,-0.9285067,0.0079906
52,-0.06420533,-0.22228606,"('irrational', 'rational')",0.28414193,0.07229182,0.1099683,-0.0749971,-0.1849654
53,-1.5486994,-1.5342388,"('uncreative', 'creative')",1.0806537,0.9692049,-0.2340229,-0.282517,-0.0484941
54,-0.35178864,-0.4987586,"('incapable', 'capable')",0.63091815,0.4789186,0.1395648,-0.00992,-0.1494848
55,-0.520648,-0.3856286,"('incompetent', 'clever')",-0.26867878,-0.09008555,-0.3946634,-0.2378571,0.1568063
56,0.2215158,0.39162374,"('impractical', 'practical')",0.54122293,0.7683704,0.3813694,0.5799971,0.1986277
57,-0.6034544,-0.59897524,"('unimaginative', 'imaginative')",-0.8144182,-0.5228065,-0.7089363,-0.5608909,0.1480454
58,-0.58166313,-0.5462322,"('undiscriminating', 'discriminating')",1.0245959,1.1091387,0.2214664,0.2814533,0.0599869
59,0.37097773,0.2984964,"('foolish', 'wise')",0.27904463,0.1374962,0.3250112,0.2179963,-0.1070149
60,-0.4155852,-0.14967792,"('inefficient', 'efficient')",-0.61195725,-0.3126152,-0.5137712,-0.2311465,0.2826247
61,-0.65703434,-0.7404772,"('illogical', 'logical')",1.167849,0.966177,0.2554073,0.1128499,-0.1425574
62,-0.16217667,-0.011407219,"('incompetent', 'brilliant')",0.14957637,0.3261345,-0.0063002,0.1573636,0.1636638
63,-1.3109527,-1.2222791,"('unperceptive', 'insightful')",0.9519642,0.99914664,-0.1794942,-0.1115662,0.067928
64,0.6942557,0.7786881,"('shy', 'confident')",-3.8834972,-3.4532702,-1.5946207,-1.337291,0.2573297
65,-0.15816629,-0.18620902,"('insecure', 'secure')",0.19310184,0.28071123,0.0174678,0.0472511,0.0297833
66,-0.1083998,-0.13683388,"('inactive', 'active')",0.78976464,0.6756103,0.3406824,0.2693882,-0.0712942
67,0.053096384,0.16260526,"('doubtful', 'determined')",-0.6880776,-0.6092116,-0.3174906,-0.2233032,0.0941874
68,-0.27161098,-0.26920804,"('dependent', 'independent')",-0.9136156,-0.9391837,-0.5926133,-0.6041959,-0.0115826
69,0.98409843,0.9515993,"('lazy', 'industrious')",0.28837115,0.2619245,0.6362348,0.6067619,-0.0294729
70,-0.55310106,-0.469325,"('lethargic', 'energetic')",0.20223352,0.22869872,-0.1754338,-0.1203131,0.0551207
71,-0.5738577,-0.619273,"('diffident', 'self-confident')",0.7888566,0.6965586,0.1074995,0.0386428,-0.0688567
72,-0.24297641,-0.2532326,"('unambitious', 'ambitious')",0.5241,0.60188794,0.1405618,0.1743277,0.0337659
73,1.0618991,1.0246153,"('helpless', 'self-reliant')",-1.4160249,-1.3035604,-0.1770629,-0.1394725,0.0375904
74,-0.36603743,-0.2937329,"('undedicated', 'dedicated')",1.078732,1.1206033,0.3563473,0.4134352,0.0570879
75,0.4029767,0.30702174,"('meek', 'impulsive')",-0.8656975,-0.8335009,-0.2313604,-0.2632396,-0.0318792
76,-0.45266595,-0.27747858,"('anxious', 'daring')",-0.6643211,-0.5043287,-0.5584936,-0.3909037,0.1675899
77,-1.3533558,-1.1737992,"('unmotivated', 'motivated')",-0.9283794,-0.7815804,-1.1408676,-0.9776897,0.1631779
78,-0.940062,-0.88386124,"('nonresilient', 'resilient')",0.8779083,0.8130851,-0.0310768,-0.0353881,-0.0043113
79,0.49900365,0.39827904,"('wavering', 'unwavering')",0.08661532,-0.05338925,0.2928095,0.1724449,-0.1203646
80,0.6121,0.70492697,"('dominated', 'dominating')",0.17995259,0.38625342,0.3960263,0.5455902,0.1495639
81,-0.43435067,-0.33848044,"('submissive', 'aggressive')",-1.2283685,-0.9480521,-0.8313596,-0.6432663,0.1880933
82,-0.82951856,-0.84181595,"('poor', 'rich')",3.8880148,3.634688,1.5292481,1.396436,-0.1328121
83,0.16184941,0.3097264,"('powerless', 'powerful')",-0.6986741,-0.5467921,-0.2684124,-0.1185329,0.1498795
84,-0.1334242,-0.05488757,"('inferior', 'superior')",0.55529916,0.56479347,0.2109375,0.2549529,0.0440154
85,-0.5474436,-0.6403302,"('insignificant', 'prestigious')",0.4341294,0.25458744,-0.0566571,-0.1928714,-0.1362143
86,-1.4539834,-1.4922318,"('uninfluential', 'influential')",0.34222004,0.3578153,-0.5558817,-0.5672083,-0.0113266
87,-0.3072861,-0.36440545,"('unsuccessful', 'successful')",1.467129,1.5223526,0.5799214,0.5789735,-0.0009479
88,-0.8367433,-0.8094135,"('low', 'eminent')",-0.06028478,-0.022923637,-0.448514,-0.4161686,0.0323454
