,invesco_male,invesco_female,tuple,ltd_male,ltd_female,average_male,average_female,female-male
30,0.35569876,0.2531136,"('intolerant', 'tolerant')",1.4692005,1.5142591,0.9124496,0.8836864,-0.0287632
31,-0.54056716,-0.42127863,"('evil', 'good')",-0.7300941,-0.80658185,-0.6353306,-0.6139302,0.0214004
32,-0.5560925,-0.65898734,"('unkind', 'kind')",0.93745375,0.80159116,0.1906806,0.0713019,-0.1193787
33,0.22419141,0.21553637,"('wrong', 'right')",-0.38765863,-0.5396594,-0.0817336,-0.1620615,-0.0803279
34,-0.28040987,-0.19036321,"('mean', 'honorable')",5.2310767,5.2925653,2.4753335,2.551101,0.0757675
35,-0.014984924,-0.0897232,"('corrupt', 'incorrupt')",-0.18792552,-0.46483302,-0.1014552,-0.2772781,-0.1758229
36,-0.04512663,-0.089135915,"('hostile', 'amicable')",0.463713,0.20971848,0.2092932,0.0602913,-0.1490019
37,-0.5324643,-0.559958,"('fake', 'genuine')",-0.01856499,-0.01276488,-0.2755147,-0.2863614,-0.0108467
38,-1.1065254,-1.1119403,"('untruthful', 'truthful')",0.117192484,0.15229832,-0.4946665,-0.479821,0.0148455
39,0.3337419,0.3555683,"('exploitative', 'cooperative')",-0.036594573,-0.0026269564,0.1485737,0.1764707,0.027897
40,0.5281089,0.54026973,"('stingy', 'generous')",-1.4396924,-1.4640533,-0.4557917,-0.4618918,-0.0061001
41,-0.4283956,-0.42594647,"('unforgiving', 'forgiving')",0.27493328,0.22819006,-0.0767312,-0.0988782,-0.022147
42,0.64015335,0.6507416,"('unreliable', 'reliable')",-2.9873152,-2.934002,-1.1735809,-1.1416302,0.0319507
43,-1.2555506,-1.2413781,"('irresponsible', 'responsible')",0.7706627,0.8580646,-0.2424439,-0.1916567,0.0507872
44,0.7364976,0.77085656,"('prejudiced', 'unprejudiced')",-2.012723,-1.9788741,-0.6381127,-0.6040088,0.0341039
45,-1.097021,-1.1055769,"('incompetent', 'competent')",0.32267153,0.39427257,-0.3871747,-0.3556522,0.0315225
46,-0.39096174,-0.36760274,"('uncompetitive', 'competitive')",-0.29082772,-0.15305945,-0.3408947,-0.2603311,0.0805636
47,-0.2062736,-0.09911375,"('stupid', 'smart')",5.323224,5.3807096,2.5584753,2.6407979,0.0823226
48,-0.64040345,-0.6805471,"('unintelligent', 'intelligent')",0.65068704,0.711366,0.0051418,0.0154094,0.0102676
49,-0.42769936,-0.31246564,"('unable', 'able')",-0.3705257,-0.35897025,-0.3991125,-0.3357179,0.0633946
50,0.0695817,0.04579632,"('clumsy', 'skillful')",-0.5977956,-0.7026658,-0.264107,-0.3284347,-0.0643277
51,-0.75867134,-0.85848993,"('uneducated', 'educated')",0.48789024,0.45936453,-0.1353905,-0.1995627,-0.0641722
52,-0.4278677,-0.5723799,"('irrational', 'rational')",-0.10586366,-0.3379631,-0.2668657,-0.4551715,-0.1883058
53,-1.2044609,-1.2373385,"('uncreative', 'creative')",0.7085927,0.6089316,-0.2479341,-0.3142035,-0.0662694
54,-0.7487378,-0.78262514,"('incapable', 'capable')",0.99736565,0.93953615,0.1243139,0.0784555,-0.0458584
55,-0.45053026,-0.46650624,"('incompetent', 'clever')",0.6824955,0.8213478,0.1159826,0.1774208,0.0614382
56,0.066282496,0.0032237023,"('impractical', 'practical')",0.5495298,0.6055142,0.3079062,0.304369,-0.0035372
57,-0.47568333,-0.49799094,"('unimaginative', 'imaginative')",-1.2549491,-1.1320723,-0.8653162,-0.8150316,0.0502846
58,-0.6961249,-0.7004836,"('undiscriminating', 'discriminating')",0.6608815,0.68469197,-0.0176217,-0.0078958,0.0097259
59,-0.28733486,-0.3017208,"('foolish', 'wise')",0.18799347,0.10936017,-0.0496707,-0.0961803,-0.0465096
60,-0.34419024,-0.34082642,"('inefficient', 'efficient')",-0.23425959,0.022940148,-0.2892249,-0.1589431,0.1302818
61,-0.6476569,-0.7468969,"('illogical', 'logical')",0.52488106,0.3456723,-0.0613879,-0.2006123,-0.1392244
62,0.010863641,0.04221836,"('incompetent', 'brilliant')",0.3759957,0.53884864,0.1934297,0.2905335,0.0971038
63,-1.3700222,-1.3179166,"('unperceptive', 'insightful')",0.4819928,0.5969711,-0.4440147,-0.3604728,0.0835419
64,0.5621193,0.56578285,"('shy', 'confident')",-6.3138795,-6.1695523,-2.87588,-2.8018847,0.0739953
65,0.015238447,-0.068673514,"('insecure', 'secure')",-0.0016745888,0.12156985,0.0067819,0.0264482,0.0196663
66,-0.2955675,-0.29450762,"('inactive', 'active')",1.0348865,0.9484258,0.3696595,0.3269591,-0.0427004
67,0.395405,0.39934438,"('doubtful', 'determined')",-0.6624136,-0.62948316,-0.1335043,-0.1150694,0.0184349
68,-0.74705285,-0.7527823,"('dependent', 'independent')",-0.85162604,-0.8424667,-0.7993394,-0.7976245,0.0017149
69,1.0770072,1.1426687,"('lazy', 'industrious')",-0.5517807,-0.6398378,0.2626132,0.2514155,-0.0111977
70,-0.37176397,-0.38688016,"('lethargic', 'energetic')",0.74039066,0.86301035,0.1843133,0.2380651,0.0537518
71,-0.62037224,-0.6102432,"('diffident', 'self-confident')",0.1491434,0.062220708,-0.2356144,-0.2740113,-0.0383969
72,-0.45167336,-0.41547564,"('unambitious', 'ambitious')",-0.25135875,-0.17791279,-0.3515161,-0.2966942,0.0548219
73,1.2880764,1.2281106,"('helpless', 'self-reliant')",-3.205857,-3.1836426,-0.9588903,-0.977766,-0.0188757
74,-0.32870564,-0.32188517,"('undedicated', 'dedicated')",0.45861676,0.4597884,0.0649556,0.0689516,0.003996
75,0.8320234,0.96183896,"('meek', 'impulsive')",-0.7776522,-0.7169399,0.0271856,0.1224495,0.0952639
76,-0.035075597,-0.04973011,"('anxious', 'daring')",0.048837278,0.17779693,0.0068808,0.0640334,0.0571526
77,-0.2735339,-0.21178341,"('unmotivated', 'motivated')",-1.0834904,-0.9477344,-0.6785122,-0.5797589,0.0987533
78,-0.93989474,-0.8578646,"('nonresilient', 'resilient')",-0.06295256,-0.0185989,-0.5014237,-0.4382318,0.0631919
79,-0.62538415,-0.63385,"('wavering', 'unwavering')",-0.03560525,-0.124045536,-0.3304947,-0.3789478,-0.0484531
80,0.24203071,0.23875242,"('dominated', 'dominating')",-0.67240965,-0.5390415,-0.2151895,-0.1501445,0.065045
81,0.59627336,0.580433,"('submissive', 'aggressive')",-0.5321008,-0.30366853,0.0320863,0.1383822,0.1062959
82,-0.92197204,-0.9192715,"('poor', 'rich')",5.8443317,5.785022,2.4611797,2.4328752,-0.0283045
83,0.011825174,0.012724515,"('powerless', 'powerful')",-1.3754954,-1.3602581,-0.6818351,-0.6737668,0.0080683
84,0.49145705,0.4402111,"('inferior', 'superior')",0.81662667,0.7745467,0.6540419,0.6073789,-0.046663
85,-0.2320199,-0.23163679,"('insignificant', 'prestigious')",0.3458839,0.20617847,0.056932,-0.0127292,-0.0696612
86,-2.0128584,-2.0740898,"('uninfluential', 'influential')",0.19679028,0.20122604,-0.9080341,-0.9364319,-0.0283978
87,0.35139322,0.35924888,"('unsuccessful', 'successful')",1.1102843,1.166803,0.7308388,0.7630259,0.0321871
88,-0.18542401,-0.32179937,"('low', 'eminent')",0.6414693,0.56706625,0.2280226,0.1226334,-0.1053892
