,family_male,family_female,tuple,dollar_male,dollar_female,stores_male,stores_female,inc_male,inc_female,average_male,average_female,female-male
0,2.118814,1.6134607,"('unsociable', 'sociable')",0.34980038,0.3115326,1.3468354,1.3430287,-0.3422198,-0.56847346,0.8683075,0.6748872,-0.1934203
1,-1.1011925,-1.2451376,"('unfriendly', 'friendly')",0.22803551,0.14295709,0.103184655,0.14150697,1.8769565,1.8057367,0.276746,0.2112658,-0.0654802
2,0.7257109,0.7331899,"('unlikable', 'likable')",0.9675091,1.1253012,0.5486213,0.6502404,0.5658176,0.7448825,0.7019147,0.8134035,0.1114888
3,0.9092534,0.6555772,"('repellent', 'pleasant')",-0.9313576,-0.74433494,0.32819405,0.57521075,0.39137653,0.4703802,0.1743666,0.2392083,0.0648417
4,-1.0274017,-0.6843316,"('disliked', 'liked')",-0.10957605,-0.11009049,-0.21943872,-0.13962749,-6.6509514,-6.6053534,-2.001842,-1.8848507,0.1169913
5,-2.7568524,-2.2363596,"('distant', 'outgoing')",-0.09798184,-0.13202775,-0.38200104,-0.35984382,-0.035192054,0.11967692,-0.8180069,-0.6521385,0.1658684
6,-3.0669167,-2.6079211,"('distant', 'open')",-0.35509843,-0.36561403,-0.6258218,-0.5483143,0.60469264,0.7449408,-0.8607861,-0.6942272,0.1665589
7,1.4522152,1.0331337,"('insensitive', 'sensitive')",0.42691272,0.5514309,0.92984873,1.176725,0.6683923,0.48232862,0.8693422,0.8109046,-0.0584376
8,-0.220561,-0.017225742,"('unaffectionate', 'affectionate')",0.42642182,0.2633141,-0.40578485,-0.40755764,0.7354173,0.7207682,0.1338733,0.1398247,0.0059514
9,0.62036157,0.66608816,"('unaffectionate', 'caring')",1.0812856,0.903544,0.4009128,0.3723401,1.2637373,1.2975147,0.8415743,0.8098717,-0.0317026
10,2.6629405,2.037024,"('unsympathetic', 'sympathetic')",-0.017991668,0.07202068,0.7785808,0.9831717,0.03995034,-0.1274479,0.86587,0.7411922,-0.1246778
11,1.2018937,0.92615074,"('unhelpful', 'helpful')",0.64291924,0.81292164,0.4271596,0.6198468,2.0151834,2.0594642,1.071789,1.1045959,0.0328069
12,2.2092376,2.1591303,"('unsupportive', 'supportive')",0.7769311,0.90956813,0.7089078,0.9936908,-1.9615521,-1.9890062,0.4333811,0.5183458,0.0849647
13,1.729441,1.2149959,"('impolite', 'polite')",1.0944796,1.0719888,1.2622213,1.2352185,0.007183425,-0.2021547,1.0233314,0.8300121,-0.1933193
14,2.7354965,2.3620985,"('antisocial', 'social')",0.5815949,0.63209057,1.0172701,0.9963444,-0.6415184,-0.7843867,0.9232108,0.8015367,-0.1216741
15,-0.05358097,-0.01065539,"('boring', 'funny')",0.6675164,0.6226247,0.1740951,0.06717983,0.34643185,0.3422342,0.2836156,0.2553458,-0.0282698
16,-1.7102045,-1.4692951,"('unpopular', 'popular')",-0.98707706,-0.88198555,-0.603292,-0.3899854,0.55925006,0.6838557,-0.6853309,-0.5143526,0.1709783
17,-0.7295223,-0.4303769,"('nasty', 'nice')",-0.07261141,0.11743599,-0.44855592,-0.35415924,-0.51941264,-0.3623969,-0.4425256,-0.2573743,0.1851513
18,-0.3390923,-0.31600195,"('disagreeable', 'welcoming')",-0.43844652,-0.38883144,-0.7393585,-0.56031376,-0.47513154,-0.46777764,-0.4980072,-0.4332312,0.064776
19,-0.696495,-0.3267264,"('inhospitable', 'hospitable')",0.09005071,0.20496981,-0.71916,-0.68397415,0.06984065,0.23946375,-0.3139409,-0.1415668,0.1723741
20,0.24493939,0.14002272,"('rough', 'thoughtful')",0.27148855,0.45141217,-0.1653229,0.051163524,0.80110204,0.7695176,0.2880518,0.353029,0.0649772
21,3.1071506,2.6794043,"('immoral', 'moral')",-0.21653126,-0.119281545,0.86946225,0.97745776,-0.56983775,-0.6393141,0.7975609,0.7245666,-0.0729943
22,1.4469594,0.9850261,"('untrustworthy', 'trustworthy')",0.1528208,0.23722863,0.29613936,0.39595962,-0.99603117,-1.1137466,0.2249721,0.1261169,-0.0988552
23,2.0930958,1.653129,"('insincere', 'sincere')",0.9393666,1.0094327,0.9610058,1.1781955,6.278973,6.1837144,2.5681105,2.5061178,-0.0619927
24,0.8577673,0.7168391,"('dishonest', 'honest')",1.0287222,0.98978305,0.13183758,0.08491576,1.0195731,0.8931555,0.759475,0.6711733,-0.0883017
25,-1.5342914,-1.2785755,"('egoistic', 'altruistic')",-0.36255044,-0.5206928,-0.2261227,-0.23049144,1.2207938,1.1455859,-0.2255426,-0.2210435,0.0044991
26,-0.10482575,-0.079499766,"('hardhearted', 'benevolent')",1.0435112,0.8808838,0.75389665,0.7132406,0.9867635,0.8672633,0.6698364,0.595472,-0.0743644
27,-0.56048155,-0.55067766,"('hardhearted', 'softhearted')",0.30722106,0.24817337,0.87331885,0.967517,1.6067946,1.4614565,0.5567132,0.5316173,-0.0250959
28,1.0002211,0.7125703,"('disloyal', 'loyal')",0.43315056,0.3070024,0.26760828,0.23951343,1.2576994,1.0447141,0.7396698,0.57595,-0.1637198
29,-1.7589232,-1.5701427,"('unfair', 'fair')",-0.13304009,-0.1677551,-0.5520199,-0.56293297,-0.6251485,-0.79332596,-0.7672829,-0.7735392,-0.0062563
30,1.7196652,1.5024092,"('intolerant', 'tolerant')",0.2762986,0.38939553,1.0558494,1.1278862,0.7543726,0.7277175,0.9515464,0.9368521,-0.0146943
31,-4.1829405,-3.6389384,"('evil', 'good')",-0.63424265,-0.684923,-1.4106029,-1.4643993,-0.96429044,-0.93927944,-1.7980192,-1.6818851,0.1161341
32,2.2904913,1.9064687,"('unkind', 'kind')",0.560574,0.46598047,1.336596,1.3228678,1.5209495,1.2612753,1.4271526,1.239148,-0.1880046
33,-0.7057148,-0.5787095,"('wrong', 'right')",1.0097291,0.9097741,-0.69884974,-0.7941577,-0.5607895,-0.5858058,-0.2389062,-0.2622247,-0.0233185
34,-0.32875833,-0.17014214,"('mean', 'honorable')",-0.886386,-0.6182265,0.35725072,0.61242384,6.2426043,6.423049,1.3461777,1.561776,0.2155983
35,-3.1172483,-2.5972395,"('corrupt', 'incorrupt')",-0.5320275,-0.71121097,-1.7301068,-1.9340227,-0.5044681,-0.5285378,-1.4709626,-1.4427527,0.0282099
36,-3.3020976,-2.8755178,"('hostile', 'amicable')",-1.0842195,-1.2854526,-2.1546519,-2.183353,-0.11648708,-0.10459293,-1.664364,-1.6122291,0.0521349
37,1.1557218,0.89994454,"('fake', 'genuine')",0.4878169,0.55412096,0.13524686,0.15642485,0.70083433,0.6284466,0.619905,0.5597342,-0.0601708
38,0.41184723,0.54703194,"('untruthful', 'truthful')",0.88486713,0.9139539,0.10599856,0.19370544,0.2175911,0.31127638,0.405076,0.4914919,0.0864159
39,1.9335213,1.857548,"('exploitative', 'cooperative')",1.8157405,1.9074656,1.4722766,1.3860993,0.41832328,0.3822924,1.4099655,1.3833513,-0.0266142
40,0.5414033,0.47134206,"('stingy', 'generous')",0.43000242,0.4029048,0.10197042,0.2784489,-1.8156832,-1.9561253,-0.1855768,-0.2008574,-0.0152806
41,0.5326971,0.39510673,"('unforgiving', 'forgiving')",1.2960511,1.2926164,0.38436708,0.54396224,0.01755299,-0.05676046,0.5576671,0.5437312,-0.0139359
42,1.1176443,1.1903175,"('unreliable', 'reliable')",0.9532539,1.2400582,0.7978058,1.1345177,-2.611591,-2.4834838,0.0642782,0.2703524,0.2060742
43,2.650783,2.3862555,"('irresponsible', 'responsible')",1.0581911,1.321538,1.8267279,2.078373,0.72650015,0.72197825,1.5655504,1.6270361,0.0614857
44,-0.9061541,-0.7047901,"('prejudiced', 'unprejudiced')",-1.0022511,-0.8438743,-0.6808363,-0.67913103,-1.3131466,-1.2430379,-0.975597,-0.8677083,0.1078887
45,1.4723167,1.1013287,"('incompetent', 'competent')",0.23521738,0.5101729,1.3060585,1.6800406,-0.07465513,-0.21056524,0.7347344,0.7702442,0.0355098
46,3.0471604,2.4063146,"('uncompetitive', 'competitive')",0.5873711,0.81189173,2.175126,2.4928434,-0.5104934,-0.58252954,1.3247911,1.2821301,-0.042661
