,perkinelmer_male,perkinelmer_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.24184035,-0.33846396,"('unsociable', 'sociable')",-0.20685528,-0.30633864,-0.2243478,-0.3224013,-0.0980535
1,-1.3292997,-1.425447,"('unfriendly', 'friendly')",1.5405166,1.4355912,0.1056085,0.0050721,-0.1005364
2,0.79268116,0.80696267,"('unlikable', 'likable')",0.7052443,0.7520158,0.7489628,0.7794893,0.0305265
3,-0.8015124,-0.7726467,"('repellent', 'pleasant')",0.105796635,0.1540927,-0.3478579,-0.309277,0.0385809
4,-0.009988859,-0.074489124,"('disliked', 'liked')",-5.7658505,-5.7911115,-2.8879197,-2.9328003,-0.0448806
5,-1.3421364,-1.2934122,"('distant', 'outgoing')",-0.26311994,-0.2686002,-0.8026282,-0.7810062,0.021622
6,-1.5778682,-1.5536475,"('distant', 'open')",0.09266879,0.07053807,-0.7425997,-0.7415547,0.001045
7,-0.55703837,-0.5969906,"('insensitive', 'sensitive')",0.12766036,0.20128559,-0.214689,-0.1978525,0.0168365
8,-1.2383136,-1.291147,"('unaffectionate', 'affectionate')",0.73750293,0.6573547,-0.2504053,-0.3168961,-0.0664908
9,-1.50747,-1.5760871,"('unaffectionate', 'caring')",0.75649524,0.7135234,-0.3754874,-0.4312819,-0.0557945
10,-1.3094543,-1.3730292,"('unsympathetic', 'sympathetic')",-0.6301053,-0.60785425,-0.9697798,-0.9904417,-0.0206619
11,-0.50664884,-0.54419655,"('unhelpful', 'helpful')",1.2746453,1.2962613,0.3839982,0.3760324,-0.0079658
12,-0.38212645,-0.33406597,"('unsupportive', 'supportive')",-1.9413697,-1.8693078,-1.1617481,-1.1016868,0.0600613
13,-0.10932163,-0.10859199,"('impolite', 'polite')",-0.8279433,-0.8221575,-0.4686325,-0.4653747,0.0032578
14,0.4470109,0.39509043,"('antisocial', 'social')",-0.36571664,-0.41963315,0.0406471,-0.0122714,-0.0529185
15,0.5686728,0.500495,"('boring', 'funny')",0.6590067,0.6149137,0.6138397,0.5577043,-0.0561354
16,-0.5874164,-0.5901309,"('unpopular', 'popular')",0.4789262,0.5097921,-0.0542451,-0.0401694,0.0140757
17,0.17431633,0.18338983,"('nasty', 'nice')",-0.24661906,-0.2259141,-0.0361514,-0.0212621,0.0148893
18,-0.12798499,-0.15431342,"('disagreeable', 'welcoming')",-0.2415721,-0.29930788,-0.1847785,-0.2268106,-0.0420321
19,-1.4055086,-1.3742318,"('inhospitable', 'hospitable')",-0.004959161,0.06501063,-0.7052339,-0.6546106,0.0506233
20,-0.124341145,-0.12828207,"('rough', 'thoughtful')",1.2735829,1.2260582,0.5746209,0.5488881,-0.0257328
21,-0.0403248,-0.14505991,"('immoral', 'moral')",-0.4275643,-0.39403123,-0.2339446,-0.2695456,-0.035601
22,-0.32102367,-0.36375925,"('untrustworthy', 'trustworthy')",-0.5613967,-0.6850704,-0.4412102,-0.5244148,-0.0832046
23,-1.0264496,-1.1375458,"('insincere', 'sincere')",4.8679094,4.7523623,1.9207299,1.8074082,-0.1133217
24,-0.95301837,-1.0122524,"('dishonest', 'honest')",0.41587472,0.3274905,-0.2685718,-0.342381,-0.0738092
25,-0.55429834,-0.5443196,"('egoistic', 'altruistic')",1.4721348,1.4647845,0.4589182,0.4602324,0.0013142
26,-0.089760445,-0.12934883,"('hardhearted', 'benevolent')",1.8311527,1.7871633,0.8706961,0.8289072,-0.0417889
27,-0.5856682,-0.5211109,"('hardhearted', 'softhearted')",1.2929823,1.2492552,0.3536571,0.3640721,0.010415
28,-0.43206847,-0.58780855,"('disloyal', 'loyal')",0.7540303,0.64495414,0.1609809,0.0285728,-0.1324081
29,-0.63218206,-0.6748427,"('unfair', 'fair')",-0.23100302,-0.3947134,-0.4315925,-0.5347781,-0.1031856
30,0.4842657,0.38974324,"('intolerant', 'tolerant')",1.4562267,1.377909,0.9702462,0.8838261,-0.0864201
31,-0.98935854,-0.8784035,"('evil', 'good')",-0.7781903,-0.7947044,-0.8837744,-0.8365539,0.0472205
32,0.040940285,-0.016856287,"('unkind', 'kind')",0.8177614,0.7289235,0.4293509,0.3560336,-0.0733173
33,0.19263619,0.14809501,"('wrong', 'right')",-0.61202997,-0.680508,-0.2096969,-0.2662065,-0.0565096
34,-0.6606178,-0.5752932,"('mean', 'honorable')",5.730978,5.7835655,2.5351801,2.6041362,0.0689561
35,-0.3532367,-0.39847484,"('corrupt', 'incorrupt')",0.15086167,0.019010723,-0.1011875,-0.1897321,-0.0885446
36,-1.296746,-1.3774605,"('hostile', 'amicable')",0.54899985,0.31685472,-0.3738731,-0.5303029,-0.1564298
37,0.29901728,0.2587483,"('fake', 'genuine')",0.047875248,0.055366136,0.1734463,0.1570572,-0.0163891
