,integrys_male,integrys_female,tuple,energy_male,energy_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.2334311,-1.3446571,"('unsociable', 'sociable')",0.08997717,-0.0839298,0.64593315,0.4763233,-0.82202405,-0.9597362,-0.3298862,-0.4779999,-0.1481137
1,-2.1408117,-2.1543264,"('unfriendly', 'friendly')",0.34288642,0.23047069,-0.65829986,-0.7709742,1.4801052,1.4738086,-0.24403,-0.3052553,-0.0612253
2,0.7782012,0.7850927,"('unlikable', 'likable')",1.2281548,1.2396826,1.9994031,2.0374508,1.0572753,1.2247828,1.2657586,1.3217523,0.0559937
3,-0.65888256,-0.6290532,"('repellent', 'pleasant')",-0.44990382,-0.33313486,1.3140235,1.3615367,0.41179863,0.46229276,0.1542589,0.2154104,0.0611515
4,-0.029814972,-0.099958956,"('disliked', 'liked')",0.7087143,0.5130338,-0.090451576,-0.2136317,-6.311808,-6.2641397,-1.4308401,-1.5161741,-0.085334
5,-0.6967764,-0.5837326,"('distant', 'outgoing')",0.23853914,0.30181748,-1.877327,-1.7243537,-0.25478637,-0.10314812,-0.6475877,-0.5273542,0.1202335
6,-1.1929322,-1.0546453,"('distant', 'open')",-0.31118995,-0.2633754,-2.3438551,-2.1665752,0.20245774,0.32480773,-0.9113799,-0.789947,0.1214329
7,-0.121210225,-0.11893265,"('insensitive', 'sensitive')",0.80928856,0.82724744,0.030303286,0.07520216,0.3210922,0.3349824,0.2598684,0.2796248,0.0197564
8,-1.0322965,-1.0426114,"('unaffectionate', 'affectionate')",-0.3123868,-0.4124835,-0.39909068,-0.41006908,0.47225243,0.50028056,-0.3178804,-0.3412209,-0.0233405
9,-1.1739488,-1.203106,"('unaffectionate', 'caring')",0.53488725,0.43417716,-0.47181356,-0.49204123,0.9173626,0.9720137,-0.0483781,-0.0722391,-0.023861
10,-0.9645072,-1.0186673,"('unsympathetic', 'sympathetic')",-0.27746385,-0.32679462,0.08531819,-0.0006082207,-0.51149845,-0.56751496,-0.4170378,-0.4783963,-0.0613585
11,-0.22096042,-0.3076419,"('unhelpful', 'helpful')",0.49452317,0.49647158,0.3497155,0.3210713,2.0683856,2.070203,0.6729159,0.645026,-0.0278899
12,-0.71143687,-0.6747447,"('unsupportive', 'supportive')",0.75821793,0.8084759,0.4013595,0.5893737,-2.077072,-1.928685,-0.4072328,-0.301395,0.1058378
13,-0.94923675,-0.9830587,"('impolite', 'polite')",-0.08226229,-0.09958717,-0.0005102828,-0.015837546,-0.5793528,-0.6086865,-0.4028406,-0.4267925,-0.0239519
14,-0.12135309,-0.16914551,"('antisocial', 'social')",0.8195361,0.80636734,1.7240912,1.6348522,-0.57880867,-0.6955541,0.4608664,0.39413,-0.0667364
15,0.18818864,0.118209645,"('boring', 'funny')",0.265581,0.16256148,-0.7452251,-0.91220313,0.6840483,0.6259985,0.0981482,-0.0013584,-0.0995066
16,-0.00030118693,-0.0675761,"('unpopular', 'popular')",-0.256467,-0.40681085,-0.0644051,-0.10341032,0.84442353,0.8435043,0.1308126,0.0664268,-0.0643858
17,-0.31853318,-0.28072003,"('nasty', 'nice')",-0.7217129,-0.6637896,-0.82944983,-0.7706628,-0.03824876,-0.04827943,-0.4769862,-0.440863,0.0361232
18,-0.5604352,-0.51109016,"('disagreeable', 'welcoming')",-1.1454058,-1.1244255,-0.6640029,-0.4537299,-0.39657503,-0.27837026,-0.6916047,-0.5919039,0.0997008
19,-0.8445066,-0.78312194,"('inhospitable', 'hospitable')",-1.0430249,-1.0215926,-1.7161943,-1.7058803,-0.13405892,0.026738636,-0.9344462,-0.8709641,0.0634821
20,-0.26218304,-0.22951274,"('rough', 'thoughtful')",-0.1199668,-0.05267177,0.95408773,0.9786334,0.99071234,0.964928,0.3906626,0.4153442,0.0246816
21,0.14175367,0.020427458,"('immoral', 'moral')",1.1135001,1.0272313,0.72636354,0.6359062,-0.84231293,-0.84797394,0.2848261,0.2088978,-0.0759283
22,-0.79206043,-0.85986495,"('untrustworthy', 'trustworthy')",-0.9166595,-1.0737362,0.8896389,0.78594613,-1.1410813,-1.2256569,-0.4900406,-0.593328,-0.1032874
23,-0.71642554,-0.8631378,"('insincere', 'sincere')",-0.17077976,-0.17446339,0.28836536,0.24387018,5.900854,5.7317905,1.3255036,1.2345148,-0.0909888
24,-0.8150946,-0.80352515,"('dishonest', 'honest')",0.58446455,0.53777766,-0.2867824,-0.27492228,0.7241905,0.66692567,0.0516945,0.031564,-0.0201305
25,-0.56542313,-0.5257442,"('egoistic', 'altruistic')",0.5011606,0.40801275,-0.2457595,-0.25191516,1.529295,1.4548416,0.3048182,0.2712988,-0.0335194
26,-0.3492179,-0.4156924,"('hardhearted', 'benevolent')",0.6534239,0.63345087,0.6055461,0.56873244,1.3013582,1.1979746,0.5527776,0.4961164,-0.0566612
27,-0.77459526,-0.6674111,"('hardhearted', 'softhearted')",0.04670093,0.21752444,-0.86710286,-0.7421841,1.1370845,1.1806935,-0.1144782,-0.0028443,0.1116339
28,-0.8188497,-0.9654177,"('disloyal', 'loyal')",0.5183702,0.22659665,0.5367533,0.31259224,1.1497396,0.9390935,0.3465034,0.1282162,-0.2182872
29,-0.44843215,-0.43374586,"('unfair', 'fair')",-0.98354423,-0.95883286,-0.8108856,-0.82483035,-0.5610619,-0.7100736,-0.700981,-0.7318707,-0.0308897
30,-0.3095277,-0.4270867,"('intolerant', 'tolerant')",0.8942244,0.88887113,0.77294034,0.6868786,0.9459104,0.94865507,0.5758868,0.5243295,-0.0515573
31,-1.3433906,-1.2014275,"('evil', 'good')",-1.4726002,-1.4000008,-1.8714547,-1.741215,-1.0630735,-1.0258753,-1.4376298,-1.3421297,0.0955001
32,-0.41922218,-0.49987668,"('unkind', 'kind')",0.19197303,0.1365083,0.78774285,0.66609895,0.98310804,0.8505636,0.3859004,0.2883235,-0.0975769
33,0.31046337,0.32351273,"('wrong', 'right')",1.1786438,1.0793177,-0.4734241,-0.43510956,-0.43469715,-0.5070159,0.1452465,0.1151762,-0.0300703
34,-0.10976471,-0.003466472,"('mean', 'honorable')",0.07060581,0.2358534,-0.21796554,0.024146967,6.114231,6.2929883,1.4642767,1.6373806,0.1731039
35,0.32787928,0.36326298,"('corrupt', 'incorrupt')",-0.47228348,-0.5689956,-1.6484083,-1.6367747,0.16358839,-0.011234243,-0.407306,-0.4634354,-0.0561294
36,-0.7150375,-0.69242936,"('hostile', 'amicable')",-0.832536,-1.0192829,-1.5908277,-1.6148194,0.5226992,0.3907115,-0.6539255,-0.7339551,-0.0800296
37,0.44470108,0.48878026,"('fake', 'genuine')",0.29220182,0.23248282,-0.09975056,-0.07508277,0.4104856,0.42769808,0.2619095,0.2684696,0.0065601
38,-0.19870926,-0.27668908,"('untruthful', 'truthful')",0.45076358,0.34625623,-0.54218745,-0.5354962,0.23676056,0.25605777,-0.0133431,-0.0524678,-0.0391247
39,0.6728199,0.66308224,"('exploitative', 'cooperative')",0.31932098,0.43215743,1.6923732,1.7293777,-0.016390413,-0.07756125,0.6670309,0.6867641,0.0197332
40,-0.5417739,-0.534441,"('stingy', 'generous')",0.21087396,0.11047463,-0.0705055,0.022444677,-2.0030038,-1.9730085,-0.6011024,-0.5936326,0.0074698
41,-0.7201048,-0.7441174,"('unforgiving', 'forgiving')",-0.7280023,-0.7765835,0.59330237,0.6442404,0.26925412,0.2808374,-0.1463877,-0.1489058,-0.0025181
42,0.48987755,0.4979766,"('unreliable', 'reliable')",0.2778049,0.35788363,1.1943562,1.3055602,-3.0893567,-2.9043422,-0.2818295,-0.1857305,0.096099
43,-0.7198723,-0.7554588,"('irresponsible', 'responsible')",0.96726483,1.0628213,0.658426,0.6833272,0.43493733,0.4681754,0.335189,0.3647163,0.0295273
44,0.86781996,0.848011,"('prejudiced', 'unprejudiced')",-0.03249374,0.0075083757,-0.061682373,-0.13385731,-1.207696,-1.2800041,-0.108513,-0.1395855,-0.0310725
45,-1.501352,-1.5813109,"('incompetent', 'competent')",-0.09197757,-0.12829536,0.21053666,0.05263506,-0.4898642,-0.5531343,-0.4681643,-0.5525264,-0.0843621
46,-0.1449756,-0.21805431,"('uncompetitive', 'competitive')",0.3309618,0.36293668,1.7371019,1.6847925,-0.7981714,-0.7325757,0.2812292,0.2742748,-0.0069544
47,-0.38980743,-0.28856194,"('stupid', 'smart')",1.1029813,1.2181524,0.942969,1.0690982,5.802271,5.835786,1.8646035,1.9586186,0.0940151
48,-0.8041116,-0.859275,"('unintelligent', 'intelligent')",0.47684032,0.42455652,-0.5648763,-0.5824276,0.01496059,0.04260269,-0.2192968,-0.2436358,-0.024339
49,-0.024733633,0.0028344952,"('unable', 'able')",-0.11310187,0.012105509,-0.5663527,-0.47502968,-0.41278154,-0.21201806,-0.2792425,-0.1680269,0.1112156
50,0.70494485,0.7177718,"('clumsy', 'skillful')",0.25596574,0.21177107,0.26853955,0.3503792,0.20400333,0.29970115,0.3583634,0.3949058,0.0365424
51,-0.6198787,-0.7131911,"('uneducated', 'educated')",-0.33616626,-0.4064272,0.72251284,0.5850666,0.5283074,0.4239083,0.0736938,-0.0276608,-0.1013546
52,-0.17011926,-0.25119728,"('irrational', 'rational')",-0.18441217,-0.3887046,-1.1679766,-1.2203089,0.26485303,0.12787388,-0.3144138,-0.4330842,-0.1186704
53,-0.73697793,-0.7273538,"('uncreative', 'creative')",0.5249027,0.46254188,0.11913633,0.13940077,1.123246,1.1436194,0.2575768,0.2545521,-0.0030247
54,-0.9190359,-0.99358624,"('incapable', 'capable')",-0.037375428,-0.07743972,-0.25633112,-0.314203,0.9959758,0.9851587,-0.0541917,-0.1000176,-0.0458259
55,-0.8058245,-0.88333255,"('incompetent', 'clever')",-0.4199213,-0.473109,1.1548581,1.0475789,-0.21962449,-0.2602458,-0.072628,-0.1422771,-0.0696491
56,-0.09561289,-0.23738873,"('impractical', 'practical')",1.2837832,1.3146949,0.94632053,0.82371414,-0.07968266,-0.13800249,0.5137021,0.4407544,-0.0729477
57,-0.92704654,-1.0614198,"('unimaginative', 'imaginative')",0.75479865,0.6376696,-0.12157559,-0.30619478,-2.6007059,-2.6486652,-0.7236323,-0.8446525,-0.1210202
58,0.425849,0.35534975,"('undiscriminating', 'discriminating')",0.6757924,0.629666,0.647003,0.65965855,-0.021144433,0.054360855,0.431875,0.4247588,-0.0071162
59,-0.21977827,-0.18647401,"('foolish', 'wise')",1.206182,1.164723,-1.0651553,-1.0627843,0.38855729,0.40638855,0.0774514,0.0804633,0.0030119
60,0.18524623,0.16054262,"('inefficient', 'efficient')",1.7369292,1.9280262,1.3302536,1.3807621,-0.46431154,-0.32179222,0.6970294,0.7868847,0.0898553
61,-0.357066,-0.3986348,"('illogical', 'logical')",0.87754697,0.75375,-0.29456753,-0.3130304,0.05804499,-0.072657205,0.0709896,-0.0076431,-0.0786327
62,-0.24038106,-0.26724574,"('incompetent', 'brilliant')",0.4125859,0.5230422,0.73870367,0.75506276,-0.12290548,0.028795414,0.1970008,0.2599137,0.0629129
63,-0.87422574,-0.91369146,"('unperceptive', 'insightful')",0.792547,0.8040696,1.2206903,1.3156166,0.49840543,0.7093244,0.4093542,0.4788298,0.0694756
64,-0.0564606,-0.08910277,"('shy', 'confident')",1.1813698,1.0957625,1.1789176,1.221,-6.825861,-6.8260245,-1.1305085,-1.1495912,-0.0190827
65,-0.27510056,-0.40468997,"('insecure', 'secure')",0.355465,0.2627093,1.2417918,1.0990211,-0.34946424,-0.4560578,0.243173,0.1252457,-0.1179273
66,0.32642895,0.42107892,"('inactive', 'active')",-0.59086156,-0.6282298,0.48043948,0.53913814,1.0836976,1.0631629,0.3249261,0.3487875,0.0238614
67,0.7975987,0.75601053,"('doubtful', 'determined')",0.07209664,0.061630234,0.79187185,0.7862035,-0.38539752,-0.4490281,0.3190424,0.288704,-0.0303384
68,-0.124875985,-0.16624963,"('dependent', 'independent')",-0.05711332,-0.09704522,-0.0018967353,-0.067548215,-0.6074571,-0.54735726,-0.1978358,-0.2195501,-0.0217143
69,0.5594351,0.6936541,"('lazy', 'industrious')",1.156104,1.138797,-0.18290937,-0.038269088,-0.70608795,-0.5842206,0.2066354,0.3024904,0.095855
70,-0.33595216,-0.3342095,"('lethargic', 'energetic')",0.5092596,0.5710198,0.4405027,0.46117628,0.3299576,0.40753192,0.2359419,0.2763796,0.0404377
71,-0.1255798,-0.08971447,"('diffident', 'self-confident')",1.5747643,1.6412492,-0.08818968,-0.061391603,0.3644187,0.3474023,0.4313533,0.4593863,0.028033
72,-0.86476606,-0.92130655,"('unambitious', 'ambitious')",0.58836484,0.57263297,0.22364418,0.16680919,-0.9671238,-0.96397066,-0.2549702,-0.2864588,-0.0314886
73,1.1082184,1.0666358,"('helpless', 'self-reliant')",1.3594897,1.1977736,0.051885556,0.01777948,-3.3803065,-3.3013055,-0.2151782,-0.2547791,-0.0396009
74,-0.26057476,-0.2982836,"('undedicated', 'dedicated')",0.42389622,0.51637787,1.2308574,1.2661272,0.18342502,0.25059703,0.394401,0.4337046,0.0393036
75,0.55774856,0.5238218,"('meek', 'impulsive')",-0.4107553,-0.45265365,-1.194883,-1.1958745,-0.09524708,0.0025323052,-0.2857842,-0.2805435,0.0052407
76,0.20347588,0.18086772,"('anxious', 'daring')",-0.17496051,-0.101678364,1.2755954,1.3375467,0.36416596,0.3522489,0.4170692,0.4422462,0.025177
77,-0.009127464,-0.044526406,"('unmotivated', 'motivated')",0.57386696,0.5200098,0.44341478,0.4372999,-1.3509845,-1.2746723,-0.0857075,-0.0904722,-0.0047647
78,-0.23640135,-0.18261594,"('nonresilient', 'resilient')",0.4118033,0.5645142,0.7952229,0.9097233,-0.29612127,-0.07194278,0.1686259,0.3049197,0.1362938
79,-0.6803193,-0.70057905,"('wavering', 'unwavering')",-0.253065,-0.3350358,-1.7351494,-1.7278436,0.08068547,0.1205075,-0.6469621,-0.6607378,-0.0137757
80,1.0035605,0.97058135,"('dominated', 'dominating')",0.35524604,0.31364876,1.9438394,1.8606575,-1.2242488,-1.2995813,0.5195993,0.4613265,-0.0582728
81,-0.028000541,-0.122069634,"('submissive', 'aggressive')",1.5804236,1.5110376,1.9270192,1.7372757,-0.72820145,-0.85116863,0.6878102,0.5687687,-0.1190415
82,-0.9622938,-0.996531,"('poor', 'rich')",-0.24403512,-0.2539983,0.38182878,0.34392396,6.5103917,6.494618,1.4214729,1.3970032,-0.0244697
83,0.32969552,0.22666384,"('powerless', 'powerful')",0.87996674,0.89367545,-0.12201403,-0.15035765,-1.0253575,-1.1377065,0.0155727,-0.0419312,-0.0575039
84,0.5960556,0.56806344,"('inferior', 'superior')",0.31364393,0.28615052,0.5083151,0.51660335,0.3708278,0.3575045,0.4472106,0.4320804,-0.0151302
85,-0.4054072,-0.42667186,"('insignificant', 'prestigious')",0.35725048,0.2157278,-0.5461519,-0.5585902,0.41406748,0.49556398,-0.0450603,-0.0684926,-0.0234323
86,-1.7594175,-1.9054817,"('uninfluential', 'influential')",0.4332015,0.27905625,-0.009133536,-0.04857196,-0.42365155,-0.4884275,-0.4397503,-0.5408562,-0.1011059
87,0.57381946,0.49945903,"('unsuccessful', 'successful')",0.5277435,0.3777779,1.5269601,1.3708805,0.73575526,0.6055944,0.8410696,0.713428,-0.1276416
88,-0.8153519,-0.92612743,"('low', 'eminent')",-0.24756843,-0.35377315,-0.4567429,-0.64681613,0.30947596,0.27503115,-0.3025468,-0.4129214,-0.1103746
