,target_male,target_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,0.08154988,0.18314506,"('unsociable', 'sociable')",0.22460237,0.23623206,0.1530761,0.2096886,0.0566125
1,0.24207284,0.18303269,"('unfriendly', 'friendly')",1.318457,1.1971945,0.7802649,0.6901135,-0.0901514
2,0.7167228,0.7334935,"('unlikable', 'likable')",0.40831968,0.33125067,0.5625212,0.5323721,-0.0301491
3,-0.6044741,-0.36545578,"('repellent', 'pleasant')",0.82883435,0.87312967,0.1121801,0.2538369,0.1416568
4,-0.79868764,-0.81709856,"('disliked', 'liked')",-7.441427,-7.719438,-4.1200576,-4.2682681,-0.1482105
5,-0.3089478,-0.41213256,"('distant', 'outgoing')",-0.68455386,-0.79464513,-0.4967508,-0.6033888,-0.106638
6,-0.2899986,-0.34393835,"('distant', 'open')",-0.5258306,-0.5999043,-0.4079146,-0.4719213,-0.0640067
7,0.39262542,0.51415867,"('insensitive', 'sensitive')",0.4963215,0.70322096,0.4444734,0.6086898,0.1642164
8,0.14914656,0.03531336,"('unaffectionate', 'affectionate')",0.6872999,0.63797045,0.4182232,0.3366419,-0.0815813
9,0.95546985,0.92865264,"('unaffectionate', 'caring')",1.1379772,1.1762506,1.0467236,1.0524516,0.005728
10,0.3378391,0.5840639,"('unsympathetic', 'sympathetic')",-0.10230378,0.20458098,0.1177677,0.3943224,0.2765547
11,0.54986423,0.6603681,"('unhelpful', 'helpful')",1.7195218,1.950893,1.134693,1.3056306,0.1709376
12,1.2015352,1.3082308,"('unsupportive', 'supportive')",-2.0877903,-2.0156443,-0.4431275,-0.3537068,0.0894207
13,0.06124474,0.03831151,"('impolite', 'polite')",-0.71346,-0.5537419,-0.3261077,-0.2577152,0.0683925
14,0.6067779,0.6119028,"('antisocial', 'social')",0.17079805,0.13539076,0.388788,0.3736468,-0.0151412
15,0.12705691,-0.03848725,"('boring', 'funny')",-0.3838819,-0.49024335,-0.1284125,-0.2643653,-0.1359528
16,-1.1020778,-1.1006112,"('unpopular', 'popular')",0.22894382,0.10730321,-0.436567,-0.496654,-0.060087
17,-0.5922326,-0.529579,"('nasty', 'nice')",-0.4797382,-0.395389,-0.5359854,-0.462484,0.0735014
18,-0.33552754,-0.30926478,"('disagreeable', 'welcoming')",-0.34547907,-0.37356606,-0.3405033,-0.3414154,-0.0009121
19,-0.8660908,-0.87705743,"('inhospitable', 'hospitable')",-0.75491416,-0.76511335,-0.8105025,-0.8210854,-0.0105829
20,1.247282,1.3600032,"('rough', 'thoughtful')",1.0970773,1.0475776,1.1721797,1.2037904,0.0316107
21,0.43719316,0.5372709,"('immoral', 'moral')",-0.24149376,-0.08925637,0.0978497,0.2240073,0.1261576
22,0.08783239,0.13764466,"('untrustworthy', 'trustworthy')",-0.80787146,-0.7571137,-0.3600195,-0.3097345,0.050285
23,1.0870817,1.2274935,"('insincere', 'sincere')",6.427442,6.6849866,3.7572618,3.9562402,0.1989784
24,0.19037715,0.21249521,"('dishonest', 'honest')",0.6024833,0.7073956,0.3964302,0.4599454,0.0635152
25,0.4180434,0.34258986,"('egoistic', 'altruistic')",1.2725633,1.0999746,0.8453034,0.7212822,-0.1240212
26,1.5836327,1.4871064,"('hardhearted', 'benevolent')",1.5062965,1.3313136,1.5449646,1.40921,-0.1357546
27,0.0893018,0.12994452,"('hardhearted', 'softhearted')",1.1685973,1.0835862,0.6289496,0.6067654,-0.0221842
28,1.0341616,0.9729688,"('disloyal', 'loyal')",1.5218273,1.5510439,1.2779944,1.2620063,-0.0159881
29,-0.3659866,-0.46882585,"('unfair', 'fair')",-0.45250383,-0.6026551,-0.4092452,-0.5357405,-0.1264953
30,0.22828591,0.3773713,"('intolerant', 'tolerant')",0.7403981,0.80663353,0.484342,0.5920024,0.1076604
31,-1.5386387,-1.5384889,"('evil', 'good')",-1.0969135,-1.3847961,-1.3177761,-1.4616425,-0.1438664
32,0.17527491,0.28654987,"('unkind', 'kind')",0.68571955,0.7491904,0.4304972,0.5178701,0.0873729
33,0.41633588,0.24859813,"('wrong', 'right')",-0.46344143,-0.55437165,-0.0235528,-0.1528868,-0.129334
34,-0.8516042,-0.63252556,"('mean', 'honorable')",5.5019317,5.7120385,2.3251638,2.5397565,0.2145927
35,-0.8294311,-1.1240152,"('corrupt', 'incorrupt')",-0.48099995,-0.72351724,-0.6552155,-0.9237663,-0.2685508
36,-1.1939061,-1.2542938,"('hostile', 'amicable')",-0.35306552,-0.5575627,-0.7734858,-0.9059283,-0.1324425
37,-0.6352615,-0.57868314,"('fake', 'genuine')",0.17145121,0.25590232,-0.2319051,-0.1613904,0.0705147
38,0.25185087,0.28406227,"('untruthful', 'truthful')",-0.35275978,-0.2675681,-0.0504545,0.0082471,0.0587016
39,1.189697,1.2137773,"('exploitative', 'cooperative')",0.2550262,0.2128295,0.7223616,0.7133034,-0.0090582
40,-0.6665733,-0.5846667,"('stingy', 'generous')",-2.1263065,-2.3160982,-1.3964399,-1.4503825,-0.0539426
41,1.1671681,1.2747976,"('unforgiving', 'forgiving')",0.017852694,-0.122132115,0.5925104,0.5763327,-0.0161777
42,0.29731214,0.47387293,"('unreliable', 'reliable')",-3.3826048,-3.2835155,-1.5426464,-1.4048213,0.1378251
43,1.2020583,1.3792328,"('irresponsible', 'responsible')",0.65001476,0.83388346,0.9260365,1.1065581,0.1805216
44,-0.7895506,-0.78658265,"('prejudiced', 'unprejudiced')",-1.1424853,-1.1277289,-0.966018,-0.9571558,0.0088622
45,-0.0658341,0.2414136,"('incompetent', 'competent')",0.22142011,0.23975168,0.077793,0.2405826,0.1627896
46,-0.22304514,0.01514061,"('uncompetitive', 'competitive')",-0.80661494,-0.6721307,-0.5148301,-0.3284951,0.186335
47,0.21653709,0.29427028,"('stupid', 'smart')",5.75353,5.9441276,2.9850335,3.1191988,0.1341653
48,0.27975923,0.30211404,"('unintelligent', 'intelligent')",0.767027,0.8345982,0.5233932,0.5683561,0.0449629
49,-0.18699329,-0.14194328,"('unable', 'able')",0.07541548,0.13914925,-0.0557889,-0.001397,0.0543919
50,-0.47037768,-0.43773115,"('clumsy', 'skillful')",-0.09956603,-0.07245943,-0.2849719,-0.2550953,0.0298766
51,-0.47356158,-0.4533502,"('uneducated', 'educated')",0.2886341,0.32788184,-0.0924637,-0.0627342,0.0297295
52,-0.94889635,-1.1269355,"('irrational', 'rational')",-0.1874959,-0.45189792,-0.5681961,-0.7894167,-0.2212206
53,-0.70979404,-0.79170716,"('uncreative', 'creative')",0.07861848,0.03416084,-0.3155878,-0.3787732,-0.0631854
54,0.48902807,0.38741773,"('incapable', 'capable')",0.8366805,0.90704995,0.6628543,0.6472338,-0.0156205
55,0.33011147,0.57014567,"('incompetent', 'clever')",0.6556167,0.766397,0.4928641,0.6682713,0.1754072
56,1.5479985,1.6821872,"('impractical', 'practical')",-0.24547996,-0.035294563,0.6512593,0.8234463,0.172187
57,-0.15264848,-0.08520896,"('unimaginative', 'imaginative')",-3.2342143,-3.1743417,-1.6934314,-1.6297753,0.0636561
58,0.34744614,0.43318486,"('undiscriminating', 'discriminating')",0.101605244,0.077530585,0.2245257,0.2553577,0.030832
59,-0.4594668,-0.5935863,"('foolish', 'wise')",-0.031987056,-0.07386982,-0.2457269,-0.3337281,-0.0880012
60,1.220812,1.4829541,"('inefficient', 'efficient')",0.46525767,0.78574455,0.8430348,1.1343493,0.2913145
61,0.52616096,0.4308916,"('illogical', 'logical')",0.66251993,0.5495208,0.5943404,0.4902062,-0.1041342
62,0.84525764,1.0892934,"('incompetent', 'brilliant')",0.64706516,0.8166751,0.7461614,0.9529842,0.2068228
63,-0.20274043,0.067795515,"('unperceptive', 'insightful')",0.34567344,0.4490301,0.0714665,0.2584128,0.1869463
64,-0.58616936,-0.59283125,"('shy', 'confident')",-6.726838,-6.8048735,-3.6565037,-3.6988523,-0.0423486
65,0.2562823,0.29785302,"('insecure', 'secure')",0.07485448,0.26165494,0.1655684,0.279754,0.1141856
66,-1.0889014,-1.1991856,"('inactive', 'active')",0.053130887,-0.06539046,-0.5178853,-0.632288,-0.1144027
67,0.70275176,0.57219744,"('doubtful', 'determined')",-0.30118155,-0.27435017,0.2007851,0.1489236,-0.0518615
68,-1.3066554,-1.3045281,"('dependent', 'independent')",-0.7188438,-0.71256834,-1.0127497,-1.0085483,0.0042014
69,0.1779216,0.043514937,"('lazy', 'industrious')",-1.0030768,-1.281365,-0.4125776,-0.618925,-0.2063474
70,0.15587904,0.34248242,"('lethargic', 'energetic')",0.36117044,0.52413404,0.2585247,0.4333082,0.1747835
71,0.998534,0.9884187,"('diffident', 'self-confident')",0.5954961,0.63862413,0.7970151,0.8135214,0.0165063
72,0.43355197,0.47897515,"('unambitious', 'ambitious')",-0.17855495,-0.036882978,0.1274985,0.2210461,0.0935476
73,0.5550448,0.57113653,"('helpless', 'self-reliant')",-3.3529112,-3.3996484,-1.3989332,-1.414256,-0.0153228
74,1.0175703,1.1310816,"('undedicated', 'dedicated')",-0.110303044,-0.10628447,0.4536336,0.5123985,0.0587649
75,-0.9097669,-0.9810272,"('meek', 'impulsive')",-0.9730623,-1.0185488,-0.9414146,-0.999788,-0.0583734
76,0.6745836,0.8500014,"('anxious', 'daring')",-0.08841595,0.1472731,0.2930838,0.4986373,0.2055535
77,1.0618402,1.1597455,"('unmotivated', 'motivated')",-0.93231964,-0.78314984,0.0647603,0.1882978,0.1235375
78,0.7780446,0.85272443,"('nonresilient', 'resilient')",-0.05195287,-0.033411983,0.3630459,0.4096562,0.0466103
79,-1.2035671,-1.2777673,"('wavering', 'unwavering')",-0.5553576,-0.5050058,-0.8794624,-0.8913865,-0.0119241
80,0.3988379,0.45962995,"('dominated', 'dominating')",-0.6988999,-0.61694175,-0.150031,-0.0786559,0.0713751
81,0.42869002,0.4815532,"('submissive', 'aggressive')",-0.20705956,0.0039216504,0.1108152,0.2427374,0.1319222
82,-0.79841065,-0.68491083,"('poor', 'rich')",6.359771,6.498778,2.7806802,2.9069335,0.1262533
83,-0.40510565,-0.38607654,"('powerless', 'powerful')",-0.79767764,-0.7801833,-0.6013917,-0.5831299,0.0182618
84,0.88372123,0.73183584,"('inferior', 'superior')",0.6779472,0.5392078,0.7808342,0.6355218,-0.1453124
85,0.17299382,0.10395236,"('insignificant', 'prestigious')",-0.31835935,-0.5271913,-0.0726828,-0.2116195,-0.1389367
86,-0.1441594,-0.14292806,"('uninfluential', 'influential')",-0.055471517,-0.05525929,-0.0998155,-0.0990937,0.0007218
87,0.29317635,0.27916124,"('unsuccessful', 'successful')",0.85782295,0.8073893,0.5754997,0.5432753,-0.0322244
88,-0.5744052,-0.5688474,"('low', 'eminent')",-0.28929442,-0.18755087,-0.4318498,-0.3781992,0.0536506
