,flir_male,flir_female,tuple,systems_male,systems_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.5864299,-0.6217266,"('unsociable', 'sociable')",0.059773747,0.018023442,-0.6934671,-0.8501665,-0.4067078,-0.4846232,-0.0779154
1,-1.1106344,-1.2613618,"('unfriendly', 'friendly')",0.6383828,0.3433464,2.2626765,2.1470678,0.5968083,0.4096841,-0.1871242
2,0.39023614,0.44187695,"('unlikable', 'likable')",0.8351818,0.9647796,0.4831408,0.597451,0.5695196,0.6680358,0.0985162
3,-0.5070124,-0.30650657,"('repellent', 'pleasant')",0.6004098,0.81662595,0.12246611,0.1808808,0.0719545,0.2303334,0.1583789
4,-0.11894174,-0.1897165,"('disliked', 'liked')",-0.7500134,-0.82851744,-5.6583977,-5.8172054,-2.1757843,-2.2784797,-0.1026954
5,-0.85639113,-0.88753194,"('distant', 'outgoing')",-1.297048,-1.4109809,0.19596931,0.19082043,-0.6524899,-0.7025642,-0.0500743
6,-1.6116936,-1.6592176,"('distant', 'open')",-1.6518359,-1.8385934,0.69291615,0.71956074,-0.8568711,-0.9260834,-0.0692123
7,0.28746027,0.34614262,"('insensitive', 'sensitive')",0.6054368,0.72568744,0.75084907,0.76661587,0.5479154,0.6128153,0.0648999
8,-0.5011637,-0.6342282,"('unaffectionate', 'affectionate')",-0.47552764,-0.5866699,1.3590757,1.2676839,0.1274614,0.0155952,-0.1118662
9,-0.52251965,-0.64825845,"('unaffectionate', 'caring')",0.00048054662,-0.1393815,1.465026,1.3986564,0.314329,0.2036721,-0.1106569
10,-0.47053173,-0.45031217,"('unsympathetic', 'sympathetic')",-0.4247806,-0.32920423,-0.80617464,-0.84307426,-0.5671623,-0.5408636,0.0262987
11,-0.37566644,-0.3264136,"('unhelpful', 'helpful')",0.55641925,0.6306306,1.0678744,1.1710438,0.4162091,0.4917536,0.0755445
12,-0.21667476,-0.13718255,"('unsupportive', 'supportive')",0.48257,0.6073571,-1.623,-1.6954242,-0.4523683,-0.4084165,0.0439518
