,fanny_male,fanny_female,tuple,average_male,average_female,female-male
23,6.60407,6.892861,"('insincere', 'sincere')",6.6040702,6.8928609,0.2887907
24,1.3374404,1.3706721,"('dishonest', 'honest')",1.3374404,1.3706721,0.0332317
25,0.9687963,0.9801161,"('egoistic', 'altruistic')",0.9687963,0.9801161,0.0113198
26,0.90188897,1.0564828,"('hardhearted', 'benevolent')",0.901889,1.0564828,0.1545938
27,1.7843621,1.7351451,"('hardhearted', 'softhearted')",1.7843621,1.7351451,-0.049217
28,0.94877875,0.9978583,"('disloyal', 'loyal')",0.9487787,0.9978583,0.0490796
29,-0.67516273,-0.82463044,"('unfair', 'fair')",-0.6751627,-0.8246304,-0.1494677
30,0.5947966,0.61135626,"('intolerant', 'tolerant')",0.5947966,0.6113563,0.0165597
31,-1.0218911,-0.903238,"('evil', 'good')",-1.0218911,-0.903238,0.1186531
32,0.65150934,0.60163,"('unkind', 'kind')",0.6515093,0.60163,-0.0498793
33,-0.69723415,-0.66241693,"('wrong', 'right')",-0.6972342,-0.6624169,0.0348173
34,5.0436683,5.362724,"('mean', 'honorable')",5.0436683,5.3627238,0.3190555
35,-0.16275425,-0.22273159,"('corrupt', 'incorrupt')",-0.1627543,-0.2227316,-0.0599773
36,-0.41316393,-0.3708311,"('hostile', 'amicable')",-0.4131639,-0.3708311,0.0423328
37,1.1364946,1.2668968,"('fake', 'genuine')",1.1364946,1.2668968,0.1304022
38,-0.40112278,-0.3680822,"('untruthful', 'truthful')",-0.4011228,-0.3680822,0.0330406
39,0.38573244,0.45730814,"('exploitative', 'cooperative')",0.3857324,0.4573081,0.0715757
40,-1.3748176,-1.7692529,"('stingy', 'generous')",-1.3748176,-1.7692529,-0.3944353
41,-0.23949473,-0.20698084,"('unforgiving', 'forgiving')",-0.2394947,-0.2069808,0.0325139
42,-2.739527,-3.1038046,"('unreliable', 'reliable')",-2.739527,-3.1038046,-0.3642776
43,0.74952966,0.8492593,"('irresponsible', 'responsible')",0.7495297,0.8492593,0.0997296
44,-0.6426412,-0.749333,"('prejudiced', 'unprejudiced')",-0.6426412,-0.749333,-0.1066918
45,-0.35149723,-0.3325467,"('incompetent', 'competent')",-0.3514972,-0.3325467,0.0189505
46,-1.036135,-1.3060074,"('uncompetitive', 'competitive')",-1.036135,-1.3060074,-0.2698724
47,5.21892,5.5796328,"('stupid', 'smart')",5.2189202,5.5796328,0.3607126
48,0.3781752,0.3705387,"('unintelligent', 'intelligent')",0.3781752,0.3705387,-0.0076365
49,0.30398694,0.36223623,"('unable', 'able')",0.3039869,0.3622362,0.0582493
50,-0.37035957,-0.43241528,"('clumsy', 'skillful')",-0.3703596,-0.4324153,-0.0620557
51,0.42313904,0.11160831,"('uneducated', 'educated')",0.423139,0.1116083,-0.3115307
52,-0.3730945,-0.37650913,"('irrational', 'rational')",-0.3730945,-0.3765091,-0.0034146
53,0.16511612,0.13868305,"('uncreative', 'creative')",0.1651161,0.1386831,-0.026433
54,1.0485524,1.1460712,"('incapable', 'capable')",1.0485524,1.1460712,0.0975188
55,0.38045892,0.31618595,"('incompetent', 'clever')",0.3804589,0.316186,-0.0642729
56,0.17457214,0.29808322,"('impractical', 'practical')",0.1745721,0.2980832,0.1235111
57,-3.2198963,-3.5270207,"('unimaginative', 'imaginative')",-3.2198963,-3.5270207,-0.3071244
58,0.17903875,0.09616859,"('undiscriminating', 'discriminating')",0.1790387,0.0961686,-0.0828701
59,-0.15925528,-0.22910681,"('foolish', 'wise')",-0.1592553,-0.2291068,-0.0698515
60,-0.016476318,0.07576816,"('inefficient', 'efficient')",-0.0164763,0.0757682,0.0922445
61,0.20072666,0.20074642,"('illogical', 'logical')",0.2007267,0.2007464,1.97e-05
62,0.015130505,0.0708272,"('incompetent', 'brilliant')",0.0151305,0.0708272,0.0556967
63,-0.22866364,-0.19514522,"('unperceptive', 'insightful')",-0.2286636,-0.1951452,0.0335184
64,-7.0128317,-7.282291,"('shy', 'confident')",-7.0128317,-7.2822909,-0.2694592
65,-0.13238764,-0.19583307,"('insecure', 'secure')",-0.1323876,-0.1958331,-0.0634455
66,0.1447781,0.105520226,"('inactive', 'active')",0.1447781,0.1055202,-0.0392579
67,-0.50303596,-0.31197518,"('doubtful', 'determined')",-0.503036,-0.3119752,0.1910608
68,-0.3250134,-0.3813668,"('dependent', 'independent')",-0.3250134,-0.3813668,-0.0563534
69,-1.8658934,-1.8901727,"('lazy', 'industrious')",-1.8658934,-1.8901727,-0.0242793
70,0.6886371,0.4885821,"('lethargic', 'energetic')",0.6886371,0.4885821,-0.200055
71,0.64374584,0.6361222,"('diffident', 'self-confident')",0.6437458,0.6361222,-0.0076236
72,0.48906678,0.49647284,"('unambitious', 'ambitious')",0.4890668,0.4964728,0.007406
73,-3.1810322,-3.3350613,"('helpless', 'self-reliant')",-3.1810322,-3.3350613,-0.1540291
74,0.060790744,-0.01579745,"('undedicated', 'dedicated')",0.0607907,-0.0157974,-0.0765881
75,-0.6221841,-0.61635566,"('meek', 'impulsive')",-0.6221841,-0.6163557,0.0058284
76,0.7298005,0.4808323,"('anxious', 'daring')",0.7298005,0.4808323,-0.2489682
77,-1.743867,-1.615123,"('unmotivated', 'motivated')",-1.743867,-1.615123,0.128744
78,-0.7215704,-0.75547767,"('nonresilient', 'resilient')",-0.7215704,-0.7554777,-0.0339073
79,0.08978094,0.24093747,"('wavering', 'unwavering')",0.0897809,0.2409375,0.1511566
80,-0.4400485,-0.6274214,"('dominated', 'dominating')",-0.4400485,-0.6274214,-0.1873729
81,-0.4429521,-0.5339596,"('submissive', 'aggressive')",-0.4429521,-0.5339596,-0.0910075
82,6.4931254,6.852795,"('poor', 'rich')",6.4931254,6.8527951,0.3596697
83,-0.491525,-0.5014967,"('powerless', 'powerful')",-0.491525,-0.5014967,-0.0099717
84,0.578744,0.5033796,"('inferior', 'superior')",0.578744,0.5033796,-0.0753644
85,0.09551562,0.08360227,"('insignificant', 'prestigious')",0.0955156,0.0836023,-0.0119133
86,0.09801224,0.12792057,"('uninfluential', 'influential')",0.0980122,0.1279206,0.0299084
87,-0.18405488,-0.00338272,"('unsuccessful', 'successful')",-0.1840549,-0.0033827,0.1806722
88,0.16797392,0.06002579,"('low', 'eminent')",0.1679739,0.0600258,-0.1079481
