,albemarle_male,albemarle_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-1.5572551,-1.6521403,"('unsociable', 'sociable')",-0.032003097,-0.16811633,-0.7946291,-0.9101283,-0.1154992
1,-1.3378971,-1.3800027,"('unfriendly', 'friendly')",1.2734063,1.0513635,-0.0322454,-0.1643196,-0.1320742
2,1.0644176,1.0210724,"('unlikable', 'likable')",0.9203379,0.93142056,0.9923778,0.9762465,-0.0161313
3,-0.82281554,-0.70489013,"('repellent', 'pleasant')",0.77576977,0.7843628,-0.0235229,0.0397363,0.0632592
4,-0.05035178,-0.012755807,"('disliked', 'liked')",-6.93888,-6.983307,-3.4946158,-3.4980314,-0.0034156
5,-0.0113685,-0.012102626,"('distant', 'outgoing')",-0.498846,-0.56586707,-0.2551073,-0.2889848,-0.0338775
6,0.18580912,0.21571094,"('distant', 'open')",-0.3880882,-0.50940955,-0.1011395,-0.1468493,-0.0457098
7,-1.1096157,-0.91630197,"('insensitive', 'sensitive')",0.28922334,0.3502397,-0.4101962,-0.2830311,0.1271651
8,-0.14454044,-0.15036756,"('unaffectionate', 'affectionate')",0.813306,0.7161635,0.3343828,0.282898,-0.0514848
9,-0.70752174,-0.6859541,"('unaffectionate', 'caring')",1.1202792,1.0615206,0.2063787,0.1877832,-0.0185955
10,-1.8081961,-1.7253,"('unsympathetic', 'sympathetic')",-0.38673356,-0.42582056,-1.0974648,-1.0755602,0.0219046
11,-1.769408,-1.6636956,"('unhelpful', 'helpful')",1.3227185,1.4456285,-0.2233447,-0.1090335,0.1143112
12,-1.1233677,-1.0131027,"('unsupportive', 'supportive')",-2.0236995,-1.9753264,-1.5735335,-1.4942145,0.079319
13,-1.3263578,-1.3033886,"('impolite', 'polite')",-0.9111451,-0.8524275,-1.1187515,-1.077908,0.0408435
14,-0.31206942,-0.3252406,"('antisocial', 'social')",0.2381265,0.16988246,-0.0369715,-0.0776791,-0.0407076
15,0.5193323,0.41473174,"('boring', 'funny')",0.037567407,0.026440484,0.2784498,0.2205861,-0.0578637
16,-0.58035606,-0.5800272,"('unpopular', 'popular')",0.4432821,0.33336562,-0.068537,-0.1233308,-0.0547938
17,-0.050830573,0.059683584,"('nasty', 'nice')",-0.4870667,-0.42028862,-0.2689486,-0.1803025,0.0886461
18,-0.1802314,-0.09257097,"('disagreeable', 'welcoming')",-0.6619273,-0.75161153,-0.4210793,-0.4220912,-0.0010119
19,-1.0465991,-0.9939741,"('inhospitable', 'hospitable')",-0.87692636,-0.81415796,-0.9617628,-0.904066,0.0576968
20,-0.50299287,-0.5291282,"('rough', 'thoughtful')",0.9249797,0.83012134,0.2109934,0.1504966,-0.0604968
21,-0.95879436,-0.93373364,"('immoral', 'moral')",-0.30990365,-0.23919943,-0.634349,-0.5864666,0.0478824
22,-0.47692364,-0.40316248,"('untrustworthy', 'trustworthy')",-0.88600314,-0.9006995,-0.6814634,-0.651931,0.0295324
23,-1.6298847,-1.5792927,"('insincere', 'sincere')",5.205748,5.149824,1.7879317,1.7852657,-0.002666
24,-0.7435328,-0.7174511,"('dishonest', 'honest')",0.54840446,0.5415119,-0.0975642,-0.0879696,0.0095946
