,travelers_male,travelers_female,tuple,companies_male,companies_female,inc_male,inc_female,average_male,average_female,female-male
0,1.5650285,1.433373,"('unsociable', 'sociable')",1.4973131,1.3590548,-0.31033668,-0.4355813,0.917335,0.7856155,-0.1317195
1,0.96734166,0.9034088,"('unfriendly', 'friendly')",-0.94597965,-1.1060295,1.6428723,1.4683492,0.5547448,0.4219095,-0.1328353
2,0.30437395,0.37015435,"('unlikable', 'likable')",1.0163797,1.0414993,0.5121287,0.6047987,0.6109608,0.6721508,0.06119
3,-0.21146567,-0.12158678,"('repellent', 'pleasant')",1.1022645,1.1891115,0.21981217,0.35077977,0.3702037,0.4727681,0.1025644
4,-0.19259022,-0.2146027,"('disliked', 'liked')",0.050730813,0.14756626,-6.155344,-6.1764026,-2.0990678,-2.0811464,0.0179214
5,-0.4366964,-0.43252543,"('distant', 'outgoing')",-1.2815101,-1.3417059,-0.06676876,-0.08215704,-0.5949918,-0.6187961,-0.0238043
6,-0.73455244,-0.75803256,"('distant', 'open')",-2.177223,-2.2416475,0.44889587,0.37923548,-0.8209598,-0.8734815,-0.0525217
7,1.574953,1.6139525,"('insensitive', 'sensitive')",1.3449683,1.4507902,0.6830647,0.70385486,1.2009954,1.2561991,0.0552037
8,0.07467322,0.06633057,"('unaffectionate', 'affectionate')",-1.2366819,-1.3585447,0.19796553,0.16201992,-0.3213478,-0.3767314,-0.0553836
9,1.6334817,1.6775129,"('unaffectionate', 'caring')",-0.15637617,-0.19554973,1.0690372,1.1012402,0.8487143,0.8610678,0.0123535
10,1.1239061,1.1265556,"('unsympathetic', 'sympathetic')",1.86679,1.847049,0.122063644,0.1041235,1.0375866,1.0259094,-0.0116772
11,0.83100885,0.9459255,"('unhelpful', 'helpful')",2.1379914,2.211557,2.4179666,2.4882178,1.7956556,1.8819002,0.0862446
12,2.1419194,2.2525496,"('unsupportive', 'supportive')",1.9589993,2.245177,-1.6452397,-1.5802563,0.8185596,0.97249,0.1539304
13,1.490506,1.4265945,"('impolite', 'polite')",1.6020665,1.529997,0.30325076,0.26830614,1.1319412,1.074966,-0.0569752
14,1.2160947,1.1909274,"('antisocial', 'social')",2.1259203,2.1450362,-0.4482098,-0.44081664,0.9646018,0.965049,0.0004472
15,0.05766728,-0.051098824,"('boring', 'funny')",-0.8094405,-0.95671237,0.267556,0.23713969,-0.1614057,-0.2568905,-0.0954848
16,-0.1051099,-0.11252259,"('unpopular', 'popular')",-0.941265,-0.9008492,0.7794752,0.8191635,-0.0889666,-0.0647361,0.0242305
17,-0.09940036,-0.079761215,"('nasty', 'nice')",-0.32786968,-0.25512996,-0.20829181,-0.15711355,-0.211854,-0.1640016,0.0478524
