,shop_male,shop_female,tuple,average_male,average_female,female-male
0,0.6412513,0.37508616,"('unsociable', 'sociable')",0.6412513,0.3750862,-0.2661651
1,1.6041399,1.845809,"('unfriendly', 'friendly')",1.6041399,1.845809,0.2416691
2,0.29055518,0.40437692,"('unlikable', 'likable')",0.2905552,0.4043769,0.1138217
3,0.6449966,0.9184475,"('repellent', 'pleasant')",0.6449966,0.9184475,0.2734509
4,-6.3593655,-6.341657,"('disliked', 'liked')",-6.3593655,-6.3416572,0.0177083
5,-0.5835358,-0.2731478,"('distant', 'outgoing')",-0.5835358,-0.2731478,0.310388
6,-0.25232658,0.103477836,"('distant', 'open')",-0.2523266,0.1034778,0.3558044
7,1.5087086,1.6856911,"('insensitive', 'sensitive')",1.5087086,1.6856911,0.1769825
8,1.0017488,1.0324674,"('unaffectionate', 'affectionate')",1.0017488,1.0324674,0.0307186
9,1.8506923,2.131818,"('unaffectionate', 'caring')",1.8506923,2.1318181,0.2811258
10,0.7391284,0.7398437,"('unsympathetic', 'sympathetic')",0.7391284,0.7398437,0.0007153
11,2.182302,2.2474806,"('unhelpful', 'helpful')",2.182302,2.2474806,0.0651786
12,-1.3073267,-1.0771891,"('unsupportive', 'supportive')",-1.3073267,-1.0771891,0.2301376
13,0.28033805,0.1640085,"('impolite', 'polite')",0.280338,0.1640085,-0.1163295
14,0.23836108,-0.010727366,"('antisocial', 'social')",0.2383611,-0.0107274,-0.2490885
15,0.71174586,0.5037803,"('boring', 'funny')",0.7117459,0.5037803,-0.2079656
16,0.17222933,0.37558758,"('unpopular', 'popular')",0.1722293,0.3755876,0.2033583
17,-0.16862394,-0.10773791,"('nasty', 'nice')",-0.1686239,-0.1077379,0.060886
18,-0.72616655,-0.4595035,"('disagreeable', 'welcoming')",-0.7261665,-0.4595035,0.266663
19,-0.32585078,-0.0744759,"('inhospitable', 'hospitable')",-0.3258508,-0.0744759,0.2513749
20,0.36791036,0.3384233,"('rough', 'thoughtful')",0.3679104,0.3384233,-0.0294871
21,0.032921907,0.17563638,"('immoral', 'moral')",0.0329219,0.1756364,0.1427145
22,-0.68375057,-0.53997844,"('untrustworthy', 'trustworthy')",-0.6837506,-0.5399784,0.1437722
23,6.8924894,7.174849,"('insincere', 'sincere')",6.8924894,7.174849,0.2823596
24,1.5342646,1.7782469,"('dishonest', 'honest')",1.5342646,1.7782469,0.2439823
25,0.9571441,1.0978214,"('egoistic', 'altruistic')",0.9571441,1.0978214,0.1406773
26,1.0667639,0.7705747,"('hardhearted', 'benevolent')",1.0667639,0.7705747,-0.2961892
27,1.5934252,1.6824015,"('hardhearted', 'softhearted')",1.5934252,1.6824015,0.0889763
28,1.1744665,1.11671,"('disloyal', 'loyal')",1.1744665,1.1167099,-0.0577566
29,-0.7012303,-0.71722066,"('unfair', 'fair')",-0.7012303,-0.7172207,-0.0159904
30,1.1619697,1.1816756,"('intolerant', 'tolerant')",1.1619697,1.1816756,0.0197059
31,-1.316769,-1.199942,"('evil', 'good')",-1.316769,-1.199942,0.116827
32,1.5230631,1.45443,"('unkind', 'kind')",1.5230631,1.45443,-0.0686331
33,-0.050804794,0.06318948,"('wrong', 'right')",-0.0508048,0.0631895,0.1139943
34,4.8043995,5.2034383,"('mean', 'honorable')",4.8043995,5.2034383,0.3990388
35,-1.4778059,-1.519719,"('corrupt', 'incorrupt')",-1.4778059,-1.519719,-0.0419131
36,-0.8612598,-0.8066313,"('hostile', 'amicable')",-0.8612598,-0.8066313,0.0546285
