,newmont_male,newmont_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.63699317,-0.9021631,"('unsociable', 'sociable')",-0.13434634,-0.2517417,-0.3856698,-0.5769524,-0.1912826
1,-1.6786929,-1.8936555,"('unfriendly', 'friendly')",1.6561824,1.4688259,-0.0112553,-0.2124148,-0.2011595
2,0.28423786,0.29177636,"('unlikable', 'likable')",0.81565195,0.81717163,0.5499449,0.554474,0.0045291
3,-0.18637437,-0.015332359,"('repellent', 'pleasant')",0.6821934,0.78981334,0.2479095,0.3872405,0.139331
4,-0.43072167,-0.4998482,"('disliked', 'liked')",-6.645982,-6.761071,-3.5383518,-3.6304598,-0.092108
5,-0.30939695,-0.32925525,"('distant', 'outgoing')",-0.08003078,-0.10643707,-0.1947139,-0.2178462,-0.0231323
6,-0.9703312,-0.94302726,"('distant', 'open')",0.038017206,-0.02392606,-0.466157,-0.4834767,-0.0173197
7,-0.0030288976,0.08222027,"('insensitive', 'sensitive')",0.48604813,0.5106175,0.2415096,0.2964189,0.0549093
8,-1.0111893,-1.1339352,"('unaffectionate', 'affectionate')",1.0755141,0.95176524,0.0321624,-0.091085,-0.1232474
9,-0.7738836,-0.782894,"('unaffectionate', 'caring')",1.436248,1.3597245,0.3311822,0.2884153,-0.0427669
10,-0.21066143,-0.32024634,"('unsympathetic', 'sympathetic')",-0.54040337,-0.5841112,-0.3755324,-0.4521788,-0.0766464
11,-0.023105538,0.07609821,"('unhelpful', 'helpful')",1.2253281,1.3808335,0.6011113,0.7284659,0.1273546
12,0.034402747,0.12378856,"('unsupportive', 'supportive')",-1.8706938,-1.9225903,-0.9181455,-0.8994008,0.0187447
13,0.21935177,0.117389515,"('impolite', 'polite')",-1.0889562,-1.0015373,-0.4348022,-0.4420739,-0.0072717
14,0.97682005,0.97432464,"('antisocial', 'social')",0.20320605,0.17407607,0.590013,0.5742003,-0.0158127
15,-0.6169575,-0.78054637,"('boring', 'funny')",0.19273482,0.18097198,-0.2121113,-0.2997872,-0.0876759
16,-0.94958746,-0.90971065,"('unpopular', 'popular')",-0.09161706,-0.058689147,-0.5206023,-0.4841999,0.0364024
17,-0.38176113,-0.28578532,"('nasty', 'nice')",-0.65086836,-0.6190254,-0.5163147,-0.4524054,0.0639093
18,-0.18442267,-0.041518517,"('disagreeable', 'welcoming')",-0.74191374,-0.7211042,-0.4631682,-0.3813114,0.0818568
19,-0.71616,-0.8293204,"('inhospitable', 'hospitable')",-0.42545286,-0.46296194,-0.5708064,-0.6461412,-0.0753348
20,-0.08459729,0.08172318,"('rough', 'thoughtful')",0.74991363,0.72643095,0.3326582,0.4040771,0.0714189
21,0.2529966,0.25364348,"('immoral', 'moral')",-0.6146077,-0.48158938,-0.1808055,-0.1139729,0.0668326
