,coca_male,coca_female,tuple,cola_male,cola_female,co_male,co_female,average_male,average_female,female-male
0,-0.086481966,-0.26221716,"('unsociable', 'sociable')",0.9835146,0.87157273,0.11545995,-0.0901182,0.3374975,0.1730791,-0.1644184
1,0.40903804,0.52464336,"('unfriendly', 'friendly')",0.6262438,0.6607433,1.076797,0.99896616,0.7040263,0.7281176,0.0240913
2,0.24368739,0.29876375,"('unlikable', 'likable')",0.2248756,0.26560125,1.2042363,1.3261669,0.5575997,0.6301773,0.0725776
3,-1.3892331,-1.2781802,"('repellent', 'pleasant')",-1.1309767,-1.1083747,0.7100552,0.7341342,-0.6033849,-0.5508069,0.052578
4,0.13941593,0.2941605,"('disliked', 'liked')",0.25981593,0.30132172,-6.714824,-6.6805224,-2.1051974,-2.0283467,0.0768507
5,0.55322826,0.7646788,"('distant', 'outgoing')",0.48788866,0.6196116,-1.0710083,-0.9111827,-0.0099638,0.1577026,0.1676664
6,-0.01454974,0.26899135,"('distant', 'open')",0.0019283965,0.14338142,-1.1650088,-0.9655054,-0.3925434,-0.1843776,0.2081658
7,-0.72414595,-0.75857764,"('insensitive', 'sensitive')",-0.2629429,-0.21142878,-0.29864052,-0.27395213,-0.4285765,-0.4146528,0.0139237
8,0.24728236,0.4093272,"('unaffectionate', 'affectionate')",0.12040134,0.1366076,-0.0051259696,0.028432067,0.1208526,0.1914556,0.070603
9,0.7409933,0.8088236,"('unaffectionate', 'caring')",0.8247374,0.8817153,0.8094063,0.8353852,0.7917124,0.8419747,0.0502623
10,-0.50270677,-0.54142475,"('unsympathetic', 'sympathetic')",-0.5079939,-0.57222646,-0.0751981,-0.093052015,-0.3619663,-0.4022344,-0.0402681
11,0.5372657,0.48475876,"('unhelpful', 'helpful')",0.8247402,0.8141349,2.7939913,2.803576,1.3853324,1.3674898,-0.0178426
12,0.26519096,0.53134423,"('unsupportive', 'supportive')",0.50586826,0.6077465,-2.085343,-1.986683,-0.4380945,-0.2825307,0.1555638
13,-0.6859163,-0.9256984,"('impolite', 'polite')",-0.44872385,-0.5344287,-0.25060263,-0.33101562,-0.4617476,-0.5970476,-0.1353
14,-0.51903117,-0.70415586,"('antisocial', 'social')",0.39598897,0.25956267,0.0894493,-0.05607454,-0.0111976,-0.1668893,-0.1556917
15,0.87008965,0.626791,"('boring', 'funny')",1.1773725,1.0509782,0.7396871,0.6923875,0.9290497,0.7900523,-0.1389974
16,0.031024648,0.16486974,"('unpopular', 'popular')",-0.0037474725,0.13395832,0.50199074,0.45343456,0.1764226,0.2507542,0.0743316
17,-0.82158583,-0.71590036,"('nasty', 'nice')",-0.61567384,-0.5450859,-0.38744473,-0.38268808,-0.6082348,-0.5478915,0.0603433
18,-1.0738294,-0.87393713,"('disagreeable', 'welcoming')",-0.3667527,-0.25653362,-1.0408036,-1.0168996,-0.8271286,-0.7157901,0.1113385
19,-0.10643407,0.023968827,"('inhospitable', 'hospitable')",-0.7396356,-0.6784906,-0.5974299,-0.48238617,-0.4811665,-0.3789693,0.1021972
20,-0.22570603,-0.16358761,"('rough', 'thoughtful')",-0.01749297,-0.01957348,0.22376552,0.21591035,-0.0064778,0.0109164,0.0173942
21,-0.15741459,-0.32547998,"('immoral', 'moral')",0.3197516,0.2836639,0.040450826,-0.008424156,0.0675959,-0.0167467,-0.0843426
22,-0.85075796,-0.8748829,"('untrustworthy', 'trustworthy')",-0.6986851,-0.7729188,-0.33498904,-0.32622507,-0.628144,-0.6580089,-0.0298649
23,0.35506555,0.26350865,"('insincere', 'sincere')",0.8159806,0.78787774,5.885474,5.7810254,2.3521735,2.2774706,-0.0747029
24,-0.13033512,-0.17064992,"('dishonest', 'honest')",-0.03883569,-0.037321355,0.8550556,0.86224324,0.2286283,0.2180907,-0.0105376
25,-0.1459595,-0.09106684,"('egoistic', 'altruistic')",-0.072069034,-0.058849197,1.0456824,0.9583723,0.2758846,0.2694854,-0.0063992
26,0.92104816,0.96416646,"('hardhearted', 'benevolent')",1.3373727,1.2904563,1.4148036,1.3373703,1.2244081,1.197331,-0.0270771
27,-0.8073892,-0.75271094,"('hardhearted', 'softhearted')",-0.022513628,0.025766779,0.25780198,0.2015226,-0.1907003,-0.1751405,0.0155598
28,-0.5314276,-0.75904846,"('disloyal', 'loyal')",0.01825905,-0.13797471,1.1222764,0.93003416,0.203036,0.0110037,-0.1920323
29,-0.024114102,-0.12373444,"('unfair', 'fair')",-0.1533921,-0.19154373,-0.72449446,-0.84859335,-0.3006669,-0.3879572,-0.0872903
30,0.54482484,0.4986508,"('intolerant', 'tolerant')",0.35904583,0.3560083,0.8484774,0.8958743,0.5841161,0.5835111,-0.000605
31,-0.50877786,-0.11542418,"('evil', 'good')",-0.4517032,-0.26166457,-1.7138498,-1.6425527,-0.8914436,-0.6732138,0.2182298
32,1.2002151,0.9602717,"('unkind', 'kind')",1.0230076,0.99869514,1.3785062,1.2632326,1.2005763,1.0740665,-0.1265098
33,0.35521108,0.41754705,"('wrong', 'right')",-0.050841924,-0.032572854,-0.40968606,-0.50772995,-0.0351056,-0.0409186,-0.005813
34,-0.46916524,-0.21825624,"('mean', 'honorable')",0.12138062,0.3221801,4.7988415,4.9617796,1.4836857,1.6885678,0.2048821
35,-0.4184299,-0.45017877,"('corrupt', 'incorrupt')",-0.90452665,-0.95302564,-0.90091884,-1.0066637,-0.7412918,-0.8032894,-0.0619976
36,-0.77816194,-0.53805214,"('hostile', 'amicable')",-0.6318228,-0.5727405,-0.46533665,-0.56960547,-0.6251072,-0.5601327,0.0649745
37,0.24633937,0.27435082,"('fake', 'genuine')",-0.30582935,-0.35480458,-0.20798427,-0.20395473,-0.0891581,-0.0948028,-0.0056447
38,0.76206297,0.81440437,"('untruthful', 'truthful')",0.661693,0.7137427,0.56685334,0.64259404,0.6635364,0.7235804,0.060044
39,0.8248823,0.9083116,"('exploitative', 'cooperative')",1.1515375,1.1806372,0.5242673,0.60930264,0.8335624,0.8994171,0.0658547
40,-1.2563778,-1.0123498,"('stingy', 'generous')",-0.59032106,-0.4642415,-3.33731,-3.3533368,-1.728003,-1.6099761,0.1180269
41,-0.13062349,0.06097414,"('unforgiving', 'forgiving')",0.8237902,0.83608544,0.4773168,0.39328006,0.3901612,0.4301132,0.039952
42,0.7232667,0.77190447,"('unreliable', 'reliable')",0.436557,0.38983184,-2.5624044,-2.518028,-0.4675269,-0.4520973,0.0154296
43,-0.0643373,0.0732445,"('irresponsible', 'responsible')",-0.09546742,-0.061216213,0.55391955,0.6529753,0.1313716,0.2216679,0.0902963
44,-0.6862039,-0.6004355,"('prejudiced', 'unprejudiced')",-0.5813656,-0.48439896,-1.1669044,-1.1109263,-0.8114913,-0.7319202,0.0795711
45,-1.5517901,-1.2994878,"('incompetent', 'competent')",-0.51386136,-0.43502077,-0.15327369,-0.13486996,-0.7396417,-0.6231262,0.1165155
46,-0.037073664,-0.040368475,"('uncompetitive', 'competitive')",-0.040538132,-0.06015516,-0.59466404,-0.62678736,-0.2240919,-0.242437,-0.0183451
47,0.046762403,0.09404402,"('stupid', 'smart')",0.7407849,0.81935376,5.271936,5.348919,2.0198277,2.0874389,0.0676112
48,-0.038539425,-0.13535693,"('unintelligent', 'intelligent')",0.44979218,0.37694746,0.038083963,-0.040137425,0.1497789,0.067151,-0.0826279
49,0.31610206,0.38801953,"('unable', 'able')",0.7991968,0.86359185,-0.29604083,-0.22164965,0.273086,0.3433206,0.0702346
50,0.24326336,0.26881444,"('clumsy', 'skillful')",0.32544515,0.26158848,-0.09977679,-0.11892143,0.1563106,0.1371605,-0.0191501
51,-0.324882,-0.5654324,"('uneducated', 'educated')",-0.7888789,-0.9183711,0.5701345,0.39717165,-0.1812088,-0.3622106,-0.1810018
52,0.4309124,0.3418889,"('irrational', 'rational')",0.6015173,0.46501398,-0.3684554,-0.4519431,0.2213248,0.1183199,-0.1030049
53,0.6048242,0.5881841,"('uncreative', 'creative')",-0.069218025,-0.115262456,0.13944975,0.10078451,0.2250186,0.1912354,-0.0337832
54,0.9845666,0.8446005,"('incapable', 'capable')",1.1628524,1.1051406,1.1882778,1.0981787,1.1118989,1.0159733,-0.0959256
55,-0.5709208,-0.5645105,"('incompetent', 'clever')",-0.52907735,-0.532579,0.4360215,0.42952764,-0.2213256,-0.2225206,-0.001195
56,1.8037505,1.6263884,"('impractical', 'practical')",1.6020489,1.5549787,0.71750396,0.6691965,1.3744345,1.2835212,-0.0909133
57,-0.74952084,-0.7243876,"('unimaginative', 'imaginative')",-1.0373789,-1.1238163,-3.2128525,-3.2075539,-1.666584,-1.6852525,-0.0186685
58,0.9051284,1.0199951,"('undiscriminating', 'discriminating')",0.23707566,0.27192873,0.0017835144,-0.020159038,0.3813292,0.4239216,0.0425924
59,0.63591546,0.6365916,"('foolish', 'wise')",0.9153004,0.9286315,-0.1528057,-0.09016529,0.4661367,0.4916859,0.0255492
60,-0.057954174,-0.13073874,"('inefficient', 'efficient')",0.57992125,0.5978202,0.23437628,0.36096665,0.2521145,0.276016,0.0239015
61,0.3613562,0.182285,"('illogical', 'logical')",0.2225725,0.07024577,0.276064,0.09585948,0.2866642,0.1161301,-0.1705341
62,0.16793111,0.26191816,"('incompetent', 'brilliant')",-0.09773646,0.029616378,0.33130017,0.4665279,0.1338316,0.2526875,0.1188559
63,0.5123777,0.585644,"('unperceptive', 'insightful')",0.48014984,0.5374594,0.14393413,0.2415419,0.3788205,0.4548817,0.0760612
64,-0.9564527,-1.0721985,"('shy', 'confident')",-0.62225413,-0.76120937,-5.503012,-5.511567,-2.360573,-2.448325,-0.087752
65,-0.95871013,-1.2889081,"('insecure', 'secure')",0.01987879,-0.15613537,0.5544771,0.48013937,-0.1281181,-0.3216347,-0.1935166
66,-0.76591504,-0.7594061,"('inactive', 'active')",-0.8611543,-0.8855487,-0.112832084,-0.18288223,-0.5799671,-0.609279,-0.0293119
67,0.5030155,0.3371889,"('doubtful', 'determined')",0.5748418,0.5186177,-0.079167075,-0.109416254,0.3328967,0.2487968,-0.0840999
68,-0.13648215,-0.31533602,"('dependent', 'independent')",-0.90689635,-1.0128173,-1.2084495,-1.2760446,-0.7506093,-0.868066,-0.1174567
69,0.1401335,0.3599123,"('lazy', 'industrious')",0.56732696,0.61269397,-1.4532863,-1.3593746,-0.2486086,-0.1289228,0.1196858
70,-0.5591106,-0.4940271,"('lethargic', 'energetic')",-0.7900084,-0.74913687,0.26066083,0.28209624,-0.3628194,-0.3203559,0.0424635
71,0.85654974,0.8574468,"('diffident', 'self-confident')",1.2843845,1.4053054,0.3768582,0.3595321,0.8392642,0.8740947,0.0348305
72,0.10715999,0.06314081,"('unambitious', 'ambitious')",-0.22931397,-0.18128186,-0.56580716,-0.46089485,-0.2293204,-0.193012,0.0363084
73,2.2542572,2.3423088,"('helpless', 'self-reliant')",0.72975916,0.68324786,-3.085506,-3.0275471,-0.0338298,-0.0006635,0.0331663
74,1.2057322,1.3718385,"('undedicated', 'dedicated')",0.60180146,0.6614706,0.21997066,0.28265676,0.6758348,0.7719886,0.0961538
75,-0.4702176,-0.29111677,"('meek', 'impulsive')",-0.47490263,-0.3768365,-0.6023215,-0.46201608,-0.5158139,-0.3766565,0.1391574
76,-0.15948616,-0.17376406,"('anxious', 'daring')",-0.44795847,-0.45971707,0.20787232,0.20281819,-0.1331908,-0.1435543,-0.0103635
77,-1.1334774,-1.1458389,"('unmotivated', 'motivated')",-0.41989216,-0.43334833,-1.0176992,-1.0052651,-0.8570229,-0.8614841,-0.0044612
78,-0.5341387,-0.40496936,"('nonresilient', 'resilient')",-0.008335777,0.03836169,-0.4711536,-0.40254524,-0.337876,-0.2563843,0.0814917
79,0.03680242,0.14396273,"('wavering', 'unwavering')",-0.21813977,-0.19628714,-0.85480803,-0.8235954,-0.3453818,-0.2919733,0.0534085
80,0.45821336,0.1578083,"('dominated', 'dominating')",0.006450258,-0.0875494,-0.024891928,-0.14960164,0.1465906,-0.0264476,-0.1730382
81,-0.69294435,-1.0408407,"('submissive', 'aggressive')",-0.32975593,-0.45245036,-0.29605263,-0.33555293,-0.4395843,-0.6096147,-0.1700304
82,-0.6421112,-0.67388207,"('poor', 'rich')",-0.22125615,-0.25950277,6.129021,6.074,1.7552179,1.7135383,-0.0416796
83,0.8405471,0.7210824,"('powerless', 'powerful')",0.67059577,0.670312,-0.98813474,-1.0177152,0.174336,0.1245597,-0.0497763
84,1.0065486,0.7930379,"('inferior', 'superior')",0.9921534,0.83477646,0.6196355,0.4625209,0.8727792,0.6967784,-0.1760008
85,2.0971782,2.3075628,"('insignificant', 'prestigious')",1.1240838,1.1759143,-0.62147343,-0.61623234,0.8665962,0.9557482,0.089152
86,-0.18614018,-0.2572988,"('uninfluential', 'influential')",-0.28164896,-0.40736294,-0.32298365,-0.43099982,-0.2635909,-0.3652205,-0.1016296
87,0.665154,0.4496779,"('unsuccessful', 'successful')",0.93202287,0.8984413,0.6343852,0.538279,0.743854,0.6287994,-0.1150546
88,1.1386422,0.90305096,"('low', 'eminent')",0.30692342,0.17995965,0.3838446,0.20918156,0.6098034,0.4307307,-0.1790727
