,hf_male,hf_female,tuple,sinclair_male,sinclair_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.978285,-1.1294885,"('unsociable', 'sociable')",-0.54507625,-0.4500356,-0.075392544,-0.21765159,-0.5329179,-0.5990585,-0.0661406
1,-1.8528289,-1.886,"('unfriendly', 'friendly')",0.36357173,0.17389986,0.83001375,0.7296974,-0.2197478,-0.3274676,-0.1077198
2,0.6221507,0.6881586,"('unlikable', 'likable')",0.7903192,0.85366195,0.63305384,0.660533,0.6818412,0.7341178,0.0522766
3,-0.26960796,-0.26648742,"('repellent', 'pleasant')",-1.1753373,-0.8947801,0.8687766,0.9601608,-0.1920562,-0.0670356,0.1250206
4,-0.18365106,-0.23667964,"('disliked', 'liked')",0.3173678,0.12735422,-6.1973405,-6.5107617,-2.021208,-2.2066957,-0.1854877
5,-0.6842626,-0.64149857,"('distant', 'outgoing')",-0.106523514,-0.337215,-0.89968544,-0.8769862,-0.5634905,-0.6185666,-0.0550761
6,-0.9759912,-0.8591081,"('distant', 'open')",-0.27439693,-0.43113905,-0.79789656,-0.79994845,-0.6827616,-0.6967319,-0.0139703
7,-0.5074063,-0.49859977,"('insensitive', 'sensitive')",-0.3579959,-0.18099265,0.32429716,0.34843722,-0.1803683,-0.1103851,0.0699832
8,-0.7036136,-0.63768137,"('unaffectionate', 'affectionate')",1.2230343,1.0349686,0.40774882,0.387936,0.3090565,0.2617411,-0.0473154
9,-0.9962185,-1.0108734,"('unaffectionate', 'caring')",1.1299752,0.9858282,0.8055152,0.8080194,0.3130906,0.2609914,-0.0520992
10,-0.97010195,-1.0294333,"('unsympathetic', 'sympathetic')",-1.6276621,-1.361366,-0.31496078,-0.36163777,-0.9709082,-0.917479,0.0534292
11,-0.6054555,-0.61054647,"('unhelpful', 'helpful')",-1.1675195,-1.0415596,1.487497,1.5424472,-0.0951593,-0.0365529,0.0586064
12,-0.59163827,-0.48904085,"('unsupportive', 'supportive')",0.44083166,0.56148,-1.8752881,-1.8933558,-0.6753649,-0.6069722,0.0683927
13,-0.66398406,-0.67193997,"('impolite', 'polite')",-0.7458267,-0.57668114,-0.9570305,-0.9007875,-0.7889471,-0.7164695,0.0724776
14,0.9513883,0.8789074,"('antisocial', 'social')",1.0800598,1.1711763,0.44530612,0.3321888,0.8255847,0.7940908,-0.0314939
15,0.16451752,0.07355423,"('boring', 'funny')",0.6130488,0.4289146,-0.11416726,-0.13113473,0.221133,0.123778,-0.097355
16,-0.49252325,-0.49265236,"('unpopular', 'popular')",-1.877122,-1.9119457,0.13468128,0.041813083,-0.744988,-0.787595,-0.042607
17,-0.07367426,-0.050017368,"('nasty', 'nice')",-0.4158535,-0.3578051,-0.7184201,-0.6382558,-0.4026493,-0.3486927,0.0539566
18,-0.76665133,-0.626583,"('disagreeable', 'welcoming')",-0.6880541,-0.67450154,-0.7603287,-0.83094424,-0.7383447,-0.7106763,0.0276684
19,-0.7762173,-0.6754141,"('inhospitable', 'hospitable')",0.237525,0.13877366,-0.95494616,-0.8855738,-0.4978795,-0.4740714,0.0238081
