,coty_male,coty_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.88242275,0.65483373,"('unsociable', 'sociable')",0.02184891,-0.15962394,0.4521358,0.2476049,-0.2045309
1,-1.3633506,-1.5056978,"('unfriendly', 'friendly')",1.5852797,1.4323097,0.1109645,-0.036694,-0.1476585
2,0.93704724,0.9662792,"('unlikable', 'likable')",0.61930126,0.7365204,0.7781743,0.8513998,0.0732255
3,-0.20887493,-0.03157044,"('repellent', 'pleasant')",0.007629141,0.12167611,-0.1006229,0.0450528,0.1456757
4,-0.5886541,-0.63367707,"('disliked', 'liked')",-6.037397,-5.963902,-3.3130255,-3.2987895,0.014236
5,-1.9973043,-2.1417546,"('distant', 'outgoing')",-0.28375238,-0.3547965,-1.1405283,-1.2482755,-0.1077472
6,-2.2863648,-2.3830025,"('distant', 'open')",0.2259846,0.097210616,-1.0301901,-1.1428959,-0.1127058
7,0.31003946,0.3401531,"('insensitive', 'sensitive')",0.9810576,0.9488206,0.6455485,0.6444868,-0.0010617
8,-0.7144701,-0.7276395,"('unaffectionate', 'affectionate')",0.8828622,0.73520225,0.0841961,0.0037814,-0.0804147
9,-0.7247426,-0.7186994,"('unaffectionate', 'caring')",1.2003237,1.0895472,0.2377906,0.1854239,-0.0523667
10,0.39203748,0.32523835,"('unsympathetic', 'sympathetic')",0.18135232,0.063698724,0.2866949,0.1944685,-0.0922264
11,0.54808587,0.69429195,"('unhelpful', 'helpful')",2.0003278,2.0064352,1.2742069,1.3503635,0.0761566
12,0.11823734,0.2695007,"('unsupportive', 'supportive')",-1.4604414,-1.3978906,-0.671102,-0.5641949,0.1069071
13,0.77950114,0.6883744,"('impolite', 'polite')",-0.15572296,-0.08957357,0.3118891,0.2994004,-0.0124887
14,1.8066691,1.7309694,"('antisocial', 'social')",0.2123046,0.19102967,1.0094869,0.9609995,-0.0484874
15,0.052043572,-0.14535649,"('boring', 'funny')",0.78382564,0.70660627,0.4179346,0.2806249,-0.1373097
16,-0.71897185,-0.4481746,"('unpopular', 'popular')",0.065678395,0.2849067,-0.3266467,-0.081634,0.2450127
17,0.50092846,0.46726686,"('nasty', 'nice')",-0.38746798,-0.37759426,0.0567302,0.0448363,-0.0118939
18,-0.3980024,-0.2658968,"('disagreeable', 'welcoming')",-0.4305397,-0.36163485,-0.4142711,-0.3137658,0.1005053
19,-1.262242,-1.3843488,"('inhospitable', 'hospitable')",-0.120923325,-0.17550758,-0.6915826,-0.7799281,-0.0883455
20,0.37842155,0.43555364,"('rough', 'thoughtful')",1.1407546,1.1345518,0.7595881,0.7850527,0.0254646
21,0.6928987,0.84825516,"('immoral', 'moral')",-0.42754686,-0.26591873,0.1326759,0.2911682,0.1584923
22,0.46273297,0.34396815,"('untrustworthy', 'trustworthy')",-0.6919771,-0.81900555,-0.1146221,-0.2375187,-0.1228966
23,0.04574108,0.103125766,"('insincere', 'sincere')",5.5529547,5.4358563,2.7993479,2.769491,-0.0298569
24,-0.15784574,-0.23216777,"('dishonest', 'honest')",0.8971375,0.8141975,0.3696459,0.2910149,-0.078631
25,-0.75707614,-0.74135965,"('egoistic', 'altruistic')",1.2170644,1.2028066,0.2299941,0.2307235,0.0007294
26,0.42097223,0.19020987,"('hardhearted', 'benevolent')",2.070916,1.9017681,1.245944,1.045989,-0.199955
27,-0.4807112,-0.36114708,"('hardhearted', 'softhearted')",1.2789184,1.2338351,0.3991036,0.436344,0.0372404
28,0.09047838,0.042077705,"('disloyal', 'loyal')",0.9336022,0.79298145,0.5120403,0.4175296,-0.0945107
29,-0.062259987,-0.077639595,"('unfair', 'fair')",-0.5438593,-0.78242064,-0.3030596,-0.4300301,-0.1269705
30,1.4068414,1.3275294,"('intolerant', 'tolerant')",1.8198887,1.8515401,1.6133651,1.5895348,-0.0238303
31,-1.5896666,-1.6259791,"('evil', 'good')",-1.0414628,-1.1583328,-1.3155646,-1.3921559,-0.0765913
32,0.18202317,0.19931239,"('unkind', 'kind')",0.9942933,0.8573911,0.5881582,0.5283518,-0.0598064
33,-0.40469027,-0.42969272,"('wrong', 'right')",-0.374673,-0.4118079,-0.3896816,-0.4207503,-0.0310687
34,-0.38113526,-0.2290598,"('mean', 'honorable')",5.6510997,5.7628703,2.6349821,2.7669053,0.1319232
35,-0.67900944,-0.84317386,"('corrupt', 'incorrupt')",-0.23650672,-0.45285076,-0.4577581,-0.6480123,-0.1902542
36,-1.2427818,-1.465317,"('hostile', 'amicable')",-0.060000475,-0.27218494,-0.6513911,-0.868751,-0.2173599
37,0.26913872,0.23051126,"('fake', 'genuine')",0.55885136,0.5275211,0.413995,0.3790162,-0.0349788
38,-0.47354746,-0.4236064,"('untruthful', 'truthful')",-0.12325005,-0.088414796,-0.2983988,-0.2560106,0.0423882
39,1.4766257,1.554104,"('exploitative', 'cooperative')",0.41203222,0.3771902,0.944329,0.9656471,0.0213181
40,-0.2021274,-0.18779776,"('stingy', 'generous')",-1.287151,-1.257149,-0.7446392,-0.7224734,0.0221658
41,1.114596,1.046992,"('unforgiving', 'forgiving')",0.25537777,0.1790507,0.6849869,0.6130213,-0.0719656
42,1.1696343,1.1715487,"('unreliable', 'reliable')",-2.508908,-2.3613966,-0.6696368,-0.5949239,0.0747129
43,0.4979759,0.55334395,"('irresponsible', 'responsible')",1.0304854,0.9609217,0.7642306,0.7571328,-0.0070978
44,-0.4356115,-0.37789312,"('prejudiced', 'unprejudiced')",-1.7814114,-1.6773183,-1.1085114,-1.0276058,0.0809056
45,0.5980738,0.45186052,"('incompetent', 'competent')",0.16564336,0.094380006,0.3818586,0.2731203,-0.1087383
46,0.25348714,0.3212353,"('uncompetitive', 'competitive')",-0.4084784,-0.43393946,-0.0774956,-0.0563521,0.0211435
47,0.5777556,0.5643122,"('stupid', 'smart')",5.102583,5.121464,2.8401692,2.8428879,0.0027187
48,0.18585666,0.3540702,"('unintelligent', 'intelligent')",0.80709857,0.8961284,0.4964776,0.6250993,0.1286217
49,-0.1875267,0.061252616,"('unable', 'able')",-0.40195405,-0.23658885,-0.2947404,-0.0876681,0.2070723
50,0.59157485,0.6825193,"('clumsy', 'skillful')",0.020455457,0.047375288,0.3060152,0.3649473,0.0589321
51,-0.008836564,-0.1226642,"('uneducated', 'educated')",0.46560743,0.46375018,0.2283854,0.170543,-0.0578424
52,-0.5111482,-0.5060963,"('irrational', 'rational')",-0.11945607,-0.20276816,-0.3153021,-0.3544322,-0.0391301
53,-1.5366824,-1.5465347,"('uncreative', 'creative')",0.556868,0.5606393,-0.4899072,-0.4929477,-0.0030405
54,-0.6297813,-0.66788185,"('incapable', 'capable')",1.0015815,0.9868314,0.1859001,0.1594748,-0.0264253
55,1.0700442,1.14143,"('incompetent', 'clever')",0.19435206,0.27432135,0.6321981,0.7078757,0.0756776
56,1.2611341,1.1200131,"('impractical', 'practical')",0.57674384,0.5714612,0.918939,0.8457372,-0.0732018
