,reynolds_male,reynolds_female,tuple,american_male,american_female,inc_male,inc_female,average_male,average_female,female-male
39,0.15700606,0.35761672,"('exploitative', 'cooperative')",0.49742788,0.73406404,-0.2999825,-0.23499452,0.1181505,0.2855621,0.1674116
40,1.2429463,1.1593798,"('stingy', 'generous')",0.46429303,0.3962132,-0.92744553,-1.0701059,0.2599312,0.161829,-0.0981022
41,0.092757866,0.0015540197,"('unforgiving', 'forgiving')",-0.26167247,-0.19152544,-0.29204926,-0.3953768,-0.1536546,-0.1951161,-0.0414615
42,-0.7787558,-0.6869337,"('unreliable', 'reliable')",-0.107526496,0.08193255,-2.7986815,-2.7237446,-1.2283212,-1.1095819,0.1187393
43,-0.21802379,-0.09638494,"('irresponsible', 'responsible')",-0.7296657,-0.40397334,0.12128052,0.14441252,-0.2754697,-0.1186486,0.1568211
44,-1.224081,-1.0606569,"('prejudiced', 'unprejudiced')",-0.36817518,-0.22502434,-1.5378281,-1.374613,-1.0433614,-0.8867648,0.1565966
45,-1.6033074,-1.5183465,"('incompetent', 'competent')",-0.9315016,-0.6929865,-0.4029456,-0.47143692,-0.9792515,-0.8942567,0.0849948
46,-0.69394505,-0.56675154,"('uncompetitive', 'competitive')",-0.31353176,-0.09809865,-0.6990849,-0.6787468,-0.5688539,-0.4478656,0.1209883
47,-0.9589326,-0.815808,"('stupid', 'smart')",-1.0282061,-0.78474617,4.7163815,4.682558,0.9097476,1.0273346,0.117587
48,0.06579907,0.03888877,"('unintelligent', 'intelligent')",-0.34814197,-0.28156605,0.32761735,0.2636411,0.0150915,0.0069879,-0.0081036
49,-0.8144055,-0.7383829,"('unable', 'able')",-0.85208243,-0.7845891,-0.5264571,-0.42530334,-0.7309817,-0.6494251,0.0815566
50,-0.41547972,-0.38519797,"('clumsy', 'skillful')",0.9162049,0.8576398,0.62139857,0.6107021,0.3740412,0.361048,-0.0129932
51,-1.4692248,-1.5525341,"('uneducated', 'educated')",0.29358718,0.27195433,0.13621555,-0.023800679,-0.346474,-0.4347935,-0.0883195
52,0.4055065,0.19037014,"('irrational', 'rational')",-0.20589343,-0.45736936,0.2711937,0.16187398,0.1569356,-0.0350417,-0.1919773
53,1.1962627,1.0253246,"('uncreative', 'creative')",-0.6923282,-0.8510983,0.79024404,0.62388813,0.4313928,0.2660381,-0.1653547
54,-0.09340284,-0.1528087,"('incapable', 'capable')",0.035716124,-0.025955178,1.0969669,1.1143111,0.3464267,0.3118491,-0.0345776
55,-1.490003,-1.3992122,"('incompetent', 'clever')",-1.1043197,-0.8263577,-0.3801255,-0.39160046,-0.9914827,-0.8723901,0.1190926
56,-0.40494406,-0.38895297,"('impractical', 'practical')",-0.09719043,0.11631307,-0.369539,-0.35130712,-0.2905578,-0.2079823,0.0825755
57,-0.35299894,-0.41804823,"('unimaginative', 'imaginative')",-0.90473366,-0.8861433,-2.2297528,-2.329591,-1.1624951,-1.2112609,-0.0487658
58,0.8952279,0.85700715,"('undiscriminating', 'discriminating')",0.56633335,0.48327744,0.4205256,0.33488303,0.6273623,0.5583892,-0.0689731
59,-0.013834447,-0.06599887,"('foolish', 'wise')",-0.25575018,-0.37222993,0.6559632,0.6186939,0.1287929,0.060155,-0.0686379
60,-0.7909564,-0.60819733,"('inefficient', 'efficient')",-0.55552787,-0.17335802,-0.5421605,-0.3574245,-0.6295482,-0.37966,0.2498882
61,-0.19488779,-0.30251294,"('illogical', 'logical')",-0.41097504,-0.4635824,0.0076031853,-0.101665676,-0.1994199,-0.2892537,-0.0898338
62,-0.7438093,-0.5565814,"('incompetent', 'brilliant')",-0.614444,-0.30986935,0.199909,0.36478344,-0.3861148,-0.1672224,0.2188924
63,-1.1641818,-1.2332176,"('unperceptive', 'insightful')",-0.27598032,-0.15308711,0.7014905,0.7221479,-0.2462239,-0.2213856,0.0248383
64,0.10277453,0.040830553,"('shy', 'confident')",0.33565164,0.3845809,-5.9298253,-5.7951603,-1.8304664,-1.7899164,0.04055
65,-1.354177,-1.2340226,"('insecure', 'secure')",-0.55665314,-0.36287528,-1.018718,-0.9932051,-0.9765161,-0.8633676,0.1131485
66,-0.16164559,-0.26982757,"('inactive', 'active')",1.2749109,1.0866151,1.5385281,1.4604567,0.8839312,0.7590814,-0.1248498
67,0.058467202,-0.011399381,"('doubtful', 'determined')",0.53016937,0.5156556,-0.28327948,-0.30354184,0.1017857,0.0669048,-0.0348809
68,-1.92679,-1.9777995,"('dependent', 'independent')",-0.40993977,-0.48531535,-0.8283224,-0.87826157,-1.0550174,-1.1137922,-0.0587748
69,1.1155,1.0160204,"('lazy', 'industrious')",1.7151581,1.5563704,0.347183,0.39054134,1.0592803,0.987644,-0.0716363
70,-0.8085514,-0.6517696,"('lethargic', 'energetic')",-0.28094095,0.013155531,0.20304187,0.2679367,-0.2954835,-0.1235591,0.1719244
71,1.5977639,1.5462524,"('diffident', 'self-confident')",0.90357596,0.95042974,0.74600255,0.68442476,1.0824475,1.060369,-0.0220785
72,-0.02492823,-0.02826383,"('unambitious', 'ambitious')",-0.36358052,-0.29699433,-0.71724284,-0.6688831,-0.3685839,-0.3313804,0.0372035
73,2.02672,2.0775561,"('helpless', 'self-reliant')",1.1601467,1.0804788,-2.4464552,-2.306003,0.2468038,0.2840106,0.0372068
74,1.6164222,1.6135513,"('undedicated', 'dedicated')",0.5834941,0.61451167,0.3459605,0.23795447,0.8486257,0.8220057,-0.02662
75,-0.07375615,-0.115730554,"('meek', 'impulsive')",0.830122,0.7047944,0.07321584,0.15515569,0.2765272,0.2480732,-0.028454
76,-0.9333112,-0.7511743,"('anxious', 'daring')",-0.37179375,-0.09161951,-0.086554036,0.09818941,-0.4638863,-0.2482014,0.2156849
77,-0.14045294,-0.18139687,"('unmotivated', 'motivated')",-0.8016161,-0.71282864,-1.0755655,-1.0069996,-0.6725448,-0.6337417,0.0388031
78,0.0751728,0.022764184,"('nonresilient', 'resilient')",0.063381374,0.10348455,0.596795,0.62880296,0.2451164,0.2516839,0.0065675
79,0.11238219,0.022656128,"('wavering', 'unwavering')",0.5762825,0.36372766,0.61506987,0.5378106,0.4345782,0.3080648,-0.1265134
80,-1.2859029,-1.1863194,"('dominated', 'dominating')",-0.20338795,-0.0074788462,-1.0864351,-0.9967205,-0.8585753,-0.7301729,0.1284024
81,-1.2905414,-1.2624086,"('submissive', 'aggressive')",0.31606048,0.58603394,-0.63747394,-0.5385577,-0.5373183,-0.4049775,0.1323408
82,-1.9188837,-1.8917159,"('poor', 'rich')",-0.9783114,-0.81245726,5.19245,5.196679,0.765085,0.8308353,0.0657503
83,0.25655273,0.17461695,"('powerless', 'powerful')",-0.1880733,-0.22801597,-0.6771999,-0.7501001,-0.2029068,-0.267833,-0.0649262
84,1.1210028,0.9963212,"('inferior', 'superior')",0.7774929,0.6260058,0.9639513,0.8884952,0.954149,0.8369408,-0.1172082
85,1.8315752,1.7146413,"('insignificant', 'prestigious')",-0.023541914,-0.278551,1.0964767,1.0052593,0.96817,0.8137832,-0.1543868
86,-0.992658,-1.1582574,"('uninfluential', 'influential')",-0.59269506,-0.63066125,-0.23089892,-0.46832034,-0.6054173,-0.752413,-0.1469957
87,-0.358227,-0.32506448,"('unsuccessful', 'successful')",0.9001433,0.9843854,1.3678263,1.4093593,0.6365809,0.6895601,0.0529792
88,-0.14058885,-0.17274636,"('low', 'eminent')",0.10525979,0.063700795,0.37129483,0.28848928,0.1119886,0.0598146,-0.052174
