,outlet_male,outlet_female,tuple,average_male,average_female,female-male
22,-0.21266825,-0.17169146,"('untrustworthy', 'trustworthy')",-0.2126683,-0.1716915,0.0409768
23,7.003369,7.1220775,"('insincere', 'sincere')",7.0033689,7.1220775,0.1187086
24,1.949689,2.005768,"('dishonest', 'honest')",1.949689,2.0057681,0.0560791
25,0.32561767,0.2696247,"('egoistic', 'altruistic')",0.3256177,0.2696247,-0.055993
26,0.8864593,0.67340565,"('hardhearted', 'benevolent')",0.8864593,0.6734056,-0.2130537
27,1.8182029,1.7638195,"('hardhearted', 'softhearted')",1.8182029,1.7638195,-0.0543834
28,0.6438527,0.661875,"('disloyal', 'loyal')",0.6438527,0.661875,0.0180223
29,-0.32734916,-0.50313467,"('unfair', 'fair')",-0.3273492,-0.5031347,-0.1757855
30,1.5326213,1.4474694,"('intolerant', 'tolerant')",1.5326213,1.4474694,-0.0851519
31,-1.3862392,-1.3835595,"('evil', 'good')",-1.3862392,-1.3835595,0.0026797
32,0.96162266,0.8678872,"('unkind', 'kind')",0.9616227,0.8678872,-0.0937355
33,-0.33066943,-0.3649863,"('wrong', 'right')",-0.3306694,-0.3649863,-0.0343169
34,5.163014,5.305996,"('mean', 'honorable')",5.1630139,5.3059959,0.142982
35,-1.1131562,-1.283225,"('corrupt', 'incorrupt')",-1.1131562,-1.2832251,-0.1700689
36,-0.52195054,-0.65196824,"('hostile', 'amicable')",-0.5219505,-0.6519682,-0.1300177
37,0.8018314,0.81359386,"('fake', 'genuine')",0.8018314,0.8135939,0.0117625
38,0.45516527,0.39566633,"('untruthful', 'truthful')",0.4551653,0.3956663,-0.059499
39,-0.0632375,-0.09447658,"('exploitative', 'cooperative')",-0.0632375,-0.0944766,-0.0312391
40,-1.9131972,-1.8810589,"('stingy', 'generous')",-1.9131972,-1.8810589,0.0321383
41,0.38645098,0.28221685,"('unforgiving', 'forgiving')",0.386451,0.2822168,-0.1042342
42,-2.5354517,-2.3496172,"('unreliable', 'reliable')",-2.5354517,-2.3496172,0.1858345
43,1.605751,1.5695926,"('irresponsible', 'responsible')",1.605751,1.5695926,-0.0361584
44,-1.3392583,-1.3894525,"('prejudiced', 'unprejudiced')",-1.3392583,-1.3894525,-0.0501942
45,0.25823635,0.3710553,"('incompetent', 'competent')",0.2582363,0.3710553,0.112819
46,-0.6573257,-0.5568603,"('uncompetitive', 'competitive')",-0.6573257,-0.5568603,0.1004654
47,5.591919,5.7952037,"('stupid', 'smart')",5.5919189,5.7952037,0.2032848
48,1.0934513,1.0038837,"('unintelligent', 'intelligent')",1.0934513,1.0038837,-0.0895676
49,0.10025422,0.24894352,"('unable', 'able')",0.1002542,0.2489435,0.1486893
50,-0.364044,-0.20120916,"('clumsy', 'skillful')",-0.364044,-0.2012092,0.1628348
51,0.3648492,0.4256654,"('uneducated', 'educated')",0.3648492,0.4256654,0.0608162
52,-0.51219416,-0.46540186,"('irrational', 'rational')",-0.5121942,-0.4654019,0.0467923
53,-0.05100614,-0.027506778,"('uncreative', 'creative')",-0.0510061,-0.0275068,0.0234993
54,1.1620265,1.3230749,"('incapable', 'capable')",1.1620265,1.3230749,0.1610484
55,0.76340014,0.85325104,"('incompetent', 'clever')",0.7634001,0.853251,0.0898509
56,0.7698857,0.86883724,"('impractical', 'practical')",0.7698857,0.8688372,0.0989515
57,-3.033778,-2.8994358,"('unimaginative', 'imaginative')",-3.033778,-2.8994358,0.1343422
58,0.16649026,0.08484647,"('undiscriminating', 'discriminating')",0.1664903,0.0848465,-0.0816438
59,-0.084465064,0.027711041,"('foolish', 'wise')",-0.0844651,0.027711,0.1121761
60,0.90452313,0.8701008,"('inefficient', 'efficient')",0.9045231,0.8701008,-0.0344223
61,0.5815081,0.3998568,"('illogical', 'logical')",0.5815081,0.3998568,-0.1816513
62,1.0092607,1.2336695,"('incompetent', 'brilliant')",1.0092607,1.2336695,0.2244088
63,0.87362057,0.938452,"('unperceptive', 'insightful')",0.8736206,0.938452,0.0648314
64,-6.629458,-6.62422,"('shy', 'confident')",-6.629458,-6.6242199,0.0052381
65,0.5740885,0.6349341,"('insecure', 'secure')",0.5740885,0.6349341,0.0608456
66,-0.33814216,-0.47034067,"('inactive', 'active')",-0.3381422,-0.4703407,-0.1321985
67,-0.12487529,-0.21163607,"('doubtful', 'determined')",-0.1248753,-0.2116361,-0.0867608
68,-0.5348409,-0.48986647,"('dependent', 'independent')",-0.5348409,-0.4898665,0.0449744
69,-1.4602576,-1.4444755,"('lazy', 'industrious')",-1.4602576,-1.4444755,0.0157821
70,1.4160963,1.5172507,"('lethargic', 'energetic')",1.4160963,1.5172507,0.1011544
71,0.24757229,0.23919757,"('diffident', 'self-confident')",0.2475723,0.2391976,-0.0083747
72,0.6909469,0.74667716,"('unambitious', 'ambitious')",0.6909469,0.7466772,0.0557303
73,-3.2556233,-3.0502021,"('helpless', 'self-reliant')",-3.2556233,-3.0502021,0.2054212
74,0.012102496,0.017871827,"('undedicated', 'dedicated')",0.0121025,0.0178718,0.0057693
75,-0.85522693,-0.7206158,"('meek', 'impulsive')",-0.8552269,-0.7206158,0.1346111
76,0.7440994,0.6750423,"('anxious', 'daring')",0.7440994,0.6750423,-0.0690571
77,-1.0718471,-0.97109294,"('unmotivated', 'motivated')",-1.0718471,-0.9710929,0.1007542
78,-0.8101845,-0.7629664,"('nonresilient', 'resilient')",-0.8101845,-0.7629664,0.0472181
79,-0.2026953,-0.17570174,"('wavering', 'unwavering')",-0.2026953,-0.1757017,0.0269936
80,-0.12464105,-0.13050969,"('dominated', 'dominating')",-0.1246411,-0.1305097,-0.0058686
81,0.0057954267,0.19749114,"('submissive', 'aggressive')",0.0057954,0.1974911,0.1916957
82,6.4964213,6.7928143,"('poor', 'rich')",6.4964213,6.7928143,0.296393
83,-0.36067495,-0.5276466,"('powerless', 'powerful')",-0.3606749,-0.5276466,-0.1669717
84,0.26356938,0.24266523,"('inferior', 'superior')",0.2635694,0.2426652,-0.0209042
85,-1.1081487,-1.2538404,"('insignificant', 'prestigious')",-1.1081487,-1.2538404,-0.1456917
86,0.48540166,0.43591288,"('uninfluential', 'influential')",0.4854017,0.4359129,-0.0494888
87,0.40700588,0.55482256,"('unsuccessful', 'successful')",0.4070059,0.5548226,0.1478167
88,0.15447347,0.17625654,"('low', 'eminent')",0.1544735,0.1762565,0.021783
