,berkshire_male,berkshire_female,tuple,hathaway_male,hathaway_female,inc_male,inc_female,del_male,del_female,average_male,average_female,female-male
0,0.22343472,0.18563704,"('unsociable', 'sociable')",-1.9216363,-1.9800806,-0.3824137,-0.5545742,-0.5858906,-0.5181201,-0.6666265,-0.7167845,-0.050158
1,0.29136735,0.23865259,"('unfriendly', 'friendly')",-0.11121155,-0.19924948,0.3717764,0.09102246,2.1996632,2.044021,0.6878989,0.5436116,-0.1442873
2,0.14699647,0.28040215,"('unlikable', 'likable')",0.22841445,0.28631443,1.122577,1.2551473,-0.04598257,0.017469816,0.3630013,0.4598334,0.0968321
3,-0.77073634,-0.6594072,"('repellent', 'pleasant')",-1.665564,-1.5678891,-0.36962014,-0.31271735,0.8122801,0.9104286,-0.49841,-0.4073963,0.0910137
4,0.41575474,0.3471519,"('disliked', 'liked')",1.4375147,1.475418,0.37626928,0.23456377,-6.9893985,-7.1582766,-1.189965,-1.2752857,-0.0853207
5,-0.62885684,-0.6470808,"('distant', 'outgoing')",1.2685347,1.309317,0.13892889,0.095954075,0.5075477,0.34073812,0.3215386,0.2747321,-0.0468065
6,-0.45723313,-0.49154794,"('distant', 'open')",1.5225962,1.5616121,0.21187408,0.12871453,1.3164496,1.159284,0.6484218,0.5895157,-0.0589061
7,0.9884371,1.0316856,"('insensitive', 'sensitive')",-1.1624877,-1.1337268,0.16265179,0.17890784,0.6418422,0.75904983,0.1576108,0.2089791,0.0513683
8,0.49917373,0.5332451,"('unaffectionate', 'affectionate')",0.56428754,0.5175728,-0.47262692,-0.58713955,1.3153492,1.1733962,0.4765459,0.4092687,-0.0672772
9,1.3975998,1.3992265,"('unaffectionate', 'caring')",0.079385675,0.040658563,-0.091769524,-0.17325851,1.470136,1.4652104,0.713838,0.6829593,-0.0308787
10,0.7384307,0.8003994,"('unsympathetic', 'sympathetic')",-3.330705,-3.3348486,-0.72188807,-0.8039441,-0.72598934,-0.47533178,-1.0100379,-0.9534312,0.0566067
11,-0.7866656,-0.7194562,"('unhelpful', 'helpful')",-2.3803484,-2.36022,-0.2942871,-0.2302339,-0.04005522,0.107028976,-0.8753392,-0.8007203,0.0746189
12,1.297523,1.4065222,"('unsupportive', 'supportive')",-0.9757664,-0.8720952,0.46903166,0.53415024,-2.1929948,-2.1409276,-0.3505516,-0.2680876,0.082464
13,-0.44878852,-0.451261,"('impolite', 'polite')",-2.3796716,-2.43392,-0.45098057,-0.44802913,-0.7150362,-0.5814462,-0.9986193,-0.978664,0.0199553
14,0.47264904,0.49194196,"('antisocial', 'social')",-1.8370719,-1.8042272,0.0029595625,0.05105789,-0.8061033,-0.68671566,-0.5418916,-0.4869857,0.0549059
15,-0.30325565,-0.35058534,"('boring', 'funny')",0.4730275,0.42139605,0.2942377,0.24778917,0.11594117,-0.02497635,0.1449877,0.0734059,-0.0715818
16,-1.4608045,-1.4398422,"('unpopular', 'popular')",1.0438846,1.0414984,-0.107684635,-0.08974725,0.97651,0.9565279,0.1129764,0.1171092,0.0041328
17,-0.4259197,-0.3142465,"('nasty', 'nice')",0.5669758,0.66457033,-0.65876204,-0.57936585,-1.2437754,-1.2226343,-0.4403703,-0.3629191,0.0774512
18,-0.27725923,-0.16975662,"('disagreeable', 'welcoming')",0.3573929,0.43049815,0.02975522,0.11098299,-0.5743688,-0.64809155,-0.11612,-0.0690918,0.0470282
19,0.051195115,0.058294423,"('inhospitable', 'hospitable')",0.25258225,0.28160858,0.0186416,0.029945554,-0.04393716,-0.1320175,0.0696204,0.0594578,-0.0101626
20,1.3026032,1.3917114,"('rough', 'thoughtful')",-0.39873728,-0.3763137,0.9455823,0.98436606,0.6486317,0.5580204,0.6245199,0.639446,0.0149261
21,0.77600735,0.8357186,"('immoral', 'moral')",-1.9752604,-1.9330908,-0.16795918,-0.13172223,-0.78045905,-0.63863957,-0.5369178,-0.4669335,0.0699843
22,-0.60804206,-0.68374443,"('untrustworthy', 'trustworthy')",-1.2765003,-1.2950749,0.015328046,-0.113911435,-1.4975048,-1.5022031,-0.8416798,-0.8987335,-0.0570537
23,0.29541704,0.37569755,"('insincere', 'sincere')",-2.5532732,-2.5561404,-0.62824494,-0.68591845,5.022675,5.1459756,0.5341435,0.5699036,0.0357601
24,1.1156377,1.0487577,"('dishonest', 'honest')",-1.4285942,-1.4769138,-0.3063781,-0.37457132,0.42631084,0.38546288,-0.048256,-0.1043161,-0.0560601
25,0.12459871,0.13974747,"('egoistic', 'altruistic')",1.6342123,1.6142414,0.94143623,0.89367783,1.2157264,1.0811023,0.9789934,0.9321922,-0.0468012
26,0.49659806,0.43028498,"('hardhearted', 'benevolent')",0.577921,0.4779588,1.4543344,1.3454465,1.0820891,1.0064055,0.9027356,0.8150239,-0.0877117
27,0.44285762,0.44102043,"('hardhearted', 'softhearted')",0.46431148,0.4613783,0.36152607,0.35133272,1.4780301,1.3268292,0.6866813,0.6451402,-0.0415411
28,1.0908806,0.950757,"('disloyal', 'loyal')",-1.7259881,-1.8041458,-0.20466948,-0.4102708,0.6141665,0.61569643,-0.0564026,-0.1619908,-0.1055882
