,pig_male,pig_female,tuple,average_male,average_female,female-male
76,0.60342115,0.6997669,"('anxious', 'daring')",0.6034212,0.6997669,0.0963457
77,-1.6382425,-1.39854,"('unmotivated', 'motivated')",-1.6382425,-1.39854,0.2397025
78,-0.8790187,-0.8754142,"('nonresilient', 'resilient')",-0.8790187,-0.8754142,0.0036045
79,-0.08861895,-0.24591461,"('wavering', 'unwavering')",-0.0886189,-0.2459146,-0.1572957
80,-0.46704924,-0.39535487,"('dominated', 'dominating')",-0.4670492,-0.3953549,0.0716943
81,-0.19844262,0.0050026625,"('submissive', 'aggressive')",-0.1984426,0.0050027,0.2034453
82,6.0603113,6.0658627,"('poor', 'rich')",6.0603113,6.0658627,0.0055514
83,-0.4976682,-0.3757989,"('powerless', 'powerful')",-0.4976682,-0.3757989,0.1218693
84,0.5396967,0.5137121,"('inferior', 'superior')",0.5396967,0.5137121,-0.0259846
85,-0.33359867,-0.55237925,"('insignificant', 'prestigious')",-0.3335987,-0.5523793,-0.2187806
86,-0.02539514,0.011526026,"('uninfluential', 'influential')",-0.0253951,0.011526,0.0369211
87,-0.87732315,-0.8310759,"('unsuccessful', 'successful')",-0.8773232,-0.8310759,0.0462473
88,-0.18741272,-0.11821403,"('low', 'eminent')",-0.1874127,-0.118214,0.0691987
