,sears_male,sears_female,tuple,holdings_male,holdings_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.4626292,-0.42611298,"('unsociable', 'sociable')",-0.09307251,-0.28094244,0.080527864,-0.009372337,-0.1583913,-0.2388093,-0.080418
1,1.4476027,1.3173347,"('unfriendly', 'friendly')",0.4601968,0.14952698,0.9270143,0.7205725,0.9449379,0.7291447,-0.2157932
2,0.60009587,0.6379713,"('unlikable', 'likable')",1.3697176,1.5119715,0.5099708,0.4954986,0.8265948,0.8818138,0.055219
3,-0.9949375,-0.8047175,"('repellent', 'pleasant')",0.44647983,0.55589604,1.2671088,1.250653,0.2395504,0.3339438,0.0943934
4,0.12941977,-0.038956083,"('disliked', 'liked')",0.32639068,0.28030512,-7.8604736,-8.039233,-2.468221,-2.5992947,-0.1310737
5,0.78775597,0.6303813,"('distant', 'outgoing')",-0.26921883,-0.29104903,-0.8347072,-0.86815345,-0.10539,-0.1762737,-0.0708837
6,0.64273113,0.55719876,"('distant', 'open')",-0.40946445,-0.43047833,-0.4410798,-0.49011096,-0.069271,-0.1211302,-0.0518592
7,0.30214316,0.42348912,"('insensitive', 'sensitive')",0.18675272,0.26546872,0.74011266,0.6436078,0.4096695,0.4441885,0.034519
8,1.867654,1.781545,"('unaffectionate', 'affectionate')",0.04639432,-0.10321892,0.64416826,0.51088035,0.8527389,0.7297355,-0.1230034
9,2.1109593,2.0105624,"('unaffectionate', 'caring')",0.43131703,0.23543519,1.135131,1.0712641,1.2258024,1.1057539,-0.1200485
10,-0.07500927,0.09211704,"('unsympathetic', 'sympathetic')",-0.44307595,-0.4528279,0.23588893,0.24010156,-0.0940654,-0.0402031,0.0538623
11,-0.7024765,-0.59071463,"('unhelpful', 'helpful')",-0.63440216,-0.604316,1.7460676,1.8355453,0.1363963,0.2135049,0.0771086
12,1.5172306,1.5998429,"('unsupportive', 'supportive')",0.9049817,1.010905,-1.892238,-2.0224376,0.1766581,0.1961034,0.0194453
