,phillips_male,phillips_female,tuple,66_male,66_female,average_male,average_female,female-male
0,0.8241704,0.66171587,"('unsociable', 'sociable')",1.419401,1.2195982,1.1217858,0.940657,-0.1811288
1,1.1325448,0.76525795,"('unfriendly', 'friendly')",0.26015678,2.7414411e-05,0.6963508,0.3826427,-0.3137081
2,1.1563916,1.1975831,"('unlikable', 'likable')",0.265992,0.33259627,0.7111918,0.7650897,0.0538979
3,-0.09135769,0.063495204,"('repellent', 'pleasant')",0.9414294,0.9994063,0.4250358,0.5314507,0.1064149
4,-0.36235267,-0.3909773,"('disliked', 'liked')",-6.6813807,-6.9635034,-3.5218668,-3.6772404,-0.1553736
5,-0.87654686,-0.91715735,"('distant', 'outgoing')",-2.2199585,-2.1872663,-1.5482527,-1.5522119,-0.0039592
6,-0.5153035,-0.5738308,"('distant', 'open')",-1.9938489,-2.001094,-1.2545762,-1.2874625,-0.0328863
7,1.210851,1.3025323,"('insensitive', 'sensitive')",1.3462732,1.4013033,1.2785621,1.3519177,0.0733556
8,-0.31244534,-0.39711794,"('unaffectionate', 'affectionate')",-0.48160613,-0.6013494,-0.3970257,-0.4992337,-0.102208
9,1.1246327,1.0797323,"('unaffectionate', 'caring')",0.6792146,0.59151095,0.9019237,0.8356216,-0.0663021
10,0.22595961,0.4563169,"('unsympathetic', 'sympathetic')",1.3851933,1.4162788,0.8055765,0.9362979,0.1307214
11,-0.13221124,-0.031633526,"('unhelpful', 'helpful')",3.019584,3.0579586,1.4436864,1.5131625,0.0694761
12,0.48218146,0.6125116,"('unsupportive', 'supportive')",-1.2914473,-1.3118515,-0.4046329,-0.34967,0.0549629
13,1.2671378,1.1422576,"('impolite', 'polite')",1.273459,1.2057278,1.2702984,1.1739926,-0.0963058
14,0.1261529,0.27605322,"('antisocial', 'social')",1.0151594,1.0434736,0.5706561,0.6597634,0.0891073
15,0.014420107,-0.15683675,"('boring', 'funny')",0.045674212,-0.112139374,0.0300472,-0.1344881,-0.1645353
16,-0.5960285,-0.6724816,"('unpopular', 'popular')",-0.44128147,-0.55559725,-0.518655,-0.6140394,-0.0953844
17,-1.0448539,-0.853775,"('nasty', 'nice')",-0.66895527,-0.55995667,-0.8569046,-0.7068658,0.1500388
18,-0.19427803,-0.2867295,"('disagreeable', 'welcoming')",-1.0221004,-0.99327874,-0.6081892,-0.6400042,-0.031815
19,-1.402492,-1.4532194,"('inhospitable', 'hospitable')",-1.6037267,-1.5944809,-1.5031095,-1.5238502,-0.0207407
20,0.46354294,0.5515014,"('rough', 'thoughtful')",0.5689186,0.47701472,0.5162308,0.514258,-0.0019728
21,0.94380665,1.0136249,"('immoral', 'moral')",1.4638075,1.545715,1.2038071,1.27967,0.0758629
22,0.29919523,0.24794048,"('untrustworthy', 'trustworthy')",-0.13771681,-0.15974127,0.0807392,0.0440996,-0.0366396
23,0.7649977,0.7198221,"('insincere', 'sincere')",6.661404,6.718404,3.713201,3.7191129,0.0059119
24,0.8402444,0.88448507,"('dishonest', 'honest')",1.4644725,1.4026942,1.1523585,1.1435896,-0.0087689
25,0.18403268,0.07618806,"('egoistic', 'altruistic')",-0.23465866,-0.36779723,-0.025313,-0.1458046,-0.1204916
26,0.8679246,0.66935146,"('hardhearted', 'benevolent')",0.68958116,0.47970414,0.7787529,0.5745278,-0.2042251
27,0.035206303,0.14200029,"('hardhearted', 'softhearted')",0.3905667,0.44059324,0.2128865,0.2912968,0.0784103
28,0.54751855,0.45373154,"('disloyal', 'loyal')",0.8988286,0.76003647,0.7231736,0.606884,-0.1162896
29,-0.29865706,-0.42142946,"('unfair', 'fair')",-0.68650514,-0.9044333,-0.4925811,-0.6629314,-0.1703503
30,1.2705615,1.337598,"('intolerant', 'tolerant')",1.630162,1.6438081,1.4503617,1.4907031,0.0403414
31,-1.4228262,-1.5498658,"('evil', 'good')",-3.1622136,-3.2525828,-2.2925198,-2.4012244,-0.1087046
32,1.1593032,1.1519048,"('unkind', 'kind')",1.252398,1.0745538,1.2058506,1.1132293,-0.0926213
33,0.5150075,0.32415137,"('wrong', 'right')",-0.020747885,-0.10934776,0.2471298,0.1074018,-0.139728
34,-0.37620425,-0.21052861,"('mean', 'honorable')",4.280453,4.66738,1.9521245,2.2284255,0.276301
35,-1.2693633,-1.4434626,"('corrupt', 'incorrupt')",-2.5111177,-2.6305702,-1.8902404,-2.0370164,-0.146776
36,-1.5719795,-1.8218967,"('hostile', 'amicable')",-1.7776262,-1.9642977,-1.6748028,-1.8930972,-0.2182944
37,0.01763603,0.06732787,"('fake', 'genuine')",0.6453712,0.5862472,0.3315036,0.3267875,-0.0047161
38,0.12301482,0.13048233,"('untruthful', 'truthful')",0.7284668,0.7367521,0.4257408,0.4336172,0.0078764
39,1.1150354,1.3144886,"('exploitative', 'cooperative')",0.6896295,0.6933579,0.9023324,1.0039233,0.1015909
40,0.3985637,0.42349854,"('stingy', 'generous')",-2.567802,-2.5214937,-1.0846192,-1.0489975,0.0356217
41,0.29650205,0.4518426,"('unforgiving', 'forgiving')",0.57802445,0.57203305,0.4372633,0.5119379,0.0746746
42,1.093446,1.2773058,"('unreliable', 'reliable')",-2.1120121,-2.2174609,-0.5092831,-0.4700775,0.0392056
43,0.96673733,0.9923594,"('irresponsible', 'responsible')",1.5646933,1.5077635,1.2657154,1.2500615,-0.0156539
44,-1.1118664,-0.95346165,"('prejudiced', 'unprejudiced')",-1.1894197,-1.1435294,-1.1506431,-1.0484955,0.1021476
45,-0.13077047,-0.06587164,"('incompetent', 'competent')",1.0570604,1.1047174,0.463145,0.5194229,0.0562779
46,0.6133726,0.6356631,"('uncompetitive', 'competitive')",1.0113388,0.87585115,0.8123558,0.7557571,-0.0565987
47,0.4712877,0.5258369,"('stupid', 'smart')",5.025753,5.432694,2.7485204,2.9792655,0.2307451
48,1.5967982,1.5613384,"('unintelligent', 'intelligent')",1.7646083,1.7670125,1.6807032,1.6641755,-0.0165277
49,-0.21087536,-0.0763133,"('unable', 'able')",-0.406819,-0.23284659,-0.3088472,-0.1545799,0.1542673
50,-0.09845586,-0.12469814,"('clumsy', 'skillful')",-0.22350807,-0.3298821,-0.160982,-0.2272901,-0.0663081
51,0.67394376,0.6738069,"('uneducated', 'educated')",1.1454437,1.0666554,0.9096937,0.8702312,-0.0394625
52,0.047463946,-0.13393682,"('irrational', 'rational')",-1.0833333,-1.2407799,-0.5179347,-0.6873584,-0.1694237
53,0.3815521,0.14161856,"('uncreative', 'creative')",-0.93071437,-1.1393446,-0.2745811,-0.498863,-0.2242819
54,0.75327253,0.7658639,"('incapable', 'capable')",0.09997379,0.14454927,0.4266232,0.4552066,0.0285834
55,1.1150626,1.1861721,"('incompetent', 'clever')",1.7003791,1.7043363,1.4077208,1.4452542,0.0375334
56,1.959971,1.9129617,"('impractical', 'practical')",1.9794449,1.867905,1.969708,1.8904333,-0.0792747
57,-0.49088854,-0.48163572,"('unimaginative', 'imaginative')",-2.1939843,-2.3753119,-1.3424364,-1.4284738,-0.0860374
58,0.32325318,0.26806614,"('undiscriminating', 'discriminating')",-0.03627921,-0.16752538,0.143487,0.0502704,-0.0932166
59,0.044001445,0.02303351,"('foolish', 'wise')",-0.82087636,-0.7379272,-0.3884374,-0.3574468,0.0309906
60,1.7552626,1.8760966,"('inefficient', 'efficient')",2.6498914,2.7443323,2.2025771,2.3102145,0.1076374
61,1.2032578,1.0720637,"('illogical', 'logical')",0.8459139,0.68376607,1.0245858,0.8779149,-0.1466709
62,1.8170961,2.0745125,"('incompetent', 'brilliant')",2.1391165,2.3822076,1.9781063,2.2283602,0.2502539
63,0.73994577,0.7142362,"('unperceptive', 'insightful')",1.3385466,1.3011737,1.0392462,1.007705,-0.0315412
64,0.6716906,0.6514832,"('shy', 'confident')",-4.5809245,-4.875689,-1.954617,-2.112103,-0.157486
65,1.5543905,1.6193845,"('insecure', 'secure')",2.0457237,2.0354548,1.8000572,1.8274196,0.0273624
66,-1.4058454,-1.4679254,"('inactive', 'active')",-1.0816243,-1.1013737,-1.2437348,-1.2846496,-0.0409148
67,-0.5580239,-0.54338306,"('doubtful', 'determined')",0.053354554,0.046736334,-0.2523347,-0.2483234,0.0040113
68,0.54065603,0.3754553,"('dependent', 'independent')",-0.3922316,-0.35160902,0.0742122,0.0119231,-0.0622891
69,-0.52108043,-0.49980855,"('lazy', 'industrious')",-1.871077,-1.8269273,-1.1960787,-1.163368,0.0327107
70,0.6064173,0.85603637,"('lethargic', 'energetic')",1.4392886,1.5416228,1.0228529,1.1988295,0.1759766
71,0.70038944,0.5653065,"('diffident', 'self-confident')",-0.10127887,-0.21420702,0.2995553,0.1755497,-0.1240056
72,0.55630636,0.6544094,"('unambitious', 'ambitious')",0.13812724,0.1860742,0.3472168,0.4202418,0.073025
73,0.95740896,0.90636045,"('helpless', 'self-reliant')",-3.5957685,-3.7016387,-1.3191798,-1.3976392,-0.0784594
74,0.7046144,0.68584985,"('undedicated', 'dedicated')",0.38038102,0.2304073,0.5424977,0.4581286,-0.0843691
75,-1.8325113,-1.897711,"('meek', 'impulsive')",-1.8064739,-1.7646904,-1.8194926,-1.8312007,-0.0117081
76,0.3305415,0.54054517,"('anxious', 'daring')",1.2897688,1.3116373,0.8101552,0.9260912,0.115936
77,0.0678617,0.073597565,"('unmotivated', 'motivated')",0.09873084,0.14611088,0.0832963,0.1098542,0.0265579
78,0.10275644,0.22799635,"('nonresilient', 'resilient')",-0.15770108,-0.25247332,-0.0274723,-0.0122385,0.0152338
79,-1.2294244,-1.3992565,"('wavering', 'unwavering')",-1.2017882,-1.1919515,-1.2156062,-1.295604,-0.0799978
80,1.1372912,1.3457344,"('dominated', 'dominating')",0.99264956,0.97987694,1.0649704,1.1628057,0.0978353
81,0.6750337,0.86471397,"('submissive', 'aggressive')",1.1912407,1.4569266,0.9331372,1.1608202,0.227683
82,-0.1564061,-0.18355986,"('poor', 'rich')",4.8162165,5.0869465,2.3299053,2.4516933,0.121788
83,0.39202923,0.20310354,"('powerless', 'powerful')",0.003968492,-0.23868819,0.1979989,-0.0177923,-0.2157912
