,parker_male,parker_female,tuple,hannifin_male,hannifin_female,corp_male,corp_female,average_male,average_female,female-male
0,2.6468349,2.5710504,"('unsociable', 'sociable')",-0.5245149,-0.64349246,-0.028920287,-0.18883109,0.6977999,0.5795756,-0.1182243
1,-1.2434697,-1.1341656,"('unfriendly', 'friendly')",-2.1254005,-2.0732765,0.8405271,0.703163,-0.8427811,-0.8347597,0.0080214
2,0.84426284,0.8947611,"('unlikable', 'likable')",0.50294346,0.52206063,0.58174324,0.61614376,0.6429832,0.6776551,0.0346719
3,1.2865052,1.3091108,"('repellent', 'pleasant')",-0.61711526,-0.52563816,0.82590276,0.85059404,0.4984309,0.5446889,0.046258
4,-2.8770173,-2.83012,"('disliked', 'liked')",-0.26205286,-0.20049948,-6.6070886,-6.6572576,-3.2487195,-3.2292926,0.0194269
5,-3.1615133,-3.0752618,"('distant', 'outgoing')",-0.94514894,-0.8182718,-0.94166714,-0.9113786,-1.6827765,-1.6016375,0.081139
6,-3.2862785,-3.18679,"('distant', 'open')",-1.3190815,-1.1460965,-1.0993346,-1.1095645,-1.9015649,-1.8141505,0.0874144
7,1.7258533,1.718208,"('insensitive', 'sensitive')",-0.83744705,-0.8063994,0.26725277,0.26968226,0.3852197,0.3938303,0.0086106
8,-2.2328043,-2.191666,"('unaffectionate', 'affectionate')",-1.7666826,-1.7206627,0.2931115,0.24068399,-1.2354585,-1.2238816,0.0115769
9,-0.42831206,-0.37838727,"('unaffectionate', 'caring')",-2.1521163,-2.085909,0.75781405,0.73133254,-0.6075381,-0.5776545,0.0298836
10,3.0969057,3.0206013,"('unsympathetic', 'sympathetic')",-1.442707,-1.4590383,-0.31969887,-0.37907577,0.4448333,0.3941624,-0.0506709
11,1.2044966,1.2230763,"('unhelpful', 'helpful')",-0.6934309,-0.726229,1.6819776,1.6926776,0.7310144,0.7298416,-0.0011728
12,1.008469,1.0913402,"('unsupportive', 'supportive')",-0.7283929,-0.6102308,-1.9719595,-1.9369603,-0.5639611,-0.4852837,0.0786774
13,2.1735811,2.0411022,"('impolite', 'polite')",-0.10073716,-0.22150937,-0.6161897,-0.64601576,0.4855514,0.3911924,-0.094359
14,2.736788,2.6188886,"('antisocial', 'social')",0.60456705,0.56176066,0.370322,0.29958168,1.2372257,1.160077,-0.0771487
15,-0.7609221,-0.78709203,"('boring', 'funny')",0.30982023,0.24268821,-0.43091223,-0.38251105,-0.2940047,-0.3089716,-0.0149669
16,-2.3329306,-2.2040727,"('unpopular', 'popular')",-0.54386556,-0.46650138,0.22678667,0.18304527,-0.8833365,-0.8291763,0.0541602
17,-0.72422135,-0.6483225,"('nasty', 'nice')",-0.122264266,-0.06468177,-0.64137715,-0.58175945,-0.4959543,-0.4315879,0.0643664
18,-0.8168876,-0.8315784,"('disagreeable', 'welcoming')",-0.0007597096,0.0607793,-0.69865,-0.77949214,-0.5054324,-0.5167638,-0.0113314
19,-2.0992167,-1.9871471,"('inhospitable', 'hospitable')",-0.8817585,-0.7804447,-1.0141547,-0.9545661,-1.3317099,-1.2407193,0.0909906
20,0.6401075,0.58544034,"('rough', 'thoughtful')",0.16435783,0.16700521,1.1089865,1.0961447,0.6378173,0.6161968,-0.0216205
21,2.9522243,2.8993576,"('immoral', 'moral')",-0.001259882,-0.089765534,-0.3086362,-0.34242967,0.8807761,0.8223875,-0.0583886
22,1.1486342,1.0526174,"('untrustworthy', 'trustworthy')",0.28043827,0.27522513,-0.6419055,-0.71610016,0.262389,0.2039141,-0.0584749
23,3.3376799,3.329458,"('insincere', 'sincere')",-0.93887573,-0.9734495,5.274879,5.216941,2.5578944,2.5243165,-0.0335779
24,0.95452994,0.86731774,"('dishonest', 'honest')",-0.5679367,-0.6112701,0.4871074,0.44513777,0.2912335,0.2337284,-0.0575051
25,-0.96289337,-0.86781836,"('egoistic', 'altruistic')",-0.59328973,-0.57178307,1.0392834,1.030647,-0.1722999,-0.1363181,0.0359818
26,-0.89564115,-0.9543298,"('hardhearted', 'benevolent')",-0.011179237,0.012346361,1.7317502,1.6395476,0.2749766,0.2325214,-0.0424552
27,-0.8201189,-0.8456869,"('hardhearted', 'softhearted')",-0.4738728,-0.37509528,1.0425195,0.9857417,-0.0838241,-0.0783468,0.0054773
28,1.1305324,1.1115953,"('disloyal', 'loyal')",-0.7373321,-0.8524044,0.8217453,0.68300575,0.4049819,0.3140655,-0.0909164
29,-1.3277824,-1.3588792,"('unfair', 'fair')",-0.4950905,-0.5240546,-0.35512298,-0.46363732,-0.7259986,-0.7821904,-0.0561918
30,2.221446,2.1848176,"('intolerant', 'tolerant')",0.5548436,0.50147504,1.1469179,1.0493966,1.3077359,1.2452297,-0.0625062
31,-4.340828,-4.0785193,"('evil', 'good')",-0.88124406,-0.7105201,-1.1147438,-1.0966598,-2.1122719,-1.9618998,0.1503721
32,0.881046,0.80194396,"('unkind', 'kind')",-0.91032404,-0.98616034,0.57310617,0.42627186,0.181276,0.0806852,-0.1005908
33,-1.5601099,-1.5576535,"('wrong', 'right')",0.5937527,0.5807431,-0.7925351,-0.74780154,-0.5862974,-0.574904,0.0113934
34,-0.12532596,0.0137606,"('mean', 'honorable')",0.072511874,0.1636304,5.280931,5.3405128,1.7427057,1.8393013,0.0965956
35,-4.313047,-4.295514,"('corrupt', 'incorrupt')",-0.011724126,-0.015908776,-0.71045417,-0.7111869,-1.6784083,-1.6742032,0.0042051
36,-3.5666409,-3.4018164,"('hostile', 'amicable')",-0.9086076,-0.7644245,-0.30962217,-0.4179154,-1.5949569,-1.528052,0.0669049
37,1.3224223,1.3214841,"('fake', 'genuine')",0.3192274,0.28328413,0.026721366,0.039095417,0.5561237,0.5479546,-0.0081691
38,-0.448059,-0.30253842,"('untruthful', 'truthful')",-0.82791173,-0.80718046,-0.29727787,-0.26575541,-0.5244162,-0.4584914,0.0659248
39,1.6522682,1.5672119,"('exploitative', 'cooperative')",0.8061582,0.79873586,0.5150849,0.544179,0.9911705,0.9700422,-0.0211283
40,-0.7568828,-0.80120426,"('stingy', 'generous')",-0.12140961,-0.118098885,-1.7670742,-1.8749437,-0.8817889,-0.9314156,-0.0496267
41,0.58179927,0.65720063,"('unforgiving', 'forgiving')",-0.62231195,-0.58117956,-0.0115814805,-0.12229482,-0.0173647,-0.0154246,0.0019401
42,0.5326377,0.5103602,"('unreliable', 'reliable')",0.6392151,0.7090039,-3.1815248,-3.207704,-0.6698906,-0.66278,0.0071106
43,1.5144509,1.4789779,"('irresponsible', 'responsible')",-0.53338426,-0.52574223,0.43230096,0.44821513,0.4711225,0.4671503,-0.0039722
44,-1.5884289,-1.6611089,"('prejudiced', 'unprejudiced')",0.6121663,0.617224,-1.3613023,-1.349848,-0.7791883,-0.797911,-0.0187227
45,0.9046262,0.9404753,"('incompetent', 'competent')",-0.44196495,-0.41147438,-0.13479513,-0.21154335,0.1092887,0.1058192,-0.0034695
46,2.9956906,2.946857,"('uncompetitive', 'competitive')",-0.83659244,-0.8337112,-0.51053846,-0.5246557,0.5495199,0.5294967,-0.0200232
47,-0.10429576,-0.065785915,"('stupid', 'smart')",0.3990096,0.42846587,4.844999,4.8683677,1.7132376,1.7436825,0.0304449
48,1.0573251,1.0126576,"('unintelligent', 'intelligent')",-0.64635307,-0.74832344,0.77323437,0.72725767,0.3947355,0.3305306,-0.0642049
49,0.12727465,0.16522123,"('unable', 'able')",-0.029488359,0.071848854,-0.2515796,-0.16070631,-0.0512644,0.0254546,0.076719
50,-1.3272756,-1.2327845,"('clumsy', 'skillful')",0.1083704,0.16313493,0.019519195,-0.06399219,-0.3997953,-0.3778806,0.0219147
51,2.0275123,1.9284366,"('uneducated', 'educated')",-0.29321712,-0.42218304,0.046595097,-0.07073343,0.5936301,0.4785067,-0.1151234
