,kontoor_male,kontoor_female,tuple,brands_male,brands_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.4029137,-0.6446029,"('unsociable', 'sociable')",1.2552892,1.0055552,-0.28674567,-0.50438005,0.1885433,-0.0478093,-0.2363526
1,-1.829038,-1.8384672,"('unfriendly', 'friendly')",0.3320415,0.3412962,1.268277,1.2215053,-0.0762398,-0.0918886,-0.0156488
2,1.1038822,1.1557761,"('unlikable', 'likable')",1.0980939,1.1974075,0.99335283,1.1785324,1.0651097,1.1772387,0.112129
3,-0.62723356,-0.48391953,"('repellent', 'pleasant')",-0.49900016,-0.30708724,-0.22314002,-0.16856577,-0.4497912,-0.3198575,0.1299337
4,-0.2472025,-0.2249358,"('disliked', 'liked')",-0.35468057,-0.2592267,-5.304859,-5.265675,-1.968914,-1.9166125,0.0523015
5,-0.87907535,-0.68834597,"('distant', 'outgoing')",-0.42486423,-0.17721304,-0.13671578,-0.0028476818,-0.4802185,-0.2894689,0.1907496
6,-1.5229837,-1.2681167,"('distant', 'open')",-0.98536897,-0.72834074,0.12108734,0.23188081,-0.7957551,-0.5881922,0.2075629
7,-0.03795689,-0.12234469,"('insensitive', 'sensitive')",0.55585027,0.49314168,0.21975286,0.18005937,0.2458821,0.1836188,-0.0622633
8,-1.2275236,-1.191909,"('unaffectionate', 'affectionate')",-0.3528218,-0.22443698,0.20101406,0.20648354,-0.4597771,-0.4032875,0.0564896
9,-1.4137243,-1.4012209,"('unaffectionate', 'caring')",0.5323086,0.5699576,0.6750327,0.69788766,-0.0687943,-0.0444585,0.0243358
10,-0.8228677,-0.9791287,"('unsympathetic', 'sympathetic')",0.705882,0.573595,-0.4473281,-0.6086611,-0.1881046,-0.3380649,-0.1499603
11,0.78136724,0.6829568,"('unhelpful', 'helpful')",0.7569414,0.7527106,2.112332,2.1518228,1.2168802,1.19583,-0.0210502
12,-0.59599745,-0.47040635,"('unsupportive', 'supportive')",0.6912633,0.90288323,-1.6953682,-1.5703044,-0.5333674,-0.3792758,0.1540916
13,0.46007794,0.28537545,"('impolite', 'polite')",1.0985843,0.9352095,0.020871721,-0.058312986,0.5265113,0.387424,-0.1390873
14,0.13561825,0.06554001,"('antisocial', 'social')",1.2424154,1.0945041,-0.56496185,-0.66802794,0.2710239,0.1640054,-0.1070185
15,0.76209164,0.6560881,"('boring', 'funny')",0.6707273,0.57423735,0.8622084,0.83858067,0.7650091,0.6896354,-0.0753737
16,-0.58505374,-0.5699684,"('unpopular', 'popular')",-0.471316,-0.25565666,0.68640363,0.74258065,-0.123322,-0.0276815,0.0956405
17,-0.22588556,-0.19548966,"('nasty', 'nice')",-0.74810034,-0.61048454,-0.58132106,-0.5388938,-0.5184356,-0.4482893,0.0701463
18,0.19564131,0.2752524,"('disagreeable', 'welcoming')",-0.54012823,-0.3804666,-0.22735171,-0.15057065,-0.1906129,-0.0852616,0.1053513
19,-0.623502,-0.5375504,"('inhospitable', 'hospitable')",-0.3951691,-0.32950217,-0.09747423,0.11311569,-0.3720485,-0.2513123,0.1207362
20,-0.8418222,-0.7140057,"('rough', 'thoughtful')",0.35317644,0.45344388,0.7628462,0.7692322,0.0914001,0.1695568,0.0781567
21,0.18764737,-0.018472932,"('immoral', 'moral')",0.93882996,0.79020387,-0.4189288,-0.5319374,0.2358495,0.0799312,-0.1559183
22,0.14188161,0.16004178,"('untrustworthy', 'trustworthy')",0.31948987,0.23708901,-0.88984513,-0.9336364,-0.1428246,-0.1788352,-0.0360106
23,0.3036007,0.16856831,"('insincere', 'sincere')",1.2057724,1.124427,5.034122,4.945331,2.1811651,2.079442,-0.1017231
24,-0.31485677,-0.36635476,"('dishonest', 'honest')",-0.22794324,-0.27627856,0.48267317,0.42368847,-0.0200423,-0.0729816,-0.0529393
25,-0.6839216,-0.6751724,"('egoistic', 'altruistic')",-0.31961942,-0.27146935,1.152874,1.0805426,0.0497777,0.0446336,-0.0051441
