,nickel_male,nickel_female,tuple,average_male,average_female,female-male
0,0.13585287,-0.07157954,"('unsociable', 'sociable')",0.1358529,-0.0715795,-0.2074324
1,1.5185133,1.6023272,"('unfriendly', 'friendly')",1.5185133,1.6023272,0.0838139
2,0.09377409,0.18194588,"('unlikable', 'likable')",0.0937741,0.1819459,0.0881718
3,0.6862498,0.8350314,"('repellent', 'pleasant')",0.6862498,0.8350314,0.1487816
4,-7.07272,-7.074913,"('disliked', 'liked')",-7.0727201,-7.074913,-0.0021929
5,-0.41869217,-0.26133537,"('distant', 'outgoing')",-0.4186922,-0.2613354,0.1573568
6,-0.17540452,0.0039158203,"('distant', 'open')",-0.1754045,0.0039158,0.1793203
7,1.4169643,1.4448072,"('insensitive', 'sensitive')",1.4169643,1.4448072,0.0278429
8,1.2602487,1.2950464,"('unaffectionate', 'affectionate')",1.2602487,1.2950464,0.0347977
9,1.5045993,1.4644725,"('unaffectionate', 'caring')",1.5045993,1.4644725,-0.0401268
10,0.7417051,0.71112806,"('unsympathetic', 'sympathetic')",0.7417051,0.7111281,-0.030577
11,1.664303,1.5664343,"('unhelpful', 'helpful')",1.6643029,1.5664343,-0.0978686
12,-1.3430161,-1.3606286,"('unsupportive', 'supportive')",-1.3430161,-1.3606286,-0.0176125
13,-0.32461387,-0.2969261,"('impolite', 'polite')",-0.3246139,-0.2969261,0.0276878
14,0.42718735,0.22617337,"('antisocial', 'social')",0.4271874,0.2261734,-0.201014
15,0.46167397,0.40889,"('boring', 'funny')",0.461674,0.40889,-0.052784
16,-0.6414826,-0.6142015,"('unpopular', 'popular')",-0.6414826,-0.6142015,0.0272811
17,-0.3332475,-0.19427858,"('nasty', 'nice')",-0.3332475,-0.1942786,0.1389689
18,-0.82941055,-0.57587326,"('disagreeable', 'welcoming')",-0.8294106,-0.5758733,0.2535373
19,-0.35355213,-0.19620073,"('inhospitable', 'hospitable')",-0.3535521,-0.1962007,0.1573514
20,0.48638007,0.4548245,"('rough', 'thoughtful')",0.4863801,0.4548245,-0.0315556
21,-0.28662384,-0.1834442,"('immoral', 'moral')",-0.2866238,-0.1834442,0.1031796
22,-0.5601221,-0.564795,"('untrustworthy', 'trustworthy')",-0.5601221,-0.564795,-0.0046729
23,6.3518014,6.3551064,"('insincere', 'sincere')",6.3518014,6.3551064,0.003305
