,phillips_male,phillips_female,tuple,66_male,66_female,average_male,average_female,female-male
0,0.67925286,0.51968175,"('unsociable', 'sociable')",1.315966,1.1614584,0.9976094,0.8405701,-0.1570393
1,1.4572331,1.2902615,"('unfriendly', 'friendly')",0.6000268,0.520556,1.0286299,0.9054087,-0.1232212
2,1.076877,1.2170562,"('unlikable', 'likable')",0.041274026,0.10405688,0.5590755,0.6605565,0.101481
3,0.014723826,0.12242895,"('repellent', 'pleasant')",1.0516064,1.1024337,0.5331651,0.6124313,0.0792662
4,-0.26816717,-0.2565165,"('disliked', 'liked')",-7.3041954,-7.554763,-3.7861812,-3.9056396,-0.1194584
5,-0.52660185,-0.4922251,"('distant', 'outgoing')",-1.8216983,-1.7206532,-1.1741501,-1.1064391,0.067711
6,-0.19583099,-0.109855995,"('distant', 'open')",-1.5521384,-1.4194207,-0.8739847,-0.7646384,0.1093463
7,1.2770343,1.2663445,"('insensitive', 'sensitive')",1.5756265,1.5769312,1.4263303,1.4216379,-0.0046924
8,0.04385585,0.13417895,"('unaffectionate', 'affectionate')",0.081919,0.12866108,0.0628874,0.13142,0.0685326
9,1.1715429,1.1935021,"('unaffectionate', 'caring')",0.9341949,1.0229056,1.0528688,1.1082039,0.0553351
10,-0.033127047,0.004607156,"('unsympathetic', 'sympathetic')",1.3095944,1.2322809,0.6382337,0.618444,-0.0197897
11,-0.26085114,-0.33889648,"('unhelpful', 'helpful')",2.697112,2.7216535,1.2181305,1.1913785,-0.026752
12,0.7287656,0.7847041,"('unsupportive', 'supportive')",-1.2516766,-1.2665051,-0.2614555,-0.2409005,0.020555
13,0.8764215,0.7138317,"('impolite', 'polite')",0.9044686,0.8894803,0.8904451,0.801656,-0.0887891
14,0.2560786,0.191608,"('antisocial', 'social')",1.1453077,1.0590198,0.7006931,0.6253139,-0.0753792
15,0.30819577,0.20572785,"('boring', 'funny')",0.19727483,0.08831048,0.2527353,0.1470192,-0.1057161
16,-0.6153688,-0.6006616,"('unpopular', 'popular')",-0.6071888,-0.6368782,-0.6112788,-0.6187699,-0.0074911
17,-0.70554525,-0.6086737,"('nasty', 'nice')",-0.44270122,-0.32941222,-0.5741233,-0.469043,0.1050803
18,-0.3230586,-0.22610994,"('disagreeable', 'welcoming')",-0.9955912,-0.9132504,-0.6593249,-0.5696802,0.0896447
19,-1.0076742,-0.9463438,"('inhospitable', 'hospitable')",-1.3645402,-1.2292469,-1.1861072,-1.0877953,0.0983119
20,0.1268142,0.26468176,"('rough', 'thoughtful')",0.30813992,0.23363823,0.2174771,0.24916,0.0316829
21,0.4403156,0.52658314,"('immoral', 'moral')",0.91063786,0.95394874,0.6754767,0.740266,0.0647893
22,0.7871736,0.6230327,"('untrustworthy', 'trustworthy')",0.042642668,-0.12346562,0.4149081,0.2497835,-0.1651246
23,0.7003398,0.56393814,"('insincere', 'sincere')",7.0620594,7.1520653,3.8811996,3.8580017,-0.0231979
24,0.6067984,0.6608165,"('dishonest', 'honest')",1.3065248,1.2505163,0.9566616,0.9556664,-0.0009952
25,0.38298506,0.42414367,"('egoistic', 'altruistic')",0.14142439,0.14580604,0.2622047,0.2849749,0.0227702
26,1.5421132,1.341323,"('hardhearted', 'benevolent')",1.4306791,1.2665962,1.4863961,1.3039596,-0.1824365
27,0.04541915,0.12441599,"('hardhearted', 'softhearted')",0.8122022,0.7382263,0.4288107,0.4313211,0.0025104
28,0.55415875,0.45743144,"('disloyal', 'loyal')",1.133101,1.0224144,0.8436298,0.7399229,-0.1037069
29,-0.1835639,-0.24367252,"('unfair', 'fair')",-0.6083978,-0.76959854,-0.3959808,-0.5066355,-0.1106547
30,1.0464922,0.99636394,"('intolerant', 'tolerant')",1.2784938,1.3274635,1.162493,1.1619138,-0.0005792
31,-0.8238833,-0.73458326,"('evil', 'good')",-2.774203,-2.7232747,-1.7990432,-1.728929,0.0701142
32,1.2457589,1.1684238,"('unkind', 'kind')",1.3267126,1.1735026,1.2862358,1.1709632,-0.1152726
33,0.60694647,0.57581294,"('wrong', 'right')",0.14927861,0.09173117,0.3781126,0.3337721,-0.0443405
34,-0.44173324,-0.32303113,"('mean', 'honorable')",4.6129394,4.9105678,2.085603,2.2937684,0.2081654
35,-0.87990487,-1.0061561,"('corrupt', 'incorrupt')",-2.1998396,-2.3029158,-1.5398722,-1.654536,-0.1146638
36,-0.87402856,-0.99671197,"('hostile', 'amicable')",-1.3748742,-1.3974551,-1.1244514,-1.1970835,-0.0726321
37,0.20791093,0.21270475,"('fake', 'genuine')",0.797393,0.75766295,0.502652,0.4851838,-0.0174682
38,-0.03226035,-0.14833726,"('untruthful', 'truthful')",0.1558082,0.167123,0.0617739,0.0093929,-0.052381
39,0.9399455,1.0610468,"('exploitative', 'cooperative')",0.7006317,0.7867913,0.8202886,0.9239191,0.1036305
40,0.48145646,0.523046,"('stingy', 'generous')",-2.515362,-2.551563,-1.0169528,-1.0142585,0.0026943
41,0.4653251,0.4743109,"('unforgiving', 'forgiving')",0.6833625,0.6703004,0.5743438,0.5723057,-0.0020381
42,1.1436858,1.2629552,"('unreliable', 'reliable')",-2.649954,-2.7900977,-0.7531341,-0.7635713,-0.0104372
43,0.69833374,0.70572126,"('irresponsible', 'responsible')",1.3299055,1.3094974,1.0141196,1.0076094,-0.0065102
44,-1.3402567,-1.1993073,"('prejudiced', 'unprejudiced')",-1.3583267,-1.3359587,-1.3492917,-1.267633,0.0816587
45,0.2443861,0.10298473,"('incompetent', 'competent')",1.2908542,1.2363931,0.7676201,0.6696889,-0.0979312
46,0.39647162,0.3146088,"('uncompetitive', 'competitive')",0.63894194,0.39779842,0.5177068,0.3562036,-0.1615032
