,genworth_male,genworth_female,tuple,financial_male,financial_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.33586347,-0.36528334,"('unsociable', 'sociable')",0.6400918,0.48738784,-0.40581536,-0.46539944,-0.0338624,-0.1144316,-0.0805692
1,-1.4131855,-1.4225265,"('unfriendly', 'friendly')",1.2927089,1.1202444,2.384594,2.1944535,0.7547057,0.6307238,-0.1239819
2,-0.05696035,0.05489681,"('unlikable', 'likable')",2.252243,2.35362,0.4689019,0.578448,0.8880615,0.995655,0.1075935
3,-0.41480768,-0.3095295,"('repellent', 'pleasant')",-0.21205053,-0.18277875,-0.026891306,0.050635703,-0.2179165,-0.1472242,0.0706923
4,-0.2568416,-0.28362703,"('disliked', 'liked')",-0.2373929,-0.30900785,-6.449606,-6.585657,-2.3146135,-2.3927641,-0.0781506
5,-0.7627137,-0.7578865,"('distant', 'outgoing')",0.4447316,0.3872198,0.174914,0.10632008,-0.0476894,-0.0881156,-0.0404262
6,-1.3310424,-1.2699724,"('distant', 'open')",-0.28720662,-0.34213263,0.8103041,0.6834969,-0.269315,-0.3095361,-0.0402211
7,0.56739324,0.57816243,"('insensitive', 'sensitive')",0.66240287,0.7024022,0.89514375,0.8364127,0.7083133,0.7056591,-0.0026542
8,-0.8038359,-0.75824255,"('unaffectionate', 'affectionate')",0.19685778,0.18406609,1.2199239,1.0846994,0.2043152,0.1701743,-0.0341409
9,-0.81577903,-0.79482853,"('unaffectionate', 'caring')",1.3870797,1.3112282,1.4673599,1.38915,0.6795535,0.6351832,-0.0443703
10,0.2406088,0.28088257,"('unsympathetic', 'sympathetic')",-0.5379106,-0.48938286,-0.35276097,-0.35729352,-0.2166876,-0.1885979,0.0280897
11,-0.15493946,-0.09448134,"('unhelpful', 'helpful')",0.35242844,0.3520624,1.8029505,1.9363859,0.6668131,0.7313223,0.0645092
12,0.39444405,0.4662895,"('unsupportive', 'supportive')",1.1069977,1.2014084,-1.6801829,-1.6707926,-0.0595804,-0.0010316,0.0585488
