,cooper_male,cooper_female,tuple,industries_male,industries_female,plc_male,plc_female,average_male,average_female,female-male
0,0.4206063,0.28104213,"('unsociable', 'sociable')",-0.26574686,-0.38171163,-0.9204039,-1.0271183,-0.2551815,-0.3759293,-0.1207478
1,0.37629402,0.28422007,"('unfriendly', 'friendly')",0.29664847,0.00637326,2.5324078,2.3787742,1.0684501,0.8897892,-0.1786609
2,0.60290635,0.7574787,"('unlikable', 'likable')",-0.36545187,-0.28834605,0.14197804,0.23987089,0.1264775,0.2363345,0.109857
3,0.17761563,0.45222428,"('repellent', 'pleasant')",-0.26226747,-0.14319195,-0.29952756,-0.20079629,-0.1280598,0.0360787,0.1641385
4,0.034290172,-0.12535824,"('disliked', 'liked')",0.6192923,0.54077834,-5.171167,-5.4318495,-1.5058614,-1.6721431,-0.1662817
5,-0.39435065,-0.39747712,"('distant', 'outgoing')",0.46067983,0.39927697,0.7494913,0.673598,0.2719402,0.2251326,-0.0468076
6,-0.59677595,-0.5669547,"('distant', 'open')",-0.017954346,-0.10073644,0.8429922,0.75796163,0.0760873,0.0300902,-0.0459971
7,0.53377724,0.5095943,"('insensitive', 'sensitive')",-0.08308193,-0.03975679,0.6637406,0.6685134,0.3714786,0.3794503,0.0079717
8,0.72936934,0.70554674,"('unaffectionate', 'affectionate')",0.22025299,0.10034379,1.4370022,1.2716743,0.7955415,0.6925216,-0.1030199
9,0.9299996,0.8703292,"('unaffectionate', 'caring')",0.25436503,0.11958104,1.564795,1.4810961,0.9163865,0.8236688,-0.0927177
10,0.005712092,0.10635047,"('unsympathetic', 'sympathetic')",-0.69586396,-0.7477315,-0.6694888,-0.5809028,-0.4532135,-0.4074279,0.0457856
11,-0.17858814,-0.19374187,"('unhelpful', 'helpful')",-0.03197848,-0.0332453,1.1135719,1.1872541,0.3010017,0.320089,0.0190873
12,0.595603,0.5811734,"('unsupportive', 'supportive')",0.3287019,0.31297296,-1.3822132,-1.4003325,-0.1526361,-0.1687287,-0.0160926
13,-0.8004937,-0.8714827,"('impolite', 'polite')",-0.34871995,-0.30382997,-1.015335,-0.9264588,-0.7215162,-0.7005905,0.0209257
14,1.2956997,1.3200145,"('antisocial', 'social')",0.9664018,1.0358584,-0.09385149,-0.033270784,0.72275,0.7742007,0.0514507
