,altice_male,altice_female,tuple,usa_male,usa_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.64365804,-0.58947647,"('unsociable', 'sociable')",0.15218098,0.06431912,-0.71867657,-0.8830125,-0.4033845,-0.4693899,-0.0660054
1,-1.1542051,-1.3328023,"('unfriendly', 'friendly')",0.19748525,0.20890395,1.9300221,1.756573,0.3244341,0.2108915,-0.1135426
2,0.42931736,0.50924593,"('unlikable', 'likable')",1.5179104,1.5562667,0.9040306,0.9752781,0.9504194,1.0135969,0.0631775
3,-0.5042136,-0.1361525,"('repellent', 'pleasant')",0.06686421,0.111628346,0.109228514,0.18547188,-0.1093736,0.0536492,0.1630228
4,-0.33309132,-0.39685252,"('disliked', 'liked')",0.20454812,0.19392759,-6.2540174,-6.262201,-2.1275202,-2.1550419,-0.0275217
5,-0.5330324,-0.6770773,"('distant', 'outgoing')",-0.33299848,-0.24578294,0.03614627,0.05516536,-0.2766282,-0.2892316,-0.0126034
6,-0.7686427,-0.9267914,"('distant', 'open')",-0.5889792,-0.47573036,0.5689887,0.5689128,-0.2628777,-0.2778697,-0.014992
7,-0.1438589,0.16211979,"('insensitive', 'sensitive')",0.00422721,0.13274159,0.356743,0.38302284,0.0723704,0.2259614,0.153591
8,-1.4118793,-1.6900566,"('unaffectionate', 'affectionate')",-1.2952176,-1.2336694,0.45486146,0.35704714,-0.7507452,-0.8555597,-0.1048145
9,-1.2105058,-1.3960924,"('unaffectionate', 'caring')",-0.7092076,-0.6140629,0.95656043,0.9318425,-0.321051,-0.3594375,-0.0383865
10,-0.8567492,-0.4223224,"('unsympathetic', 'sympathetic')",-0.28387868,-0.17235127,-0.6826434,-0.68414277,-0.6077571,-0.4262722,0.1814849
11,-0.07347648,0.055998057,"('unhelpful', 'helpful')",0.5994178,0.72208476,1.7663213,1.849248,0.7640875,0.8757769,0.1116894
12,-0.39741626,-0.15063985,"('unsupportive', 'supportive')",0.18038006,0.45935705,-2.0223742,-1.9298605,-0.7464701,-0.5403811,0.206089
13,0.07056506,0.216391,"('impolite', 'polite')",-0.1048384,-0.17101458,-0.5075125,-0.49063444,-0.1805953,-0.1484193,0.032176
14,0.386172,0.6518819,"('antisocial', 'social')",0.05896967,0.082723625,-0.9693467,-1.0173326,-0.174735,-0.0942424,0.0804926
15,0.20399967,-0.015415829,"('boring', 'funny')",-0.20652816,-0.24703504,0.60743,0.53039104,0.2016338,0.0893134,-0.1123204
16,-0.8454382,-0.84806454,"('unpopular', 'popular')",-0.23768634,-0.23850864,0.8036647,0.75531524,-0.0931533,-0.1104193,-0.017266
17,0.29679886,0.35556105,"('nasty', 'nice')",-0.5229303,-0.3545469,-0.20897819,-0.14233285,-0.1450366,-0.0471062,0.0979304
18,-0.15985276,-0.07508373,"('disagreeable', 'welcoming')",0.79677254,0.8969469,-0.2850826,-0.27653039,0.1172791,0.1817776,0.0644985
19,-1.0083808,-1.0594476,"('inhospitable', 'hospitable')",-0.1965962,-0.06300655,-0.0055189673,0.04521281,-0.4034986,-0.3590804,0.0444182
20,0.75612205,0.88079107,"('rough', 'thoughtful')",0.41338104,0.35715297,1.1913775,1.1054213,0.7869602,0.7811217,-0.0058385
21,0.6627055,0.9530203,"('immoral', 'moral')",0.41714513,0.48954374,-0.72295153,-0.6423136,0.1189664,0.2667501,0.1477837
22,0.5004764,0.648322,"('untrustworthy', 'trustworthy')",0.3746343,0.36415175,-0.9758281,-1.0526907,-0.0335725,-0.0134057,0.0201668
23,-0.4169939,-0.18557426,"('insincere', 'sincere')",0.4895919,0.5478509,5.7334695,5.619691,1.9353558,1.9939891,0.0586333
24,0.03350161,0.18191746,"('dishonest', 'honest')",0.3356974,0.3635129,0.8748719,0.81526834,0.4146903,0.4535662,0.0388759
25,-0.19623637,-0.3966689,"('egoistic', 'altruistic')",0.15829092,0.17995965,1.3640814,1.2983717,0.4420453,0.3605541,-0.0814912
26,-0.39226997,-0.51087546,"('hardhearted', 'benevolent')",0.8428166,0.827036,1.3558788,1.2193183,0.6021418,0.5118263,-0.0903155
27,-0.76920325,-0.7057837,"('hardhearted', 'softhearted')",-0.046853084,0.0057299826,1.4367586,1.3496588,0.2069008,0.216535,0.0096342
28,-0.23850708,-0.2320309,"('disloyal', 'loyal')",0.061337925,-0.025864642,0.79465276,0.6710645,0.2058279,0.137723,-0.0681049
29,-0.28962514,-0.3238787,"('unfair', 'fair')",-0.7648291,-0.8257528,-0.3046595,-0.51177603,-0.4530379,-0.5538025,-0.1007646
30,0.8529165,0.9882942,"('intolerant', 'tolerant')",1.2678972,1.2771384,1.0860265,1.0873022,1.0689468,1.1175783,0.0486315
31,-0.9536757,-1.1674151,"('evil', 'good')",-0.32220194,-0.32651323,-0.81731606,-0.94460547,-0.6977312,-0.8128446,-0.1151134
32,-0.36789045,-0.14889425,"('unkind', 'kind')",-0.044628303,-0.03930446,0.697612,0.5650977,0.0950311,0.125633,0.0306019
33,0.41699398,0.25031775,"('wrong', 'right')",0.2476877,0.2640117,-0.30611306,-0.3934301,0.1195229,0.0402998,-0.0792231
34,-0.10608286,0.12330362,"('mean', 'honorable')",0.025227163,0.21762478,6.1446133,6.253609,2.0212525,2.1981792,0.1769267
35,0.06060845,-0.25094405,"('corrupt', 'incorrupt')",-1.015738,-1.1697291,0.107779086,-0.045683205,-0.2824502,-0.4887854,-0.2063352
36,-0.8338676,-1.0567366,"('hostile', 'amicable')",-1.0801152,-1.1682901,0.5334767,0.32000616,-0.4601687,-0.6350068,-0.1748381
37,0.1141836,0.34134093,"('fake', 'genuine')",-0.6815856,-0.62302864,0.29347867,0.24759251,-0.0913078,-0.0113651,0.0799427
38,-0.67484605,-0.6228136,"('untruthful', 'truthful')",0.1192104,0.21347845,0.1460635,0.23982805,-0.136524,-0.0565024,0.0800216
39,1.5355027,1.4188194,"('exploitative', 'cooperative')",0.8849628,0.92144346,0.21650551,0.25867605,0.8789903,0.866313,-0.0126773
40,0.22290033,0.29507306,"('stingy', 'generous')",0.48309937,0.4718685,-1.5021462,-1.6715872,-0.2653822,-0.3015486,-0.0361664
41,-0.12889192,0.050573334,"('unforgiving', 'forgiving')",0.34026042,0.4520257,0.094640076,0.05610803,0.1020029,0.1862357,0.0842328
42,0.22011803,0.62743044,"('unreliable', 'reliable')",0.71981776,0.9188554,-2.951632,-2.77658,-0.6705654,-0.4100981,0.2604673
43,-0.69214946,-0.41674203,"('irresponsible', 'responsible')",0.5659693,0.7418412,0.41985464,0.4347826,0.0978915,0.2532939,0.1554024
44,1.0157206,1.0392079,"('prejudiced', 'unprejudiced')",-0.045221273,-0.061491407,-1.0490631,-1.0386113,-0.0261879,-0.0202983,0.0058896
45,-0.64502543,-0.20005906,"('incompetent', 'competent')",0.422243,0.5166002,-0.30839646,-0.3749714,-0.1770596,-0.0194768,0.1575828
46,-0.29829764,0.11487409,"('uncompetitive', 'competitive')",0.24311255,0.40166253,-0.71966785,-0.64570975,-0.2582843,-0.0430577,0.2152266
47,0.2353406,0.35035706,"('stupid', 'smart')",0.5821603,0.64512223,5.994864,5.9953885,2.2707884,2.3302892,0.0595008
48,0.029802803,0.10709539,"('unintelligent', 'intelligent')",-0.19318841,-0.16588143,0.43689686,0.43621954,0.0911704,0.1258112,0.0346408
49,0.39716268,0.60246897,"('unable', 'able')",-0.28894216,-0.128624,-0.1020851,0.08888823,0.0020451,0.1875777,0.1855326
50,-0.09943101,0.0061437897,"('clumsy', 'skillful')",-0.18737182,-0.122518435,0.24136499,0.24293916,-0.0151459,0.0421882,0.0573341
51,-0.83601004,-0.7558348,"('uneducated', 'educated')",0.44730112,0.33509544,0.2646152,0.15958394,-0.0413646,-0.0870518,-0.0456872
52,-0.06372603,-0.6403858,"('irrational', 'rational')",-0.5893118,-0.77491593,0.6422275,0.46418995,-0.0036034,-0.3170373,-0.3134339
53,-1.1342074,-1.224071,"('uncreative', 'creative')",-0.4322442,-0.42774257,1.0641401,0.92737967,-0.1674372,-0.241478,-0.0740408
