,bemis_male,bemis_female,tuple,co_male,co_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.73511994,-0.86218566,"('unsociable', 'sociable')",0.49433836,0.25352383,-0.59327114,-0.7192675,-0.2780176,-0.4426431,-0.1646255
1,-0.87608016,-0.6437406,"('unfriendly', 'friendly')",-0.47465923,-0.5117181,2.1339006,2.051681,0.2610538,0.2987408,0.037687
2,1.0761085,1.1451069,"('unlikable', 'likable')",1.6230804,1.6693453,0.8485216,0.91039455,1.1825701,1.2416156,0.0590455
3,-0.2528205,-0.08437428,"('repellent', 'pleasant')",0.65534484,0.68499076,0.062080912,0.093139134,0.1548684,0.2312519,0.0763835
4,0.38183472,0.4310604,"('disliked', 'liked')",-0.8047908,-0.8828907,-6.6611576,-6.7048144,-2.3613712,-2.3855483,-0.0241771
5,-0.52971834,-0.34180936,"('distant', 'outgoing')",-1.1108263,-0.9685858,-0.0023189206,0.05145294,-0.5476212,-0.4196474,0.1279738
6,-1.1323742,-0.828386,"('distant', 'open')",-1.5186721,-1.2863307,0.5492957,0.597359,-0.7005835,-0.5057859,0.1947976
7,-0.42185313,-0.37521228,"('insensitive', 'sensitive')",-0.5298005,-0.517981,0.55731833,0.602145,-0.1314451,-0.0970161,0.034429
8,-0.7154909,-0.50632113,"('unaffectionate', 'affectionate')",-1.4991333,-1.4750491,1.1365865,1.081838,-0.3593459,-0.2998441,0.0595018
9,-0.61520904,-0.40528488,"('unaffectionate', 'caring')",-0.98149747,-0.9498939,1.7442541,1.7465788,0.0491825,0.1304667,0.0812842
10,-0.44435778,-0.36843893,"('unsympathetic', 'sympathetic')",-0.41332346,-0.41009676,-0.5648887,-0.5244769,-0.47419,-0.4343375,0.0398525
11,-0.18780442,-0.21042499,"('unhelpful', 'helpful')",0.13688442,0.14427146,1.721041,1.8504219,0.556707,0.5947561,0.0380491
12,-0.30829978,-0.074109696,"('unsupportive', 'supportive')",-0.7591443,-0.5949153,-1.993739,-1.9396242,-1.0203943,-0.8695498,0.1508445
13,0.45900792,0.35441026,"('impolite', 'polite')",-0.014331797,-0.102044776,-0.6305943,-0.5979872,-0.0619727,-0.1152072,-0.0532345
14,0.99143034,0.82241493,"('antisocial', 'social')",1.557679,1.3472035,-0.5834372,-0.73839563,0.6552241,0.4770742,-0.1781499
15,-0.2865646,-0.39465117,"('boring', 'funny')",0.58045137,0.5150742,0.6181286,0.5885637,0.3040051,0.2363289,-0.0676762
16,-0.46555272,-0.28852373,"('unpopular', 'popular')",-0.61239266,-0.6181465,1.2145414,1.1120476,0.045532,0.0684591,0.0229271
17,-0.056691118,0.010530941,"('nasty', 'nice')",0.021159828,0.050353922,-0.8068462,-0.778122,-0.2807925,-0.239079,0.0417135
18,-0.19741851,-0.04737276,"('disagreeable', 'welcoming')",-1.0759512,-0.9918139,-0.57193345,-0.6560534,-0.6151011,-0.56508,0.0500211
19,-0.6216437,-0.40620562,"('inhospitable', 'hospitable')",-0.9205239,-0.81885356,-0.13055123,-0.037630312,-0.557573,-0.4208965,0.1366765
20,-0.11608796,-0.09068274,"('rough', 'thoughtful')",1.0691957,1.0125136,1.0173727,0.96871746,0.6568268,0.6301828,-0.026644
21,0.5143835,0.41038603,"('immoral', 'moral')",0.46453115,0.38093394,-0.841902,-0.8466071,0.0456709,-0.018429,-0.0640999
22,0.16058429,0.19274446,"('untrustworthy', 'trustworthy')",0.4212121,0.36102962,-1.1508344,-1.1809636,-0.1896793,-0.2090632,-0.0193839
23,-0.24440433,-0.18555254,"('insincere', 'sincere')",-0.15381221,-0.1623396,5.8710737,5.8714976,1.8242857,1.8412018,0.0169161
24,0.48808712,0.51436114,"('dishonest', 'honest')",-0.26516786,-0.18612677,0.7958875,0.8327285,0.3396022,0.3869876,0.0473854
25,-0.11309731,-0.017784737,"('egoistic', 'altruistic')",0.24320135,0.17059435,1.6195598,1.5489777,0.5832213,0.5672625,-0.0159588
26,0.468349,0.44223467,"('hardhearted', 'benevolent')",2.0371215,1.9686983,1.9345706,1.7829942,1.4800137,1.3979758,-0.0820379
27,-0.061967086,0.15217279,"('hardhearted', 'softhearted')",-0.43906933,-0.29315078,1.5532436,1.4758679,0.3507357,0.4449633,0.0942276
28,-0.60278916,-0.67225057,"('disloyal', 'loyal')",-0.56208664,-0.7259642,1.164453,1.0221305,-0.0001409,-0.1253614,-0.1252205
29,-0.58232045,-0.5833336,"('unfair', 'fair')",-0.36594296,-0.36279708,-0.7137044,-0.8466065,-0.5539893,-0.5975791,-0.0435898
30,0.87425727,0.8681264,"('intolerant', 'tolerant')",1.4905897,1.4252506,1.1290144,1.0734336,1.1646204,1.1222702,-0.0423502
31,-0.6027175,-0.27126944,"('evil', 'good')",-0.42833966,-0.32144696,-0.6995681,-0.83648807,-0.5768751,-0.4764015,0.1004736
32,-0.058014814,-0.13214627,"('unkind', 'kind')",0.7055706,0.53758556,1.1267357,1.0038679,0.5914305,0.469769,-0.1216615
33,0.32632497,0.35206687,"('wrong', 'right')",-0.5490363,-0.55620486,-0.07148045,-0.1395126,-0.0980639,-0.1145502,-0.0164863
34,-0.36517036,-0.19436096,"('mean', 'honorable')",0.4960515,0.7214194,6.095658,6.2631264,2.075513,2.263395,0.187882
35,-0.28145993,-0.31586364,"('corrupt', 'incorrupt')",-0.9645799,-1.0467098,0.22938266,0.03633809,-0.3388857,-0.4420784,-0.1031927
36,-0.71686435,-0.4417464,"('hostile', 'amicable')",-1.0266862,-1.1205359,0.88004375,0.6511912,-0.2878356,-0.303697,-0.0158614
37,0.43309546,0.5034583,"('fake', 'genuine')",-0.55307657,-0.50999177,0.05556278,0.12869805,-0.0214728,0.0407215,0.0621943
38,0.0017403997,0.11906923,"('untruthful', 'truthful')",-1.0215085,-0.9599903,0.119252935,0.19953088,-0.3001717,-0.2137967,0.086375
39,0.9439478,0.8843766,"('exploitative', 'cooperative')",1.8830034,1.9742633,0.0025584903,0.017906027,0.9431698,0.9588486,0.0156788
40,-0.37623844,-0.25730646,"('stingy', 'generous')",-0.49027216,-0.4664101,-1.8406578,-1.904054,-0.9023895,-0.8759236,0.0264659
41,0.16407712,0.30071926,"('unforgiving', 'forgiving')",0.12933701,0.07537233,0.031231286,-0.08967099,0.1082151,0.0954735,-0.0127416
42,0.5212022,0.6428315,"('unreliable', 'reliable')",0.15938708,0.29937506,-3.2493196,-3.0897684,-0.8562435,-0.7158539,0.1403896
43,0.18972854,0.35123184,"('irresponsible', 'responsible')",0.65571624,0.77462494,0.49697274,0.57301015,0.4474725,0.5662889,0.1188164
44,0.985545,0.8682402,"('prejudiced', 'unprejudiced')",-0.5636614,-0.567449,-1.5459878,-1.5472053,-0.3747014,-0.4154714,-0.04077
45,0.054522026,0.23529264,"('incompetent', 'competent')",0.08864218,0.09552169,-0.081731424,-0.14532945,0.0204776,0.0618283,0.0413507
46,-0.74167234,-0.6319676,"('uncompetitive', 'competitive')",-0.22822076,-0.16107413,-0.9856719,-0.9864964,-0.651855,-0.5931794,0.0586756
47,0.18702114,0.28942907,"('stupid', 'smart')",0.9036399,0.94446385,5.7309904,5.8369308,2.2738838,2.3569412,0.0830574
48,-0.5542012,-0.5200167,"('unintelligent', 'intelligent')",-0.38377124,-0.41250777,0.5961574,0.5875038,-0.1139384,-0.1150069,-0.0010685
49,-0.04126817,0.07533775,"('unable', 'able')",-0.25580737,-0.17195535,-0.19828913,-0.14385156,-0.1651216,-0.0801564,0.0849652
50,0.06601396,0.14706576,"('clumsy', 'skillful')",-0.8001759,-0.80578405,0.55085343,0.52867573,-0.0611028,-0.0433475,0.0177553
51,-0.14084461,-0.26456237,"('uneducated', 'educated')",-0.053270355,-0.18900698,0.3444104,0.33604693,0.0500985,-0.0391741,-0.0892726
52,-0.5965016,-0.654092,"('irrational', 'rational')",-0.7995801,-0.88474655,0.7702038,0.6226231,-0.208626,-0.3054052,-0.0967792
53,-1.7600397,-1.520941,"('uncreative', 'creative')",-0.20397882,-0.25736013,1.0998333,1.0853695,-0.2880617,-0.2309772,0.0570845
54,0.06776972,0.08767762,"('incapable', 'capable')",-0.37514743,-0.37152264,1.1370733,1.2125204,0.2765652,0.3095585,0.0329933
55,0.015244443,0.12243926,"('incompetent', 'clever')",0.98936003,1.0109278,-0.06086369,-0.06252727,0.3145803,0.3569466,0.0423663
56,0.6750214,0.6359254,"('impractical', 'practical')",1.3020735,1.2264127,-0.032235924,0.022995098,0.6482863,0.6284444,-0.0198419
