,bio_male,bio_female,tuple,techne_male,techne_female,corp_male,corp_female,average_male,average_female,female-male
0,0.27944845,0.08473657,"('unsociable', 'sociable')",-0.041245796,-0.14290717,-0.1938017,-0.31599724,0.0148003,-0.1247226,-0.1395229
1,-0.50601697,-0.55127364,"('unfriendly', 'friendly')",-1.8929305,-2.0474389,0.8148829,0.74881136,-0.5280215,-0.6166337,-0.0886122
2,0.91227025,0.81715447,"('unlikable', 'likable')",0.9942613,0.88161623,1.1409612,1.1017654,1.0158309,0.9335121,-0.0823188
3,-1.2012666,-1.1795582,"('repellent', 'pleasant')",-0.36664376,-0.2948735,0.9318114,0.98912317,-0.212033,-0.1617695,0.0502635
4,-0.22689742,-0.18787412,"('disliked', 'liked')",0.03886014,0.03439021,-6.173318,-6.271594,-2.1204518,-2.1416926,-0.0212408
5,-0.49571598,-0.4135884,"('distant', 'outgoing')",-1.5355475,-1.5200249,-0.80816597,-0.7188695,-0.9464765,-0.8841609,0.0623156
6,-0.9708569,-0.895525,"('distant', 'open')",-2.0711334,-2.0855334,-1.2778097,-1.1676223,-1.4399333,-1.3828936,0.0570397
7,-0.49299437,-0.5672018,"('insensitive', 'sensitive')",-0.7319965,-0.67895013,0.37619925,0.40464145,-0.2829305,-0.2805035,0.002427
8,-0.34244952,-0.35490754,"('unaffectionate', 'affectionate')",-1.694736,-1.8326805,-0.06567274,-0.07543985,-0.7009527,-0.7543426,-0.0533899
9,0.23672217,0.23622951,"('unaffectionate', 'caring')",-1.8205038,-1.9232967,0.74305975,0.83172065,-0.2802407,-0.2851155,-0.0048748
10,-1.0443414,-1.2471564,"('unsympathetic', 'sympathetic')",-1.1428432,-1.2198205,-0.40759695,-0.41312814,-0.8649273,-0.960035,-0.0951077
11,0.2164599,0.15107271,"('unhelpful', 'helpful')",0.5910447,0.46766564,2.146111,2.0974984,0.9845386,0.9054123,-0.0791263
12,0.90083164,0.85252476,"('unsupportive', 'supportive')",-0.45458525,-0.45419118,-2.0160296,-1.9724087,-0.5232611,-0.5246917,-0.0014306
13,0.16552976,0.026779294,"('impolite', 'polite')",-0.009174412,-0.057136238,-0.36764622,-0.35113955,-0.0704303,-0.1271655,-0.0567352
14,0.55449414,0.4988757,"('antisocial', 'social')",1.1368032,1.171727,0.44286305,0.31668118,0.7113868,0.6624279,-0.0489589
15,0.15012637,0.04874938,"('boring', 'funny')",0.42448393,0.2859258,0.3430434,0.2819854,0.3058846,0.2055535,-0.1003311
16,-0.032669477,-0.040352978,"('unpopular', 'popular')",-0.32246968,-0.4183672,0.55843556,0.50226367,0.0677655,0.0145145,-0.053251
17,0.1576739,0.125642,"('nasty', 'nice')",-0.36076605,-0.37603313,-0.31816804,-0.32478377,-0.1737534,-0.191725,-0.0179716
18,0.2342165,0.17879578,"('disagreeable', 'welcoming')",-0.8820981,-0.89563614,-0.38525766,-0.47874826,-0.3443797,-0.3985295,-0.0541498
19,-1.0386081,-1.0911514,"('inhospitable', 'hospitable')",-0.844525,-0.9380673,-0.5555167,-0.5345706,-0.8128832,-0.8545965,-0.0417133
20,0.35697782,0.3231519,"('rough', 'thoughtful')",0.80738115,0.83317286,0.72661185,0.6788504,0.6303236,0.6117251,-0.0185985
21,0.60941595,0.40068498,"('immoral', 'moral')",0.5813528,0.48462877,0.11819858,0.11302403,0.4363225,0.3327793,-0.1035432
22,-0.43490717,-0.51398253,"('untrustworthy', 'trustworthy')",-0.15441224,-0.18326776,-0.83686787,-0.8452184,-0.4753958,-0.5141563,-0.0387605
23,-0.056654677,-0.17255759,"('insincere', 'sincere')",-0.8671983,-0.9447691,5.7592525,5.7853446,1.6117999,1.556006,-0.0557939
24,-0.3079884,-0.36521763,"('dishonest', 'honest')",-1.654246,-1.728518,0.8540448,0.8427521,-0.3693965,-0.4169945,-0.047598
25,0.44416267,0.5296712,"('egoistic', 'altruistic')",-0.66081214,-0.69377595,0.7429254,0.6972389,0.1754253,0.1777114,0.0022861
26,-0.040926736,-0.11427491,"('hardhearted', 'benevolent')",-0.18843178,-0.33083475,1.3243108,1.1774907,0.3649841,0.244127,-0.1208571
27,-0.7746748,-0.6864969,"('hardhearted', 'softhearted')",-1.3959337,-1.3109047,0.7322129,0.74241906,-0.4794652,-0.4183276,0.0611376
28,-0.020813037,-0.10142857,"('disloyal', 'loyal')",-0.7676607,-0.9198296,0.93949807,0.8682098,0.0503414,-0.0510161,-0.1013575
29,-0.3056817,-0.33382553,"('unfair', 'fair')",-0.3818389,-0.39698762,-0.44553334,-0.5712794,-0.3776847,-0.4340309,-0.0563462
30,0.41603997,0.33211607,"('intolerant', 'tolerant')",-0.1727125,-0.22893336,1.2916852,1.2294967,0.5116709,0.4442265,-0.0674444
31,-1.083491,-1.0563153,"('evil', 'good')",-0.9205956,-0.9836545,-1.3042207,-1.3422133,-1.1027691,-1.1273944,-0.0246253
32,0.42936885,0.2898886,"('unkind', 'kind')",0.21271814,0.09521708,0.93871504,0.76766175,0.526934,0.3842558,-0.1426782
33,0.45078805,0.43568864,"('wrong', 'right')",-0.47808325,-0.5665908,-0.7460309,-0.709452,-0.2577754,-0.280118,-0.0223426
34,0.06520993,0.054122288,"('mean', 'honorable')",0.2535639,0.26557675,5.6612263,5.7897825,1.9933333,2.0364939,0.0431606
35,-0.5076803,-0.43915153,"('corrupt', 'incorrupt')",-0.7822173,-0.8259615,-0.8795853,-0.8697837,-0.723161,-0.7116323,0.0115287
36,-1.4103785,-1.4616938,"('hostile', 'amicable')",-0.74287087,-0.84975046,-0.5485471,-0.59357244,-0.9005988,-0.9683389,-0.0677401
37,-0.51866853,-0.60673,"('fake', 'genuine')",-0.41677836,-0.38167328,-0.31555563,-0.26959738,-0.4170009,-0.4193335,-0.0023326
38,0.101387694,0.08920161,"('untruthful', 'truthful')",-0.4193709,-0.5688622,0.18263246,0.27137807,-0.0451169,-0.0694275,-0.0243106
39,0.5221296,0.53218853,"('exploitative', 'cooperative')",-0.3018382,-0.26509583,0.19382465,0.24834152,0.1380387,0.1718114,0.0337727
40,0.44113535,0.44923893,"('stingy', 'generous')",-0.816187,-0.7465171,-1.9368852,-1.970461,-0.7706456,-0.7559131,0.0147325
41,0.38686335,0.17906888,"('unforgiving', 'forgiving')",-0.71531445,-0.82574725,0.18918246,0.08412004,-0.0464229,-0.1875195,-0.1410966
42,-0.013313629,-0.088537134,"('unreliable', 'reliable')",0.27366957,0.22557819,-2.929918,-2.962021,-0.889854,-0.94166,-0.051806
43,0.086263806,0.0015906952,"('irresponsible', 'responsible')",-0.71780425,-0.7454568,0.3875113,0.3640969,-0.081343,-0.1265897,-0.0452467
44,-0.29722807,-0.2535283,"('prejudiced', 'unprejudiced')",0.7764793,0.8085741,-1.5006453,-1.5982466,-0.3404647,-0.3477336,-0.0072689
45,-0.6047415,-0.71351683,"('incompetent', 'competent')",-0.5692514,-0.6281651,0.16388533,0.09894672,-0.3367025,-0.4142451,-0.0775426
46,-0.674435,-0.7755373,"('uncompetitive', 'competitive')",-0.5779081,-0.6120683,-0.62101096,-0.5636529,-0.6244514,-0.6504195,-0.0259681
47,0.79346716,0.7810331,"('stupid', 'smart')",0.60334104,0.7190545,5.3461604,5.548829,2.2476562,2.3496389,0.1019827
48,1.9884998,1.7682961,"('unintelligent', 'intelligent')",0.57840693,0.4815728,1.223122,1.1886785,1.2633429,1.1461825,-0.1171604
49,0.91085905,0.8845502,"('unable', 'able')",0.7176934,0.7914715,0.1358776,0.28591242,0.5881433,0.653978,0.0658347
50,-0.039842173,-0.0804525,"('clumsy', 'skillful')",0.6718318,0.6121869,-0.048874237,-0.07239757,0.1943718,0.1531123,-0.0412595
51,0.39988434,0.28611115,"('uneducated', 'educated')",0.6406836,0.5589886,0.88558745,0.77062446,0.6420518,0.5385747,-0.1034771
52,0.44453356,0.37440428,"('irrational', 'rational')",-0.8303722,-0.9644597,-0.16269574,-0.19488952,-0.1828448,-0.2616483,-0.0788035
53,-1.2757261,-1.2662288,"('uncreative', 'creative')",-0.70845807,-0.79182535,0.56211776,0.52194774,-0.4740222,-0.5120355,-0.0380133
54,-0.30613825,-0.39478344,"('incapable', 'capable')",-0.4188283,-0.5667995,0.85712624,0.882526,0.0440532,-0.0263523,-0.0704055
55,0.5901467,0.4497039,"('incompetent', 'clever')",0.49799424,0.45759845,0.7907334,0.7452513,0.6262914,0.5508512,-0.0754402
56,0.9939202,0.8429198,"('impractical', 'practical')",0.77608806,0.6920183,0.08025623,0.0396722,0.6167548,0.5248701,-0.0918847
57,-0.76711065,-0.9118564,"('unimaginative', 'imaginative')",-0.49922952,-0.6015818,-2.9950964,-3.0649004,-1.4204788,-1.5261129,-0.1056341
58,-0.72586435,-0.7984758,"('undiscriminating', 'discriminating')",-0.57089686,-0.6174506,0.066458106,-0.00031478133,-0.4101011,-0.4720804,-0.0619793
59,0.3538096,0.3756176,"('foolish', 'wise')",-0.40862617,-0.44682175,-0.14044912,0.00977611,-0.0650886,-0.020476,0.0446126
60,0.8398993,0.8054384,"('inefficient', 'efficient')",0.99587494,1.0845646,0.285589,0.3545034,0.7071211,0.7481688,0.0410477
61,0.42670426,0.3345787,"('illogical', 'logical')",-0.19362491,-0.25800842,0.35837525,0.2690491,0.1971515,0.1152065,-0.081945
62,1.1300937,1.1291581,"('incompetent', 'brilliant')",0.78137803,0.83546025,1.1735429,1.3241132,1.0283382,1.0962439,0.0679057
63,-0.48054573,-0.54854745,"('unperceptive', 'insightful')",-0.26595274,-0.32294616,0.666398,0.721667,-0.0267002,-0.0499422,-0.023242
64,-0.6267275,-0.6610078,"('shy', 'confident')",-0.041520867,0.013305402,-5.779587,-5.7879834,-2.1492783,-2.1452285,0.0040498
65,-0.6088195,-0.7454821,"('insecure', 'secure')",0.32452586,0.30895412,0.22000244,0.24995154,-0.0214304,-0.0621921,-0.0407617
