,peabody_male,peabody_female,tuple,energy_male,energy_female,corp_male,corp_female,average_male,average_female,female-male
0,0.29507524,0.18820523,"('unsociable', 'sociable')",-0.38498178,-0.4394635,-0.27522412,-0.41945165,-0.1217102,-0.22357,-0.1018598
1,0.3024463,0.19938836,"('unfriendly', 'friendly')",0.5848795,0.41822386,1.09803,1.0083182,0.6617853,0.5419768,-0.1198085
2,0.35810924,0.4918038,"('unlikable', 'likable')",1.2877864,1.3200197,0.8053667,0.83985937,0.8170874,0.8838943,0.0668069
3,-0.76228315,-0.64238626,"('repellent', 'pleasant')",-0.48170617,-0.33539432,0.98219764,1.014011,-0.0872639,0.0120768,0.0993407
4,-0.33974105,-0.34866783,"('disliked', 'liked')",0.7157597,0.5011207,-6.4132347,-6.5764127,-2.0124054,-2.1413199,-0.1289145
5,-0.2391125,-0.32112437,"('distant', 'outgoing')",0.4060074,0.33339033,-0.5244827,-0.5352365,-0.1191959,-0.1743235,-0.0551276
6,-0.834952,-0.8993052,"('distant', 'open')",0.035427004,-0.09729257,-0.4592558,-0.49414578,-0.4195936,-0.4969145,-0.0773209
7,1.2799122,1.2639556,"('insensitive', 'sensitive')",0.82781583,0.93071675,0.75477487,0.73785245,0.9541676,0.9775082,0.0233406
8,-0.111623585,-0.15008795,"('unaffectionate', 'affectionate')",-0.35276887,-0.4959351,0.3773883,0.33863467,-0.0290014,-0.1024628,-0.0734614
9,1.1083032,1.0940012,"('unaffectionate', 'caring')",0.50528234,0.39493513,0.92193973,0.89683926,0.8451751,0.7952585,-0.0499166
10,1.1493921,1.1518133,"('unsympathetic', 'sympathetic')",-0.88659644,-0.87203723,-0.37072703,-0.41341478,-0.0359771,-0.0445462,-0.0085691
11,0.29692382,0.36640733,"('unhelpful', 'helpful')",0.019282594,0.15543997,1.7288295,1.7997136,0.6816786,0.7738536,0.092175
12,1.7358643,1.7960365,"('unsupportive', 'supportive')",0.7280382,0.788414,-1.5659567,-1.6355414,0.2993153,0.316303,0.0169877
13,0.9509135,0.88127506,"('impolite', 'polite')",-0.3712864,-0.2194842,-0.7197924,-0.78449637,-0.0467218,-0.0409018,0.00582
14,0.6728611,0.65766734,"('antisocial', 'social')",0.5234767,0.64519167,0.009305213,-0.07912875,0.401881,0.4079101,0.0060291
15,0.17137387,0.10816415,"('boring', 'funny')",0.03471056,-0.10786543,-0.35451657,-0.3762079,-0.0494774,-0.1253031,-0.0758257
16,-1.4568526,-1.4515024,"('unpopular', 'popular')",0.15185389,-0.047414273,0.33112523,0.23244405,-0.3246245,-0.4221576,-0.0975331
17,-0.41094115,-0.41875586,"('nasty', 'nice')",-1.0300025,-0.97111607,-0.52499074,-0.43722594,-0.6553114,-0.6090326,0.0462788
18,-0.21847662,-0.18981403,"('disagreeable', 'welcoming')",-0.75477666,-0.7369797,-0.6397207,-0.6559669,-0.537658,-0.5275869,0.0100711
19,0.005345436,0.07754001,"('inhospitable', 'hospitable')",-0.73531944,-0.7515416,-0.73774314,-0.6121147,-0.4892391,-0.4287055,0.0605336
