,intercontinentalexchange_male,intercontinentalexchange_female,tuple,grp_male,grp_female,inc_male,inc_female,average_male,average_female,female-male
17,-0.35540983,-0.28602102,"('nasty', 'nice')",-0.1782085,-0.10584602,-0.36424613,-0.38628575,-0.2992882,-0.2593843,0.0399039
18,-0.22183073,-0.19470063,"('disagreeable', 'welcoming')",-1.1996255,-1.1624787,-0.33614624,-0.37828454,-0.5858675,-0.578488,0.0073795
19,-1.3158237,-1.2896668,"('inhospitable', 'hospitable')",-1.0792407,-1.0024236,-0.12902027,-0.066745274,-0.8413615,-0.7862786,0.0550829
20,0.5399246,0.5272158,"('rough', 'thoughtful')",0.100881435,0.0065956227,1.0208088,0.9386692,0.5538716,0.4908268,-0.0630448
21,-0.6733134,-0.6876627,"('immoral', 'moral')",1.2301813,1.251803,-0.7032147,-0.6729277,-0.0487822,-0.0362625,0.0125197
22,-0.33771598,-0.4161448,"('untrustworthy', 'trustworthy')",0.7220005,0.6435555,-0.736066,-0.77382994,-0.1172605,-0.1821397,-0.0648792
23,-0.89566433,-0.9471767,"('insincere', 'sincere')",0.27465415,0.19003846,5.653612,5.5225716,1.6775339,1.5884778,-0.0890561
24,-1.1471057,-1.1614194,"('dishonest', 'honest')",-0.2741166,-0.28830886,0.7737281,0.73954463,-0.2158314,-0.2367279,-0.0208965
25,0.035721093,-0.10170715,"('egoistic', 'altruistic')",-0.4783157,-0.5425611,1.456969,1.3764966,0.3381248,0.2440761,-0.0940487
26,0.47247428,0.40699208,"('hardhearted', 'benevolent')",0.13199177,0.0544741,1.8767148,1.8352147,0.8270603,0.7655603,-0.0615
27,-1.0243279,-0.92779213,"('hardhearted', 'softhearted')",-0.7062575,-0.73189104,1.0974504,0.9842626,-0.211045,-0.2251402,-0.0140952
28,-1.2418642,-1.4005352,"('disloyal', 'loyal')",-1.0404695,-1.1676736,1.1627862,1.024129,-0.3731825,-0.5146932,-0.1415107
29,-0.3476017,-0.39736357,"('unfair', 'fair')",-0.28153294,-0.38931322,-0.6377696,-0.7815786,-0.4223014,-0.5227518,-0.1004504
30,-0.07676835,-0.0640078,"('intolerant', 'tolerant')",1.214473,1.1615487,1.4067857,1.4974253,0.8481634,0.8649888,0.0168254
31,0.19350263,0.20395392,"('evil', 'good')",-1.5126454,-1.4129523,-0.9226923,-0.97103655,-0.7472784,-0.7266784,0.0206
32,-0.32088962,-0.35484967,"('unkind', 'kind')",0.83417225,0.72781223,1.2345786,1.1243296,0.5826204,0.4990974,-0.083523
33,0.69111824,0.6130057,"('wrong', 'right')",0.0075144954,-0.025269832,-0.8619931,-0.88817793,-0.0544535,-0.1001473,-0.0456938
34,-0.31241426,-0.18707657,"('mean', 'honorable')",0.013021134,0.11369491,5.6938367,5.8107386,1.7981478,1.9124524,0.1143046
35,0.9928555,0.9038444,"('corrupt', 'incorrupt')",-0.6836865,-0.7130273,-0.032480985,-0.19316864,0.0922293,-0.0007838,-0.0930131
36,0.73120177,0.5121846,"('hostile', 'amicable')",-1.1640863,-1.2526333,0.35471034,0.22358568,-0.0260581,-0.1722877,-0.1462296
37,-0.36264497,-0.35415125,"('fake', 'genuine')",-0.2223347,-0.2275616,0.2981575,0.27334413,-0.0956074,-0.1027896,-0.0071822
38,-0.5527553,-0.5205509,"('untruthful', 'truthful')",-0.8418904,-0.8039367,-0.22262701,-0.2175239,-0.5390909,-0.5140039,0.025087
39,1.4814252,1.4857478,"('exploitative', 'cooperative')",1.1787087,1.2146201,0.39797026,0.362475,1.019368,1.0209476,0.0015796
40,-0.44560495,-0.43106768,"('stingy', 'generous')",-0.634213,-0.68474406,-1.4307445,-1.5406284,-0.8368541,-0.8854801,-0.048626
41,-0.43552384,-0.48463234,"('unforgiving', 'forgiving')",-0.0017578006,0.045653,0.11210743,0.12549065,-0.1083914,-0.1044962,0.0038952
42,0.4620846,0.60693043,"('unreliable', 'reliable')",0.7013576,0.82848793,-2.8906004,-2.7948632,-0.5757194,-0.4531483,0.1225711
43,-0.8749438,-0.7173483,"('irresponsible', 'responsible')",0.0850161,0.221154,0.83668286,0.8624575,0.015585,0.1220877,0.1065027
44,0.9702909,1.0770776,"('prejudiced', 'unprejudiced')",0.66252655,0.6661575,-1.3391562,-1.394354,0.0978871,0.1162937,0.0184066
45,-1.2618021,-1.2515119,"('incompetent', 'competent')",0.12192984,0.107692406,-0.06277618,-0.08199719,-0.4008828,-0.4086056,-0.0077228
46,-0.659275,-0.67290664,"('uncompetitive', 'competitive')",0.3189851,0.31470618,-0.3997845,-0.37659517,-0.2466915,-0.2449319,0.0017596
47,0.5676913,0.6311128,"('stupid', 'smart')",1.0567894,1.0977091,5.347893,5.414387,2.3241247,2.3810697,0.056945
48,-1.5612156,-1.59987,"('unintelligent', 'intelligent')",-1.029141,-1.1270021,0.2663149,0.23975407,-0.7746805,-0.8290393,-0.0543588
49,-0.6337809,-0.5465946,"('unable', 'able')",-0.6451612,-0.58108795,-0.4291029,-0.36262423,-0.5693483,-0.496769,0.0725793
50,0.633165,0.6392348,"('clumsy', 'skillful')",0.10774174,0.06847275,0.07944806,0.032310896,0.2734516,0.2466728,-0.0267788
51,-0.23146406,-0.3271479,"('uneducated', 'educated')",0.30834427,0.16076025,0.5895083,0.4768157,0.2221295,0.103476,-0.1186535
52,0.200539,-0.036895245,"('irrational', 'rational')",-0.74699795,-0.91719466,0.47191602,0.3242809,-0.0248476,-0.2099363,-0.1850887
53,-1.1794107,-1.2654514,"('uncreative', 'creative')",-0.56925845,-0.6532263,1.2610663,1.1749321,-0.1625343,-0.2479152,-0.0853809
54,-0.18583739,-0.29580605,"('incapable', 'capable')",0.2005383,0.13299629,1.3023766,1.2615508,0.4390258,0.366247,-0.0727788
55,-1.4479754,-1.4286574,"('incompetent', 'clever')",0.2853493,0.27402225,0.21825668,0.20736098,-0.3147898,-0.3157581,-0.0009683
56,0.27646488,0.29863647,"('impractical', 'practical')",1.575375,1.624583,-0.042946134,-0.023979217,0.6029646,0.6330801,0.0301155
57,-1.0719779,-1.1414449,"('unimaginative', 'imaginative')",-0.11148375,-0.17566526,-2.047401,-2.096814,-1.0769542,-1.1379747,-0.0610205
58,-0.50460213,-0.6022725,"('undiscriminating', 'discriminating')",0.39161745,0.19139194,0.20776133,0.14813317,0.0315922,-0.0875825,-0.1191747
59,0.7011835,0.64958954,"('foolish', 'wise')",0.19243419,0.21300274,0.4576525,0.4429993,0.4504234,0.4351972,-0.0152262
60,-0.77880806,-0.67486364,"('inefficient', 'efficient')",1.3352984,1.3147498,-0.37761113,-0.2376836,0.0596264,0.1340675,0.0744411
61,-0.11147535,-0.24964963,"('illogical', 'logical')",0.15783276,-0.020571703,0.34437063,0.22100416,0.1302427,-0.0164057,-0.1466484
62,-0.80765605,-0.70344216,"('incompetent', 'brilliant')",0.36367035,0.40866536,0.17177871,0.29486957,-0.0907357,3.09e-05,0.0907666
63,-0.16417786,-0.13951844,"('unperceptive', 'insightful')",0.32631814,0.33824348,0.94792604,1.0617774,0.3700221,0.4201674,0.0501453
64,0.4913351,0.5071356,"('shy', 'confident')",0.37560254,0.4125568,-6.6284924,-6.605104,-1.9205182,-1.8951372,0.025381
65,-0.079347596,-0.11687411,"('insecure', 'secure')",1.1904131,1.138573,-0.25565648,-0.21352325,0.2851363,0.2693919,-0.0157444
66,0.32463557,0.3292879,"('inactive', 'active')",-0.76657623,-0.84624535,0.7751065,0.7428084,0.1110553,0.0752836,-0.0357717
67,0.86889064,0.9261134,"('doubtful', 'determined')",1.0872457,1.1604631,-0.38355348,-0.27988893,0.5241943,0.6022292,0.0780349
68,-0.3336152,-0.42839006,"('dependent', 'independent')",-0.661713,-0.7661028,-0.8101864,-0.8694654,-0.6018382,-0.6879861,-0.0861479
69,2.1755896,2.1987154,"('lazy', 'industrious')",0.21187648,0.2630594,-0.6293564,-0.6228701,0.5860365,0.6129682,0.0269317
70,-0.5056329,-0.4441967,"('lethargic', 'energetic')",0.7054535,0.73674995,0.9154968,1.0301968,0.3717725,0.4409167,0.0691442
71,0.67112756,0.7002786,"('diffident', 'self-confident')",-0.44035506,-0.47078186,0.5208056,0.4835339,0.250526,0.2376769,-0.0128491
72,-0.5414998,-0.48461667,"('unambitious', 'ambitious')",-0.36312407,-0.39428976,-1.0322077,-1.0213819,-0.6456105,-0.6334294,0.0121811
73,0.90698195,0.91688716,"('helpless', 'self-reliant')",0.18185301,0.21964765,-3.262515,-3.2243605,-0.72456,-0.6959419,0.0286181
74,0.13459058,0.17419343,"('undedicated', 'dedicated')",0.7834457,0.7677537,0.49274,0.5462372,0.4702588,0.4960614,0.0258026
75,0.63276565,0.66763806,"('meek', 'impulsive')",-0.28609127,-0.25055236,-0.31011733,-0.23500246,0.0121857,0.0606944,0.0485087
76,0.036439527,0.15165772,"('anxious', 'daring')",1.1526932,1.1899133,0.34035644,0.385169,0.5098297,0.57558,0.0657503
77,-0.9253206,-0.9915637,"('unmotivated', 'motivated')",-0.52100086,-0.5118455,-1.4998977,-1.3982265,-0.9820731,-0.9672119,0.0148612
78,-0.8133103,-0.740535,"('nonresilient', 'resilient')",-0.9847897,-0.95302784,-0.1630194,-0.044554822,-0.6537065,-0.5793726,0.0743339
79,-0.08530637,-0.14631191,"('wavering', 'unwavering')",-1.2841114,-1.2851353,-0.03729687,-0.043673903,-0.4689049,-0.491707,-0.0228021
80,0.35706985,0.42644522,"('dominated', 'dominating')",1.0423771,1.0624883,-1.394345,-1.3359432,0.0017006,0.0509968,0.0492962
81,0.02575624,0.02479693,"('submissive', 'aggressive')",1.4186918,1.4215194,-0.68424606,-0.63040483,0.2534006,0.2719705,0.0185699
82,-1.1168517,-1.18699,"('poor', 'rich')",-0.2371773,-0.24061769,6.0627775,6.0730643,1.5695829,1.5484854,-0.0210975
83,0.6965649,0.6421683,"('powerless', 'powerful')",0.030884136,-0.0068333186,-1.029834,-1.0619258,-0.100795,-0.1421969,-0.0414019
84,0.52944314,0.43845314,"('inferior', 'superior')",0.11042578,0.036543243,0.585092,0.5748527,0.4083203,0.3499497,-0.0583706
85,0.3264227,0.21973526,"('insignificant', 'prestigious')",-0.32004702,-0.37576148,1.264475,1.2345018,0.4236169,0.3594919,-0.064125
86,-2.3024883,-2.439906,"('uninfluential', 'influential')",-1.119611,-1.2360282,-0.35084775,-0.43513757,-1.257649,-1.3703572,-0.1127082
87,0.64916074,0.58458453,"('unsuccessful', 'successful')",1.0887239,1.0631887,0.9204283,0.94047284,0.8861043,0.8627487,-0.0233556
88,0.64021784,0.47088125,"('low', 'eminent')",0.20603657,-0.014605597,0.95094335,0.9151935,0.5990659,0.4571564,-0.1419095
