,activision_male,activision_female,tuple,blizzard_male,blizzard_female,inc_male,inc_female,average_male,average_female,female-male
78,-1.1844393,-1.1601768,"('nonresilient', 'resilient')",0.51874524,0.41726506,0.5144916,0.56706595,-0.0504008,-0.0586152,-0.0082144
79,0.98977834,0.9737547,"('wavering', 'unwavering')",-0.62084407,-0.63157636,0.30417758,0.37153268,0.2243706,0.2379037,0.0135331
80,-2.023295,-2.0146496,"('dominated', 'dominating')",-0.826203,-0.8397877,-1.6023748,-1.6319765,-1.4839576,-1.4954713,-0.0115137
81,-2.3549888,-2.3643727,"('submissive', 'aggressive')",-0.75004864,-0.7517005,-0.88313377,-0.99555737,-1.3293904,-1.3705435,-0.0411531
82,-1.0878986,-0.96887875,"('poor', 'rich')",0.4648821,0.49419853,5.3922744,5.4189363,1.5897527,1.6480853,0.0583326
83,-0.23318186,-0.28506067,"('powerless', 'powerful')",-0.29535535,-0.32293415,-0.95169467,-1.1139858,-0.4934106,-0.5739935,-0.0805829
84,0.8173515,0.7189564,"('inferior', 'superior')",1.0787767,0.9552986,1.1452665,1.1167741,1.0137982,0.930343,-0.0834552
85,1.5800037,1.5601325,"('insignificant', 'prestigious')",0.82684416,0.76341647,0.5985311,0.7025408,1.0017931,1.0086966,0.0069035
86,-1.773043,-1.9907362,"('uninfluential', 'influential')",1.0686111,0.7780149,-0.119008526,-0.50815225,-0.2744801,-0.5736245,-0.2991444
87,-0.55039036,-0.4989124,"('unsuccessful', 'successful')",-0.33924377,-0.4043595,0.18255839,0.1989485,-0.2356919,-0.2347745,0.0009174
88,-0.03838018,-0.061740868,"('low', 'eminent')",0.22370899,0.23817636,0.059716526,-0.049410272,0.0816818,0.0423417,-0.0393401
