,pioneer_male,pioneer_female,tuple,natural_male,natural_female,resources_male,resources_female,co_male,co_female,average_male,average_female,female-male
0,1.3567698,1.270896,"('unsociable', 'sociable')",0.08888115,0.0037950575,0.014036402,-0.08770952,-0.23040214,-0.35612002,0.3073213,0.2077154,-0.0996059
1,-1.1993794,-1.2483547,"('unfriendly', 'friendly')",0.18120648,0.11133126,0.76580566,0.63268876,1.4688323,1.390723,0.3041162,0.2215971,-0.0825191
2,0.46138546,0.5106514,"('unlikable', 'likable')",0.33429974,0.3946857,0.7634711,0.782047,1.0498965,1.200158,0.6522632,0.7218856,0.0696224
3,1.3763447,1.5148721,"('repellent', 'pleasant')",-0.32860613,-0.35801065,0.8520876,0.8408867,0.67634434,0.7128692,0.6440426,0.6776543,0.0336117
4,-0.97002894,-1.053175,"('disliked', 'liked')",-0.016799247,0.020368153,0.12592044,0.18206649,-6.589372,-6.486639,-1.86257,-1.8343449,0.0282251
5,-2.3719003,-2.329648,"('distant', 'outgoing')",0.13632864,0.25180715,0.1731285,0.2628088,-0.37266043,-0.21778585,-0.6087759,-0.5082045,0.1005714
6,-2.2219539,-2.180496,"('distant', 'open')",-0.17020212,-0.08911626,-0.16349068,-0.08979738,-0.1476618,0.0045629833,-0.6758271,-0.5887117,0.0871154
7,2.0089092,2.0337505,"('insensitive', 'sensitive')",1.5639824,1.5483439,1.2358913,1.1697637,0.14003283,0.14552832,1.237204,1.2243466,-0.0128574
8,-0.896891,-0.9868452,"('unaffectionate', 'affectionate')",0.1027576,0.0037044473,-0.40208727,-0.47051653,0.5314562,0.4892487,-0.1661911,-0.2411021,-0.074911
9,0.7475322,0.72855115,"('unaffectionate', 'caring')",0.912659,0.83391595,1.0358825,0.93564725,1.1269286,1.1118733,0.9557505,0.9024969,-0.0532536
10,2.7044258,2.723107,"('unsympathetic', 'sympathetic')",-0.21052489,-0.2925954,-0.20212862,-0.33288187,-0.45029035,-0.47394678,0.4603705,0.4059207,-0.0544498
11,1.6908007,1.8036876,"('unhelpful', 'helpful')",1.3499506,1.4093349,1.2230835,1.2381382,2.1474707,2.1727517,1.6028264,1.655978,0.0531516
12,2.2697618,2.35681,"('unsupportive', 'supportive')",0.9627969,1.0281978,1.2136065,1.2689474,-1.9071493,-1.7913415,0.6347539,0.7156535,0.0808996
