,timetable_male,timetable_female,tuple,average_male,average_female,female-male
0,0.4904053,0.5175936,"('unsociable', 'sociable')",0.4904053,0.5175936,0.0271883
1,1.1046705,1.1177721,"('unfriendly', 'friendly')",1.1046705,1.1177721,0.0131016
2,0.6950817,0.81153303,"('unlikable', 'likable')",0.6950817,0.811533,0.1164513
3,1.2575548,1.3888528,"('repellent', 'pleasant')",1.2575548,1.3888528,0.131298
4,-7.0999007,-6.9880896,"('disliked', 'liked')",-7.0999007,-6.9880896,0.1118111
5,-0.4319104,-0.35629556,"('distant', 'outgoing')",-0.4319104,-0.3562956,0.0756148
6,-0.32950133,-0.23680922,"('distant', 'open')",-0.3295013,-0.2368092,0.0926921
7,1.8785919,1.899281,"('insensitive', 'sensitive')",1.8785919,1.899281,0.0206891
8,0.5575243,0.507021,"('unaffectionate', 'affectionate')",0.5575243,0.507021,-0.0505033
9,1.0913788,1.1110243,"('unaffectionate', 'caring')",1.0913788,1.1110243,0.0196455
10,1.8431853,1.908349,"('unsympathetic', 'sympathetic')",1.8431853,1.908349,0.0651637
11,2.3480656,2.333955,"('unhelpful', 'helpful')",2.3480656,2.333955,-0.0141106
12,-0.7739079,-0.66284436,"('unsupportive', 'supportive')",-0.7739079,-0.6628444,0.1110635
13,0.6568521,0.6332426,"('impolite', 'polite')",0.6568521,0.6332426,-0.0236095
14,0.48812708,0.46495858,"('antisocial', 'social')",0.4881271,0.4649586,-0.0231685
15,0.031481847,-0.019269187,"('boring', 'funny')",0.0314818,-0.0192692,-0.050751
16,-0.78755355,-0.6197662,"('unpopular', 'popular')",-0.7875535,-0.6197662,0.1677873
17,-0.28663325,-0.23272638,"('nasty', 'nice')",-0.2866333,-0.2327264,0.0539069
18,-0.30284846,-0.28860703,"('disagreeable', 'welcoming')",-0.3028485,-0.288607,0.0142415
19,-0.43967706,-0.32120192,"('inhospitable', 'hospitable')",-0.4396771,-0.3212019,0.1184752
20,0.9302262,0.81424177,"('rough', 'thoughtful')",0.9302262,0.8142418,-0.1159844
21,0.8243592,0.909827,"('immoral', 'moral')",0.8243592,0.909827,0.0854678
22,0.4964248,0.44145972,"('untrustworthy', 'trustworthy')",0.4964248,0.4414597,-0.0549651
23,7.0119724,6.9854746,"('insincere', 'sincere')",7.0119724,6.9854746,-0.0264978
24,2.3359017,2.359881,"('dishonest', 'honest')",2.3359017,2.3598809,0.0239792
25,-0.11753489,-0.12510571,"('egoistic', 'altruistic')",-0.1175349,-0.1251057,-0.0075708
26,-0.1397443,-0.20233032,"('hardhearted', 'benevolent')",-0.1397443,-0.2023303,-0.062586
27,1.4990007,1.3834214,"('hardhearted', 'softhearted')",1.4990007,1.3834214,-0.1155793
28,1.0810342,1.1278687,"('disloyal', 'loyal')",1.0810342,1.1278687,0.0468345
29,-0.033492334,-0.110267244,"('unfair', 'fair')",-0.0334923,-0.1102672,-0.0767749
30,1.188117,1.176042,"('intolerant', 'tolerant')",1.188117,1.176042,-0.012075
31,-1.5612342,-1.5612428,"('evil', 'good')",-1.5612342,-1.5612428,-8.6e-06
32,1.4482337,1.3855085,"('unkind', 'kind')",1.4482337,1.3855085,-0.0627252
33,-0.6034781,-0.515371,"('wrong', 'right')",-0.6034781,-0.515371,0.0881071
34,4.3650055,4.492434,"('mean', 'honorable')",4.3650055,4.492434,0.1274285
35,-1.3845559,-1.4405775,"('corrupt', 'incorrupt')",-1.3845559,-1.4405775,-0.0560216
36,-1.5462054,-1.55321,"('hostile', 'amicable')",-1.5462054,-1.55321,-0.0070046
37,1.029089,1.0796866,"('fake', 'genuine')",1.029089,1.0796866,0.0505976
38,0.24623755,0.23380706,"('untruthful', 'truthful')",0.2462375,0.2338071,-0.0124304
39,0.30163157,0.31411606,"('exploitative', 'cooperative')",0.3016316,0.3141161,0.0124845
40,-0.8402737,-0.8705995,"('stingy', 'generous')",-0.8402737,-0.8705995,-0.0303258
41,0.14807688,0.094186604,"('unforgiving', 'forgiving')",0.1480769,0.0941866,-0.0538903
42,-1.4923899,-1.40639,"('unreliable', 'reliable')",-1.4923899,-1.40639,0.0859999
43,1.9688087,1.955758,"('irresponsible', 'responsible')",1.9688087,1.955758,-0.0130507
44,-1.3439549,-1.460551,"('prejudiced', 'unprejudiced')",-1.3439549,-1.460551,-0.1165961
45,1.0941616,1.1653047,"('incompetent', 'competent')",1.0941616,1.1653047,0.0711431
46,0.27088648,0.36859334,"('uncompetitive', 'competitive')",0.2708865,0.3685933,0.0977068
47,5.7864933,5.8995667,"('stupid', 'smart')",5.7864933,5.8995667,0.1130734
48,1.0476283,1.067141,"('unintelligent', 'intelligent')",1.0476283,1.0671411,0.0195128
49,0.16626981,0.3912475,"('unable', 'able')",0.1662698,0.3912475,0.2249777
50,0.026985593,0.1790445,"('clumsy', 'skillful')",0.0269856,0.1790445,0.1520589
51,1.058707,1.1591628,"('uneducated', 'educated')",1.058707,1.1591628,0.1004558
52,-0.88540596,-0.86015075,"('irrational', 'rational')",-0.885406,-0.8601508,0.0252552
53,0.42786407,0.47676632,"('uncreative', 'creative')",0.4278641,0.4767663,0.0489022
54,1.1682574,1.3469747,"('incapable', 'capable')",1.1682574,1.3469747,0.1787173
55,1.5426075,1.5580893,"('incompetent', 'clever')",1.5426075,1.5580893,0.0154818
56,1.2777106,1.2910788,"('impractical', 'practical')",1.2777106,1.2910788,0.0133682
57,-1.9975613,-1.9076691,"('unimaginative', 'imaginative')",-1.9975613,-1.9076691,0.0898922
58,0.035712637,0.07415375,"('undiscriminating', 'discriminating')",0.0357126,0.0741538,0.0384412
59,-0.24907093,-0.110109046,"('foolish', 'wise')",-0.2490709,-0.110109,0.1389619
60,1.5595098,1.5930797,"('inefficient', 'efficient')",1.5595098,1.5930797,0.0335699
61,0.7867393,0.7413738,"('illogical', 'logical')",0.7867393,0.7413738,-0.0453655
62,2.3283353,2.3745992,"('incompetent', 'brilliant')",2.3283353,2.3745992,0.0462639
63,1.6834002,1.8351957,"('unperceptive', 'insightful')",1.6834002,1.8351957,0.1517955
64,-4.922782,-4.8614883,"('shy', 'confident')",-4.9227819,-4.8614883,0.0612936
65,1.6602027,1.6205207,"('insecure', 'secure')",1.6602027,1.6205207,-0.039682
66,-0.25255963,-0.1511024,"('inactive', 'active')",-0.2525596,-0.1511024,0.1014572
67,-0.5826447,-0.472084,"('doubtful', 'determined')",-0.5826447,-0.472084,0.1105607
68,-0.16863698,-0.062170267,"('dependent', 'independent')",-0.168637,-0.0621703,0.1064667
69,-2.1121812,-2.055085,"('lazy', 'industrious')",-2.1121812,-2.0550849,0.0570963
70,2.2800171,2.3376744,"('lethargic', 'energetic')",2.2800171,2.3376744,0.0576573
71,0.50251055,0.664946,"('diffident', 'self-confident')",0.5025105,0.664946,0.1624355
72,1.2781533,1.252875,"('unambitious', 'ambitious')",1.2781533,1.252875,-0.0252783
73,-2.9463396,-2.898763,"('helpless', 'self-reliant')",-2.9463396,-2.8987629,0.0475767
74,0.5242907,0.49295872,"('undedicated', 'dedicated')",0.5242907,0.4929587,-0.031332
75,-0.8777326,-0.83655655,"('meek', 'impulsive')",-0.8777326,-0.8365566,0.041176
76,1.3113148,1.30399,"('anxious', 'daring')",1.3113148,1.30399,-0.0073248
77,-0.4884746,-0.451373,"('unmotivated', 'motivated')",-0.4884746,-0.451373,0.0371016
78,-0.087985545,-0.04852498,"('nonresilient', 'resilient')",-0.0879855,-0.048525,0.0394605
79,-0.5232538,-0.45170617,"('wavering', 'unwavering')",-0.5232538,-0.4517062,0.0715476
80,0.8149697,0.7694735,"('dominated', 'dominating')",0.8149697,0.7694735,-0.0454962
81,0.87267816,0.96336025,"('submissive', 'aggressive')",0.8726782,0.9633602,0.090682
82,6.269889,6.5090227,"('poor', 'rich')",6.2698889,6.5090227,0.2391338
83,-0.22315748,-0.1543532,"('powerless', 'powerful')",-0.2231575,-0.1543532,0.0688043
84,-0.26965764,-0.23036444,"('inferior', 'superior')",-0.2696576,-0.2303644,0.0392932
85,-2.0566323,-1.9531736,"('insignificant', 'prestigious')",-2.0566323,-1.9531736,0.1034587
