,bioverativ_male,bioverativ_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.6149725,-0.66698974,"('unsociable', 'sociable')",-0.42127994,-0.5155186,-0.5181262,-0.5912542,-0.073128
1,-1.1598934,-1.2060845,"('unfriendly', 'friendly')",1.556711,1.3629985,0.1984088,0.078457,-0.1199518
2,0.44447154,0.46018565,"('unlikable', 'likable')",0.83053464,0.8739471,0.6375031,0.6670663,0.0295632
3,-0.9826962,-0.8846657,"('repellent', 'pleasant')",-0.035019774,-0.015041832,-0.508858,-0.4498538,0.0590042
4,-0.535193,-0.61692744,"('disliked', 'liked')",-5.456557,-5.548159,-2.9958749,-3.0825434,-0.0866685
5,-0.7275698,-0.68787473,"('distant', 'outgoing')",-0.00966293,-0.08670625,-0.3686164,-0.3872905,-0.0186741
6,-1.0818117,-1.039383,"('distant', 'open')",0.31123435,0.21368626,-0.3852887,-0.4128484,-0.0275597
7,-0.35844725,-0.25812045,"('insensitive', 'sensitive')",0.16840234,0.27683803,-0.0950225,0.0093588,0.1043813
8,-1.495723,-1.5494119,"('unaffectionate', 'affectionate')",0.5282041,0.4017415,-0.4837595,-0.5738352,-0.0900757
9,-1.281191,-1.2774321,"('unaffectionate', 'caring')",0.8538427,0.8136225,-0.2136742,-0.2319048,-0.0182306
10,-0.8108617,-0.72585267,"('unsympathetic', 'sympathetic')",-0.70368403,-0.6620996,-0.7572728,-0.6939762,0.0632966
11,-0.5493031,-0.4895209,"('unhelpful', 'helpful')",1.3784374,1.4446964,0.4145671,0.4775878,0.0630207
12,-0.19787271,-0.069277525,"('unsupportive', 'supportive')",-1.6923673,-1.6261795,-0.94512,-0.8477285,0.0973915
13,0.1767712,0.19751497,"('impolite', 'polite')",-0.60536796,-0.5284959,-0.2142984,-0.1654905,0.0488079
14,-0.02575168,-0.036187187,"('antisocial', 'social')",-0.352479,-0.37525228,-0.1891153,-0.2057197,-0.0166044
15,0.4168769,0.3372984,"('boring', 'funny')",0.8514167,0.8152578,0.6341468,0.5762781,-0.0578687
16,-0.63957083,-0.6930646,"('unpopular', 'popular')",0.76251614,0.7089865,0.0614727,0.007961,-0.0535117
17,-0.065248504,-0.02197783,"('nasty', 'nice')",-0.3605898,-0.34757727,-0.2129191,-0.1847776,0.0281415
18,-0.057988867,-0.029798366,"('disagreeable', 'welcoming')",-0.20208368,-0.28317925,-0.1300363,-0.1564888,-0.0264525
19,-1.5396379,-1.502777,"('inhospitable', 'hospitable')",-0.28554103,-0.21728495,-0.9125895,-0.8600309,0.0525586
20,0.60116035,0.65098155,"('rough', 'thoughtful')",1.2434493,1.240378,0.9223049,0.9456798,0.0233749
21,0.21973294,0.25189412,"('immoral', 'moral')",-0.53087544,-0.49067163,-0.1555713,-0.1193888,0.0361825
22,-0.08710691,-0.026999459,"('untrustworthy', 'trustworthy')",-0.95215744,-0.9751772,-0.5196322,-0.5010883,0.0185439
23,-0.50913185,-0.44380885,"('insincere', 'sincere')",4.783935,4.765846,2.1374016,2.1610184,0.0236168
24,-0.49195704,-0.4403179,"('dishonest', 'honest')",0.34808183,0.35625592,-0.0719376,-0.042031,0.0299066
25,-0.23333736,-0.25288826,"('egoistic', 'altruistic')",1.6489449,1.574595,0.7078037,0.6608534,-0.0469503
26,0.22987883,0.15463808,"('hardhearted', 'benevolent')",1.6544815,1.5940311,0.9421802,0.8743346,-0.0678456
27,0.0330306,0.1494339,"('hardhearted', 'softhearted')",1.2280749,1.237014,0.6305528,0.693224,0.0626712
28,-0.45569006,-0.507783,"('disloyal', 'loyal')",0.49744797,0.39195544,0.020879,-0.0579138,-0.0787928
29,-0.23656552,-0.26903272,"('unfair', 'fair')",-0.6155789,-0.7777897,-0.4260722,-0.5234112,-0.097339
30,0.16298112,0.1778042,"('intolerant', 'tolerant')",1.35187,1.3374412,0.7574255,0.7576227,0.0001972
31,-1.0025432,-1.0001093,"('evil', 'good')",-0.6313426,-0.7934688,-0.8169429,-0.8967891,-0.0798462
32,0.46809402,0.4816218,"('unkind', 'kind')",0.6584517,0.5894418,0.5632728,0.5355318,-0.027741
33,0.058197208,0.011075772,"('wrong', 'right')",-0.27000314,-0.32667392,-0.105903,-0.1577991,-0.0518961
34,0.08267948,0.20632315,"('mean', 'honorable')",5.5595784,5.658159,2.8211288,2.932241,0.1111122
35,-0.1959684,-0.2956879,"('corrupt', 'incorrupt')",0.11123122,-0.03542707,-0.0423686,-0.1655575,-0.1231889
36,-1.0851134,-1.2150192,"('hostile', 'amicable')",0.36804178,0.11308026,-0.3585358,-0.5509695,-0.1924337
37,0.029565208,0.05632969,"('fake', 'genuine')",0.18858048,0.24020128,0.1090728,0.1482655,0.0391927
38,-0.7125111,-0.6869588,"('untruthful', 'truthful')",-0.10119253,-0.058584332,-0.4068518,-0.3727716,0.0340802
39,0.4472042,0.4750474,"('exploitative', 'cooperative')",-0.03503117,-0.022398008,0.2060865,0.2263247,0.0202382
40,0.09056153,0.11506865,"('stingy', 'generous')",-1.1824459,-1.2704036,-0.5459422,-0.5776675,-0.0317253
41,0.17061284,0.1703768,"('unforgiving', 'forgiving')",0.23136768,0.12732662,0.2009903,0.1488517,-0.0521386
42,0.27402014,0.39636794,"('unreliable', 'reliable')",-2.9485276,-2.7884655,-1.3372537,-1.1960487,0.141205
43,-0.42822552,-0.30813646,"('irresponsible', 'responsible')",0.22778933,0.29917714,-0.1002181,-0.0044797,0.0957384
44,0.5390279,0.54150224,"('prejudiced', 'unprejudiced')",-1.2132866,-1.2317709,-0.3371294,-0.3451343,-0.0080049
45,-0.6918435,-0.569657,"('incompetent', 'competent')",-0.17029825,-0.14580539,-0.4310709,-0.3577312,0.0733397
46,-0.7001688,-0.5809524,"('uncompetitive', 'competitive')",-0.78601223,-0.73700243,-0.7430905,-0.6589774,0.0841131
47,0.44343674,0.50852686,"('stupid', 'smart')",5.007489,5.078083,2.7254629,2.7933049,0.067842
