,convergys_male,convergys_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-1.087157,-1.122977,"('unsociable', 'sociable')",-0.1328036,-0.256132,-0.6099803,-0.6895545,-0.0795742
1,-2.316457,-2.3810909,"('unfriendly', 'friendly')",1.4977204,1.3827639,-0.4093683,-0.4991635,-0.0897952
2,0.32282615,0.34962445,"('unlikable', 'likable')",0.52058816,0.50849986,0.4217072,0.4290622,0.007355
3,-0.20149547,-0.12371912,"('repellent', 'pleasant')",0.7705138,0.8277191,0.2845092,0.352,0.0674908
4,-0.27492926,-0.28683767,"('disliked', 'liked')",-7.409573,-7.5873637,-3.8422511,-3.9371006,-0.0948495
5,-0.65680045,-0.61666846,"('distant', 'outgoing')",-0.59614074,-0.6969137,-0.6264706,-0.6567911,-0.0303205
6,-1.2090555,-1.1502419,"('distant', 'open')",-0.31034428,-0.41232437,-0.7596999,-0.7812831,-0.0215832
7,-0.4874047,-0.3983463,"('insensitive', 'sensitive')",0.21742761,0.27141854,-0.1349885,-0.0634639,0.0715246
8,-1.8884598,-1.9185735,"('unaffectionate', 'affectionate')",0.869652,0.8088791,-0.5094039,-0.5548472,-0.0454433
9,-2.0743015,-2.0475585,"('unaffectionate', 'caring')",1.0952593,1.1038564,-0.4895211,-0.4718511,0.01767
10,-1.3780751,-1.3071281,"('unsympathetic', 'sympathetic')",-0.4435569,-0.371402,-0.910816,-0.839265,0.071551
11,0.07027133,0.12518056,"('unhelpful', 'helpful')",1.2908286,1.4101082,0.68055,0.7676444,0.0870944
12,-0.7193595,-0.51601726,"('unsupportive', 'supportive')",-2.4583511,-2.4540522,-1.5888553,-1.4850347,0.1038206
13,-0.50734556,-0.45760575,"('impolite', 'polite')",-1.0787598,-0.9964383,-0.7930527,-0.7270221,0.0660306
14,0.5405808,0.59357643,"('antisocial', 'social')",0.015597249,-0.034676123,0.278089,0.2794501,0.0013611
15,0.0615518,-0.0065224315,"('boring', 'funny')",0.073908895,0.032645397,0.0677304,0.0130615,-0.0546689
16,-0.43164372,-0.4780562,"('unpopular', 'popular')",0.3869677,0.32176414,-0.022338,-0.078146,-0.055808
17,-0.24718162,-0.13464087,"('nasty', 'nice')",-0.4250848,-0.35304382,-0.3361332,-0.2438423,0.0922909
18,-0.36648023,-0.3226615,"('disagreeable', 'welcoming')",-0.4415952,-0.51338685,-0.4040377,-0.4180242,-0.0139865
19,-1.1721102,-1.1093214,"('inhospitable', 'hospitable')",-0.59824914,-0.58734316,-0.8851796,-0.8483323,0.0368473
20,0.7160172,0.7538401,"('rough', 'thoughtful')",0.93970025,0.9394584,0.8278587,0.8466492,0.0187905
21,0.30001724,0.2980495,"('immoral', 'moral')",-0.6728678,-0.6086158,-0.1864253,-0.1552832,0.0311421
22,0.08080271,0.16086976,"('untrustworthy', 'trustworthy')",-0.99672306,-1.0368744,-0.4579602,-0.4380023,0.0199579
23,-0.8447995,-0.8252189,"('insincere', 'sincere')",5.846806,5.9243193,2.5010033,2.5495501,0.0485468
24,-0.92193437,-0.9171168,"('dishonest', 'honest')",0.5142028,0.5128327,-0.2038658,-0.2021421,0.0017237
25,-0.3885145,-0.41225708,"('egoistic', 'altruistic')",1.434715,1.3683213,0.5231003,0.4780321,-0.0450682
26,-0.37002555,-0.36736917,"('hardhearted', 'benevolent')",1.858607,1.8230486,0.7442908,0.7278397,-0.0164511
27,-0.7764637,-0.6605826,"('hardhearted', 'softhearted')",1.408945,1.3363829,0.3162406,0.3379001,0.0216595
28,-1.2987651,-1.4122773,"('disloyal', 'loyal')",1.0720239,1.0078223,-0.1133706,-0.2022275,-0.0888569
29,-0.32521802,-0.36023206,"('unfair', 'fair')",-0.6207978,-0.80925065,-0.4730079,-0.5847414,-0.1117335
30,0.38867623,0.3835977,"('intolerant', 'tolerant')",0.9265942,0.92800224,0.6576352,0.6558,-0.0018352
31,-1.0781174,-1.0385543,"('evil', 'good')",-0.5274952,-0.6368354,-0.8028063,-0.8376949,-0.0348886
32,-0.5032258,-0.47919935,"('unkind', 'kind')",0.49210316,0.41679642,-0.0055613,-0.0312015,-0.0256402
33,0.061953984,0.039796054,"('wrong', 'right')",-0.6316033,-0.7118592,-0.2848247,-0.3360316,-0.0512069
34,0.16407177,0.2709862,"('mean', 'honorable')",5.8192935,6.012055,2.9916825,3.1415205,0.149838
35,0.11596909,-0.0025684945,"('corrupt', 'incorrupt')",-0.14881021,-0.28422937,-0.0164206,-0.1433989,-0.1269783
36,-1.2804575,-1.3964599,"('hostile', 'amicable')",0.14746377,-0.040707767,-0.5664968,-0.7185838,-0.152087
37,-0.33655173,-0.26045248,"('fake', 'genuine')",-0.025068259,0.017185304,-0.18081,-0.1216336,0.0591764
38,-0.9276911,-0.8888398,"('untruthful', 'truthful')",-0.6155426,-0.54138047,-0.7716168,-0.7151101,0.0565067
39,1.2641997,1.2755574,"('exploitative', 'cooperative')",0.3797937,0.3971973,0.8219967,0.8363774,0.0143807
40,0.23210461,0.22832529,"('stingy', 'generous')",-1.6603599,-1.8079603,-0.7141276,-0.7898175,-0.0756899
41,-0.05404646,-0.010741384,"('unforgiving', 'forgiving')",-0.10563796,-0.16661143,-0.0798422,-0.0886764,-0.0088342
42,0.9051031,1.077362,"('unreliable', 'reliable')",-3.653262,-3.7126691,-1.3740795,-1.3176537,0.0564258
43,-0.52280843,-0.36309215,"('irresponsible', 'responsible')",0.2438694,0.27460384,-0.1394695,-0.0442442,0.0952253
44,1.610061,1.596386,"('prejudiced', 'unprejudiced')",-1.2495674,-1.2702338,0.1802468,0.1630761,-0.0171707
45,-0.73788214,-0.6292671,"('incompetent', 'competent')",-0.041799553,-0.061505396,-0.3898408,-0.3453862,0.0444546
46,-0.6790471,-0.64349896,"('uncompetitive', 'competitive')",-1.1031206,-1.094245,-0.8910838,-0.8688719,0.0222119
47,0.11535548,0.22626716,"('stupid', 'smart')",5.909888,6.071719,3.0126216,3.1489933,0.1363717
48,-0.74502796,-0.7687885,"('unintelligent', 'intelligent')",0.7064663,0.7834818,-0.0192808,0.0073466,0.0266274
49,-0.2012691,-0.038676806,"('unable', 'able')",-0.30180854,-0.2438403,-0.2515388,-0.1412586,0.1102802
50,0.20148365,0.24736413,"('clumsy', 'skillful')",-0.063581705,-0.1504314,0.068951,0.0484664,-0.0204846
51,-0.39247864,-0.5224374,"('uneducated', 'educated')",0.03983569,-0.012737133,-0.1763215,-0.2675873,-0.0912658
52,-0.33792126,-0.54477596,"('irrational', 'rational')",0.34657794,0.19296497,0.0043283,-0.1759055,-0.1802338
53,-1.5638902,-1.5789499,"('uncreative', 'creative')",0.49888715,0.39437047,-0.5325015,-0.5922897,-0.0597882
54,-1.2310706,-1.3063035,"('incapable', 'capable')",0.72608495,0.7357997,-0.2524928,-0.2852519,-0.0327591
55,-0.23219648,-0.18976375,"('incompetent', 'clever')",0.36005244,0.40040982,0.063928,0.105323,0.041395
56,0.3273831,0.41811457,"('impractical', 'practical')",-0.7110992,-0.6610811,-0.1918581,-0.1214833,0.0703748
57,-0.691375,-0.67368215,"('unimaginative', 'imaginative')",-3.215653,-3.2415364,-1.953514,-1.9576093,-0.0040953
58,-0.3475471,-0.36364886,"('undiscriminating', 'discriminating')",-0.0025967006,-0.07780283,-0.1750719,-0.2207258,-0.0456539
59,0.1331164,0.11302017,"('foolish', 'wise')",0.27289143,0.2678895,0.2030039,0.1904548,-0.0125491
60,0.53189296,0.6788551,"('inefficient', 'efficient')",-0.33544904,-0.13602807,0.098222,0.2714135,0.1731915
61,-0.2759647,-0.3566445,"('illogical', 'logical')",0.63866436,0.47731173,0.1813498,0.0603336,-0.1210162
62,0.13535854,0.28179508,"('incompetent', 'brilliant')",0.10829485,0.23688087,0.1218267,0.259338,0.1375113
63,-0.39345863,-0.21808046,"('unperceptive', 'insightful')",0.25993976,0.30773538,-0.0667594,0.0448275,0.1115869
64,0.42514023,0.43132743,"('shy', 'confident')",-7.049151,-7.1355677,-3.3120053,-3.3521202,-0.0401149
65,0.36445916,0.2692349,"('insecure', 'secure')",-0.3229105,-0.24072012,0.0207743,0.0142574,-0.0065169
66,-0.6955757,-0.71401167,"('inactive', 'active')",0.37071666,0.36267132,-0.1624295,-0.1756702,-0.0132407
67,0.74805075,0.8024144,"('doubtful', 'determined')",-0.4076668,-0.39372006,0.170192,0.2043472,0.0341552
68,-0.1540006,-0.21515536,"('dependent', 'independent')",-0.69115335,-0.7408495,-0.422577,-0.4780024,-0.0554254
69,0.9769053,1.0279585,"('lazy', 'industrious')",-0.6941879,-0.73568416,0.1413587,0.1461372,0.0047785
70,0.12541583,0.2571616,"('lethargic', 'energetic')",0.11245194,0.15745473,0.1189339,0.2073082,0.0883743
71,-0.29877326,-0.2781175,"('diffident', 'self-confident')",0.47545075,0.4334906,0.0883387,0.0776865,-0.0106522
72,-0.48872215,-0.49106663,"('unambitious', 'ambitious')",-0.4073355,-0.3155779,-0.4480288,-0.4033223,0.0447065
73,0.90157735,0.8624366,"('helpless', 'self-reliant')",-3.442009,-3.5065742,-1.2702157,-1.3220688,-0.0518531
74,-0.21334308,-0.15763208,"('undedicated', 'dedicated')",-0.23134506,-0.33131355,-0.2223441,-0.2444728,-0.0221287
75,0.2287717,0.21413033,"('meek', 'impulsive')",-0.70995736,-0.65536237,-0.2405928,-0.220616,0.0199768
76,0.6468898,0.7247467,"('anxious', 'daring')",-0.4677234,-0.37556693,0.0895832,0.1745899,0.0850067
77,-0.019970743,0.044383742,"('unmotivated', 'motivated')",-1.3564157,-1.2179257,-0.6881933,-0.586771,0.1014223
78,-1.0568452,-0.93062246,"('nonresilient', 'resilient')",-0.24374688,-0.26656702,-0.650296,-0.5985947,0.0517013
79,-0.91968334,-0.93786585,"('wavering', 'unwavering')",-0.39429453,-0.4037054,-0.6569889,-0.6707856,-0.0137967
80,1.0575992,1.0954938,"('dominated', 'dominating')",-1.16202,-0.9875074,-0.0522104,0.0539932,0.1062036
81,0.9660787,0.89056027,"('submissive', 'aggressive')",-0.84335434,-0.65247035,0.0613622,0.119045,0.0576828
