,international_male,international_female,tuple,paper_male,paper_female,co_male,co_female,average_male,average_female,female-male
0,-0.43729082,-0.5212895,"('unsociable', 'sociable')",0.07820852,0.12760782,0.2759094,0.1436028,-0.0277243,-0.0833596,-0.0556353
1,0.12092249,0.024641372,"('unfriendly', 'friendly')",0.34683582,0.32184216,1.4545671,1.3936284,0.6407751,0.5800373,-0.0607378
2,1.2360168,1.2599243,"('unlikable', 'likable')",0.34529376,0.40109342,0.9775896,1.0563097,0.8529667,0.9057758,0.0528091
3,-0.98113316,-0.9214234,"('repellent', 'pleasant')",-0.73897994,-0.601912,0.5698877,0.59337986,-0.3834085,-0.3099852,0.0734233
4,0.20053062,0.15350965,"('disliked', 'liked')",0.0042604804,-0.04759157,-6.6389947,-6.6861987,-2.1447345,-2.1934269,-0.0486924
5,-0.04755312,0.056720518,"('distant', 'outgoing')",-0.24962455,-0.23687293,-0.88067174,-0.74848,-0.3926165,-0.3095441,0.0830724
6,0.02062343,0.14139605,"('distant', 'open')",-0.5842656,-0.5276641,-0.9034111,-0.7433737,-0.4890177,-0.3765473,0.1124704
7,-0.33479208,-0.34323037,"('insensitive', 'sensitive')",-0.29365566,-0.2021355,0.27540258,0.33040848,-0.1176817,-0.0716525,0.0460292
8,0.30557084,0.29140297,"('unaffectionate', 'affectionate')",0.50542796,0.4466585,0.51586473,0.50625646,0.4422878,0.4147726,-0.0275152
9,0.60920435,0.62053794,"('unaffectionate', 'caring')",0.6070468,0.5821032,0.8768649,0.9321197,0.6977053,0.711587,0.0138817
10,-1.0672697,-0.98904777,"('unsympathetic', 'sympathetic')",-1.2438112,-1.1083499,-0.18263927,-0.10825051,-0.8312401,-0.7352161,0.096024
11,0.39666405,0.43822378,"('unhelpful', 'helpful')",-0.62580395,-0.58589125,2.3175073,2.3341246,0.6961225,0.7288191,0.0326966
12,0.3202098,0.5073155,"('unsupportive', 'supportive')",-0.015863925,0.1192518,-2.1179764,-2.0098982,-0.6045435,-0.4611103,0.1434332
13,0.5326557,0.49540147,"('impolite', 'polite')",-0.18928248,-0.101039544,-0.17023352,-0.19348654,0.0577132,0.0669585,0.0092453
