,international_male,international_female,tuple,game_male,game_female,technology_male,technology_female,average_male,average_female,female-male
0,0.6700875,0.6282146,"('unsociable', 'sociable')",-0.21798766,-0.20260033,1.1533629,1.2864548,0.5351543,0.5706897,0.0355354
1,-0.37550414,-0.39656547,"('unfriendly', 'friendly')",1.0753659,1.0462188,0.23262616,0.004361339,0.3108293,0.2180049,-0.0928244
2,1.1934878,1.2561746,"('unlikable', 'likable')",0.53371507,0.5557704,0.55589634,0.57067597,0.7610331,0.7942069,0.0331738
3,-0.012640864,0.009627445,"('repellent', 'pleasant')",-0.9098827,-0.8772948,0.7564312,0.85149646,-0.0553641,-0.0053903,0.0499738
4,-0.768545,-0.7193954,"('disliked', 'liked')",-0.8097881,-0.93588245,-5.2142053,-5.480124,-2.2641795,-2.3784672,-0.1142877
5,-1.1827332,-1.0409276,"('distant', 'outgoing')",0.39196667,0.3975457,-2.0378716,-2.1825483,-0.9428794,-0.9419767,0.0009027
6,-0.8269433,-0.6988521,"('distant', 'open')",0.22195917,0.21713288,-2.207501,-2.33875,-0.937495,-0.9401564,-0.0026614
7,0.44375616,0.42135406,"('insensitive', 'sensitive')",-0.5772541,-0.55983466,0.88149446,1.0439085,0.2493322,0.3018093,0.0524771
8,-0.6243977,-0.6146233,"('unaffectionate', 'affectionate')",1.2498217,1.2130901,-0.6572263,-0.82698745,-0.0106008,-0.0761736,-0.0655728
9,0.02103667,0.00993678,"('unaffectionate', 'caring')",1.0343682,0.99537337,0.102789685,-0.038683165,0.3860648,0.322209,-0.0638558
10,-0.18397899,-0.20283438,"('unsympathetic', 'sympathetic')",-1.6857508,-1.7263008,0.393014,0.5901765,-0.4922386,-0.4463196,0.045919
11,1.1049066,1.0750462,"('unhelpful', 'helpful')",-0.19586955,-0.15163842,3.235924,3.3304026,1.3816536,1.4179368,0.0362832
12,0.23160379,0.3618688,"('unsupportive', 'supportive')",-0.28535122,-0.22673975,-1.0571321,-0.9337152,-0.3702932,-0.2661954,0.1040978
13,1.5509712,1.4911659,"('impolite', 'polite')",-1.1050973,-1.0209194,0.70293504,0.9105984,0.3829363,0.4602816,0.0773453
14,1.756567,1.7236197,"('antisocial', 'social')",0.14781466,0.23693009,1.7437243,1.8603458,1.2160354,1.2736319,0.0575965
15,0.3656401,0.37518683,"('boring', 'funny')",1.6092575,1.5783191,-0.19243313,-0.3470445,0.5941548,0.5354871,-0.0586677
16,-0.09634125,-0.10255386,"('unpopular', 'popular')",-0.5058187,-0.58621174,0.014394052,-0.08931875,-0.195922,-0.2593614,-0.0634394
17,-0.9229147,-0.8594359,"('nasty', 'nice')",-0.7213239,-0.6043246,0.052369464,0.11545043,-0.530623,-0.4494367,0.0811863
18,1.1685171,1.2359557,"('disagreeable', 'welcoming')",-0.55122405,-0.50719666,-0.78814065,-0.7766864,-0.0569492,-0.0159758,0.0409734
19,-1.5169722,-1.402089,"('inhospitable', 'hospitable')",-1.049767,-1.0658226,-1.1588122,-1.1604486,-1.2418504,-1.2094534,0.032397
20,0.7055427,0.6960855,"('rough', 'thoughtful')",-0.393861,-0.32093057,1.1538332,1.1279553,0.488505,0.5010368,0.0125318
21,0.92452097,0.95602876,"('immoral', 'moral')",-0.108114764,-0.09687442,1.2871135,1.4831135,0.7011732,0.780756,0.0795828
22,0.16790885,0.13224134,"('untrustworthy', 'trustworthy')",-1.1514593,-1.1777534,0.28664923,0.40403458,-0.2323004,-0.2138258,0.0184746
23,0.26593256,0.15990344,"('insincere', 'sincere')",-0.5752718,-0.62744963,4.4470754,4.5598106,1.3792454,1.3640882,-0.0151572
24,-0.17640921,-0.2428151,"('dishonest', 'honest')",-0.6063741,-0.60677576,-0.78220093,-0.81127536,-0.5216614,-0.5536221,-0.0319607
25,-0.20212777,-0.17873845,"('egoistic', 'altruistic')",1.5931815,1.6105566,-0.1464603,-0.3002699,0.4148645,0.3771827,-0.0376818
26,1.3587184,1.3537104,"('hardhearted', 'benevolent')",1.4443104,1.4019533,0.74916154,0.64136744,1.1840634,1.1323438,-0.0517196
27,-0.9528965,-0.9004398,"('hardhearted', 'softhearted')",-0.2987616,-0.19115831,-0.49599037,-0.55990577,-0.5825495,-0.5505013,0.0320482
28,0.6756856,0.57367235,"('disloyal', 'loyal')",0.8617119,0.77181536,1.4842502,1.3612981,1.0072159,0.9022619,-0.104954
29,-1.0165936,-1.0759655,"('unfair', 'fair')",-0.30409014,-0.32177976,-0.831984,-0.9468982,-0.7175559,-0.7815479,-0.063992
30,0.35279334,0.29299164,"('intolerant', 'tolerant')",-0.3940483,-0.34468356,1.3506792,1.3642051,0.4364747,0.4375044,0.0010297
31,-1.8021758,-1.6188302,"('evil', 'good')",-0.53782827,-0.4513405,-3.0036116,-3.13111,-1.7812052,-1.7337602,0.047445
32,0.1260196,0.045652103,"('unkind', 'kind')",-0.21522433,-0.19804174,0.77187055,0.7819672,0.2275553,0.2098592,-0.0176961
33,-0.22430551,-0.2198042,"('wrong', 'right')",0.28211975,0.28530172,0.013867661,-0.068022944,0.023894,-0.0008418,-0.0247358
34,-0.24781378,-0.1964531,"('mean', 'honorable')",-0.9533673,-0.8300564,2.6069672,2.6779022,0.4685954,0.5504642,0.0818688
35,-0.7277063,-0.7976853,"('corrupt', 'incorrupt')",0.5577673,0.49879697,-1.540532,-1.7044407,-0.570157,-0.6677763,-0.0976193
36,-0.04071273,-0.034785345,"('hostile', 'amicable')",-0.21463576,-0.28868297,-1.195975,-1.4484625,-0.4837745,-0.5906436,-0.1068691
37,-0.589624,-0.58240056,"('fake', 'genuine')",-0.7788328,-0.79221493,-0.5041306,-0.4932494,-0.6241958,-0.6226216,0.0015742
38,-0.4348155,-0.40193045,"('untruthful', 'truthful')",-0.73310995,-0.71851254,0.3666851,0.32075644,-0.2670801,-0.2665622,0.0005179
39,1.8666984,1.9106483,"('exploitative', 'cooperative')",0.5397684,0.6714098,0.13760813,0.21461016,0.8480249,0.9322228,0.0841979
40,-0.12060323,-0.04260826,"('stingy', 'generous')",-0.83832055,-0.842547,-2.5139725,-2.547428,-1.1576321,-1.1441944,0.0134377
41,0.2791756,0.2778016,"('unforgiving', 'forgiving')",-0.76417667,-0.813258,-0.15063652,-0.1700737,-0.2118792,-0.2351767,-0.0232975
42,0.2724125,0.36946198,"('unreliable', 'reliable')",-0.87214863,-0.8999814,-2.8313377,-2.7690346,-1.1436912,-1.0998513,0.0438399
43,0.5050356,0.51278484,"('irresponsible', 'responsible')",-0.5073237,-0.4810052,0.5384874,0.55654204,0.1787331,0.1961072,0.0173741
44,0.74907726,0.845219,"('prejudiced', 'unprejudiced')",-1.074436,-0.98355085,-0.862783,-0.8150536,-0.3960472,-0.3177951,0.0782521
45,-0.13776079,-0.15866412,"('incompetent', 'competent')",-1.4719479,-1.5101917,0.2935708,0.3246508,-0.4387126,-0.4480683,-0.0093557
46,0.47087198,0.39743665,"('uncompetitive', 'competitive')",-1.1144463,-1.0974532,0.480643,0.67922884,-0.0543104,-0.0069293,0.0473811
47,-0.45677352,-0.38846046,"('stupid', 'smart')",-0.36680406,-0.27496243,4.3149147,4.531458,1.163779,1.289345,0.125566
48,0.5222696,0.45361844,"('unintelligent', 'intelligent')",0.38905823,0.41761157,1.4711249,1.4672972,0.7941509,0.7795091,-0.0146418
49,0.14214794,0.18856883,"('unable', 'able')",0.34842804,0.38083935,0.47185752,0.48427212,0.3208112,0.3512268,0.0304156
50,-0.10299541,-0.13990045,"('clumsy', 'skillful')",-0.43341416,-0.5641301,0.535751,0.56612253,-0.0002195,-0.0459693,-0.0457498
51,1.0192237,0.8962483,"('uneducated', 'educated')",-1.185816,-1.2265372,0.9632518,1.0368533,0.2655532,0.2355215,-0.0300317
52,-0.24620765,-0.331659,"('irrational', 'rational')",1.843376,1.7958604,-1.1702445,-1.5004597,0.142308,-0.0120861,-0.1543941
53,-0.590629,-0.614515,"('uncreative', 'creative')",0.83083755,0.74402136,0.39106286,0.2775413,0.2104238,0.1356826,-0.0747412
54,0.033328585,0.07232671,"('incapable', 'capable')",1.4990494,1.4394493,0.9916848,0.92187905,0.8413542,0.8112183,-0.0301359
55,0.5372766,0.5299028,"('incompetent', 'clever')",-0.36974043,-0.2614165,1.9447446,2.1748807,0.7040936,0.8144557,0.1103621
56,0.9662537,0.91623545,"('impractical', 'practical')",0.2234506,0.22046135,1.2269627,1.3320659,0.8055557,0.822921,0.0173653
57,0.64087635,0.64081967,"('unimaginative', 'imaginative')",-0.3189056,-0.3558914,-1.0024365,-1.0036188,-0.2268219,-0.2395635,-0.0127416
58,-0.070699446,-0.08830329,"('undiscriminating', 'discriminating')",-0.47932675,-0.5252871,0.20948443,0.10895635,-0.1135139,-0.1682113,-0.0546974
59,-0.3308282,-0.24021818,"('foolish', 'wise')",1.3111511,1.2860328,-0.23472193,-0.4237562,0.2485337,0.2073528,-0.0411809
60,0.3975463,0.36093122,"('inefficient', 'efficient')",-0.66371655,-0.5774587,2.1332915,2.285313,0.6223737,0.6895951,0.0672214
61,-0.47078994,-0.6063126,"('illogical', 'logical')",0.43836102,0.417021,1.0386153,0.9348564,0.3353955,0.2485216,-0.0868739
62,0.31401157,0.37235948,"('incompetent', 'brilliant')",0.003752157,0.13801487,1.292619,1.4920541,0.5367943,0.6674762,0.1306819
63,0.5885202,0.5731118,"('unperceptive', 'insightful')",-0.5404738,-0.55359995,0.7289201,0.813563,0.2589888,0.2776916,0.0187028
64,-0.8194244,-0.80809045,"('shy', 'confident')",-0.6792394,-0.6686593,-3.6116629,-3.5981202,-1.7034423,-1.6916234,0.0118189
65,0.9236934,0.8676675,"('insecure', 'secure')",-0.88522345,-0.81492245,1.1571463,1.317322,0.3985387,0.456689,0.0581503
66,0.85688335,0.8634738,"('inactive', 'active')",-1.4289157,-1.3733038,-0.7717323,-0.7422906,-0.4479216,-0.4173735,0.0305481
67,0.2105551,0.28055054,"('doubtful', 'determined')",0.6707826,0.6293698,-0.28719914,-0.29717785,0.1980462,0.2042475,0.0062013
68,-0.026532622,-0.11293964,"('dependent', 'independent')",-1.0371267,-1.0785037,-1.0903528,-1.1577911,-0.7180041,-0.7830782,-0.0650741
69,0.8480668,0.94620544,"('lazy', 'industrious')",0.3146117,0.32021683,-1.5866677,-1.7443321,-0.1413297,-0.1593033,-0.0179736
70,0.5469655,0.5349053,"('lethargic', 'energetic')",-1.7003113,-1.7060256,0.35033873,0.49694332,-0.267669,-0.2247256,0.0429434
71,-0.19741862,-0.14982992,"('diffident', 'self-confident')",0.8656332,0.931314,0.18667078,0.1984553,0.2849618,0.3266464,0.0416846
72,-0.3030764,-0.26979968,"('unambitious', 'ambitious')",-0.37039977,-0.34686533,-0.55404353,-0.52108914,-0.4091733,-0.3792514,0.0299219
73,0.12517682,0.18368347,"('helpless', 'self-reliant')",0.046620943,-0.033161446,-2.8387244,-2.8968534,-0.8889755,-0.9154438,-0.0264683
74,1.1376929,1.1037264,"('undedicated', 'dedicated')",-0.1503158,-0.17416815,-0.3895669,-0.36079553,0.1992701,0.1895876,-0.0096825
75,-0.2748497,-0.21287027,"('meek', 'impulsive')",-0.10002662,-0.15762514,-0.2532591,-0.29341373,-0.2093785,-0.221303,-0.0119245
76,1.2880101,1.2682433,"('anxious', 'daring')",-1.1380935,-1.1224722,1.0103047,1.1955482,0.3867404,0.4471064,0.060366
77,-0.64409685,-0.6489654,"('unmotivated', 'motivated')",-0.018992282,-0.11124769,0.64832306,0.77391005,-0.004922,0.0045656,0.0094876
78,0.18340144,0.26258898,"('nonresilient', 'resilient')",-0.18170443,-0.18993622,0.9072321,1.024897,0.3029764,0.3658499,0.0628735
79,-0.90736836,-0.9058366,"('wavering', 'unwavering')",-0.72316474,-0.7774918,-1.2823865,-1.3994963,-0.9709732,-1.0276082,-0.056635
80,1.1798542,1.1243715,"('dominated', 'dominating')",-0.4603919,-0.45552123,0.7124237,0.9055913,0.4772953,0.5248139,0.0475186
81,1.137723,1.1226592,"('submissive', 'aggressive')",-0.7269576,-0.73268527,1.4623162,1.764016,0.6243605,0.7179967,0.0936362
82,-0.5927716,-0.6499814,"('poor', 'rich')",-0.38423887,-0.4738597,4.1463203,4.2786794,1.0564366,1.0516128,-0.0048238
83,-0.18963954,-0.1590535,"('powerless', 'powerful')",0.1551531,0.17470632,0.37693694,0.39624694,0.1141502,0.1372999,0.0231497
84,0.55723757,0.5263404,"('inferior', 'superior')",0.40488482,0.34766603,0.49325013,0.4385236,0.4851242,0.43751,-0.0476142
85,-0.68611085,-0.613954,"('insignificant', 'prestigious')",0.96626806,0.95596874,-0.6105734,-0.8606571,-0.1101387,-0.1728808,-0.0627421
86,-0.38208532,-0.48975623,"('uninfluential', 'influential')",-0.42394313,-0.59495056,0.14533646,0.13036348,-0.2202307,-0.3181144,-0.0978837
87,1.3842167,1.3514185,"('unsuccessful', 'successful')",0.109288916,0.042680852,0.90619457,1.0463552,0.7999001,0.8134848,0.0135847
88,0.5102846,0.36113882,"('low', 'eminent')",-0.15469536,-0.17225668,0.36720657,0.3046852,0.2409319,0.1645224,-0.0764095
