,denbury_male,denbury_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.2416735,-0.47227195,"('unsociable', 'sociable')",-0.036851577,-0.26473084,-0.1392625,-0.3685014,-0.2292389
1,-1.5918767,-1.590238,"('unfriendly', 'friendly')",1.5581013,1.4210789,-0.0168877,-0.0845795,-0.0676918
2,-0.0216765,0.058765236,"('unlikable', 'likable')",0.41181207,0.5187991,0.1950678,0.2887822,0.0937144
3,-0.6139621,-0.44829533,"('repellent', 'pleasant')",0.1179437,0.13806991,-0.2480092,-0.1551127,0.0928965
4,0.3741748,0.3869744,"('disliked', 'liked')",-5.940369,-5.9802375,-2.7830973,-2.7966316,-0.0135343
5,-0.467935,-0.36502728,"('distant', 'outgoing')",-0.2589499,-0.22685651,-0.3634425,-0.2959419,0.0675006
6,-0.73820066,-0.5851982,"('distant', 'open')",-0.014737081,-0.002132181,-0.3764689,-0.2936652,0.0828037
7,-0.06241385,-0.07995196,"('insensitive', 'sensitive')",0.66089,0.6549354,0.2992381,0.2874917,-0.0117464
8,-0.5917378,-0.5302853,"('unaffectionate', 'affectionate')",0.800881,0.72464997,0.1045716,0.0971823,-0.0073893
9,-0.786371,-0.7192288,"('unaffectionate', 'caring')",1.1136613,1.0780393,0.1636451,0.1794052,0.0157601
10,-0.24739873,-0.33318204,"('unsympathetic', 'sympathetic')",0.14405301,0.038873747,-0.0516729,-0.1471542,-0.0954813
11,-0.06667145,-0.091153055,"('unhelpful', 'helpful')",2.2035382,2.254066,1.0684334,1.0814564,0.013023
12,-0.22453949,-0.107546575,"('unsupportive', 'supportive')",-1.4455864,-1.4107593,-0.835063,-0.7591529,0.0759101
13,0.14711657,-0.01700877,"('impolite', 'polite')",-0.2000407,-0.2417827,-0.0264621,-0.1293957,-0.1029336
14,0.3100568,0.22186938,"('antisocial', 'social')",-0.1551968,-0.28658083,0.07743,-0.0323557,-0.1097857
15,-0.10377346,-0.16254748,"('boring', 'funny')",0.37402937,0.34924158,0.135128,0.0933471,-0.0417809
16,-0.9190437,-0.82288367,"('unpopular', 'popular')",0.48085016,0.45690563,-0.2190968,-0.182989,0.0361078
17,0.019099617,0.02908872,"('nasty', 'nice')",-0.2933987,-0.22546872,-0.1371495,-0.09819,0.0389595
18,-0.822356,-0.71603596,"('disagreeable', 'welcoming')",-0.80693746,-0.82458305,-0.8146467,-0.7703095,0.0443372
19,-0.49498212,-0.42560822,"('inhospitable', 'hospitable')",-0.23227425,-0.12454586,-0.3636282,-0.275077,0.0885512
20,0.30635846,0.38002402,"('rough', 'thoughtful')",1.2899758,1.2023869,0.7981671,0.7912054,-0.0069617
21,0.029039137,-0.024130914,"('immoral', 'moral')",-0.29123056,-0.3375629,-0.1310957,-0.1808469,-0.0497512
22,0.1457896,0.15879098,"('untrustworthy', 'trustworthy')",-0.7712815,-0.8351997,-0.3127459,-0.3382044,-0.0254585
23,-0.7479877,-0.82743627,"('insincere', 'sincere')",5.4509673,5.342553,2.3514898,2.2575583,-0.0939315
24,-0.11149699,-0.12709111,"('dishonest', 'honest')",0.65418965,0.6057694,0.2713463,0.2393391,-0.0320072
25,-1.0935463,-1.0654696,"('egoistic', 'altruistic')",0.8813649,0.8464357,-0.1060907,-0.1095169,-0.0034262
26,-0.1846979,-0.23425665,"('hardhearted', 'benevolent')",1.7244362,1.6005147,0.7698691,0.683129,-0.0867401
27,-0.37193424,-0.2521655,"('hardhearted', 'softhearted')",1.2223636,1.1705415,0.4252147,0.459188,0.0339733
28,-0.24248174,-0.38769412,"('disloyal', 'loyal')",0.9662702,0.81136,0.3618942,0.2118329,-0.1500613
29,-0.24128364,-0.21698089,"('unfair', 'fair')",-0.5118073,-0.65409654,-0.3765455,-0.4355387,-0.0589932
30,0.71792376,0.6278214,"('intolerant', 'tolerant')",1.4128882,1.3618255,1.065406,0.9948235,-0.0705825
31,-1.2566432,-1.0584667,"('evil', 'good')",-1.2454557,-1.3143737,-1.2510495,-1.1864202,0.0646293
32,-0.87530494,-1.0063907,"('unkind', 'kind')",0.89319706,0.769621,0.0089461,-0.1183848,-0.1273309
33,-0.41694397,-0.36016548,"('wrong', 'right')",-0.6490238,-0.64106923,-0.5329839,-0.5006174,0.0323665
34,-0.15821669,-0.06647968,"('mean', 'honorable')",5.685719,5.797853,2.7637513,2.8656867,0.1019354
35,0.044742428,0.07958792,"('corrupt', 'incorrupt')",-0.56647456,-0.6537823,-0.2608661,-0.2870972,-0.0262311
36,-0.66904855,-0.5558735,"('hostile', 'amicable')",-0.23782125,-0.43046647,-0.4534349,-0.49317,-0.0397351
37,0.37748307,0.38546133,"('fake', 'genuine')",0.461398,0.49145013,0.4194405,0.4384557,0.0190152
38,-0.66672575,-0.61022025,"('untruthful', 'truthful')",0.10645343,0.1401635,-0.2801362,-0.2350284,0.0451078
39,0.48786736,0.4923656,"('exploitative', 'cooperative')",0.18433402,0.18780613,0.3361007,0.3400859,0.0039852
40,-0.45203763,-0.43671754,"('stingy', 'generous')",-1.5182467,-1.6230167,-0.9851421,-1.0298672,-0.0447251
41,0.5855781,0.66733074,"('unforgiving', 'forgiving')",0.07341355,-0.05099757,0.3294958,0.3081666,-0.0213292
42,0.39489022,0.52130973,"('unreliable', 'reliable')",-2.759427,-2.6003075,-1.1822684,-1.0394988,0.1427696
43,-0.011893392,-0.00606459,"('irresponsible', 'responsible')",0.9520109,0.92108244,0.4700588,0.4575089,-0.0125499
44,0.39023495,0.40782583,"('prejudiced', 'unprejudiced')",-1.6757439,-1.6021106,-0.6427545,-0.5971424,0.0456121
45,0.1991755,0.2010265,"('incompetent', 'competent')",0.28822476,0.19021866,0.2437001,0.1956226,-0.0480775
46,0.3642932,0.34902772,"('uncompetitive', 'competitive')",-0.05151235,-0.1338694,0.1563904,0.1075792,-0.0488112
47,0.53671867,0.5975177,"('stupid', 'smart')",5.1837406,5.2767467,2.8602297,2.9371324,0.0769027
48,-0.3237832,-0.3874787,"('unintelligent', 'intelligent')",0.8332474,0.78497326,0.2547321,0.1987473,-0.0559848
49,-0.24586238,-0.11683996,"('unable', 'able')",0.16627578,0.24823424,-0.0397933,0.0656971,0.1054904
50,-0.747278,-0.6353785,"('clumsy', 'skillful')",0.17372616,0.17921585,-0.2867759,-0.2280813,0.0586946
51,-0.26710534,-0.44894361,"('uneducated', 'educated')",0.38662404,0.31908584,0.0597593,-0.0649289,-0.1246882
52,-0.6566805,-0.706023,"('irrational', 'rational')",0.121566415,-0.005574285,-0.2675571,-0.3557986,-0.0882415
53,-1.2873611,-1.2529943,"('uncreative', 'creative')",0.7314902,0.68636465,-0.2779355,-0.2833148,-0.0053793
54,-0.6930522,-0.6754621,"('incapable', 'capable')",0.77660966,0.86809003,0.0417787,0.096314,0.0545353
55,0.6251223,0.5965133,"('incompetent', 'clever')",0.2605203,0.17217004,0.4428213,0.3843417,-0.0584796
56,0.89316756,0.79331553,"('impractical', 'practical')",0.6745808,0.6586144,0.7838742,0.725965,-0.0579092
57,-0.3379938,-0.39163116,"('unimaginative', 'imaginative')",-1.9013785,-2.0051332,-1.1196861,-1.1983821,-0.078696
58,-0.3498072,-0.30249542,"('undiscriminating', 'discriminating')",0.184172,0.105851844,-0.0828176,-0.0983218,-0.0155042
59,0.06542378,0.17435867,"('foolish', 'wise')",0.4537232,0.4954596,0.2595735,0.3349091,0.0753356
60,0.33010116,0.24835388,"('inefficient', 'efficient')",0.26081413,0.34829605,0.2954577,0.298325,0.0028673
61,-0.42419386,-0.5180357,"('illogical', 'logical')",0.5422573,0.3316736,0.0590317,-0.0931811,-0.1522128
62,0.09394841,0.18173547,"('incompetent', 'brilliant')",0.71685,0.88026756,0.4053992,0.5310015,0.1256023
63,-0.7381948,-0.641444,"('unperceptive', 'insightful')",1.268539,1.3462903,0.2651721,0.3524232,0.0872511
64,0.14747117,0.06717132,"('shy', 'confident')",-6.0357914,-6.0360503,-2.9441602,-2.9844396,-0.0402794
65,-0.23948748,-0.43747425,"('insecure', 'secure')",-0.20971537,-0.2761229,-0.2246014,-0.3567986,-0.1321972
66,-0.8263995,-0.7587329,"('inactive', 'active')",0.5809905,0.583536,-0.1227045,-0.0875984,0.0351061
67,0.199885,0.16154672,"('doubtful', 'determined')",-0.6004861,-0.575558,-0.2003005,-0.2070056,-0.0067051
68,-0.33223101,-0.34621304,"('dependent', 'independent')",-0.5268588,-0.5580641,-0.4295449,-0.4521386,-0.0225937
69,-0.09572904,0.035764746,"('lazy', 'industrious')",-0.69363123,-0.63357043,-0.3946801,-0.2989028,0.0957773
70,0.7476031,0.8215226,"('lethargic', 'energetic')",0.79404813,0.85481113,0.7708256,0.8381668,0.0673412
71,-0.24045509,-0.2682712,"('diffident', 'self-confident')",0.6296975,0.61197126,0.1946212,0.17185,-0.0227712
72,-0.90677613,-0.93297786,"('unambitious', 'ambitious')",-0.8530711,-0.8597916,-0.8799236,-0.8963847,-0.0164611
73,0.8132363,0.8341415,"('helpless', 'self-reliant')",-2.6108632,-2.540852,-0.8988135,-0.8533553,0.0454582
74,-0.41386235,-0.35419127,"('undedicated', 'dedicated')",0.045700274,-0.008925965,-0.184081,-0.1815586,0.0025224
75,-0.21943188,-0.13468996,"('meek', 'impulsive')",-0.47174552,-0.38234186,-0.3455887,-0.2585159,0.0870728
76,0.10781278,0.14479415,"('anxious', 'daring')",0.20662107,0.31677052,0.1572169,0.2307823,0.0735654
77,-1.1253911,-1.1509246,"('unmotivated', 'motivated')",-0.9780568,-0.9636757,-1.051724,-1.0573001,-0.0055761
78,-0.96177715,-0.88297445,"('nonresilient', 'resilient')",0.5408577,0.57155967,-0.2104597,-0.1557074,0.0547523
79,-1.1237817,-1.0823355,"('wavering', 'unwavering')",-0.15140209,-0.11451103,-0.6375919,-0.5984232,0.0391687
80,0.8023427,0.72393227,"('dominated', 'dominating')",-0.99841344,-0.9591013,-0.0980354,-0.1175845,-0.0195491
81,0.28289783,0.051121917,"('submissive', 'aggressive')",-0.4741017,-0.42688054,-0.0956019,-0.1878793,-0.0922774
82,0.1176286,0.09351719,"('poor', 'rich')",5.673643,5.6653976,2.8956358,2.8794575,-0.0161783
83,-0.14615896,-0.2276501,"('powerless', 'powerful')",-0.5567587,-0.6443525,-0.3514588,-0.4360013,-0.0845425
84,0.68609166,0.62867767,"('inferior', 'superior')",0.7387097,0.72828263,0.7124007,0.6784801,-0.0339206
85,-0.507396,-0.39384383,"('insignificant', 'prestigious')",0.18952076,0.20472308,-0.1589376,-0.0945604,0.0643772
86,-0.92805827,-1.0171533,"('uninfluential', 'influential')",0.05226685,-0.1537244,-0.4378957,-0.5854388,-0.1475431
87,0.46936154,0.37807685,"('unsuccessful', 'successful')",1.1322609,1.1314046,0.8008112,0.7547407,-0.0460705
88,-0.6807684,-0.7156927,"('low', 'eminent')",0.09021506,0.12542944,-0.2952766,-0.2951316,0.000145
