,expeditors_male,expeditors_female,tuple,international_male,international_female,wa_male,wa_female,inc_male,inc_female,average_male,average_female,female-male
38,0.6102756,0.6240321,"('untruthful', 'truthful')",0.040814947,0.098183624,-0.4166858,-0.324953,0.012570307,0.11753037,0.0617438,0.1286983,0.0669545
39,0.5022185,0.4727727,"('exploitative', 'cooperative')",1.4482348,1.4166948,2.1547754,2.2175868,0.44487756,0.5294348,1.1375265,1.1591222,0.0215957
40,-1.117851,-1.0695028,"('stingy', 'generous')",-0.26392832,-0.1771841,-0.18708435,-0.17436378,-2.020106,-2.0557196,-0.8972424,-0.8691926,0.0280498
41,-0.55686545,-0.5469788,"('unforgiving', 'forgiving')",0.27868208,0.27446714,0.91075796,0.9285521,0.0024375133,-0.018725377,0.158753,0.1593288,0.0005758
42,1.0343692,1.1340243,"('unreliable', 'reliable')",0.8730719,0.9594418,0.9363366,1.0279418,-3.3185408,-3.2221053,-0.1186908,-0.0251743,0.0935165
43,-0.05408988,0.031001953,"('irresponsible', 'responsible')",0.800233,0.7934061,1.2645645,1.33206,0.7687736,0.84299743,0.6948703,0.7498664,0.0549961
44,1.4541783,1.3981665,"('prejudiced', 'unprejudiced')",0.6421807,0.673092,-0.6530737,-0.7218824,-1.1502692,-1.1670189,0.073254,0.0455893,-0.0276647
45,-0.22946644,-0.20049274,"('incompetent', 'competent')",0.34976152,0.36292773,1.4556242,1.4176284,-0.36410138,-0.35511655,0.3029545,0.3062367,0.0032822
46,-0.9734192,-1.002097,"('uncompetitive', 'competitive')",1.4514794,1.4814216,1.7904416,1.8330879,-0.62040555,-0.59048337,0.4120241,0.4304823,0.0184582
47,0.87004095,0.92592067,"('stupid', 'smart')",0.30529344,0.35506302,1.3898007,1.442368,5.769558,5.8715634,2.0836732,2.1487288,0.0650556
48,-1.3469516,-1.379937,"('unintelligent', 'intelligent')",-0.35152635,-0.36593723,0.042869776,0.010675731,0.32706365,0.3213332,-0.3321361,-0.3534663,-0.0213302
49,-0.06298216,0.12988001,"('unable', 'able')",-0.07076451,-0.025540598,0.051631026,0.13279718,-0.47332218,-0.34324953,-0.1388595,-0.0265282,0.1123313
50,1.0030875,1.021821,"('clumsy', 'skillful')",-0.3940885,-0.41998443,-0.704849,-0.66939956,0.11532409,0.103480235,0.0048685,0.0089793,0.0041108
51,-0.67052805,-0.8157351,"('uneducated', 'educated')",1.2767022,1.1396122,0.9146297,0.7158256,-0.007413583,-0.10016894,0.3783475,0.2348834,-0.1434641
52,-0.15943232,-0.31818315,"('irrational', 'rational')",-1.449188,-1.5812509,-1.3023965,-1.3773963,0.63146436,0.43014428,-0.5698881,-0.7116715,-0.1417834
53,-1.6028355,-1.5646898,"('uncreative', 'creative')",-0.29780495,-0.32673258,-0.28769127,-0.2805063,0.75862384,0.7266843,-0.357427,-0.3613111,-0.0038841
54,-0.16019341,-0.21993831,"('incapable', 'capable')",-0.11881314,-0.15238743,-0.22364317,-0.24837174,1.0265223,1.0478826,0.1309681,0.1067963,-0.0241718
55,-1.168047,-1.1956455,"('incompetent', 'clever')",0.09346615,0.058333866,1.8286862,1.8498013,-0.3651629,-0.30361724,0.0972356,0.1022181,0.0049825
56,1.7231965,1.6897885,"('impractical', 'practical')",1.9923835,1.9411407,2.3448782,2.36622,0.14916958,0.19635777,1.5524069,1.5483767,-0.0040302
57,-0.25500128,-0.34457436,"('unimaginative', 'imaginative')",0.18152395,0.07737757,0.020385861,-0.03582699,-2.790618,-2.8140922,-0.7109274,-0.779279,-0.0683516
58,-0.44577655,-0.5068872,"('undiscriminating', 'discriminating')",-0.3394406,-0.40676764,0.7892951,0.7422183,-0.34673804,-0.3661393,-0.085665,-0.1343939,-0.0487289
59,0.64124835,0.67688775,"('foolish', 'wise')",-0.9048225,-0.9683903,-0.8118062,-0.83556867,0.43502468,0.39255548,-0.1600889,-0.1836289,-0.02354
60,1.3794224,1.4105251,"('inefficient', 'efficient')",1.635624,1.6226108,2.438304,2.5129457,-0.0027244352,0.14907122,1.3626565,1.4237882,0.0611317
61,0.20459801,0.12315229,"('illogical', 'logical')",0.15961288,0.04028589,1.2188438,1.1858933,0.14511901,0.04664574,0.4320434,0.3489943,-0.0830491
62,-0.05375503,0.0022817259,"('incompetent', 'brilliant')",0.95989364,1.0295434,1.6942753,1.8146341,0.032302346,0.23578411,0.658179,0.7705609,0.1123819
63,-0.272911,-0.19673696,"('unperceptive', 'insightful')",1.24059,1.2672873,1.199212,1.2755337,0.38482335,0.522415,0.6379285,0.7171248,0.0791963
64,1.5263232,1.4977105,"('shy', 'confident')",0.6517653,0.5969979,-0.47566217,-0.43072164,-6.7321186,-6.7775617,-1.2574232,-1.2783937,-0.0209705
65,-0.36227092,-0.5962852,"('insecure', 'secure')",0.8262523,0.7289958,2.1449835,2.060368,-0.3043444,-0.36715686,0.5761551,0.4564804,-0.1196747
66,-0.7785034,-0.73886174,"('inactive', 'active')",0.47947645,0.46816614,-0.74511665,-0.743012,0.47217607,0.5103675,-0.1429919,-0.125835,0.0171569
67,1.5004154,1.4971187,"('doubtful', 'determined')",0.47844055,0.49644688,-0.1786037,-0.19265011,-0.44169763,-0.44805774,0.3396387,0.3382144,-0.0014243
68,0.058645666,0.044996046,"('dependent', 'independent')",0.6590793,0.6436092,0.23235738,0.23755667,-0.73574406,-0.7112986,0.0535846,0.0537158,0.0001312
69,1.6866891,1.8366137,"('lazy', 'industrious')",1.0576783,1.1367197,-0.72951776,-0.67157537,-0.46170607,-0.39093006,0.388286,0.477707,0.089421
70,0.379306,0.4182101,"('lethargic', 'energetic')",0.77519584,0.83594143,1.5306004,1.6205329,0.7363799,0.851082,0.8553705,0.9314416,0.0760711
71,0.243624,0.34703487,"('diffident', 'self-confident')",0.1745435,0.22175875,-0.29920974,-0.30019137,0.028232304,0.03292388,0.0367975,0.0753815,0.038584
72,-0.5517296,-0.53789264,"('unambitious', 'ambitious')",-0.38902974,-0.3094896,0.24607277,0.22472812,-1.4681796,-1.3773705,-0.5407165,-0.5000061,0.0407104
73,1.5981112,1.5541148,"('helpless', 'self-reliant')",0.07438883,0.048354097,-0.9360389,-0.87648374,-3.6816294,-3.6407597,-0.7362921,-0.7286936,0.0075985
74,0.25322622,0.3119708,"('undedicated', 'dedicated')",1.2709802,1.2518263,1.5151927,1.590044,-0.117399424,-0.10027491,0.7304999,0.7633916,0.0328917
75,0.842471,0.8433595,"('meek', 'impulsive')",-0.31261164,-0.20673004,-2.0451586,-2.0684154,-0.6795522,-0.5928149,-0.5487128,-0.5061502,0.0425626
76,-0.30257013,-0.36147472,"('anxious', 'daring')",1.1493046,1.146336,1.9430647,1.9353248,0.43063295,0.46965367,0.8051081,0.7974599,-0.0076482
77,-0.11445978,-0.10514011,"('unmotivated', 'motivated')",-0.24695066,-0.2072348,-0.5511877,-0.5442741,-0.8930276,-0.7906671,-0.4514064,-0.4118291,0.0395773
78,-1.3748978,-1.2101104,"('nonresilient', 'resilient')",0.08120772,0.20962211,-0.57188964,-0.53472763,0.10237175,0.19832128,-0.440802,-0.3342236,0.1065784
79,-0.3226279,-0.28543296,"('wavering', 'unwavering')",-0.5859918,-0.6071331,-2.4634137,-2.5167742,-0.19942904,-0.15654165,-0.8928656,-0.8914705,0.0013951
80,0.40729064,0.2932054,"('dominated', 'dominating')",0.8056044,0.77911603,1.7782261,1.721541,-1.5062135,-1.5057584,0.3712269,0.322026,-0.0492009
81,1.0624115,0.8236319,"('submissive', 'aggressive')",1.0985405,1.0121775,1.3780677,1.3486378,-1.1046448,-1.0522187,0.6085938,0.5330572,-0.0755366
82,-0.76160556,-0.79730964,"('poor', 'rich')",0.0035504736,-0.04104402,0.7989327,0.70677274,6.5005617,6.564142,1.6353598,1.6081403,-0.0272195
83,0.150137,0.16816393,"('powerless', 'powerful')",-0.07471726,-0.020061003,-0.62082255,-0.58880174,-1.2654173,-1.2830714,-0.452705,-0.4309425,0.0217625
84,-0.01803488,-0.06670736,"('inferior', 'superior')",0.10464685,0.0676564,-0.33226252,-0.3862186,0.44189972,0.4286564,0.0490623,0.0108467,-0.0382156
85,-0.24886122,-0.26636598,"('insignificant', 'prestigious')",-1.6158617,-1.6324065,-3.3225608,-3.3517392,0.6074849,0.55891323,-1.1449497,-1.1728996,-0.0279499
86,-1.244646,-1.2864597,"('uninfluential', 'influential')",0.23805204,0.2573277,1.0563505,1.0689802,-0.46565974,-0.48939893,-0.1039758,-0.1123877,-0.0084119
87,0.5010357,0.34239,"('unsuccessful', 'successful')",1.7142671,1.5871952,1.0722219,0.89359677,0.4932933,0.43287954,0.9452045,0.8140154,-0.1311891
88,0.8610871,0.7044031,"('low', 'eminent')",0.099596106,-0.13985875,-0.3316614,-0.4491172,0.3956938,0.32954162,0.2561789,0.1112422,-0.1449367
