,nextera_male,nextera_female,tuple,energy_male,energy_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.4072977,-1.598877,"('unsociable', 'sociable')",0.15395176,-0.0029595718,-0.870572,-1.0247008,-0.7079727,-0.8755124,-0.1675397
1,-0.92764014,-1.1505055,"('unfriendly', 'friendly')",0.85297835,0.5759801,2.1363244,2.017175,0.6872209,0.4808832,-0.2063377
2,0.5037322,0.49247563,"('unlikable', 'likable')",1.3401737,1.3230188,0.6076093,0.7371555,0.8171717,0.8508833,0.0337116
3,-0.7299108,-0.745142,"('repellent', 'pleasant')",0.035796937,0.097667605,0.2600852,0.25667498,-0.1446762,-0.1302665,0.0144097
4,0.25134343,0.16552776,"('disliked', 'liked')",0.4736327,0.2949922,-6.197958,-6.303446,-1.8243273,-1.947642,-0.1233147
5,-0.32530248,-0.25081548,"('distant', 'outgoing')",-0.03495437,-0.10721471,0.13906035,0.17302021,-0.0737322,-0.06167,0.0120622
6,-0.64282614,-0.64534974,"('distant', 'open')",-0.54228663,-0.68768156,0.6438192,0.67989355,-0.1804312,-0.2177126,-0.0372814
7,0.36568725,0.3328569,"('insensitive', 'sensitive')",0.96777564,0.9884592,0.7974439,0.74175894,0.7103023,0.6876917,-0.0226106
8,-0.5406557,-0.69370663,"('unaffectionate', 'affectionate')",-0.42709574,-0.58987015,1.0957985,1.0022937,0.0426824,-0.093761,-0.1364434
9,-0.16016269,-0.25818747,"('unaffectionate', 'caring')",0.67980325,0.54591346,1.3026778,1.2441411,0.6074394,0.5106223,-0.0968171
10,-1.5066688,-1.7153096,"('unsympathetic', 'sympathetic')",-0.3641166,-0.41241637,-0.7982092,-0.8708771,-0.8896649,-0.9995344,-0.1098695
11,-0.4313435,-0.35087416,"('unhelpful', 'helpful')",0.5155747,0.63863444,1.3783927,1.4910685,0.4875413,0.5929429,0.1054016
12,0.2106845,0.17415968,"('unsupportive', 'supportive')",0.83429146,0.7940835,-1.7521433,-1.8237004,-0.2357224,-0.2851524,-0.04943
13,-0.55352926,-0.56284595,"('impolite', 'polite')",0.051375017,0.14111911,-0.68289673,-0.6923058,-0.395017,-0.3713442,0.0236728
14,-1.1057256,-1.1095369,"('antisocial', 'social')",0.91340566,0.98157066,-0.86795264,-0.93046325,-0.3534242,-0.3528098,0.0006144
15,0.2899982,0.20407385,"('boring', 'funny')",-0.03266004,-0.12660986,0.54730576,0.53600305,0.2682146,0.204489,-0.0637256
16,-0.07282289,-0.14322658,"('unpopular', 'popular')",-0.5446369,-0.6395672,0.36952204,0.431346,-0.0826459,-0.1171493,-0.0345034
17,0.066009685,0.1379414,"('nasty', 'nice')",-0.9552006,-0.88116115,-0.45077908,-0.40656742,-0.4466567,-0.3832624,0.0633943
18,-0.4243561,-0.43247515,"('disagreeable', 'welcoming')",-0.74844563,-0.79743385,-0.29344475,-0.2809245,-0.4887488,-0.5036112,-0.0148624
19,-0.8970026,-0.9511766,"('inhospitable', 'hospitable')",-0.98575056,-1.0807264,0.23536868,0.28484502,-0.5491281,-0.5823527,-0.0332246
20,-0.5449566,-0.5674663,"('rough', 'thoughtful')",-0.149191,-0.10165621,0.7731421,0.7153475,0.0263315,0.0154083,-0.0109232
21,-0.78554076,-0.8626989,"('immoral', 'moral')",1.2066823,1.1990021,-1.0099144,-0.98050916,-0.1962576,-0.2147353,-0.0184777
22,-0.7934166,-0.832556,"('untrustworthy', 'trustworthy')",-0.5754714,-0.67737544,-0.90518004,-0.93268895,-0.7580227,-0.8142068,-0.0561841
23,-0.6552874,-0.807951,"('insincere', 'sincere')",0.30685306,0.28908995,5.5928445,5.6097093,1.7481367,1.6969493,-0.0511874
24,-0.37129092,-0.3991432,"('dishonest', 'honest')",0.91545254,0.921663,0.7180829,0.6939291,0.4207482,0.405483,-0.0152652
25,0.28195313,0.26138923,"('egoistic', 'altruistic')",1.0985696,1.0199274,1.9152341,1.8464506,1.0985856,1.042589,-0.0559966
26,-0.41652265,-0.57062316,"('hardhearted', 'benevolent')",0.59393555,0.4628142,1.5743624,1.48665,0.5839251,0.4596137,-0.1243114
27,-0.18555795,-0.09918618,"('hardhearted', 'softhearted')",0.28879443,0.346924,1.8239931,1.7235016,0.6424098,0.6570798,0.01467
28,0.01653613,-0.1734491,"('disloyal', 'loyal')",0.26953954,0.12782049,0.8443774,0.747863,0.3768177,0.2340781,-0.1427396
29,-0.38498905,-0.42183363,"('unfair', 'fair')",-0.58023,-0.6326451,-0.1330207,-0.28424263,-0.3660799,-0.4462404,-0.0801605
30,-0.4477403,-0.53266627,"('intolerant', 'tolerant')",1.1650741,1.1128204,0.90497154,0.8696037,0.5407685,0.4832526,-0.0575159
31,-0.2607326,-0.21432444,"('evil', 'good')",-1.2461807,-1.3937383,-0.4792693,-0.5497228,-0.6620608,-0.7192618,-0.057201
32,-0.15540798,-0.2271181,"('unkind', 'kind')",0.3867262,0.3350887,0.82486105,0.65129703,0.3520598,0.2530892,-0.0989706
33,0.900208,0.86026007,"('wrong', 'right')",1.0884942,0.953013,-0.07961616,-0.18113399,0.636362,0.5440464,-0.0923156
34,-0.48413634,-0.39301363,"('mean', 'honorable')",0.351458,0.45103186,5.7487016,5.9885597,1.8720077,2.015526,0.1435183
35,0.7611365,0.7877168,"('corrupt', 'incorrupt')",-0.6743289,-0.7364869,0.3426029,0.23426738,0.1431368,0.0951658,-0.047971
36,-0.10989413,-0.29314217,"('hostile', 'amicable')",-0.57838076,-0.8902071,0.60205674,0.41870102,-0.0287394,-0.2548827,-0.2261433
37,0.31325608,0.19953644,"('fake', 'genuine')",0.47775126,0.42135364,0.485605,0.47439593,0.4255374,0.3650953,-0.0604421
38,-0.38900155,-0.42698282,"('untruthful', 'truthful')",0.3098689,0.22389868,-0.103941485,-0.020868931,-0.0610247,-0.074651,-0.0136263
39,0.8902357,0.99522585,"('exploitative', 'cooperative')",-0.08477023,0.043542337,0.062431447,0.03130266,0.289299,0.3566903,0.0673913
40,0.51009053,0.37665063,"('stingy', 'generous')",0.48110253,0.3800808,-1.184992,-1.3502121,-0.0645996,-0.1978269,-0.1332273
41,-0.6945008,-0.87463677,"('unforgiving', 'forgiving')",-0.37424594,-0.5443536,0.019487813,-0.08196638,-0.349753,-0.5003189,-0.1505659
42,-0.57306314,-0.54690623,"('unreliable', 'reliable')",-0.2853058,-0.23750435,-3.330769,-3.254159,-1.3963793,-1.3461898,0.0501895
43,-0.8351092,-0.8450228,"('irresponsible', 'responsible')",0.8285835,0.89300585,0.0669876,0.07644373,0.020154,0.0414756,0.0213216
44,-0.029422745,0.100334354,"('prejudiced', 'unprejudiced')",-0.40382665,-0.29952997,-1.336925,-1.3266985,-0.5900582,-0.5086314,0.0814268
45,-1.545934,-1.7408344,"('incompetent', 'competent')",-0.34919706,-0.44353235,-0.4894946,-0.5153689,-0.7948752,-0.8999119,-0.1050367
46,-0.6581298,-0.8342736,"('uncompetitive', 'competitive')",0.23902185,0.27588838,-1.2416233,-1.3338137,-0.5535771,-0.6307329,-0.0771558
47,-0.72386366,-0.59379965,"('stupid', 'smart')",0.7834854,0.9075706,5.3129025,5.5227385,1.7908414,1.9455031,0.1546617
48,-0.05395522,-0.20486653,"('unintelligent', 'intelligent')",1.1708058,1.1127684,0.16823447,0.15001896,0.4283617,0.3526403,-0.0757214
49,-0.8862171,-0.8097125,"('unable', 'able')",-0.13349447,-0.019617211,-0.47953212,-0.29172507,-0.4997479,-0.3736849,0.126063
50,0.47339398,0.4628595,"('clumsy', 'skillful')",-0.15550876,-0.21838436,0.21880111,0.2693342,0.1788954,0.1712698,-0.0076256
51,-0.94344383,-1.1075354,"('uneducated', 'educated')",-0.029377505,-0.1491312,0.3337376,0.24602939,-0.2130279,-0.3368791,-0.1238512
52,0.47253588,0.2824668,"('irrational', 'rational')",-0.072274804,-0.31218126,0.657344,0.5799694,0.352535,0.1834183,-0.1691167
53,-0.73411095,-0.7927457,"('uncreative', 'creative')",0.66613245,0.5715088,0.8297588,0.76933086,0.2539268,0.182698,-0.0712288
54,-0.5350655,-0.6201794,"('incapable', 'capable')",-0.2395802,-0.3071364,1.1062368,1.1529621,0.1105304,0.0752154,-0.035315
55,-0.94939995,-1.084581,"('incompetent', 'clever')",-0.05435689,-0.04718326,-0.44539252,-0.47243726,-0.4830498,-0.5347339,-0.0516841
56,-0.8632355,-0.8841102,"('impractical', 'practical')",0.84373295,0.88720524,-1.0042942,-0.9439677,-0.3412656,-0.3136242,0.0276414
57,-1.3365676,-1.5778847,"('unimaginative', 'imaginative')",0.8196116,0.68860394,-2.5299377,-2.666026,-1.0156313,-1.1851023,-0.169471
58,-0.19943503,-0.34459937,"('undiscriminating', 'discriminating')",0.9804123,0.8934502,0.14429694,0.06788657,0.3084247,0.2055791,-0.1028456
59,0.6942692,0.7365112,"('foolish', 'wise')",0.7001179,0.65758026,0.6417483,0.6942512,0.6787117,0.6961142,0.0174025
60,-0.5611282,-0.5167277,"('inefficient', 'efficient')",1.9316592,2.1544259,-0.705996,-0.5742704,0.2215117,0.3544759,0.1329642
61,-0.43794286,-0.53225166,"('illogical', 'logical')",1.1481097,1.0430211,-0.01946837,-0.1764942,0.2302328,0.1114251,-0.1188077
62,-0.3139504,-0.3436631,"('incompetent', 'brilliant')",0.6752533,0.8105466,-0.25974125,-0.085148424,0.0338539,0.127245,0.0933911
63,-0.3119582,-0.35267568,"('unperceptive', 'insightful')",0.63357943,0.6232152,0.55402607,0.59575194,0.2918824,0.2887638,-0.0031186
64,0.20994525,0.20102984,"('shy', 'confident')",0.91834265,0.9160016,-6.829929,-6.909021,-1.900547,-1.9306631,-0.0301161
65,-0.7280609,-0.76322365,"('insecure', 'secure')",0.6469657,0.6658294,-0.8479245,-0.775853,-0.3096732,-0.2910824,0.0185908
66,0.17445157,0.12220507,"('inactive', 'active')",-0.89259434,-0.96083015,1.0222054,0.91693515,0.1013542,0.0261034,-0.0752508
67,0.1888662,0.21223193,"('doubtful', 'determined')",-0.6355153,-0.575353,-0.87347454,-0.80966663,-0.4400412,-0.3909292,0.049112
68,-0.64138407,-0.6137731,"('dependent', 'independent')",-0.30202317,-0.28091875,-0.7226206,-0.710503,-0.5553426,-0.5350649,0.0202777
69,0.97634405,1.0870045,"('lazy', 'industrious')",0.5806442,0.5517574,-0.324879,-0.33615762,0.4107031,0.4342015,0.0234984
70,-0.5693282,-0.66759515,"('lethargic', 'energetic')",0.35609007,0.41977018,0.2937056,0.29572147,0.0268225,0.0159655,-0.010857
71,0.8363698,0.91629016,"('diffident', 'self-confident')",1.2559515,1.27151,0.50184566,0.4580453,0.8647223,0.8819485,0.0172262
72,-0.67924434,-0.6743266,"('unambitious', 'ambitious')",0.6538614,0.693058,-0.909271,-0.8626412,-0.3115513,-0.2813033,0.030248
