,s&p_male,s&p_female,tuple,global_male,global_female,inc_male,inc_female,average_male,average_female,female-male
15,0.99932575,0.9861923,"('boring', 'funny')",1.1180359,1.0763606,-0.13920674,-0.18170568,0.6593849,0.6269491,-0.0324358
16,0.43935773,0.5027451,"('unpopular', 'popular')",0.9799484,1.2034532,0.2737803,0.39317745,0.5643621,0.6997919,0.1354298
17,-0.34311903,-0.19596305,"('nasty', 'nice')",-0.21328388,-0.052678384,0.6827587,0.8401121,0.0421186,0.1971569,0.1550383
18,-0.49865878,-0.43789572,"('disagreeable', 'welcoming')",0.65514797,0.7941452,-0.3542262,-0.3601603,-0.0659123,-0.0013036,0.0646087
19,0.24991618,0.39853033,"('inhospitable', 'hospitable')",0.56250924,0.7679446,-0.113321915,-0.084106214,0.2330345,0.3607896,0.1277551
20,-0.7556001,-0.74288833,"('rough', 'thoughtful')",-0.88800883,-0.8603574,-0.1660824,-0.1290108,-0.6032304,-0.5774188,0.0258116
21,0.4590402,0.27336475,"('immoral', 'moral')",-0.73041934,-0.9675915,-0.34393302,-0.39014065,-0.2051041,-0.3614558,-0.1563517
22,-0.53608817,-0.58186704,"('untrustworthy', 'trustworthy')",-0.38481393,-0.48557565,-0.87288827,-0.82197905,-0.5979301,-0.6298072,-0.0318771
23,-0.79457635,-0.87888825,"('insincere', 'sincere')",-2.2378538,-2.4895816,-0.5177768,-0.6842068,-1.1834023,-1.3508922,-0.1674899
24,-0.014895331,-0.04942377,"('dishonest', 'honest')",-0.9293893,-1.0490755,-0.5652107,-0.6511456,-0.5031651,-0.583215,-0.0800499
25,-0.042597733,-0.12557063,"('egoistic', 'altruistic')",0.28963557,0.37833464,0.6016048,0.52641535,0.2828809,0.2597264,-0.0231545
26,-0.27716064,-0.43241435,"('hardhearted', 'benevolent')",1.6339073,1.5700809,-0.21626998,-0.34449315,0.3801589,0.2643911,-0.1157678
27,-0.037666008,0.084283754,"('hardhearted', 'softhearted')",-1.3390602,-1.1690551,-0.28556693,-0.21519232,-0.5540977,-0.4333212,0.1207765
28,-1.0056003,-1.2805513,"('disloyal', 'loyal')",-1.1895988,-1.3336531,-1.3578937,-1.5372703,-1.1843642,-1.383825,-0.1994608
29,-0.24302647,-0.2708298,"('unfair', 'fair')",0.14277254,0.14994784,-0.9699227,-1.0000824,-0.3567255,-0.3736548,-0.0169293
30,-0.07950363,-0.22577931,"('intolerant', 'tolerant')",-1.678395,-2.0172923,-0.49005222,-0.59375834,-0.749317,-0.94561,-0.196293
31,-0.44750717,-0.25528425,"('evil', 'good')",1.4638672,1.8691509,0.6474718,0.720328,0.5546106,0.7780649,0.2234543
32,0.075145096,-0.17113508,"('unkind', 'kind')",-0.067852594,-0.25357935,-0.30055422,-0.49361256,-0.0977539,-0.306109,-0.2083551
33,0.71449757,0.78579247,"('wrong', 'right')",1.0129284,1.0456722,1.2900229,1.2543303,1.0058163,1.0285983,0.022782
34,0.17466696,0.30853388,"('mean', 'honorable')",-0.59644186,-0.5086547,0.2583364,0.40327632,-0.0544795,0.0677185,0.122198
35,-0.40668067,-0.22685263,"('corrupt', 'incorrupt')",1.1766766,1.482943,0.1644633,0.1807405,0.3114864,0.4789436,0.1674572
36,-0.048126787,0.011032366,"('hostile', 'amicable')",0.6029382,0.9027669,0.3310538,0.24095038,0.2952884,0.3849165,0.0896281
37,0.108749464,0.14135766,"('fake', 'genuine')",-0.8482343,-0.9034917,-0.26609552,-0.2588412,-0.3351935,-0.3403251,-0.0051316
38,-0.3602143,-0.34115964,"('untruthful', 'truthful')",-1.076906,-1.1128106,0.05724683,-0.042260364,-0.4599578,-0.4987435,-0.0387857
39,0.48281837,0.58199954,"('exploitative', 'cooperative')",-0.48572725,-0.5585927,0.49795046,0.5813855,0.1650139,0.2015975,0.0365836
40,-0.11381467,-0.2103672,"('stingy', 'generous')",-0.84641576,-0.8390397,0.19743372,0.21426946,-0.2542656,-0.2783791,-0.0241135
41,-0.21495,-0.3824511,"('unforgiving', 'forgiving')",-1.6457168,-1.6762985,-0.19324833,-0.2805087,-0.6846383,-0.7797528,-0.0951145
42,0.89930236,0.9416066,"('unreliable', 'reliable')",1.0564493,0.97843945,0.61993873,0.6273544,0.8585634,0.8491335,-0.0094299
43,0.028159007,0.09373936,"('irresponsible', 'responsible')",-2.2087157,-2.3492866,-0.29894882,-0.22824736,-0.8265018,-0.8279316,-0.0014298
44,0.2148819,0.37170684,"('prejudiced', 'unprejudiced')",0.13840985,0.28811908,0.2024675,0.3607571,0.1852531,0.3401943,0.1549412
45,0.21820301,0.08962793,"('incompetent', 'competent')",-2.2519906,-2.4020548,-0.38280988,-0.3457214,-0.8055325,-0.8860494,-0.0805169
46,-0.15907204,-0.40008244,"('uncompetitive', 'competitive')",-1.5555776,-1.8412433,-0.4675022,-0.44991,-0.7273839,-0.8970785,-0.1696946
47,-0.6004813,-0.49775922,"('stupid', 'smart')",-1.1293442,-1.1468803,-0.45741394,-0.3512871,-0.7290798,-0.6653089,0.0637709
48,-0.15879884,-0.39134434,"('unintelligent', 'intelligent')",-1.9644395,-2.1914299,-1.2953224,-1.4117353,-1.1395202,-1.3315032,-0.191983
49,-0.42336214,-0.37667686,"('unable', 'able')",-0.7116814,-0.62206113,-0.55153173,-0.44974303,-0.5621918,-0.482827,0.0793648
50,0.088420466,0.18171863,"('clumsy', 'skillful')",0.80510634,0.9039264,0.40477508,0.3486878,0.4327673,0.4781109,0.0453436
51,0.1150207,-0.12230477,"('uneducated', 'educated')",-0.09657993,-0.41235355,0.07434052,-0.13602003,0.0309271,-0.2235595,-0.2544866
52,0.9194086,0.89922833,"('irrational', 'rational')",1.354528,1.4313488,0.27407828,0.12040286,0.8493383,0.8169933,-0.032345
53,-0.91548043,-0.9757788,"('uncreative', 'creative')",-0.20421413,-0.1593759,-1.2338793,-1.2635043,-0.7845246,-0.799553,-0.0150284
54,-0.0018630028,0.05837644,"('incapable', 'capable')",0.57112676,0.63384753,1.0029585,0.9967973,0.5240741,0.5630071,0.038933
55,0.030817572,-0.18046403,"('incompetent', 'clever')",-1.4483064,-1.665328,-1.1478617,-1.13846,-0.8551168,-0.9947507,-0.1396339
56,0.06603651,-0.04389774,"('impractical', 'practical')",-1.8661783,-2.2133002,-0.07194003,-0.10017439,-0.6240273,-0.7857908,-0.1617635
57,-1.1328994,-1.3642904,"('unimaginative', 'imaginative')",-1.8485688,-2.0463283,-1.8009355,-1.854295,-1.5941346,-1.7549712,-0.1608366
58,0.6353609,0.5529476,"('undiscriminating', 'discriminating')",0.4473534,0.40651137,0.37316483,0.34509015,0.4852931,0.4348497,-0.0504434
59,0.079002395,0.25021306,"('foolish', 'wise')",1.1752695,1.253847,0.18144764,0.17526239,0.4785732,0.5597742,0.081201
60,0.36854845,0.23745856,"('inefficient', 'efficient')",-2.262962,-2.62616,-0.03438887,-0.030630745,-0.6429342,-0.8064441,-0.1635099
61,0.7287886,0.55874026,"('illogical', 'logical')",-0.77566206,-0.9519695,0.7798235,0.6973566,0.2443167,0.1013758,-0.1429409
62,1.0447031,1.0322939,"('incompetent', 'brilliant')",-1.6165379,-1.7115743,0.7061263,0.8264258,0.0447638,0.0490485,0.0042847
63,0.17841303,0.054563977,"('unperceptive', 'insightful')",-0.4972904,-0.66667765,0.021602051,-0.09977465,-0.0990918,-0.2372961,-0.1382043
64,0.95090586,0.8963315,"('shy', 'confident')",-0.18468595,-0.3970784,0.3041853,0.28658324,0.3568017,0.2619454,-0.0948563
65,0.11597165,-0.057298973,"('insecure', 'secure')",-1.1470397,-1.5611347,-0.5895162,-0.69401747,-0.5401947,-0.770817,-0.2306223
66,0.12834832,0.24776228,"('inactive', 'active')",1.5510399,1.7632875,0.64627266,0.61816007,0.7752203,0.8764033,0.101183
67,0.25133488,0.16785707,"('doubtful', 'determined')",-0.45236582,-0.63793105,0.32826713,0.26689175,0.0424121,-0.0677274,-0.1101395
68,0.109499864,0.07452965,"('dependent', 'independent')",-1.2643452,-1.2946612,-0.9580339,-1.0028416,-0.7042931,-0.740991,-0.0366979
69,-0.008760244,0.23097467,"('lazy', 'industrious')",1.2689878,1.5090551,1.1041191,1.2515987,0.7881155,0.9972095,0.209094
70,-0.21195933,-0.2625577,"('lethargic', 'energetic')",-1.0981967,-1.2433257,-0.82874596,-0.84330976,-0.7129674,-0.7830644,-0.070097
71,-0.14074148,-0.07793102,"('diffident', 'self-confident')",0.15990186,0.26701498,1.0510116,1.082405,0.356724,0.4238296,0.0671056
72,-0.20613815,-0.19417907,"('unambitious', 'ambitious')",-0.8433869,-0.8387163,-0.06743675,-0.046429776,-0.3723206,-0.3597751,0.0125455
73,1.339727,1.4669964,"('helpless', 'self-reliant')",0.8814683,0.96309865,1.2921315,1.3421828,1.1711089,1.2574259,0.086317
74,-0.043894965,-0.06918043,"('undedicated', 'dedicated')",-0.24771532,-0.2832754,-0.17187616,-0.2729111,-0.1544955,-0.2084556,-0.0539601
75,-0.04746746,0.12569025,"('meek', 'impulsive')",0.59451157,0.9168591,0.20112911,0.31394202,0.2493911,0.4521638,0.2027727
76,0.47849068,0.41169655,"('anxious', 'daring')",0.20397991,0.10498619,0.21600689,0.25934714,0.2994925,0.2586766,-0.0408159
77,-0.31613907,-0.4260141,"('unmotivated', 'motivated')",-0.73753893,-0.83577096,0.2062662,0.18838727,-0.2824706,-0.3577993,-0.0753287
78,-0.83510894,-0.86032015,"('nonresilient', 'resilient')",-1.4300454,-1.3424331,-0.709888,-0.7198442,-0.9916808,-0.9741991,0.0174817
79,-0.030453168,0.1323025,"('wavering', 'unwavering')",1.075487,1.3309265,0.2031973,0.2261679,0.4160771,0.5631323,0.1470552
80,0.4767575,0.38282964,"('dominated', 'dominating')",-1.0862762,-1.3314985,-0.11081481,-0.11968474,-0.2401112,-0.3561178,-0.1160066
81,-0.45032278,-0.8699093,"('submissive', 'aggressive')",-1.6262361,-2.2136211,-0.66584116,-0.82905245,-0.9141333,-1.3041943,-0.390061
82,-0.4537366,-0.46389765,"('poor', 'rich')",-0.5141266,-0.48617512,-0.89788496,-0.8690713,-0.6219161,-0.6063813,0.0155348
83,0.6182182,0.5053675,"('powerless', 'powerful')",-0.16257751,-0.28410944,0.573956,0.555048,0.3431989,0.2587687,-0.0844302
84,-0.28425732,-0.3224509,"('inferior', 'superior')",-0.1261183,-0.27520958,-0.18088013,-0.19218135,-0.1970853,-0.2632806,-0.0661953
85,1.0442114,1.2834961,"('insignificant', 'prestigious')",3.0635018,3.42699,1.8341991,1.8933257,1.9806374,2.2012707,0.2206333
86,-0.63401335,-0.91533756,"('uninfluential', 'influential')",-1.6802579,-1.9995605,-1.2214493,-1.4213352,-1.1785734,-1.445411,-0.2668376
87,1.1476183,1.0940722,"('unsuccessful', 'successful')",1.5837429,1.4697306,1.8995099,1.9170941,1.5436236,1.4936323,-0.0499913
88,0.2932135,0.16205472,"('low', 'eminent')",0.112440675,-0.041865807,-0.44928816,-0.67176753,-0.0145447,-0.1838595,-0.1693148
