,lamb_male,lamb_female,tuple,weston_male,weston_female,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
0,0.55594736,0.34885937,"('unsociable', 'sociable')",0.70041394,0.645159,-0.50089675,-0.64491713,-0.2885549,-0.35521677,0.1167274,-0.0015289,-0.1182563
1,-1.2846704,-1.2839179,"('unfriendly', 'friendly')",-0.39446098,-0.41377234,0.07643474,-0.058817707,1.7569951,1.627356,0.0385746,-0.032288,-0.0708626
2,0.7376404,0.83103853,"('unlikable', 'likable')",0.35658032,0.43465722,1.411512,1.456864,0.41886252,0.53039885,0.7311488,0.8132397,0.0820909
3,-0.213707,-0.16079016,"('repellent', 'pleasant')",-0.68216825,-0.55261564,0.17447186,0.22005256,0.2635413,0.33754525,-0.1144655,-0.038952,0.0755135
4,-0.37264597,-0.43217948,"('disliked', 'liked')",0.073751725,-0.013425492,0.5850424,0.51949054,-6.5420785,-6.517101,-1.5639826,-1.6108038,-0.0468212
5,-1.0036464,-0.9254402,"('distant', 'outgoing')",-1.0324318,-0.9732225,-0.34110445,-0.34711757,0.02617824,0.05909424,-0.5877512,-0.5466715,0.0410797
6,-1.3641117,-1.253737,"('distant', 'open')",-1.4788789,-1.4188993,-0.5152049,-0.5449501,0.748896,0.74175084,-0.6523248,-0.618959,0.0333658
7,0.9383056,0.93232924,"('insensitive', 'sensitive')",0.40717906,0.43184328,0.28944632,0.29029056,1.0130094,1.0038109,0.6619852,0.6645685,0.0025833
8,-0.47685304,-0.41544783,"('unaffectionate', 'affectionate')",-0.18706727,-0.18300846,-0.067010686,-0.0780414,0.9194513,0.837014,0.0471301,0.0401291,-0.007001
9,0.18099223,0.23107788,"('unaffectionate', 'caring')",0.049898915,0.042687204,0.63695407,0.5761201,1.3700317,1.3574095,0.5594692,0.5518237,-0.0076455
10,0.9534548,0.90236163,"('unsympathetic', 'sympathetic')",0.55370784,0.5638968,-0.6819492,-0.6869193,0.17919672,0.17853251,0.2511025,0.2394679,-0.0116346
11,0.30376464,0.30015382,"('unhelpful', 'helpful')",-0.09784046,-0.020565048,-0.5852803,-0.59094226,1.9555233,2.0065684,0.3940418,0.4238037,0.0297619
12,0.4920987,0.5200346,"('unsupportive', 'supportive')",0.8077076,0.8974781,0.36512643,0.41048598,-1.8667654,-1.8498596,-0.0504582,-0.0054652,0.044993
13,0.9921417,0.8514477,"('impolite', 'polite')",0.89916366,0.88789713,-0.25365204,-0.23842888,0.05647268,0.05091685,0.4235315,0.3879582,-0.0355733
14,0.9356495,0.877436,"('antisocial', 'social')",1.0051775,1.016154,1.2228404,1.262679,-0.3821391,-0.3895171,0.6953821,0.691688,-0.0036941
15,0.008387908,0.048520483,"('boring', 'funny')",0.053752318,0.06312312,-1.2117265,-1.2396389,0.2385158,0.21594007,-0.2277676,-0.2280138,-0.0002462
16,-1.5133926,-1.4669988,"('unpopular', 'popular')",-0.84281117,-0.82986605,-0.54762125,-0.4470812,0.27749065,0.35490713,-0.6565836,-0.5972598,0.0593238
17,0.0882889,0.093811914,"('nasty', 'nice')",0.20713776,0.2645951,-0.5525849,-0.5162214,-0.31016073,-0.24616215,-0.1418297,-0.1009941,0.0408356
18,-0.40504503,-0.36838758,"('disagreeable', 'welcoming')",-0.27470848,-0.23600838,-0.44302768,-0.40831923,-0.639082,-0.64006245,-0.4404658,-0.4131944,0.0272714
19,-0.051934697,0.07225739,"('inhospitable', 'hospitable')",-0.5366071,-0.46685493,-0.5334415,-0.508105,-0.011429308,0.047871113,-0.2833531,-0.2137078,0.0696453
20,0.33180675,0.39380357,"('rough', 'thoughtful')",-0.13598849,-0.057432473,-0.27282268,-0.15599167,1.080243,1.0936067,0.2508096,0.3184965,0.0676869
21,0.6381027,0.54602975,"('immoral', 'moral')",0.6462913,0.6913672,-0.5119634,-0.51207316,-0.88621944,-0.821358,-0.0284472,-0.0240086,0.0044386
22,0.78387445,0.70149606,"('untrustworthy', 'trustworthy')",0.96455455,0.9329474,-0.17393932,-0.18070224,-0.7394959,-0.73114157,0.2087485,0.1806499,-0.0280986
23,0.9514762,0.89757925,"('insincere', 'sincere')",-0.4064389,-0.3732507,-0.6475807,-0.7353295,5.8220944,5.7165136,1.4298878,1.3763782,-0.0535096
24,1.1220943,1.1279413,"('dishonest', 'honest')",0.5670366,0.5145069,-1.0719439,-1.1371667,0.80632734,0.72739565,0.3558786,0.3081693,-0.0477093
25,-1.0057374,-0.9760486,"('egoistic', 'altruistic')",0.12439133,0.09835937,1.1024554,1.0554729,1.3413268,1.363118,0.390609,0.3852254,-0.0053836
26,-0.24818017,-0.23927647,"('hardhearted', 'benevolent')",0.9830196,0.97714645,1.7082347,1.7653596,1.7281957,1.6256969,1.0428175,1.0322316,-0.0105859
27,-0.26585293,-0.17103595,"('hardhearted', 'softhearted')",0.09566222,0.12033021,-0.030813131,-0.032691967,1.5553612,1.4601781,0.3385893,0.3441951,0.0056058
28,0.21571824,0.1653629,"('disloyal', 'loyal')",0.57462204,0.50084496,0.28066888,0.14730087,1.3210512,1.1980263,0.5980151,0.5028838,-0.0951313
29,0.38396147,0.43189222,"('unfair', 'fair')",-0.3340372,-0.31758955,-0.5697132,-0.5235287,-0.29872292,-0.39080083,-0.204628,-0.2000067,0.0046213
30,1.4118222,1.4139038,"('intolerant', 'tolerant')",1.1860944,1.226852,0.94253373,0.92601955,1.0419168,1.0681559,1.1455917,1.1587328,0.0131411
31,-2.1802826,-2.054942,"('evil', 'good')",-1.3605149,-1.2930617,-0.97166735,-0.989262,-0.9776936,-1.065701,-1.3725396,-1.3507416,0.021798
32,0.5219764,0.47832808,"('unkind', 'kind')",0.21532953,0.19065706,-0.03030805,-0.037311584,0.8649501,0.75905395,0.392987,0.3476819,-0.0453051
33,-0.579008,-0.5964172,"('wrong', 'right')",-0.12882333,-0.14140251,0.64976186,0.65452164,-0.57141006,-0.54739517,-0.1573699,-0.1576733,-0.0003034
34,-0.06876688,0.05081297,"('mean', 'honorable')",-0.33764574,-0.1997258,-0.46778077,-0.41744176,6.281699,6.342381,1.3518765,1.4440066,0.0921301
35,-0.79054016,-0.78326327,"('corrupt', 'incorrupt')",-0.5843889,-0.64608526,-0.696416,-0.6783198,0.0664123,-0.02395507,-0.5012332,-0.5329059,-0.0316727
36,-1.8183346,-1.7347274,"('hostile', 'amicable')",-1.2994308,-1.2993523,-0.6257661,-0.7271759,0.45858732,0.34904873,-0.821236,-0.8530517,-0.0318157
37,0.8938533,0.8952807,"('fake', 'genuine')",0.08975531,0.13245596,0.11843704,0.1483332,0.65021825,0.6821057,0.438066,0.4645439,0.0264779
38,0.08658657,0.029052235,"('untruthful', 'truthful')",-0.14649484,-0.17312986,-0.48235336,-0.5660213,-0.010911167,0.0073010884,-0.1382932,-0.1756995,-0.0374063
39,1.2197276,1.2390321,"('exploitative', 'cooperative')",1.1822981,1.225544,-0.31029585,-0.29418886,-0.0641637,-0.1024542,0.5068915,0.5169833,0.0100918
40,-0.111926146,-0.15280198,"('stingy', 'generous')",0.1536165,0.13669713,0.7743796,0.7789228,-1.6651332,-1.6502793,-0.2122658,-0.2218653,-0.0095995
41,1.3385321,1.327228,"('unforgiving', 'forgiving')",0.36684725,0.3952274,0.08459699,0.06774793,0.017719887,-0.041130446,0.4519241,0.4372682,-0.0146559
42,0.68613124,0.7504277,"('unreliable', 'reliable')",1.0448797,1.1193788,1.2972322,1.4230164,-2.7251332,-2.5889914,0.0757775,0.1759579,0.1001804
43,1.6018299,1.6733526,"('irresponsible', 'responsible')",0.86917675,0.9726632,-0.28122458,-0.2389876,0.7182558,0.70258594,0.7270095,0.7774035,0.050394
44,-1.1664838,-1.1281414,"('prejudiced', 'unprejudiced')",-0.6439183,-0.62998813,-0.7372477,-0.6719974,-1.5053457,-1.5223168,-1.0132489,-0.988111,0.0251379
45,1.1975641,1.1933897,"('incompetent', 'competent')",1.3390877,1.3990396,0.3040492,0.2408758,-0.16778204,-0.22924036,0.6682298,0.6510161,-0.0172137
46,0.5485328,0.43679857,"('uncompetitive', 'competitive')",1.2492337,1.2666795,1.3391336,1.31362,-0.39319658,-0.3067867,0.6859258,0.6775778,-0.008348
47,0.32975137,0.3996164,"('stupid', 'smart')",0.5114494,0.6792639,0.005589161,0.0435149,5.734725,5.739232,1.6453787,1.7154068,0.0700281
48,0.16630301,0.112072594,"('unintelligent', 'intelligent')",-0.30159622,-0.33693126,-0.9477804,-0.99015945,0.039692707,0.0077425987,-0.2608452,-0.3018189,-0.0409737
49,-0.42253965,-0.32348442,"('unable', 'able')",-0.37157494,-0.2799197,-0.8385479,-0.75151145,-0.37734422,-0.24238153,-0.5025017,-0.3993243,0.1031774
50,-0.71331406,-0.62938225,"('clumsy', 'skillful')",-0.014520902,0.038771704,0.016101453,0.111107536,-0.1438809,-0.080620944,-0.2139036,-0.140031,0.0738726
51,0.43865648,0.22792403,"('uneducated', 'educated')",0.0398521,-0.062443204,-0.24968188,-0.27507806,-0.28814444,-0.22420433,-0.0148294,-0.0834504,-0.068621
52,-1.8463818,-1.8228831,"('irrational', 'rational')",-1.2705663,-1.3229829,-1.0172021,-1.0709168,-0.38615328,-0.44338956,-1.1300759,-1.165043,-0.0349671
53,-0.79635864,-0.7908673,"('uncreative', 'creative')",-0.1119098,-0.09242292,0.707292,0.6875068,1.2217579,1.18934,0.2551954,0.2483891,-0.0068063
54,-0.7339172,-0.71225786,"('incapable', 'capable')",0.05693105,0.008012356,0.17972603,0.19831696,0.8761523,0.9246039,0.0947231,0.1046688,0.0099457
55,1.5528023,1.4702873,"('incompetent', 'clever')",1.2064714,1.2209333,-0.50559914,-0.5414478,-0.4253256,-0.38623792,0.4570872,0.4408838,-0.0162034
56,2.3790243,2.3348815,"('impractical', 'practical')",1.6176487,1.7093431,0.24654591,0.21885179,-0.064389676,-0.062286187,1.0447073,1.0501975,0.0054902
57,0.5493785,0.4187756,"('unimaginative', 'imaginative')",1.0803461,1.040102,0.48943207,0.3894801,-2.3193612,-2.3610346,-0.0500512,-0.1281692,-0.078118
58,0.1258786,0.13827854,"('undiscriminating', 'discriminating')",-0.13916038,-0.067837924,0.9649305,0.99354964,0.061802886,0.06590261,0.2533629,0.2824732,0.0291103
59,-0.7949795,-0.7140407,"('foolish', 'wise')",-0.22672287,-0.18408214,-0.29690358,-0.22709207,0.24376167,0.28450677,-0.2687111,-0.210177,0.0585341
60,1.6808416,1.673548,"('inefficient', 'efficient')",1.4774817,1.58728,-0.22919852,-0.20717168,-0.29976326,-0.18067226,0.6573404,0.718246,0.0609056
61,0.48797283,0.356723,"('illogical', 'logical')",0.11979994,0.054792568,0.18305416,0.09442967,0.6703441,0.57504946,0.3652928,0.2702487,-0.0950441
62,1.1365174,1.1585729,"('incompetent', 'brilliant')",0.74443144,0.83769435,0.6621039,0.67544556,-0.13882066,-0.0053860284,0.601058,0.6665817,0.0655237
63,0.356824,0.3012515,"('unperceptive', 'insightful')",0.27839306,0.3068738,1.2993082,1.3380682,0.88270515,1.0010531,0.7043076,0.7368116,0.032504
64,-0.16044085,-0.2462014,"('shy', 'confident')",0.42976567,0.3761671,0.684798,0.69431514,-6.9810634,-6.933917,-1.5067351,-1.5274091,-0.020674
65,0.4166938,0.32766235,"('insecure', 'secure')",0.37875414,0.34935623,-0.48679215,-0.48539507,-0.4601959,-0.5112091,-0.037885,-0.0798964,-0.0420114
66,-0.012599859,-0.023352113,"('inactive', 'active')",0.06820663,0.01819,1.316088,1.3039081,1.4132165,1.4213932,0.6962278,0.6800348,-0.016193
67,0.48986894,0.5079117,"('doubtful', 'determined')",0.17233434,0.21140409,0.47060317,0.5212292,-0.39517036,-0.31133065,0.1844091,0.2323036,0.0478945
68,-0.689224,-0.8077491,"('dependent', 'independent')",-1.1604807,-1.2465816,-1.1184384,-1.1825157,-0.7074692,-0.70518667,-0.9189031,-0.9855083,-0.0666052
69,-0.9300689,-0.8242847,"('lazy', 'industrious')",-0.59291047,-0.542833,0.7923683,0.83177984,-0.6560048,-0.6249008,-0.346654,-0.2900597,0.0565943
70,1.6715188,1.6515735,"('lethargic', 'energetic')",2.0818534,2.1376975,1.3282402,1.3842071,1.1412636,1.2082746,1.555719,1.5954382,0.0397192
71,0.30700028,0.35598752,"('diffident', 'self-confident')",0.90469575,0.94262385,1.3258697,1.2756975,0.6495469,0.63853616,0.7967781,0.8032113,0.0064332
72,-0.17884034,-0.21874814,"('unambitious', 'ambitious')",-0.11258425,-0.20627962,0.23978893,0.20653246,-1.0368285,-1.0337006,-0.272116,-0.313049,-0.040933
73,0.4679619,0.5174887,"('helpless', 'self-reliant')",0.29869246,0.2855845,0.32980245,0.39547592,-3.5890946,-3.48095,-0.6231595,-0.5706003,0.0525592
74,0.069486275,0.18111955,"('undedicated', 'dedicated')",0.0029038265,0.13744351,-0.4527704,-0.40876642,-0.3664365,-0.28460783,-0.1867042,-0.0937028,0.0930014
75,0.1706176,0.1633,"('meek', 'impulsive')",0.06790605,0.015758634,0.7622941,0.73784465,-0.13267158,-0.092714496,0.2170365,0.2060472,-0.0109893
76,1.4701365,1.5058986,"('anxious', 'daring')",0.60473895,0.6732261,0.59522086,0.719955,0.075710624,0.18534756,0.6864517,0.7711068,0.0846551
77,-0.54514587,-0.59974265,"('unmotivated', 'motivated')",-0.19018073,-0.18864475,0.9592738,0.86825013,-0.9608848,-0.8671259,-0.1842344,-0.1968158,-0.0125814
