,kimberly_male,kimberly_female,tuple,clark_male,clark_female,corp_male,corp_female,average_male,average_female,female-male
46,-1.3496034,-0.93776244,"('uncompetitive', 'competitive')",-1.6449302,-1.2976303,-1.0212253,-0.93536335,-1.3385863,-1.0569187,0.2816676
47,-0.08357671,-0.057723675,"('stupid', 'smart')",0.41924325,0.4380989,4.761473,4.6839914,1.6990466,1.6881223,-0.0109243
48,-0.59985083,-0.44121322,"('unintelligent', 'intelligent')",-1.3493038,-1.1482434,0.10836448,0.108049326,-0.6135967,-0.4938025,0.1197942
49,-0.6419597,-0.69782823,"('unable', 'able')",-0.8301645,-0.6709902,-0.7809184,-0.70912623,-0.7510142,-0.6926483,0.0583659
50,-0.030033244,0.011864342,"('clumsy', 'skillful')",0.8853441,0.9658371,0.34800962,0.19967459,0.4011068,0.3924587,-0.0086481
51,-0.17510262,-0.073258914,"('uneducated', 'educated')",-0.7044905,-0.65452975,0.34630245,0.2573722,-0.1777636,-0.1568055,0.0209581
52,1.2295396,0.86284286,"('irrational', 'rational')",-0.12944432,-0.4664944,0.3137736,0.1193503,0.4712896,0.1718996,-0.29939
53,0.6672921,0.9178711,"('uncreative', 'creative')",-0.054521885,0.20015135,0.20308945,0.1359999,0.2719532,0.4180075,0.1460543
54,1.1344748,1.028494,"('incapable', 'capable')",0.3894829,0.40025488,0.82673925,0.8193213,0.7835656,0.7493567,-0.0342089
55,-1.5433577,-1.0926818,"('incompetent', 'clever')",-2.6085765,-2.3609235,-0.30695403,-0.23025258,-1.486296,-1.2279526,0.2583434
56,0.18380736,0.45561683,"('impractical', 'practical')",-0.32905716,-0.27432793,-0.9839639,-0.877178,-0.3764046,-0.231963,0.1444416
57,-1.3924913,-1.086095,"('unimaginative', 'imaginative')",-1.8853511,-1.7155097,-3.16308,-3.128293,-2.1469742,-1.9766326,0.1703416
58,0.014058493,0.1515921,"('undiscriminating', 'discriminating')",-0.08161811,0.12746532,-0.07405928,-0.046014834,-0.0472063,0.0776809,0.1248872
59,0.5273813,0.16897638,"('foolish', 'wise')",0.6248312,0.42808402,0.03584361,0.004435012,0.3960187,0.2004985,-0.1955202
60,-0.65932614,-0.17301102,"('inefficient', 'efficient')",-1.3822584,-1.1603985,-0.8330349,-0.59690785,-0.9582065,-0.6434391,0.3147674
61,0.46736097,0.39531663,"('illogical', 'logical')",-0.06994996,-0.11018031,0.44946507,0.30409217,0.282292,0.1964095,-0.0858825
62,-0.18568507,-0.022642847,"('incompetent', 'brilliant')",-1.3670326,-1.1635677,-0.058650665,0.092998914,-0.5371228,-0.3644039,0.1727189
63,0.5144218,0.7302442,"('unperceptive', 'insightful')",0.065295696,0.29990256,0.7295417,0.7899492,0.4364197,0.6066987,0.170279
64,-0.8241181,-0.77897507,"('shy', 'confident')",-1.0852294,-1.1524225,-6.1139836,-5.8963113,-2.6744436,-2.6092364,0.0652072
65,-1.4866828,-1.4079099,"('insecure', 'secure')",-1.7698535,-1.8513119,-0.78290826,-0.67921424,-1.3464815,-1.312812,0.0336695
66,0.411851,0.28953326,"('inactive', 'active')",1.0602477,1.0438125,0.89068186,0.8565097,0.7875935,0.7299519,-0.0576416
67,0.6695623,0.6413959,"('doubtful', 'determined')",0.8357952,0.7615264,-0.28302526,-0.18485335,0.4074441,0.406023,-0.0014211
68,-1.2688171,-1.2427583,"('dependent', 'independent')",-1.3564005,-1.3116506,-1.301638,-1.2164303,-1.3089519,-1.2569464,0.0520055
69,1.4109448,1.1885858,"('lazy', 'industrious')",2.2796526,2.195202,-0.15156087,-0.05864989,1.1796789,1.1083794,-0.0712995
70,-0.8377711,-0.5788496,"('lethargic', 'energetic')",-1.1691579,-0.98465383,0.095002726,0.13425666,-0.6373087,-0.4764156,0.1608931
71,1.6529058,1.7217562,"('diffident', 'self-confident')",0.933084,1.0190877,0.26974627,0.23294489,0.9519121,0.9912629,0.0393508
72,0.31980148,0.24119,"('unambitious', 'ambitious')",-1.0496291,-1.2180169,-1.0343847,-0.99331933,-0.5880708,-0.6567154,-0.0686446
73,0.9076702,0.8005764,"('helpless', 'self-reliant')",0.22880231,0.18764067,-3.13862,-3.0208356,-0.6673825,-0.6775395,-0.010157
74,1.0729644,1.3521379,"('undedicated', 'dedicated')",0.058728904,0.23845887,-0.12400849,-0.12851286,0.3358949,0.4873613,0.1514664
75,-0.62288797,-0.6379716,"('meek', 'impulsive')",0.10709813,0.25932044,-0.58049923,-0.4711737,-0.3654297,-0.2832749,0.0821548
76,-0.36568543,-0.036270887,"('anxious', 'daring')",-0.7090312,-0.5051266,-0.7222804,-0.64928913,-0.598999,-0.3968955,0.2021035
77,-0.8134797,-0.5780762,"('unmotivated', 'motivated')",-1.7877307,-1.5458959,-1.5252672,-1.2947607,-1.3754926,-1.1395776,0.235915
78,0.42871287,0.6310166,"('nonresilient', 'resilient')",-0.025464382,0.16172981,0.4275185,0.42515343,0.2769223,0.4059666,0.1290443
79,0.42766604,0.3796613,"('wavering', 'unwavering')",1.2652382,1.3033104,-0.10574893,-0.108482674,0.5290518,0.5248297,-0.0042221
80,-0.4068675,-0.5688099,"('dominated', 'dominating')",-1.0190139,-1.147812,-0.67126715,-0.5582111,-0.6990495,-0.7582777,-0.0592282
81,-1.3314016,-1.2411343,"('submissive', 'aggressive')",-1.4431362,-1.5191089,-0.952783,-0.8783764,-1.2424402,-1.2128732,0.029567
82,-1.3694953,-1.1825525,"('poor', 'rich')",-0.9949913,-0.8533566,5.274835,5.085516,0.9701161,1.0165356,0.0464195
83,0.14323014,0.2369266,"('powerless', 'powerful')",-0.4348935,-0.39359662,-1.1921654,-1.081204,-0.4946096,-0.4126247,0.0819849
84,1.1963769,0.9474388,"('inferior', 'superior')",-0.0055951253,-0.21469493,0.8834495,0.90717083,0.6914105,0.5466383,-0.1447722
85,2.079536,1.9562271,"('insignificant', 'prestigious')",1.5151656,1.6139368,0.50632596,0.40125906,1.3670092,1.3238076,-0.0432016
86,0.060928397,0.3635967,"('uninfluential', 'influential')",-1.0895753,-0.9108094,-0.535137,-0.6479887,-0.5212613,-0.3984005,0.1228608
87,0.6888715,0.50209785,"('unsuccessful', 'successful')",0.49079216,0.45227766,0.85560256,0.8927078,0.6784221,0.6156944,-0.0627277
88,0.06955215,-0.030432938,"('low', 'eminent')",-0.67133033,-0.7028692,-0.5116268,-0.6136562,-0.371135,-0.4489861,-0.0778511
