,petsmart_male,petsmart_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.9932827,0.9417333,"('unsociable', 'sociable')",-0.24743533,-0.40313458,0.3729237,0.2692994,-0.1036243
1,1.0034142,1.0180062,"('unfriendly', 'friendly')",2.2375047,2.1984549,1.6204594,1.6082306,-0.0122288
2,-0.34871393,-0.4310233,"('unlikable', 'likable')",0.58737487,0.60435915,0.1193305,0.0866679,-0.0326626
3,-1.7362131,-1.6420739,"('repellent', 'pleasant')",0.026389536,0.08550377,-0.8549118,-0.778285,0.0766268
4,0.16077252,0.19931298,"('disliked', 'liked')",-6.5930367,-6.6183424,-3.2161322,-3.2095146,0.0066176
5,0.84190625,0.8868304,"('distant', 'outgoing')",0.030327763,0.10536374,0.436117,0.4960971,0.0599801
6,0.4504369,0.46923485,"('distant', 'open')",0.40250996,0.46800166,0.4264734,0.4686183,0.0421449
7,-0.021560878,0.06416237,"('insensitive', 'sensitive')",0.8108826,0.8604914,0.3946609,0.4623269,0.067666
8,0.6269553,0.6439075,"('unaffectionate', 'affectionate')",1.1332978,1.1099938,0.8801265,0.8769506,-0.0031759
9,1.3893979,1.4141775,"('unaffectionate', 'caring')",1.4490865,1.4713385,1.4192421,1.4427581,0.023516
10,-0.34011912,-0.3370791,"('unsympathetic', 'sympathetic')",-0.25691655,-0.26000696,-0.2985178,-0.298543,-2.52e-05
11,0.9468042,1.0044509,"('unhelpful', 'helpful')",1.9354435,2.0462248,1.4411238,1.5253379,0.0842141
12,1.156454,1.2292541,"('unsupportive', 'supportive')",-1.3856665,-1.3912956,-0.1146063,-0.0810207,0.0335856
13,0.6854924,0.5927384,"('impolite', 'polite')",-0.24717548,-0.330544,0.2191585,0.1310972,-0.0880613
14,-0.41534114,-0.3966013,"('antisocial', 'social')",-0.54772586,-0.58734566,-0.4815335,-0.4919735,-0.01044
15,1.2008595,1.1513367,"('boring', 'funny')",0.586366,0.5997536,0.8936127,0.8755451,-0.0180676
16,-0.5135171,-0.41214806,"('unpopular', 'popular')",0.30339462,0.4033584,-0.1050612,-0.0043948,0.1006664
17,0.07314082,0.20186232,"('nasty', 'nice')",-0.58408976,-0.4547861,-0.2554745,-0.1264619,0.1290126
18,-1.1552131,-1.1070597,"('disagreeable', 'welcoming')",-0.2893363,-0.2996755,-0.7222747,-0.7033676,0.0189071
19,0.41882282,0.427035,"('inhospitable', 'hospitable')",0.4802286,0.57062405,0.4495257,0.4988295,0.0493038
20,-0.58934504,-0.53554344,"('rough', 'thoughtful')",0.8224438,0.8249242,0.1165494,0.1446904,0.028141
21,0.30282378,0.2566791,"('immoral', 'moral')",-0.49469087,-0.45452687,-0.0959335,-0.0989239,-0.0029904
22,-0.6999559,-0.7537104,"('untrustworthy', 'trustworthy')",-0.9320275,-0.9855651,-0.8159917,-0.8696377,-0.053646
23,0.3646692,0.34242398,"('insincere', 'sincere')",6.143671,6.1419597,3.2541702,3.2421918,-0.0119784
24,0.08579761,0.016875837,"('dishonest', 'honest')",1.0143273,0.9434928,0.5500624,0.4801843,-0.0698781
25,0.08543932,0.063285515,"('egoistic', 'altruistic')",1.6479748,1.6158435,0.8667071,0.8395645,-0.0271426
26,0.59809536,0.5469915,"('hardhearted', 'benevolent')",1.6006181,1.5155054,1.0993568,1.0312485,-0.0681083
27,0.9593157,1.0172548,"('hardhearted', 'softhearted')",1.9783851,1.8952167,1.4688504,1.4562358,-0.0126146
28,0.6724079,0.6212553,"('disloyal', 'loyal')",0.9692243,0.8877457,0.8208161,0.7545005,-0.0663156
29,-0.40412727,-0.38684797,"('unfair', 'fair')",-0.145681,-0.2730266,-0.2749041,-0.3299373,-0.0550332
30,0.6552815,0.6663513,"('intolerant', 'tolerant')",1.0270135,0.9757669,0.8411475,0.8210591,-0.0200884
31,-0.8942323,-0.7952895,"('evil', 'good')",-0.7278427,-0.7411557,-0.8110375,-0.7682226,0.0428149
32,1.4040095,1.3136188,"('unkind', 'kind')",1.5193532,1.3993723,1.4616814,1.3564956,-0.1051858
33,0.47088775,0.36039376,"('wrong', 'right')",-0.3987218,-0.50400424,0.036083,-0.0718052,-0.1078882
34,0.6825973,0.8116636,"('mean', 'honorable')",6.1818066,6.348633,3.4322019,3.5801482,0.1479463
35,-0.93500763,-0.96422046,"('corrupt', 'incorrupt')",-0.19992994,-0.32573685,-0.5674688,-0.6449786,-0.0775098
36,-0.4665875,-0.41865087,"('hostile', 'amicable')",0.078819856,-0.075481154,-0.1938838,-0.247066,-0.0531822
37,-0.049036082,-0.07146317,"('fake', 'genuine')",0.40517893,0.42112228,0.1780714,0.1748296,-0.0032418
38,0.5285182,0.5704192,"('untruthful', 'truthful')",0.3555746,0.42183867,0.4420464,0.4961289,0.0540825
39,0.8515487,0.8022506,"('exploitative', 'cooperative')",0.0012030825,-0.0161607,0.4263759,0.3930449,-0.033331
40,-0.35562885,-0.3229104,"('stingy', 'generous')",-1.4750805,-1.5858715,-0.9153547,-0.9543909,-0.0390362
41,0.2369791,0.25977564,"('unforgiving', 'forgiving')",0.24927829,0.12183107,0.2431287,0.1908033,-0.0523254
42,0.3477507,0.30427885,"('unreliable', 'reliable')",-3.3626544,-3.3278773,-1.5074519,-1.5117992,-0.0043473
43,0.71045184,0.7072496,"('irresponsible', 'responsible')",0.8223612,0.8637365,0.7664065,0.785493,0.0190865
44,-0.77451485,-0.755306,"('prejudiced', 'unprejudiced')",-1.8993855,-1.870139,-1.3369502,-1.3127224,0.0242278
45,-0.1741755,-0.106916815,"('incompetent', 'competent')",-0.081279896,-0.050833575,-0.1277277,-0.0788752,0.0488525
46,-0.18194303,-0.20859426,"('uncompetitive', 'competitive')",-0.56223863,-0.6091559,-0.3720908,-0.4088751,-0.0367843
47,0.6907576,0.71542424,"('stupid', 'smart')",5.58698,5.7097254,3.1388688,3.2125747,0.0737059
48,0.5383588,0.506974,"('unintelligent', 'intelligent')",0.7516902,0.7229322,0.6450245,0.6149531,-0.0300714
49,-0.16489968,-0.07584408,"('unable', 'able')",-0.1451698,0.032505054,-0.1550347,-0.0216695,0.1333652
