,becton_male,becton_female,tuple,dickinson_male,dickinson_female,&_male,&_female,co_male,co_female,average_male,average_female,female-male
14,0.10385153,0.09819042,"('antisocial', 'social')",0.98423547,0.96524954,1.3229862,1.4626968,-0.6367504,-0.5861109,0.4435807,0.4850065,0.0414258
15,0.034144346,-0.014470104,"('boring', 'funny')",0.42527157,0.2631826,0.35759676,0.24793556,0.18412259,0.2634147,0.2502838,0.1900157,-0.0602681
16,-0.9115644,-0.9433279,"('unpopular', 'popular')",-2.205433,-2.1724796,-0.14351153,-0.08765764,0.3513527,0.36997688,-0.727289,-0.7083721,0.0189169
17,-0.27374065,-0.2129505,"('nasty', 'nice')",-0.5518886,-0.6639664,0.021594733,0.1588029,-0.41594976,-0.2610239,-0.3049961,-0.2447845,0.0602116
18,-1.2395806,-1.0729752,"('disagreeable', 'welcoming')",-0.5160662,-0.54008114,0.19162159,0.38989997,-1.2292943,-1.2859632,-0.6983299,-0.6272799,0.07105
19,0.17136802,0.23335025,"('inhospitable', 'hospitable')",-0.08530804,-0.114739954,-0.81778586,-0.72709435,0.14839508,0.21045639,-0.1458327,-0.0995069,0.0463258
20,-0.3261556,-0.32643098,"('rough', 'thoughtful')",0.5156349,0.68769765,0.27378383,0.45203075,-0.45476118,-0.44989032,0.0021255,0.0908518,0.0887263
21,-0.1958084,-0.05208746,"('immoral', 'moral')",-0.19143964,0.013566695,-0.26955608,-0.0024904534,-1.6191015,-1.5312853,-0.5689764,-0.3930741,0.1759023
22,0.661112,0.6121582,"('untrustworthy', 'trustworthy')",1.0056754,0.97059536,0.012657445,-0.006044008,-1.2416353,-1.2312263,0.1094524,0.0863708,-0.0230816
23,-1.3929194,-1.32895,"('insincere', 'sincere')",0.5531929,0.61839217,-0.47662118,-0.25898853,4.4826837,4.2601376,0.791584,0.8226478,0.0310638
24,-0.13138057,-0.08878212,"('dishonest', 'honest')",0.477351,0.5339937,-0.07574925,0.07230649,0.22947104,0.23322561,0.1249231,0.1876859,0.0627628
25,-1.3273622,-1.2406673,"('egoistic', 'altruistic')",-0.34804642,-0.3099917,0.118155345,0.20739213,1.1496291,1.1610433,-0.101906,-0.0455559,0.0563501
26,-0.43480748,-0.6144132,"('hardhearted', 'benevolent')",1.0648717,1.0337845,3.1360745,2.9951308,1.996756,1.7940656,1.4407237,1.3021419,-0.1385818
27,-0.08515263,0.012743872,"('hardhearted', 'softhearted')",-0.5340227,-0.54977477,-0.38876277,-0.26433694,0.6114573,0.47198164,-0.0991202,-0.0823465,0.0167737
28,-1.259291,-1.3206203,"('disloyal', 'loyal')",0.30472454,0.18617778,0.0884657,0.07649119,0.34354004,0.13826236,-0.1306402,-0.2299222,-0.099282
29,0.015159592,0.009603679,"('unfair', 'fair')",-0.5174503,-0.4975208,-0.23146063,-0.21323743,-0.85175323,-0.8614161,-0.3963761,-0.3906427,0.0057334
30,0.5882734,0.6406348,"('intolerant', 'tolerant')",1.9258989,1.9334178,0.20638496,0.35918894,-0.33005533,-0.14006,0.5976255,0.6982954,0.1006699
31,0.18364243,0.17049253,"('evil', 'good')",-1.7131767,-1.7133597,-0.18279779,-0.3143184,-0.35736382,-0.40085366,-0.517424,-0.5645098,-0.0470858
32,-1.3583125,-1.3744029,"('unkind', 'kind')",-0.29271978,-0.22344908,0.1644116,0.23244269,0.22890039,0.07623634,-0.3144301,-0.3222932,-0.0078631
33,-0.30787954,-0.25933385,"('wrong', 'right')",0.30297697,0.264977,0.5208801,0.6040537,-0.44650775,-0.3955313,0.0173674,0.0535414,0.036174
34,-0.106998906,0.014431048,"('mean', 'honorable')",-0.8352332,-0.572826,0.20862603,0.34010237,5.477746,5.4364643,1.1860349,1.3045429,0.118508
35,0.4259964,0.28391525,"('corrupt', 'incorrupt')",-1.5025779,-1.7844232,-0.24326068,-0.5202745,0.20654416,0.06855625,-0.2783245,-0.4880565,-0.209732
36,-0.11858286,-0.2805934,"('hostile', 'amicable')",-1.0553973,-1.1760832,-0.02966328,-0.2757098,0.69399077,0.48099354,-0.1274132,-0.3128482,-0.185435
37,0.24315277,0.34123546,"('fake', 'genuine')",-0.06753516,0.045398176,-0.27142128,-0.12452961,0.3364416,0.34972757,0.0601595,0.1529579,0.0927984
38,-0.5472338,-0.5062859,"('untruthful', 'truthful')",-0.5990187,-0.63055694,-0.6961021,-0.69920903,0.21740812,0.33124968,-0.4062366,-0.3762006,0.030036
39,-0.13312288,0.0122082755,"('exploitative', 'cooperative')",0.50100434,0.6608998,-0.033706382,0.16245864,0.22332726,0.40933412,0.1393756,0.3112252,0.1718496
40,-0.6234141,-0.6370639,"('stingy', 'generous')",0.6078163,0.5482229,-0.53307635,-0.45513105,-2.611037,-2.5224588,-0.7899278,-0.7666077,0.0233201
41,-0.5146647,-0.65136313,"('unforgiving', 'forgiving')",0.44887108,0.31764424,-0.08514018,-0.056511343,-0.13169035,-0.27735072,-0.070656,-0.1668952,-0.0962392
42,0.7755532,0.9151055,"('unreliable', 'reliable')",0.3554319,0.5543732,0.47807977,0.7960026,-3.270391,-2.9124494,-0.4153315,-0.161742,0.2535895
43,-0.3164364,-0.18476886,"('irresponsible', 'responsible')",1.1904793,1.3930765,-0.041462816,0.3198266,0.07158618,0.22180891,0.2260416,0.4374858,0.2114442
44,1.5838035,1.6154871,"('prejudiced', 'unprejudiced')",-2.275777,-2.212809,-1.6220918,-1.5339972,-1.5731817,-1.4301665,-0.9718118,-0.8903714,0.0814404
45,0.51113236,0.3837275,"('incompetent', 'competent')",1.4146723,1.3159051,0.9980058,0.9579702,-0.3145715,-0.3453178,0.6523098,0.5780712,-0.0742386
46,-0.47044665,-0.46048367,"('uncompetitive', 'competitive')",0.55164516,0.66544616,0.5857598,0.64863396,-0.24227645,-0.24143724,0.1061705,0.1530398,0.0468693
47,0.012559179,0.1301689,"('stupid', 'smart')",0.7403676,0.9210787,0.8274274,1.0154392,4.2769227,4.2250013,1.4643192,1.572922,0.1086028
48,-1.5982553,-1.5598849,"('unintelligent', 'intelligent')",0.40380445,0.50033957,-0.64284575,-0.45941353,-1.4789535,-1.4396808,-0.8290625,-0.7396599,0.0894026
49,-0.20404306,-0.104499996,"('unable', 'able')",-0.96958447,-0.77424955,-0.16423735,-0.047088966,-0.723584,-0.61721045,-0.5153622,-0.3857622,0.1296
50,0.058794647,0.075141385,"('clumsy', 'skillful')",-0.36432973,-0.39254126,1.1376745,1.1825488,0.22338645,0.17273289,0.2638814,0.2594705,-0.0044109
51,-0.13063602,-0.14353965,"('uneducated', 'educated')",0.3294323,0.26163092,-0.038605172,0.026882624,-1.0911562,-1.0842518,-0.2327413,-0.2348195,-0.0020782
52,-0.8180609,-0.8892042,"('irrational', 'rational')",-0.89301,-1.0412041,0.23249552,0.1437174,0.10459774,0.0067594517,-0.3434944,-0.4449829,-0.1014885
53,-1.8106469,-1.7461734,"('uncreative', 'creative')",0.4132967,0.502253,0.91966975,0.9901946,1.1028882,1.0353888,0.1563019,0.1954158,0.0391139
54,-0.3908554,-0.3734892,"('incapable', 'capable')",-0.7361361,-0.6938216,0.20481005,0.36797702,0.69534576,0.7312187,-0.0567089,0.0079712,0.0646801
55,-0.26436263,-0.17875677,"('incompetent', 'clever')",1.9865488,2.0865285,0.2178274,0.45258117,-0.95527923,-0.8415599,0.2461836,0.3796983,0.1335147
56,0.1565695,0.22931476,"('impractical', 'practical')",1.8495525,1.9327135,0.06569824,0.22438173,-0.84036046,-0.67791283,0.307865,0.4271243,0.1192593
57,-0.89845544,-1.0374469,"('unimaginative', 'imaginative')",0.61875683,0.5824696,0.37556335,0.35435158,-2.6208892,-2.5147111,-0.6312561,-0.6538342,-0.0225781
58,0.30109677,0.22804779,"('undiscriminating', 'discriminating')",0.19848871,0.19298476,0.36714703,0.36915892,0.6048236,0.6012715,0.367889,0.3478658,-0.0200232
59,-0.033742942,-0.020363864,"('foolish', 'wise')",-0.40673065,-0.42280933,1.2384177,1.2178125,-0.035786152,-0.035459895,0.1905395,0.1847949,-0.0057446
60,-0.93154776,-0.7044608,"('inefficient', 'efficient')",1.1342258,1.3775411,-0.35506305,-0.014532231,-0.9668677,-0.65002704,-0.2798132,0.0021303,0.2819435
61,-0.48996058,-0.5698333,"('illogical', 'logical')",0.28412253,0.16585235,0.7936746,0.74773276,0.11689259,0.031695604,0.1761823,0.0938619,-0.0823204
62,-0.5227448,-0.3507407,"('incompetent', 'brilliant')",0.93007714,1.0701977,-0.43418315,-0.13875034,-0.93487364,-0.6115707,-0.2404311,-0.007716,0.2327151
63,-0.5348295,-0.49450877,"('unperceptive', 'insightful')",0.7168765,0.7125014,1.2196865,1.4204984,0.05325981,0.17710212,0.3637483,0.4538983,0.09015
64,0.8115684,0.82484865,"('shy', 'confident')",0.24959117,0.29246834,-0.09753235,-0.009199083,-6.0301585,-5.5830398,-1.2666328,-1.1187305,0.1479023
65,0.019613383,-0.10181132,"('insecure', 'secure')",1.0048925,1.0948368,0.20920841,0.2692297,-0.7638258,-0.6369198,0.1174721,0.1563338,0.0388617
66,-0.036607668,-0.07035048,"('inactive', 'active')",-1.2786694,-1.2844735,1.3118001,1.3220212,1.962031,1.946846,0.4896385,0.4785108,-0.0111277
67,0.32817248,0.45767125,"('doubtful', 'determined')",-0.07935043,-0.044160906,0.37137422,0.5089458,-0.57811165,-0.39810908,0.0105212,0.1310868,0.1205656
68,0.4373381,0.45801094,"('dependent', 'independent')",-0.9004434,-0.9218043,-0.90952194,-0.89990157,-1.7693944,-1.7497667,-0.7855054,-0.7783654,0.00714
69,0.42444888,0.46554393,"('lazy', 'industrious')",-0.06489726,0.027560197,0.6641381,0.45236176,-0.090938024,0.025671013,0.2331879,0.2427842,0.0095963
70,0.43718553,0.506963,"('lethargic', 'energetic')",0.5584893,0.5922284,0.3335873,0.54750633,-0.37818116,-0.2622006,0.2377702,0.3461243,0.1083541
71,0.15247016,0.13961564,"('diffident', 'self-confident')",0.24469888,0.20405814,0.6642726,0.69607,0.31899455,0.36879444,0.345109,0.3521346,0.0070256
72,-0.9610763,-1.0297359,"('unambitious', 'ambitious')",0.5110723,0.5366458,-0.69400954,-0.6559188,-1.1863868,-1.1192608,-0.5826001,-0.5670674,0.0155327
73,1.3153478,1.3020334,"('helpless', 'self-reliant')",1.031106,1.0172329,-0.35177585,-0.45241892,-3.2795615,-3.094546,-0.3212209,-0.3069247,0.0142962
74,-0.13024725,0.017051863,"('undedicated', 'dedicated')",0.97305727,1.0854287,0.96959263,1.0071889,-0.012230648,-0.033300184,0.450043,0.5190923,0.0690493
75,0.4976873,0.35381842,"('meek', 'impulsive')",-0.92041814,-1.0602735,-0.30126768,-0.4581827,0.18018682,0.32743752,-0.1359529,-0.2093001,-0.0733472
76,-0.41097286,-0.2359991,"('anxious', 'daring')",0.26166272,0.46336693,0.5674004,0.9362255,-0.56864035,-0.3069125,-0.0376375,0.2141702,0.2518077
77,-1.5436773,-1.4339608,"('unmotivated', 'motivated')",-0.065346986,0.012367759,-0.26058793,-0.12205532,-0.60860527,-0.3785173,-0.6195544,-0.4805414,0.139013
78,-0.6163557,-0.48462707,"('nonresilient', 'resilient')",-0.047381215,0.05217935,0.61838275,0.72391987,0.7001921,0.6721437,0.1637095,0.240904,0.0771945
79,0.28797343,0.18743664,"('wavering', 'unwavering')",-1.324954,-1.4536314,0.36654446,0.25298113,0.22532709,0.20834287,-0.1112773,-0.2012177,-0.0899404
80,0.75132656,0.71290237,"('dominated', 'dominating')",0.7765192,0.7763697,0.063105054,0.07386317,-1.2879646,-1.0921123,0.0757466,0.1177557,0.0420091
81,-0.096981764,-0.18103354,"('submissive', 'aggressive')",0.060257025,-0.017920136,-0.29251742,-0.16622716,-1.8459982,-1.5320326,-0.5438101,-0.4743034,0.0695067
82,-0.33073676,-0.36568302,"('poor', 'rich')",-0.059114154,-0.061197393,-0.26089314,-0.18457086,4.5898466,4.3719487,0.9847757,0.9401244,-0.0446513
83,-0.49149355,-0.49150372,"('powerless', 'powerful')",-0.31974822,-0.17625743,0.121599555,0.24552256,-1.3909682,-1.3449734,-0.5201526,-0.441803,0.0783496
84,-0.008433159,-0.03543497,"('inferior', 'superior')",1.1236651,1.1422205,0.97370166,0.9601106,0.26751804,0.31295365,0.5891129,0.5949625,0.0058496
85,-0.8290252,-0.8679419,"('insignificant', 'prestigious')",-1.1036677,-1.1932654,1.0525333,0.9623299,0.6142896,0.5818568,-0.0664675,-0.1292552,-0.0627877
86,-1.0139556,-1.1043565,"('uninfluential', 'influential')",1.8925599,1.8107152,0.57109827,0.48575833,-0.79648453,-0.8718796,0.1633045,0.0800593,-0.0832452
87,0.556776,0.41608438,"('unsuccessful', 'successful')",-0.31721675,-0.32560456,2.410028,2.3142705,0.8083472,0.9016298,0.8644836,0.8265951,-0.0378885
88,-0.90917444,-0.8423752,"('low', 'eminent')",-0.5278812,-0.5315593,-0.26882938,-0.26656455,-1.2509155,-1.2318798,-0.7392001,-0.7180947,0.0211054
