,package_male,package_female,tuple,average_male,average_female,female-male
0,0.7018201,0.5076888,"('unsociable', 'sociable')",0.7018201,0.5076888,-0.1941313
1,1.723826,1.6484785,"('unfriendly', 'friendly')",1.7238261,1.6484785,-0.0753476
2,0.60165024,0.6899215,"('unlikable', 'likable')",0.6016502,0.6899215,0.0882713
3,0.67568594,0.75019485,"('repellent', 'pleasant')",0.6756859,0.7501948,0.0745089
4,-6.8355393,-6.747109,"('disliked', 'liked')",-6.8355393,-6.7471089,0.0884304
5,-0.4537869,-0.27047098,"('distant', 'outgoing')",-0.4537869,-0.270471,0.1833159
6,-0.30297798,-0.14105457,"('distant', 'open')",-0.302978,-0.1410546,0.1619234
7,1.4527379,1.519208,"('insensitive', 'sensitive')",1.4527379,1.519208,0.0664701
8,0.8711106,0.9137418,"('unaffectionate', 'affectionate')",0.8711106,0.9137418,0.0426312
9,2.0510516,2.1945193,"('unaffectionate', 'caring')",2.0510516,2.1945193,0.1434677
10,1.1355025,1.114388,"('unsympathetic', 'sympathetic')",1.1355025,1.114388,-0.0211145
11,2.5644057,2.5184703,"('unhelpful', 'helpful')",2.5644057,2.5184703,-0.0459354
12,-0.8912638,-0.798785,"('unsupportive', 'supportive')",-0.8912638,-0.798785,0.0924788
13,0.4889316,0.25579947,"('impolite', 'polite')",0.4889316,0.2557995,-0.2331321
14,0.3135809,0.19697365,"('antisocial', 'social')",0.3135809,0.1969737,-0.1166072
15,0.7028454,0.64265555,"('boring', 'funny')",0.7028454,0.6426556,-0.0601898
16,-0.85612947,-0.80130494,"('unpopular', 'popular')",-0.8561295,-0.8013049,0.0548246
17,-0.43813604,-0.35464373,"('nasty', 'nice')",-0.438136,-0.3546437,0.0834923
18,-0.6682294,-0.64122355,"('disagreeable', 'welcoming')",-0.6682294,-0.6412235,0.0270059
19,-0.5164405,-0.2038713,"('inhospitable', 'hospitable')",-0.5164405,-0.2038713,0.3125692
20,0.54652435,0.4065065,"('rough', 'thoughtful')",0.5465243,0.4065065,-0.1400178
21,0.64596856,0.7094778,"('immoral', 'moral')",0.6459686,0.7094778,0.0635092
22,-0.20579207,-0.1862126,"('untrustworthy', 'trustworthy')",-0.2057921,-0.1862126,0.0195795
23,7.008983,6.998886,"('insincere', 'sincere')",7.0089831,6.9988861,-0.010097
24,1.8799163,2.0199604,"('dishonest', 'honest')",1.8799163,2.0199604,0.1400441
25,0.98575765,0.97179997,"('egoistic', 'altruistic')",0.9857576,0.9718,-0.0139576
26,0.8287612,0.51257974,"('hardhearted', 'benevolent')",0.8287612,0.5125797,-0.3161815
27,1.8182244,1.6184567,"('hardhearted', 'softhearted')",1.8182244,1.6184567,-0.1997677
28,1.3460656,1.2836875,"('disloyal', 'loyal')",1.3460656,1.2836875,-0.0623781
29,-0.69840205,-0.77592915,"('unfair', 'fair')",-0.698402,-0.7759292,-0.0775272
30,1.2541215,1.2553685,"('intolerant', 'tolerant')",1.2541215,1.2553685,0.001247
31,-1.8524835,-1.755561,"('evil', 'good')",-1.8524835,-1.755561,0.0969225
32,1.2863165,1.0626163,"('unkind', 'kind')",1.2863165,1.0626163,-0.2237002
33,0.15222505,0.17650837,"('wrong', 'right')",0.152225,0.1765084,0.0242834
34,4.092572,4.304202,"('mean', 'honorable')",4.0925722,4.3042021,0.2116299
35,-1.6498376,-1.5345051,"('corrupt', 'incorrupt')",-1.6498376,-1.5345051,0.1153325
36,-1.0705203,-1.040857,"('hostile', 'amicable')",-1.0705203,-1.040857,0.0296633
37,0.90006036,0.87490875,"('fake', 'genuine')",0.9000604,0.8749087,-0.0251517
38,0.4064571,0.50302005,"('untruthful', 'truthful')",0.4064571,0.50302,0.0965629
39,0.76790583,0.7867711,"('exploitative', 'cooperative')",0.7679058,0.7867711,0.0188653
40,-1.1995217,-1.3234282,"('stingy', 'generous')",-1.1995217,-1.3234282,-0.1239065
41,0.5424229,0.298907,"('unforgiving', 'forgiving')",0.5424229,0.298907,-0.2435159
42,-2.3139884,-2.2564442,"('unreliable', 'reliable')",-2.3139884,-2.2564442,0.0575442
43,1.185051,1.1789813,"('irresponsible', 'responsible')",1.185051,1.1789813,-0.0060697
44,-1.5849496,-1.6604216,"('prejudiced', 'unprejudiced')",-1.5849496,-1.6604216,-0.075472
45,0.6021869,0.5904126,"('incompetent', 'competent')",0.6021869,0.5904126,-0.0117743
46,-0.39693403,-0.45595077,"('uncompetitive', 'competitive')",-0.396934,-0.4559508,-0.0590168
