,xl_male,xl_female,tuple,group_male,group_female,ltd_male,ltd_female,average_male,average_female,female-male
14,3.739688,4.18365,"('antisocial', 'social')",1.4010438,1.4704168,0.09259344,0.22950612,1.7444418,1.961191,0.2167492
15,0.48718858,0.28326058,"('boring', 'funny')",-0.33217502,-0.44255862,0.356771,0.28316608,0.1705949,0.0412893,-0.1293056
16,-2.3964853,-2.601919,"('unpopular', 'popular')",-0.3165235,-0.32553715,0.34267896,0.3093557,-0.79011,-0.8727001,-0.0825901
17,-0.9232698,-0.855623,"('nasty', 'nice')",-0.53322834,-0.5030684,-0.4373366,-0.41865674,-0.6312782,-0.5924494,0.0388288
18,-0.3602252,-0.4375934,"('disagreeable', 'welcoming')",-0.41129404,-0.38375217,-0.8617197,-0.954201,-0.544413,-0.5918489,-0.0474359
19,-1.6139703,-1.9016663,"('inhospitable', 'hospitable')",-1.5940678,-1.6690161,-0.6729738,-0.7066339,-1.2936707,-1.4257722,-0.1321015
20,1.1198926,1.2248113,"('rough', 'thoughtful')",1.069152,1.1548905,1.225436,1.2649326,1.1381601,1.2148782,0.0767181
21,2.642039,3.1144545,"('immoral', 'moral')",-0.48705426,-0.43737203,-0.9807476,-0.8483462,0.3914124,0.6095788,0.2181664
22,1.5176467,1.7521958,"('untrustworthy', 'trustworthy')",0.3867944,0.47525194,-0.5542821,-0.48474765,0.450053,0.5809,0.130847
23,2.0800223,2.4841967,"('insincere', 'sincere')",-0.49930075,-0.45742986,5.7898083,5.7582054,2.4568434,2.5949907,0.1381473
24,1.4364195,1.6400313,"('dishonest', 'honest')",-0.73858166,-0.70367765,0.44421506,0.41258982,0.3806843,0.4496478,0.0689635
25,-2.3423443,-2.5402114,"('egoistic', 'altruistic')",0.43024158,0.3086121,1.1695417,1.0359868,-0.2475203,-0.3985375,-0.1510172
26,0.63843924,0.57485235,"('hardhearted', 'benevolent')",1.758931,1.7831619,2.1022856,2.1305559,1.4998852,1.4961901,-0.0036951
27,-0.08388041,-0.15782052,"('hardhearted', 'softhearted')",-0.30497116,-0.32893136,0.9671028,0.7415321,0.1927504,0.0849267,-0.1078237
28,1.0877075,1.2021149,"('disloyal', 'loyal')",0.12682879,0.06938821,1.342198,1.2742856,0.8522448,0.8485963,-0.0036485
29,-0.90163827,-1.1359456,"('unfair', 'fair')",-0.53890365,-0.6058389,-0.675514,-0.7997831,-0.705352,-0.8471892,-0.1418372
30,2.389377,2.4867842,"('intolerant', 'tolerant')",0.47688675,0.3872057,1.0849586,1.182959,1.3170741,1.3523162,0.0352421
31,-3.828195,-4.3492293,"('evil', 'good')",-0.30303347,-0.34505296,-0.4397211,-0.5187712,-1.5236499,-1.7376846,-0.2140347
32,1.1538868,1.1625297,"('unkind', 'kind')",0.105708614,0.101068996,0.71308905,0.60155255,0.6575615,0.6217171,-0.0358444
33,-0.6600404,-1.0041324,"('wrong', 'right')",0.045693226,0.008510232,-0.14306277,-0.2986453,-0.25247,-0.4314225,-0.1789525
34,-0.22928564,0.037115887,"('mean', 'honorable')",-0.8587148,-0.7628716,5.441784,5.559045,1.4512612,1.6110964,0.1598352
35,-3.8974738,-4.576493,"('corrupt', 'incorrupt')",-0.7260589,-0.95008373,0.15629376,-0.13220066,-1.4890796,-1.8862591,-0.3971795
36,-3.508117,-4.12098,"('hostile', 'amicable')",-0.6840003,-0.8909967,0.8076054,0.6074971,-1.1281706,-1.4681597,-0.3399891
37,0.6208956,0.6999038,"('fake', 'genuine')",-0.17549412,-0.1676954,0.18452978,0.16748641,0.2099771,0.2332316,0.0232545
38,-0.14119107,-0.114372335,"('untruthful', 'truthful')",-1.2302121,-1.190651,0.38321915,0.4520258,-0.3293947,-0.2843326,0.0450621
39,2.0187697,2.013631,"('exploitative', 'cooperative')",1.5841743,1.6095165,0.1473563,0.15781361,1.2501001,1.2603203,0.0102202
40,-0.7777603,-0.68987423,"('stingy', 'generous')",0.5745339,0.6227331,-1.8386126,-1.8861756,-0.680613,-0.6511056,0.0295074
41,0.031229436,-0.0052373037,"('unforgiving', 'forgiving')",0.4029791,0.39490718,0.4437255,0.3911976,0.2926447,0.2602892,-0.0323555
42,1.4903113,1.6102953,"('unreliable', 'reliable')",0.773803,0.9302845,-3.1404135,-3.0616167,-0.2920997,-0.173679,0.1184207
43,2.9304411,3.405151,"('irresponsible', 'responsible')",0.4212185,0.6113206,0.9538035,1.0657978,1.4351544,1.6940897,0.2589353
44,-0.79870766,-0.92683184,"('prejudiced', 'unprejudiced')",0.14101,0.109052405,-1.4952205,-1.5296917,-0.7176394,-0.7824904,-0.064851
45,1.7795334,2.1335154,"('incompetent', 'competent')",0.2503954,0.37169132,0.35762155,0.4743298,0.7958501,0.9931788,0.1973287
46,2.4954226,3.1364145,"('uncompetitive', 'competitive')",0.78980005,0.92779523,-0.6472975,-0.5104468,0.8793084,1.1845877,0.3052793
47,0.7284702,0.85123074,"('stupid', 'smart')",0.32799378,0.43020913,5.988836,6.0612197,2.3484332,2.4475532,0.09912
48,1.2543753,1.6207603,"('unintelligent', 'intelligent')",-0.8325873,-0.7970717,0.17865182,0.28667694,0.2001466,0.3701219,0.1699753
49,0.90683746,1.0036514,"('unable', 'able')",-1.2074912,-1.0995753,-0.25670785,-0.18230444,-0.1857872,-0.0927428,0.0930444
50,-0.71828836,-0.8578311,"('clumsy', 'skillful')",-0.07729164,-0.083081484,-0.5144552,-0.5990793,-0.4366784,-0.5133306,-0.0766522
51,1.8509449,2.106938,"('uneducated', 'educated')",-0.46817765,-0.5778901,-0.2576356,-0.31117535,0.3750439,0.4059575,0.0309136
52,-2.3311388,-2.9469783,"('irrational', 'rational')",-0.6710597,-0.89839596,0.19368288,-0.011205116,-0.9361719,-1.2855265,-0.3493546
53,0.1628105,0.30258697,"('uncreative', 'creative')",0.067729965,0.05052099,0.84728986,0.7847739,0.3592768,0.379294,0.0200172
54,0.76416546,0.6006903,"('incapable', 'capable')",-0.2150029,-0.26658612,1.0022216,0.96540546,0.5171281,0.4331699,-0.0839582
55,3.7068949,4.356701,"('incompetent', 'clever')",0.46087295,0.5791868,0.40499195,0.5875957,1.5242534,1.8411611,0.3169077
56,3.7213485,4.0363803,"('impractical', 'practical')",0.6549188,0.67765313,0.42180198,0.53098524,1.5993565,1.7483397,0.1489832
57,1.6261833,1.931112,"('unimaginative', 'imaginative')",0.17942655,0.2098822,-1.7359734,-1.6099753,0.0232122,0.1770063,0.1537941
58,0.2976011,0.3812937,"('undiscriminating', 'discriminating')",1.0505959,1.114748,0.5756718,0.645708,0.6412896,0.7139166,0.072627
59,-0.80973965,-1.2845421,"('foolish', 'wise')",-0.55164057,-0.62806445,0.49346644,0.4136839,-0.2893046,-0.4996409,-0.2103363
60,4.786246,5.4701767,"('inefficient', 'efficient')",0.64491034,0.8288754,-0.38062215,-0.10448794,1.6835114,2.0648548,0.3813434
61,1.8001117,1.8221042,"('illogical', 'logical')",-0.3797769,-0.4908318,0.47311544,0.35226184,0.6311501,0.561178,-0.0699721
62,3.6402934,4.084711,"('incompetent', 'brilliant')",0.3899349,0.5276532,0.16359918,0.34806326,1.3979424,1.6534759,0.2555335
63,1.0249779,1.4057403,"('unperceptive', 'insightful')",0.6245566,0.7763249,0.41659868,0.5857515,0.688711,0.9226056,0.2338946
64,0.6635778,0.7148467,"('shy', 'confident')",0.6933613,0.7588295,-6.627438,-6.5285006,-1.7568331,-1.6849415,0.0718916
65,2.3917758,2.754218,"('insecure', 'secure')",0.541571,0.5721983,0.06171045,0.24617693,0.9983524,1.1908645,0.1925121
66,-0.42439792,-0.4059067,"('inactive', 'active')",0.65890115,0.64694345,1.0433617,0.96664995,0.425955,0.4025622,-0.0233928
67,1.1713818,1.1290842,"('doubtful', 'determined')",0.53674716,0.5865807,-0.665024,-0.60307586,0.3477016,0.370863,0.0231614
68,-0.09884521,-0.17856309,"('dependent', 'independent')",-0.9382676,-1.0005417,-0.884791,-0.8660774,-0.6406346,-0.6817274,-0.0410928
69,-2.318924,-2.7918322,"('lazy', 'industrious')",0.82860625,0.769435,-0.42690095,-0.53047407,-0.6390729,-0.8509571,-0.2118842
70,4.013121,4.46298,"('lethargic', 'energetic')",0.49625808,0.61742187,0.62356144,0.74699557,1.7109803,1.9424656,0.2314853
71,0.5538294,0.40651408,"('diffident', 'self-confident')",0.10868089,0.073506355,0.35818753,0.30164182,0.3402326,0.2605541,-0.0796785
72,1.4069521,1.6387534,"('unambitious', 'ambitious')",0.5330393,0.6089684,-0.36390966,-0.28055298,0.5253606,0.6557229,0.1303623
73,-0.1931005,-0.37537977,"('helpless', 'self-reliant')",0.49200794,0.40465567,-3.403449,-3.3883646,-1.0348472,-1.1196962,-0.084849
74,1.7253416,1.867153,"('undedicated', 'dedicated')",1.0567791,1.1350877,0.25228024,0.26915482,1.011467,1.0904651,0.0789981
75,-1.7062548,-1.9208444,"('meek', 'impulsive')",-0.66147906,-0.7171663,-0.64810467,-0.63073236,-1.0052795,-1.089581,-0.0843015
76,2.5653095,3.1517835,"('anxious', 'daring')",0.70163006,0.88581717,-0.043704014,0.0652893,1.0744119,1.36763,0.2932181
77,1.1398441,1.5753597,"('unmotivated', 'motivated')",0.21627511,0.29291657,-0.87284106,-0.6913183,0.1610927,0.3923193,0.2312266
78,0.57612145,0.89415336,"('nonresilient', 'resilient')",0.65746003,0.7808935,-0.026990645,0.041275427,0.402197,0.5721074,0.1699104
79,-2.3898778,-2.689137,"('wavering', 'unwavering')",-1.3863226,-1.4562393,-0.038128156,-0.0883024,-1.2714428,-1.4112263,-0.1397835
80,3.0614667,3.5454128,"('dominated', 'dominating')",0.5790429,0.6623447,-0.78627115,-0.6689472,0.9514128,1.1796034,0.2281906
81,3.7658043,4.330083,"('submissive', 'aggressive')",1.0403206,1.0241191,-0.94411206,-0.7004648,1.2873375,1.5512458,0.2639083
82,0.313205,0.560098,"('poor', 'rich')",-0.44709912,-0.47540224,6.0819883,6.124544,1.9826981,2.0697467,0.0870486
83,0.97681427,1.0885375,"('powerless', 'powerful')",-0.2364571,-0.1650194,-1.4120407,-1.3560879,-0.2238945,-0.14419,0.0797045
84,0.19416165,0.16049965,"('inferior', 'superior')",0.098335296,0.0659302,0.4216541,0.38006413,0.2380503,0.2021646,-0.0358857
85,-4.4269805,-5.0299587,"('insignificant', 'prestigious')",-0.1619811,-0.250224,0.19953471,0.059475604,-1.4631422,-1.7402358,-0.2770936
86,1.7914155,2.2281206,"('uninfluential', 'influential')",-0.7136563,-0.72749716,-0.15207545,-0.121786565,0.3085612,0.4596123,0.1510511
87,1.1958805,1.3622954,"('unsuccessful', 'successful')",1.021141,1.0540899,0.85045516,0.93931156,1.0224922,1.1185656,0.0960734
88,0.2565861,0.22991742,"('low', 'eminent')",-0.8529564,-1.0601089,0.024403477,0.045707665,-0.1906556,-0.2614946,-0.070839
