,monster_male,monster_female,tuple,worldwide_male,worldwide_female,inc_male,inc_female,average_male,average_female,female-male
15,0.41434085,0.43183216,"('boring', 'funny')",0.1643783,0.17645614,0.63973176,0.66532284,0.4061503,0.424537,0.0183867
16,-1.646975,-1.6777692,"('unpopular', 'popular')",-0.08304671,-0.1154717,0.7159067,0.6775482,-0.3380384,-0.3718975,-0.0338591
17,-1.8817499,-1.8679397,"('nasty', 'nice')",-1.5975317,-1.4486756,-0.6143459,-0.50630516,-1.3645425,-1.2743069,0.0902356
18,-1.6314467,-1.6754766,"('disagreeable', 'welcoming')",0.2469816,0.27895272,-0.3674642,-0.40239757,-0.5839764,-0.5996404,-0.015664
19,-0.24636585,-0.26794457,"('inhospitable', 'hospitable')",0.4075005,0.38353062,0.3587584,0.44052118,0.1732977,0.1853691,0.0120714
20,-0.83418846,-0.86295134,"('rough', 'thoughtful')",-0.49088514,-0.52826595,0.725329,0.69483393,-0.1999149,-0.2321278,-0.0322129
21,0.12065009,0.04941635,"('immoral', 'moral')",0.44542998,0.5451738,-1.1147838,-1.1218734,-0.1829012,-0.1757611,0.0071401
22,-0.6852642,-0.78182393,"('untrustworthy', 'trustworthy')",0.17579468,0.13446541,-1.3466957,-1.3671335,-0.6187217,-0.6714973,-0.0527756
23,0.42090786,0.34942627,"('insincere', 'sincere')",1.0292625,1.0293776,5.7138624,5.738325,2.388011,2.3723763,-0.0156347
24,0.13437042,0.04931356,"('dishonest', 'honest')",0.4028378,0.39758003,0.5262392,0.5312204,0.3544825,0.326038,-0.0284445
25,-0.5395216,-0.6297383,"('egoistic', 'altruistic')",0.37548995,0.3225595,1.6234342,1.5217866,0.4864675,0.4048693,-0.0815982
26,-0.10551186,-0.2090669,"('hardhearted', 'benevolent')",1.0866023,1.0451592,1.1889232,1.1695453,0.7233379,0.6685459,-0.054792
27,-0.9016684,-0.9026695,"('hardhearted', 'softhearted')",-0.91173595,-0.9377776,1.2556808,1.1300647,-0.1859078,-0.2367941,-0.0508863
28,0.5595024,0.41153187,"('disloyal', 'loyal')",0.499022,0.41886228,0.8459705,0.7604103,0.6348316,0.5302682,-0.1045634
29,-1.1792253,-1.254337,"('unfair', 'fair')",0.29340512,0.20283866,-0.25899845,-0.39110398,-0.3816062,-0.4808674,-0.0992612
30,-0.18459287,-0.16435291,"('intolerant', 'tolerant')",0.05893934,0.11358229,0.57683694,0.55165076,0.1503945,0.16696,0.0165655
31,-2.4715538,-2.5572996,"('evil', 'good')",-1.0042883,-1.1143485,-0.7841454,-0.8577434,-1.4199958,-1.5097971,-0.0898013
32,1.1808251,1.1221831,"('unkind', 'kind')",0.9014877,0.92097795,0.8964032,0.79006714,0.9929053,0.9444094,-0.0484959
33,0.035511363,-0.077206135,"('wrong', 'right')",0.13783936,0.08425982,-0.27170196,-0.30362093,-0.0327837,-0.0988558,-0.0660721
34,-1.2882053,-1.2427119,"('mean', 'honorable')",0.059782527,0.112423696,5.4962997,5.661701,1.4226257,1.510471,0.0878453
35,-0.38943893,-0.40503007,"('corrupt', 'incorrupt')",-0.46160775,-0.63103914,0.33393875,0.22782671,-0.1723693,-0.2694141,-0.0970448
36,-2.095098,-2.2212448,"('hostile', 'amicable')",-0.7421185,-0.93321246,0.33838767,0.16687898,-0.8329429,-0.9958595,-0.1629166
37,-0.50377774,-0.5423442,"('fake', 'genuine')",-0.8652831,-0.8836175,0.46521428,0.46339083,-0.3012822,-0.320857,-0.0195748
38,0.17000675,0.153821,"('untruthful', 'truthful')",0.2978597,0.38627583,0.05003348,0.14517877,0.1726333,0.2284252,0.0557919
39,-0.24533565,-0.22774518,"('exploitative', 'cooperative')",0.5978244,0.6093997,-0.20230065,-0.119685166,0.0500627,0.0873231,0.0372604
40,-0.8432701,-0.92981255,"('stingy', 'generous')",-0.39011952,-0.3912948,-2.2074778,-2.3522975,-1.1469558,-1.2244683,-0.0775125
41,-0.36146587,-0.40667787,"('unforgiving', 'forgiving')",-0.0003824383,0.047698088,-0.48398682,-0.57949394,-0.281945,-0.3128246,-0.0308796
42,-0.1756805,-0.20840211,"('unreliable', 'reliable')",1.2275072,1.2870574,-2.9775882,-2.9073348,-0.6419205,-0.6095599,0.0323606
43,0.74465156,0.73942196,"('irresponsible', 'responsible')",0.8065526,0.8612548,0.3821105,0.4605314,0.6444382,0.6870694,0.0426312
44,-1.9695925,-1.8935161,"('prejudiced', 'unprejudiced')",-0.49094486,-0.50820184,-1.3716942,-1.3486297,-1.2774105,-1.2501159,0.0272946
45,-0.5984637,-0.6909294,"('incompetent', 'competent')",0.40134987,0.40145835,-0.58518934,-0.6209687,-0.2607677,-0.3034799,-0.0427122
46,-0.42205837,-0.43568945,"('uncompetitive', 'competitive')",-0.1387183,-0.03497143,-1.1216054,-1.1959283,-0.560794,-0.5555298,0.0052642
47,-1.0672922,-1.0884748,"('stupid', 'smart')",-0.49875852,-0.46246925,5.295608,5.453787,1.2431858,1.3009477,0.0577619
48,2.0654247,2.093652,"('unintelligent', 'intelligent')",0.35571828,0.4357351,0.667872,0.6447222,1.0296717,1.0580364,0.0283647
49,-0.031887226,0.009447429,"('unable', 'able')",-0.14183147,-4.1868538e-05,0.07014178,0.22478577,-0.0345256,0.0780638,0.1125894
50,-0.68495154,-0.79377806,"('clumsy', 'skillful')",0.79422015,0.7730657,0.7347363,0.69421124,0.281335,0.2244996,-0.0568354
51,-0.16217798,-0.25288665,"('uneducated', 'educated')",0.18345702,0.16461512,-0.14438531,-0.214404,-0.0410354,-0.1008918,-0.0598564
52,-1.1743522,-1.374785,"('irrational', 'rational')",-0.28313053,-0.48692998,0.48532617,0.34371522,-0.3240522,-0.5059999,-0.1819477
53,-0.41555005,-0.51813185,"('uncreative', 'creative')",0.21187016,0.08072692,0.95066607,0.8896098,0.2489954,0.150735,-0.0982604
54,0.12842917,-0.0042824037,"('incapable', 'capable')",0.70004237,0.67719895,1.6578139,1.749577,0.8287618,0.8074978,-0.021264
55,0.36526424,0.35998857,"('incompetent', 'clever')",-0.25603613,-0.18698022,-0.5302726,-0.52205646,-0.1403482,-0.1163494,0.0239988
56,2.0825188,2.0564585,"('impractical', 'practical')",1.3993641,1.4084117,-0.48845422,-0.41811427,0.9978096,1.0155853,0.0177757
57,0.075334445,0.004738208,"('unimaginative', 'imaginative')",-1.0289271,-0.9717183,-3.0284176,-3.0573637,-1.3273368,-1.341448,-0.0141112
58,-0.7404608,-0.8142161,"('undiscriminating', 'discriminating')",0.1250907,0.03528151,-0.27490994,-0.3719507,-0.29676,-0.3836284,-0.0868684
59,-0.35148567,-0.44337434,"('foolish', 'wise')",1.2184254,1.1634562,0.9050814,0.9099171,0.5906737,0.543333,-0.0473407
60,0.90441054,0.9180456,"('inefficient', 'efficient')",1.1974157,1.3632011,-0.09280622,0.035881795,0.6696733,0.7723761,0.1027028
61,-0.7991995,-0.9600226,"('illogical', 'logical')",-0.07365659,-0.1935301,-0.0828814,-0.24637738,-0.3185792,-0.4666434,-0.1480642
62,0.6573243,0.6910446,"('incompetent', 'brilliant')",0.85260373,1.0773871,-0.070462234,0.14889744,0.4798219,0.6391097,0.1592878
63,0.50834674,0.4623424,"('unperceptive', 'insightful')",1.527491,1.5969528,0.5236987,0.5977766,0.8531788,0.8856906,0.0325118
64,-0.14014591,-0.21893796,"('shy', 'confident')",0.96089935,0.9655818,-6.7654605,-6.8419776,-1.981569,-2.031778,-0.050209
65,-0.27555776,-0.30115515,"('insecure', 'secure')",0.55135804,0.5519299,-0.44419914,-0.46920234,-0.056133,-0.0728092,-0.0166762
66,-1.6547334,-1.6408145,"('inactive', 'active')",0.19779544,0.11189187,0.63166624,0.61368155,-0.2750906,-0.3050804,-0.0299898
67,0.61593705,0.6036242,"('doubtful', 'determined')",1.0703125,1.0865564,-0.62640744,-0.5111142,0.3532807,0.3930221,0.0397414
68,-0.2585577,-0.35667387,"('dependent', 'independent')",0.830967,0.6934556,-0.2995562,-0.42952558,0.090951,-0.0309146,-0.1218656
69,-1.5895029,-1.5790435,"('lazy', 'industrious')",0.6445895,0.59946895,-0.4925773,-0.48607826,-0.4791636,-0.4885509,-0.0093873
70,0.022978209,-0.03161684,"('lethargic', 'energetic')",-0.24481778,-0.15964104,0.08848934,0.14305708,-0.0444501,-0.0160669,0.0283832
71,0.60507303,0.60559165,"('diffident', 'self-confident')",1.9212922,1.8992931,0.9422279,0.9756514,1.1561977,1.1601787,0.003981
72,1.2474715,1.2361306,"('unambitious', 'ambitious')",0.91667914,1.0544605,-0.29897535,-0.15077229,0.6217251,0.713273,0.0915479
73,-0.14137314,-0.23344317,"('helpless', 'self-reliant')",-0.010777667,-0.060641646,-3.0123858,-2.9984655,-1.0548456,-1.0975168,-0.0426712
74,0.8418891,0.7413827,"('undedicated', 'dedicated')",1.0689301,0.9977078,-0.36535287,-0.40984237,0.5151555,0.4430827,-0.0720728
75,0.09900923,0.13647914,"('meek', 'impulsive')",-0.38036618,-0.30510962,-0.077393934,0.02569495,-0.1195836,-0.0476452,0.0719384
76,-0.04939454,0.055181608,"('anxious', 'daring')",0.34455445,0.48438415,0.06607556,0.13646609,0.1204118,0.2253439,0.1049321
77,-0.11782765,-0.13181086,"('unmotivated', 'motivated')",-0.051285703,0.03198758,-1.1853992,-1.1380422,-0.4515042,-0.4126218,0.0388824
78,0.52310133,0.52131,"('nonresilient', 'resilient')",0.7153416,0.84097195,0.2300432,0.2755258,0.4894954,0.5459359,0.0564405
79,-0.45154235,-0.55682594,"('wavering', 'unwavering')",-0.20988418,-0.30167115,0.4824611,0.5060032,-0.0596551,-0.117498,-0.0578429
80,0.009604979,0.07570805,"('dominated', 'dominating')",-0.4575665,-0.3256986,-2.0498345,-1.930785,-0.8325987,-0.7269251,0.1056736
81,1.3634336,1.399579,"('submissive', 'aggressive')",0.6104997,0.8645552,-0.8853358,-0.8019774,0.3628658,0.4873856,0.1245198
82,0.27860186,0.2541109,"('poor', 'rich')",0.36216712,0.36527064,6.5360975,6.6441154,2.3922888,2.4211656,0.0288768
83,-0.17862548,-0.27049118,"('powerless', 'powerful')",-0.1130821,-0.059544608,-0.988023,-1.0325165,-0.4265769,-0.4541841,-0.0276072
84,0.83826554,0.7855752,"('inferior', 'superior')",1.1697649,1.1268142,0.9928261,0.9421839,1.0002855,0.9515245,-0.048761
85,-0.5622762,-0.71663857,"('insignificant', 'prestigious')",-0.7078725,-0.80033785,0.9423232,0.9127534,-0.1092752,-0.2014077,-0.0921325
86,1.0456599,0.8406869,"('uninfluential', 'influential')",0.34453255,0.34239468,-0.50264895,-0.6406414,0.2958479,0.1808134,-0.1150345
87,-0.6882481,-0.75248444,"('unsuccessful', 'successful')",0.8660676,0.9520603,0.37095228,0.5016463,0.1829239,0.2337407,0.0508168
88,0.4835512,0.35808718,"('low', 'eminent')",0.066018164,0.07130789,0.5415717,0.5016477,0.3637137,0.3103476,-0.0533661
