,darden_male,darden_female,tuple,restaurants_male,restaurants_female,inc_male,inc_female,average_male,average_female,female-male
16,-0.022319015,0.1095486,"('unpopular', 'popular')",-0.75518066,-0.79725885,0.7581752,0.74643713,-0.0064415,0.0195756,0.0260171
17,-1.0568793,-1.03809,"('nasty', 'nice')",-0.5374707,-0.44385713,-0.2149214,-0.14763662,-0.6030904,-0.5431946,0.0598958
18,0.053277165,0.03341958,"('disagreeable', 'welcoming')",-0.12185822,-0.23181927,-0.35553455,-0.49352366,-0.1413719,-0.2306411,-0.0892692
19,-0.14815202,0.037649162,"('inhospitable', 'hospitable')",-0.5844727,-0.6867039,0.17423967,0.085471295,-0.1861284,-0.1878612,-0.0017328
20,-0.85236573,-0.8668854,"('rough', 'thoughtful')",-0.31050548,-0.1508192,1.0641737,1.0010092,-0.0328992,-0.0055651,0.0273341
21,-0.51409644,-0.7682946,"('immoral', 'moral')",1.3783885,1.4452782,-0.3674978,-0.30565238,0.1655981,0.1237771,-0.041821
22,0.07365142,-0.09621017,"('untrustworthy', 'trustworthy')",0.5348855,0.5564857,-0.80275804,-0.8060854,-0.0647404,-0.11527,-0.0505296
23,-0.6062355,-0.84608996,"('insincere', 'sincere')",0.35149258,0.51262116,5.7765126,5.7668858,1.8405898,1.8111389,-0.0294509
24,0.2789947,0.087477684,"('dishonest', 'honest')",0.92410153,0.93009484,1.0367893,0.99071187,0.7466285,0.6694281,-0.0772004
25,0.15049963,0.4836482,"('egoistic', 'altruistic')",0.4958871,0.43885666,1.2096059,1.0776417,0.6186642,0.6667155,0.0480513
26,-0.5942605,-0.4807267,"('hardhearted', 'benevolent')",0.50738394,0.3861274,1.0956908,0.8802647,0.3362714,0.2618885,-0.0743829
27,-1.1340749,-1.1026253,"('hardhearted', 'softhearted')",0.20051488,0.24008948,1.5587884,1.3673853,0.2084095,0.1682832,-0.0401263
28,-0.6813133,-0.76508236,"('disloyal', 'loyal')",-0.12082726,-0.062364526,0.8949176,0.8676503,0.0309257,0.0134011,-0.0175246
29,0.2867188,0.19567683,"('unfair', 'fair')",-0.39416754,-0.33527163,-0.39770013,-0.5531841,-0.168383,-0.2309263,-0.0625433
30,-0.22798692,-0.41932496,"('intolerant', 'tolerant')",1.4232405,1.519688,1.2877024,1.2342558,0.827652,0.7782063,-0.0494457
31,-0.09613558,0.19376594,"('evil', 'good')",-1.4450699,-1.5749221,-0.91180986,-1.1002672,-0.8176718,-0.8271411,-0.0094693
32,-0.15888435,-0.2623598,"('unkind', 'kind')",0.49686885,0.5103708,0.83318084,0.70876634,0.3903884,0.3189258,-0.0714626
33,0.055513132,0.08727858,"('wrong', 'right')",-0.14331064,-0.26863888,-0.47711617,-0.5512223,-0.1883046,-0.2441942,-0.0558896
34,0.31473178,0.4652117,"('mean', 'honorable')",0.48521864,0.517471,6.274818,6.2450843,2.3582562,2.4092557,0.0509995
35,1.0930918,1.4059452,"('corrupt', 'incorrupt')",-1.8008244,-1.9023998,-0.40664324,-0.56989586,-0.3714586,-0.3554502,0.0160084
36,-0.40093216,-0.08075866,"('hostile', 'amicable')",-1.4529073,-1.6465521,-0.13351195,-0.41304266,-0.6624505,-0.7134511,-0.0510006
37,0.52440345,0.3896237,"('fake', 'genuine')",-0.1150085,-0.10818887,0.26048827,0.20491095,0.2232944,0.1621153,-0.0611791
38,0.28390887,0.24003237,"('untruthful', 'truthful')",-0.25733206,-0.19827496,0.56639314,0.64421505,0.1976567,0.2286575,0.0310008
39,0.8189204,0.72823024,"('exploitative', 'cooperative')",1.4919726,1.5983242,0.32138616,0.3386792,0.8774264,0.8884112,0.0109848
40,-0.37347484,-0.43635947,"('stingy', 'generous')",0.1451667,0.20541394,-1.3584102,-1.3591434,-0.5289061,-0.5300296,-0.0011235
41,-0.82494503,-1.1333891,"('unforgiving', 'forgiving')",0.6460704,0.60103303,0.044909183,-0.09716859,-0.0446551,-0.2098415,-0.1651864
42,0.31718197,0.23203315,"('unreliable', 'reliable')",0.51038146,0.5019349,-2.6142142,-2.4777422,-0.5955503,-0.5812581,0.0142922
43,-0.7631094,-1.0319629,"('irresponsible', 'responsible')",1.3278611,1.3872725,0.82554805,0.7331001,0.4634333,0.3628032,-0.1006301
44,0.32256767,0.3688064,"('prejudiced', 'unprejudiced')",-0.8086395,-0.750935,-1.486068,-1.5474247,-0.6573799,-0.6431844,0.0141955
45,-0.63179255,-0.85128653,"('incompetent', 'competent')",0.78423667,0.9708775,-0.022168515,-0.060765274,0.0434252,0.0196086,-0.0238166
46,0.10888202,-0.27752453,"('uncompetitive', 'competitive')",1.3374712,1.498678,-0.57828075,-0.5300561,0.2893575,0.2303658,-0.0589917
47,-0.37336436,-0.44886148,"('stupid', 'smart')",0.7555728,0.73617494,5.554038,5.524485,1.9787488,1.9372662,-0.0414826
48,-0.73145974,-0.8109205,"('unintelligent', 'intelligent')",0.50059843,0.57439125,0.70297277,0.67077327,0.1573705,0.144748,-0.0126225
49,-0.3993548,-0.26635975,"('unable', 'able')",-0.1804384,-0.064575106,-0.044513717,0.17939687,-0.2081023,-0.0505127,0.1575896
50,0.09918761,0.28650323,"('clumsy', 'skillful')",-1.4316546,-1.4446154,-0.06923384,-0.025358789,-0.4672336,-0.3944903,0.0727433
51,0.10508273,-0.22010942,"('uneducated', 'educated')",0.6183332,0.6283773,0.57880956,0.5534984,0.4340752,0.3205888,-0.1134864
52,0.036167588,0.15784939,"('irrational', 'rational')",-0.6650433,-0.9752224,-0.26542786,-0.42495337,-0.2981012,-0.4141088,-0.1160076
53,-0.32436228,-0.023559067,"('uncreative', 'creative')",-0.22203952,-0.25226882,0.768645,0.6868202,0.0740811,0.1369974,0.0629163
54,0.16395393,0.29996175,"('incapable', 'capable')",0.76521075,0.69870037,1.0412748,1.0915756,0.6568131,0.6967459,0.0399328
55,0.49473888,0.27072683,"('incompetent', 'clever')",1.4634194,1.5789884,0.21906269,0.23173808,0.7257403,0.6938178,-0.0319225
56,0.26088664,0.11667582,"('impractical', 'practical')",1.6270642,1.7546656,0.28232872,0.42694458,0.7234265,0.7660953,0.0426688
57,-1.7172102,-1.8600451,"('unimaginative', 'imaginative')",0.15368792,0.11026338,-2.6997454,-2.7382402,-1.4210892,-1.4960073,-0.0749181
58,-1.2197921,-1.2997116,"('undiscriminating', 'discriminating')",-0.18071797,-0.22981328,-0.21796483,-0.29839072,-0.5394917,-0.6093052,-0.0698135
59,0.88205755,1.1334128,"('foolish', 'wise')",-0.5912978,-0.6789021,0.4030365,0.44536334,0.2312654,0.299958,0.0686926
60,-0.419894,-0.74286103,"('inefficient', 'efficient')",2.2857203,2.5838318,0.49582705,0.61717135,0.7872178,0.8193807,0.0321629
61,-0.48514515,-0.6389417,"('illogical', 'logical')",0.71651137,0.6106179,0.4868199,0.36048678,0.2393954,0.110721,-0.1286744
62,0.14440769,0.08266469,"('incompetent', 'brilliant')",1.2222847,1.4868401,0.574866,0.87414443,0.6471861,0.8145498,0.1673637
63,-0.34154183,-0.5662513,"('unperceptive', 'insightful')",0.7976734,0.8606819,1.4547672,1.5592647,0.6369663,0.6178984,-0.0190679
64,0.2645084,-0.04739251,"('shy', 'confident')",-0.15431312,-0.20269263,-6.248553,-6.111297,-2.0461192,-2.1204608,-0.0743416
65,-0.49301988,-0.68324447,"('insecure', 'secure')",0.10423398,0.08892131,-0.21135214,-0.13698725,-0.200046,-0.2437701,-0.0437241
66,0.25929973,0.12629768,"('inactive', 'active')",-0.24153829,-0.42528942,1.0356762,0.84588796,0.3511459,0.1822987,-0.1688472
67,0.26366287,0.016352218,"('doubtful', 'determined')",0.15023595,0.12339571,-0.18180142,-0.20881051,0.0773658,-0.0230209,-0.1003867
68,-0.10289293,-0.27208135,"('dependent', 'independent')",-0.21446502,-0.20670618,-0.1540202,-0.15503183,-0.157126,-0.2112731,-0.0541471
69,0.98625994,1.1916469,"('lazy', 'industrious')",-0.13504422,-0.19821908,-0.33178383,-0.39306813,0.173144,0.2001199,0.0269759
70,-0.47665414,-0.7221169,"('lethargic', 'energetic')",0.33316055,0.47272125,0.80630285,0.8952602,0.2209364,0.2152882,-0.0056482
71,0.3538842,0.5958865,"('diffident', 'self-confident')",1.6840379,1.7646121,0.60032016,0.562991,0.8794141,0.9744965,0.0950824
72,-0.8679225,-0.80523485,"('unambitious', 'ambitious')",-0.51000464,-0.4468117,-0.91591865,-0.78977495,-0.7646152,-0.6806072,0.084008
73,0.4800657,0.6404575,"('helpless', 'self-reliant')",0.28482985,0.23143473,-3.1889925,-3.0427551,-0.8080324,-0.723621,0.0844114
74,0.015258603,-0.16396323,"('undedicated', 'dedicated')",0.5146512,0.54857713,-0.032820433,-0.1443135,0.1656965,0.0801001,-0.0855964
75,0.14707498,0.37835398,"('meek', 'impulsive')",-1.3593173,-1.4097741,-0.5290361,-0.43077746,-0.5804261,-0.4873992,0.0930269
76,-0.19268112,-0.37319243,"('anxious', 'daring')",1.1020515,1.2837989,0.52880436,0.6383362,0.4793916,0.5163142,0.0369226
77,-0.7967395,-0.8699952,"('unmotivated', 'motivated')",0.09208926,0.23071788,-0.89586663,-0.7584137,-0.5335056,-0.465897,0.0676086
78,-0.5091249,-0.45315307,"('nonresilient', 'resilient')",0.7334612,0.8607113,0.7373236,0.8276801,0.3205533,0.4117461,0.0911928
79,0.3418863,0.49031758,"('wavering', 'unwavering')",-1.0153913,-1.2311927,0.13064742,0.043276146,-0.1809525,-0.232533,-0.0515805
80,-0.24496624,-0.4029724,"('dominated', 'dominating')",0.36234963,0.4770688,-0.9177063,-0.71993977,-0.2667743,-0.2152811,0.0514932
81,-0.49536255,-0.8784279,"('submissive', 'aggressive')",0.76275045,0.8527089,-0.42228484,-0.17301244,-0.0516323,-0.0662438,-0.0146115
82,0.58744854,0.65918916,"('poor', 'rich')",0.6005906,0.6745882,6.152085,6.223707,2.446708,2.5191615,0.0724535
83,-0.78917134,-0.8389727,"('powerless', 'powerful')",-0.1964933,-0.19558078,-1.2891612,-1.2664583,-0.7582753,-0.7670039,-0.0087286
84,0.17647494,0.116395906,"('inferior', 'superior')",-0.1980174,-0.26831043,0.7183444,0.7327628,0.2322673,0.1936161,-0.0386512
85,0.2941,0.51809746,"('insignificant', 'prestigious')",-0.5451207,-0.8253058,0.63373786,0.45554298,0.1275724,0.0494449,-0.0781275
86,-1.3351251,-1.6221924,"('uninfluential', 'influential')",0.7877486,0.70426446,0.14564215,0.043478962,-0.1339115,-0.291483,-0.1575715
87,0.040959828,-0.047251202,"('unsuccessful', 'successful')",0.9080876,0.92281324,0.98829246,1.1695458,0.64578,0.6817026,0.0359226
88,-0.40651578,-0.3811535,"('low', 'eminent')",-0.76657945,-0.8563354,-0.13830134,-0.14565492,-0.4371322,-0.4610479,-0.0239157
