,eastman_male,eastman_female,tuple,chemical_male,chemical_female,co_male,co_female,average_male,average_female,female-male
0,-1.2496146,-1.2335745,"('unsociable', 'sociable')",0.32470337,0.2761581,-0.17965896,-0.29120195,-0.3681901,-0.4162061,-0.048016
1,1.7926993,1.7909684,"('unfriendly', 'friendly')",1.610647,1.4597527,1.9427328,1.8277524,1.7820263,1.6928244,-0.0892019
2,0.68759507,0.7515512,"('unlikable', 'likable')",0.7253608,0.73560053,0.8587851,0.93241876,0.757247,0.8065235,0.0492765
3,-1.1040503,-0.9984009,"('repellent', 'pleasant')",-1.4855871,-1.4197501,0.4475354,0.48260558,-0.7140339,-0.6451818,0.0688521
4,0.50100195,0.4331357,"('disliked', 'liked')",-0.2545671,-0.2867038,-6.780027,-6.873271,-2.1778641,-2.2422797,-0.0644156
5,1.4964333,1.4631591,"('distant', 'outgoing')",0.041421644,0.023332238,-0.52199936,-0.4697984,0.3386185,0.3388976,0.0002791
6,1.4088542,1.4333806,"('distant', 'open')",0.07749145,0.087315515,-0.15247482,-0.07145631,0.4446236,0.48308,0.0384564
7,-0.7926662,-0.7428196,"('insensitive', 'sensitive')",-0.43567443,-0.38281497,-0.024779167,-0.0057462044,-0.4177066,-0.3771269,0.0405797
8,1.060426,1.0110533,"('unaffectionate', 'affectionate')",0.98466665,0.9093848,0.762818,0.6919081,0.9359701,0.8707821,-0.065188
9,1.3334652,1.2814039,"('unaffectionate', 'caring')",0.9362201,0.8723511,1.001319,0.9588547,1.0903347,1.0375365,-0.0527982
10,-1.2408156,-1.1413246,"('unsympathetic', 'sympathetic')",-1.0059987,-0.9780965,-0.3805204,-0.37079844,-0.8757782,-0.8300731,0.0457051
11,-1.284221,-1.2894063,"('unhelpful', 'helpful')",-0.16656348,-0.16663903,1.6457688,1.6517714,0.0649947,0.065242,0.0002473
12,0.52507985,0.60425735,"('unsupportive', 'supportive')",0.6623793,0.72718865,-1.9449602,-1.9240491,-0.2525003,-0.1975344,0.0549659
13,-1.8637451,-1.866476,"('impolite', 'polite')",-0.75879747,-0.69911647,-0.88233876,-0.86689115,-1.1682938,-1.1441612,0.0241326
14,-0.6909003,-0.76523125,"('antisocial', 'social')",-0.31568575,-0.32286873,-0.15810326,-0.26739228,-0.3882298,-0.4518307,-0.0636009
15,1.1337056,0.9624716,"('boring', 'funny')",-0.033567127,-0.10841328,0.61769795,0.53122336,0.5726122,0.4617606,-0.1108516
16,-0.10814384,-0.19022396,"('unpopular', 'popular')",-0.42685515,-0.47625235,0.3860894,0.21067768,-0.0496365,-0.1519329,-0.1022964
17,-0.4464673,-0.4989126,"('nasty', 'nice')",-0.6128552,-0.58385026,-0.41806355,-0.420716,-0.492462,-0.5011596,-0.0086976
18,1.1147313,1.1176608,"('disagreeable', 'welcoming')",0.23232956,0.2103273,-0.6684867,-0.72567487,0.2261914,0.2007711,-0.0254203
19,0.32830495,0.3585639,"('inhospitable', 'hospitable')",-0.68366057,-0.6842636,-0.13354687,-0.0890791,-0.1629675,-0.1382596,0.0247079
20,0.36647996,0.39516068,"('rough', 'thoughtful')",0.5235369,0.57129776,0.6902783,0.6505273,0.5267651,0.5389953,0.0122302
21,-2.0302923,-2.0194063,"('immoral', 'moral')",-0.8891406,-0.8650954,-1.2370967,-1.2385379,-1.3855098,-1.3743466,0.0111632
22,-1.1675173,-1.1489581,"('untrustworthy', 'trustworthy')",-1.0223733,-1.0291616,-0.92477393,-0.9496277,-1.0382215,-1.0425824,-0.0043609
23,-0.45763895,-0.42361715,"('insincere', 'sincere')",-0.03314862,-0.05875244,5.710178,5.5858655,1.7397968,1.7011654,-0.0386314
24,-0.2731577,-0.24164978,"('dishonest', 'honest')",-0.5592879,-0.52615404,0.4047684,0.41832286,-0.1425591,-0.1164936,0.0260655
25,0.49107212,0.4678928,"('egoistic', 'altruistic')",0.9502522,0.8844061,1.35733,1.2922901,0.9328847,0.8815296,-0.0513551
26,2.93976,2.804007,"('hardhearted', 'benevolent')",1.9567542,1.8793035,2.1789849,2.1036456,2.3584995,2.2623186,-0.0961809
27,0.61182314,0.5899824,"('hardhearted', 'softhearted')",-0.65550476,-0.68929034,0.69641364,0.6066216,0.2175773,0.1691046,-0.0484727
28,-0.28095296,-0.37505662,"('disloyal', 'loyal')",0.86864,0.7427796,1.3127246,1.1683757,0.6334705,0.5120329,-0.1214376
29,-0.8492633,-0.85730135,"('unfair', 'fair')",-0.9723685,-0.9177797,-1.072508,-1.1325966,-0.9647133,-0.9692259,-0.0045126
30,-0.9103145,-0.9094319,"('intolerant', 'tolerant')",-0.63275415,-0.6416751,-0.14206192,-0.1208129,-0.5617102,-0.5573066,0.0044036
31,0.93556273,1.0588851,"('evil', 'good')",0.044152297,0.14029433,-0.8917557,-0.8430556,0.0293198,0.1187079,0.0893881
32,-0.31904832,-0.41304472,"('unkind', 'kind')",0.47431582,0.39734277,0.8757156,0.7599007,0.343661,0.2480662,-0.0955948
33,1.6103352,1.5161804,"('wrong', 'right')",1.0992665,1.0391917,-0.20659365,-0.29036346,0.834336,0.7550029,-0.0793331
34,-0.225157,-0.04547503,"('mean', 'honorable')",-0.47990534,-0.36457446,4.9583135,5.077376,1.4177504,1.5557755,0.1380251
35,1.4288259,1.2877725,"('corrupt', 'incorrupt')",-0.18046096,-0.2595165,-0.11925914,-0.22021632,0.3763686,0.2693466,-0.107022
36,1.9006898,1.8958284,"('hostile', 'amicable')",-0.3595945,-0.41533577,0.365819,0.23732515,0.6356381,0.5726059,-0.0630322
37,-0.31094846,-0.25322884,"('fake', 'genuine')",-0.42157564,-0.36546957,0.12529998,0.15599546,-0.202408,-0.1542343,0.0481737
38,-0.9647072,-0.9038199,"('untruthful', 'truthful')",-0.06488945,-0.073033094,-0.20693722,-0.13447168,-0.412178,-0.3704416,0.0417364
39,1.69196,1.6892197,"('exploitative', 'cooperative')",0.8847968,0.94989055,0.4856987,0.5626477,1.0208185,1.0672526,0.0464341
40,1.8281436,1.8506367,"('stingy', 'generous')",1.3000132,1.3037039,-1.9662359,-2.0263076,0.3873069,0.3760111,-0.0112958
41,0.09207588,0.19160889,"('unforgiving', 'forgiving')",0.8384266,0.84861547,0.46360794,0.42305243,0.4647035,0.4877589,0.0230554
42,-1.0489287,-0.9807126,"('unreliable', 'reliable')",-0.27148008,-0.19572522,-3.2622504,-3.204245,-1.5275531,-1.4602276,0.0673255
43,-1.5303646,-1.4466897,"('irresponsible', 'responsible')",-0.70037234,-0.63636756,-0.20030321,-0.08713214,-0.8103468,-0.7233965,0.0869503
