,autodesk_male,autodesk_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.7488465,-0.8372498,"('unsociable', 'sociable')",-0.27317062,-0.3826462,-0.5110086,-0.609948,-0.0989394
1,0.27513495,-0.1381843,"('unfriendly', 'friendly')",2.0513098,1.9234767,1.1632224,0.8926462,-0.2705762
2,0.57683563,0.6382662,"('unlikable', 'likable')",0.5816588,0.6746612,0.5792472,0.6564637,0.0772165
3,-0.73790276,-0.63259155,"('repellent', 'pleasant')",0.31131813,0.32433173,-0.2132923,-0.1541299,0.0591624
4,-0.053150088,-0.22974102,"('disliked', 'liked')",-6.4356604,-6.5720525,-3.2444053,-3.4008968,-0.1564915
5,0.55723304,0.45208582,"('distant', 'outgoing')",-0.08261882,-0.11393048,0.2373071,0.1690777,-0.0682294
6,0.48304424,0.27456874,"('distant', 'open')",0.5376134,0.48257354,0.5103288,0.3785712,-0.1317576
7,-0.8637773,-0.8373683,"('insensitive', 'sensitive')",0.73114514,0.79444313,-0.0663161,-0.0214626,0.0448535
8,0.1006034,-0.10000169,"('unaffectionate', 'affectionate')",1.1716379,1.07324,0.6361207,0.4866192,-0.1495015
9,-0.20485291,-0.44090044,"('unaffectionate', 'caring')",1.2452657,1.1976717,0.5202064,0.3783856,-0.1418208
10,-2.0441656,-2.0459273,"('unsympathetic', 'sympathetic')",-0.49013376,-0.45264795,-1.2671497,-1.2492876,0.0178621
11,-0.3693936,-0.2825294,"('unhelpful', 'helpful')",1.3346174,1.468274,0.4826119,0.5928723,0.1102604
12,-0.93568027,-0.9039371,"('unsupportive', 'supportive')",-1.8414378,-1.8413941,-1.3885591,-1.3726656,0.0158935
13,-1.1469387,-1.0414919,"('impolite', 'polite')",-0.63023,-0.6146862,-0.8885844,-0.828089,0.0604954
14,-0.66439694,-0.5270197,"('antisocial', 'social')",-0.52868617,-0.527969,-0.5965415,-0.5274943,0.0690472
15,0.66741115,0.6171897,"('boring', 'funny')",0.33526224,0.32394543,0.5013367,0.4705676,-0.0307691
16,-0.28657675,-0.36951852,"('unpopular', 'popular')",0.59189594,0.56461006,0.1526596,0.0975458,-0.0551138
17,-0.19852531,-0.08862433,"('nasty', 'nice')",-0.4993058,-0.4505716,-0.3489156,-0.2695979,0.0793177
18,-0.09884733,-0.16339833,"('disagreeable', 'welcoming')",-0.26436055,-0.33571315,-0.1816039,-0.2495557,-0.0679518
19,-0.044522207,-0.12792234,"('inhospitable', 'hospitable')",-0.06947581,0.022063348,-0.056999,-0.0529295,0.0040695
20,-0.043789864,-0.010473769,"('rough', 'thoughtful')",1.357854,1.3050829,0.6570321,0.6473046,-0.0097275
21,-0.68178475,-0.705826,"('immoral', 'moral')",-0.65575093,-0.5798668,-0.6687678,-0.6428464,0.0259214
22,-0.5642882,-0.58122325,"('untrustworthy', 'trustworthy')",-0.9035759,-0.9636956,-0.733932,-0.7724594,-0.0385274
