,whirlpool_male,whirlpool_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-1.8071033,-1.9859577,"('unsociable', 'sociable')",-0.334126,-0.4568743,-1.0706146,-1.221416,-0.1508014
1,-0.9039648,-1.0062573,"('unfriendly', 'friendly')",2.0864828,1.9150542,0.591259,0.4543985,-0.1368605
2,-0.77162933,-0.8234897,"('unlikable', 'likable')",0.41673118,0.39744267,-0.1774491,-0.2130235,-0.0355744
3,-1.1514506,-1.069523,"('repellent', 'pleasant')",0.53117293,0.6363026,-0.3101389,-0.2166102,0.0935287
4,0.51899946,0.48351103,"('disliked', 'liked')",-6.829525,-6.815098,-3.1552627,-3.1657934,-0.0105307
5,0.9317961,0.98868424,"('distant', 'outgoing')",0.32141182,0.34437707,0.626604,0.6665307,0.0399267
6,0.5371736,0.6006874,"('distant', 'open')",0.21692312,0.21211335,0.3770484,0.4064004,0.029352
7,-1.5206103,-1.4929075,"('insensitive', 'sensitive')",0.43639147,0.49000633,-0.5421094,-0.5014506,0.0406588
8,-0.60397667,-0.6873615,"('unaffectionate', 'affectionate')",1.4077336,1.2398309,0.4018784,0.2762347,-0.1256437
9,-0.9530765,-0.9634674,"('unaffectionate', 'caring')",1.7866906,1.8126736,0.4168071,0.4246031,0.007796
10,-3.5886934,-3.6723535,"('unsympathetic', 'sympathetic')",-0.9843939,-1.0161963,-2.2865436,-2.344275,-0.0577314
11,-1.8321415,-1.8411908,"('unhelpful', 'helpful')",1.5462273,1.718134,-0.1429571,-0.0615284,0.0814287
12,-1.7156029,-1.7066842,"('unsupportive', 'supportive')",-1.9029464,-1.8362272,-1.8092747,-1.7714558,0.0378189
13,-2.1179717,-2.3468764,"('impolite', 'polite')",-1.0711426,-1.1465602,-1.594557,-1.7467183,-0.1521613
14,-1.3293748,-1.349933,"('antisocial', 'social')",-0.42892593,-0.44195578,-0.8791504,-0.8959444,-0.016794
15,0.7997996,0.70783806,"('boring', 'funny')",0.20208064,0.10452159,0.5009401,0.4061798,-0.0947603
16,0.47634983,0.49995402,"('unpopular', 'popular')",0.22854047,0.2219136,0.3524452,0.3609338,0.0084886
17,-0.38940936,-0.3463751,"('nasty', 'nice')",-0.4577445,-0.4406397,-0.423577,-0.3935074,0.0300696
18,-0.2983304,-0.28783858,"('disagreeable', 'welcoming')",-0.39377072,-0.40487957,-0.3460506,-0.3463591,-0.0003085
19,-0.45112306,-0.42143482,"('inhospitable', 'hospitable')",-0.054888636,-0.059820566,-0.2530059,-0.2406277,0.0123782
20,-0.8209245,-0.76975626,"('rough', 'thoughtful')",0.75174755,0.7810492,-0.0345885,0.0056465,0.040235
21,-1.5769327,-1.598035,"('immoral', 'moral')",-0.79323155,-0.71517485,-1.1850821,-1.1566049,0.0284772
22,-1.0592259,-1.1342417,"('untrustworthy', 'trustworthy')",-0.9197109,-0.9082644,-0.9894684,-1.0212531,-0.0317847
23,-1.6971709,-1.7875905,"('insincere', 'sincere')",6.0921144,6.1156716,2.1974719,2.1640406,-0.0334313
24,-1.9410211,-1.9721403,"('dishonest', 'honest')",0.62856936,0.7283937,-0.6562259,-0.6218733,0.0343526
25,0.9181524,1.0009577,"('egoistic', 'altruistic')",1.6851773,1.679758,1.3016648,1.3403578,0.038693
26,0.2017139,0.03010106,"('hardhearted', 'benevolent')",1.871818,1.6084979,1.0367659,0.8192995,-0.2174664
27,0.25929764,0.29126304,"('hardhearted', 'softhearted')",1.4079058,1.2740208,0.8336017,0.7826419,-0.0509598
28,-2.3347814,-2.372923,"('disloyal', 'loyal')",1.2644022,1.2330337,-0.5351896,-0.5699446,-0.034755
29,0.30329484,0.25411898,"('unfair', 'fair')",-0.22493027,-0.4002196,0.0391823,-0.0730503,-0.1122326
30,-1.5186331,-1.616184,"('intolerant', 'tolerant')",0.599562,0.6346591,-0.4595356,-0.4907624,-0.0312268
31,0.707023,0.7366882,"('evil', 'good')",-0.5361037,-0.6840728,0.0854596,0.0263077,-0.0591519
32,-0.9396877,-1.0977658,"('unkind', 'kind')",0.8731963,0.6176878,-0.0332457,-0.240039,-0.2067933
33,0.48241565,0.4805136,"('wrong', 'right')",-0.17443836,-0.18866487,0.1539886,0.1459244,-0.0080642
34,-0.9347739,-0.87818336,"('mean', 'honorable')",5.5743866,5.7890472,2.3198063,2.4554319,0.1356256
35,1.6607221,1.7370394,"('corrupt', 'incorrupt')",-0.14108776,-0.19257337,0.7598172,0.772233,0.0124158
36,0.28975448,0.26880738,"('hostile', 'amicable')",-0.184351,-0.37755036,0.0527017,-0.0543715,-0.1070732
37,-0.5085998,-0.47070885,"('fake', 'genuine')",0.19123016,0.17997877,-0.1586848,-0.145365,0.0133198
38,-1.1169977,-1.1311328,"('untruthful', 'truthful')",0.051601708,0.17317685,-0.532698,-0.478978,0.05372
39,0.35228962,0.40473485,"('exploitative', 'cooperative')",0.12005088,0.14798862,0.2361702,0.2763617,0.0401915
40,-0.3269395,-0.33467442,"('stingy', 'generous')",-1.6075609,-1.5585892,-0.9672502,-0.9466318,0.0206184
41,-0.94922084,-1.0906218,"('unforgiving', 'forgiving')",-0.19510669,-0.33925518,-0.5721638,-0.7149385,-0.1427747
42,-0.37450835,-0.307052,"('unreliable', 'reliable')",-3.699042,-3.6285932,-2.0367751,-1.9678226,0.0689525
43,-2.1410906,-2.2208502,"('irresponsible', 'responsible')",0.27028054,0.19244182,-0.935405,-1.0142043,-0.0787993
44,0.9000483,0.9395359,"('prejudiced', 'unprejudiced')",-1.7822455,-1.8325076,-0.4410986,-0.4464858,-0.0053872
45,-2.1150038,-2.1509721,"('incompetent', 'competent')",-0.17909881,-0.1989255,-1.1470513,-1.1749488,-0.0278975
