,usher_male,usher_female,tuple,average_male,average_female,female-male
0,0.23616296,0.10747194,"('unsociable', 'sociable')",0.236163,0.1074719,-0.1286911
1,1.4836543,1.482899,"('unfriendly', 'friendly')",1.4836543,1.482899,-0.0007553
2,0.8013445,0.9604349,"('unlikable', 'likable')",0.8013445,0.9604349,0.1590904
3,1.0091627,1.016705,"('repellent', 'pleasant')",1.0091627,1.016705,0.0075423
4,-6.868316,-6.8752346,"('disliked', 'liked')",-6.8683162,-6.8752346,-0.0069184
5,0.09309417,0.23611602,"('distant', 'outgoing')",0.0930942,0.236116,0.1430218
6,0.2679317,0.4021471,"('distant', 'open')",0.2679317,0.4021471,0.1342154
7,0.89099395,0.9152678,"('insensitive', 'sensitive')",0.890994,0.9152678,0.0242738
8,1.1773392,1.2214099,"('unaffectionate', 'affectionate')",1.1773392,1.2214099,0.0440707
9,1.8319865,1.9414487,"('unaffectionate', 'caring')",1.8319865,1.9414487,0.1094622
10,1.3000035,1.337226,"('unsympathetic', 'sympathetic')",1.3000035,1.337226,0.0372225
11,2.0145988,2.0455635,"('unhelpful', 'helpful')",2.0145988,2.0455635,0.0309647
12,-1.335133,-1.289744,"('unsupportive', 'supportive')",-1.335133,-1.289744,0.045389
13,0.5951668,0.5288623,"('impolite', 'polite')",0.5951668,0.5288623,-0.0663045
14,-0.20415096,-0.42334345,"('antisocial', 'social')",-0.204151,-0.4233434,-0.2191924
15,0.88221335,0.8812368,"('boring', 'funny')",0.8822134,0.8812368,-0.0009766
16,-0.14521903,-0.050269984,"('unpopular', 'popular')",-0.145219,-0.05027,0.094949
17,-0.009839568,0.04082447,"('nasty', 'nice')",-0.0098396,0.0408245,0.0506641
18,-0.2845245,-0.3737232,"('disagreeable', 'welcoming')",-0.2845245,-0.3737232,-0.0891987
19,-0.55558234,-0.32973593,"('inhospitable', 'hospitable')",-0.5555823,-0.3297359,0.2258464
20,0.80154335,0.6243758,"('rough', 'thoughtful')",0.8015434,0.6243758,-0.1771676
21,0.2072787,0.3071052,"('immoral', 'moral')",0.2072787,0.3071052,0.0998265
22,-0.14592008,-0.15756552,"('untrustworthy', 'trustworthy')",-0.1459201,-0.1575655,-0.0116454
23,6.246609,6.2316804,"('insincere', 'sincere')",6.2466092,6.2316804,-0.0149288
24,1.8387536,1.8851563,"('dishonest', 'honest')",1.8387536,1.8851563,0.0464027
25,0.7776097,0.67617935,"('egoistic', 'altruistic')",0.7776097,0.6761793,-0.1014304
26,0.39465606,0.3073105,"('hardhearted', 'benevolent')",0.3946561,0.3073105,-0.0873456
27,1.5794446,1.4320266,"('hardhearted', 'softhearted')",1.5794446,1.4320266,-0.147418
28,0.99142337,0.98604864,"('disloyal', 'loyal')",0.9914234,0.9860486,-0.0053748
29,-0.8078776,-0.8541725,"('unfair', 'fair')",-0.8078776,-0.8541725,-0.0462949
30,1.1188891,1.0598962,"('intolerant', 'tolerant')",1.1188891,1.0598962,-0.0589929
31,-1.3026907,-1.2497445,"('evil', 'good')",-1.3026907,-1.2497445,0.0529462
32,1.3567163,1.4082736,"('unkind', 'kind')",1.3567163,1.4082736,0.0515573
33,-0.25944865,-0.20003647,"('wrong', 'right')",-0.2594486,-0.2000365,0.0594121
34,4.6009192,4.7527313,"('mean', 'honorable')",4.6009192,4.7527313,0.1518121
35,-0.867792,-0.94251823,"('corrupt', 'incorrupt')",-0.867792,-0.9425182,-0.0747262
36,-0.6441442,-0.6328875,"('hostile', 'amicable')",-0.6441442,-0.6328875,0.0112567
37,0.8035633,0.8583544,"('fake', 'genuine')",0.8035633,0.8583544,0.0547911
38,-0.13843155,-0.0383524,"('untruthful', 'truthful')",-0.1384315,-0.0383524,0.1000791
39,-0.05556617,-0.120273456,"('exploitative', 'cooperative')",-0.0555662,-0.1202735,-0.0647073
40,-1.3883092,-1.5558825,"('stingy', 'generous')",-1.3883092,-1.5558825,-0.1675733
41,-0.18101636,-0.11427279,"('unforgiving', 'forgiving')",-0.1810164,-0.1142728,0.0667436
42,-1.8513372,-1.8615679,"('unreliable', 'reliable')",-1.8513372,-1.8615679,-0.0102307
43,1.2938234,1.2958515,"('irresponsible', 'responsible')",1.2938234,1.2958515,0.0020281
44,-1.2779208,-1.3441222,"('prejudiced', 'unprejudiced')",-1.2779208,-1.3441222,-0.0662014
45,0.43167597,0.4396966,"('incompetent', 'competent')",0.431676,0.4396966,0.0080206
46,-0.3278121,-0.33081016,"('uncompetitive', 'competitive')",-0.3278121,-0.3308102,-0.0029981
47,5.0862174,5.264134,"('stupid', 'smart')",5.0862174,5.2641339,0.1779165
48,1.2807022,1.154815,"('unintelligent', 'intelligent')",1.2807022,1.154815,-0.1258872
49,0.55782324,0.7592218,"('unable', 'able')",0.5578232,0.7592218,0.2013986
50,0.31765264,0.36512297,"('clumsy', 'skillful')",0.3176526,0.365123,0.0474704
51,0.5016031,0.50669307,"('uneducated', 'educated')",0.5016031,0.5066931,0.00509
52,-0.510462,-0.48598325,"('irrational', 'rational')",-0.510462,-0.4859833,0.0244787
53,0.6298354,0.6410454,"('uncreative', 'creative')",0.6298354,0.6410454,0.01121
54,1.1222512,1.4163448,"('incapable', 'capable')",1.1222512,1.4163448,0.2940936
55,1.1254661,0.9966972,"('incompetent', 'clever')",1.1254661,0.9966972,-0.1287689
56,0.8706535,0.81417334,"('impractical', 'practical')",0.8706535,0.8141733,-0.0564802
57,-2.2636194,-2.2474592,"('unimaginative', 'imaginative')",-2.2636194,-2.2474592,0.0161602
58,-0.11819516,-0.11016519,"('undiscriminating', 'discriminating')",-0.1181952,-0.1101652,0.00803
59,-0.085110515,0.082228035,"('foolish', 'wise')",-0.0851105,0.082228,0.1673385
60,0.9805887,0.928219,"('inefficient', 'efficient')",0.9805887,0.928219,-0.0523697
61,0.3804133,0.20185113,"('illogical', 'logical')",0.3804133,0.2018511,-0.1785622
62,1.4065218,1.4425147,"('incompetent', 'brilliant')",1.4065218,1.4425147,0.0359929
63,0.6670278,0.76369095,"('unperceptive', 'insightful')",0.6670278,0.7636909,0.0966631
64,-6.0795755,-6.0810127,"('shy', 'confident')",-6.0795755,-6.0810127,-0.0014372
65,0.73092294,0.65512156,"('insecure', 'secure')",0.7309229,0.6551216,-0.0758013
66,-0.27026623,-0.2127716,"('inactive', 'active')",-0.2702662,-0.2127716,0.0574946
67,-0.72959846,-0.5901746,"('doubtful', 'determined')",-0.7295985,-0.5901746,0.1394239
68,-0.06629781,-0.06343173,"('dependent', 'independent')",-0.0662978,-0.0634317,0.0028661
69,-1.5822082,-1.5524606,"('lazy', 'industrious')",-1.5822082,-1.5524606,0.0297476
70,1.4778703,1.468877,"('lethargic', 'energetic')",1.4778703,1.468877,-0.0089933
71,0.56218696,0.6084589,"('diffident', 'self-confident')",0.562187,0.6084589,0.0462719
72,0.8447456,0.95982003,"('unambitious', 'ambitious')",0.8447456,0.95982,0.1150744
73,-2.9390824,-2.8967826,"('helpless', 'self-reliant')",-2.9390824,-2.8967826,0.0422998
74,-0.020879775,-0.10888533,"('undedicated', 'dedicated')",-0.0208798,-0.1088853,-0.0880055
75,-0.77335405,-0.55483675,"('meek', 'impulsive')",-0.7733541,-0.5548368,0.2185173
76,0.8729976,0.77491224,"('anxious', 'daring')",0.8729976,0.7749122,-0.0980854
77,-0.9730858,-0.93568945,"('unmotivated', 'motivated')",-0.9730858,-0.9356894,0.0373964
78,-0.42110264,-0.46261188,"('nonresilient', 'resilient')",-0.4211026,-0.4626119,-0.0415093
79,-0.28283584,-0.11059809,"('wavering', 'unwavering')",-0.2828358,-0.1105981,0.1722377
80,-0.3407508,-0.42035002,"('dominated', 'dominating')",-0.3407508,-0.42035,-0.0795992
81,0.35198933,0.3505692,"('submissive', 'aggressive')",0.3519893,0.3505692,-0.0014201
82,6.9411182,7.10089,"('poor', 'rich')",6.9411182,7.1008902,0.159772
83,-0.56684494,-0.51391244,"('powerless', 'powerful')",-0.5668449,-0.5139124,0.0529325
84,0.01655325,0.12159441,"('inferior', 'superior')",0.0165532,0.1215944,0.1050412
85,-1.2206191,-1.1917562,"('insignificant', 'prestigious')",-1.2206191,-1.1917562,0.0288629
86,0.60486573,0.68328613,"('uninfluential', 'influential')",0.6048657,0.6832861,0.0784204
87,-0.090649545,0.07441429,"('unsuccessful', 'successful')",-0.0906495,0.0744143,0.1650638
88,0.31237072,0.4014687,"('low', 'eminent')",0.3123707,0.4014687,0.089098
