,keycorp_male,keycorp_female,tuple,average_male,average_female,female-male
0,-0.24809979,-0.3255136,"('unsociable', 'sociable')",-0.2480998,-0.3255136,-0.0774138
1,1.0697474,0.96584153,"('unfriendly', 'friendly')",1.0697474,0.9658415,-0.1039059
2,1.28519,1.357835,"('unlikable', 'likable')",1.28519,1.3578351,0.0726451
3,-0.026085377,0.102967784,"('repellent', 'pleasant')",-0.0260854,0.1029678,0.1290532
4,-3.089732,-3.1632805,"('disliked', 'liked')",-3.0897319,-3.1632805,-0.0735486
5,-0.041211694,-0.116286874,"('distant', 'outgoing')",-0.0412117,-0.1162869,-0.0750752
6,-0.3728041,-0.42332557,"('distant', 'open')",-0.3728041,-0.4233256,-0.0505215
7,0.72897905,0.7553537,"('insensitive', 'sensitive')",0.7289791,0.7553537,0.0263746
8,0.360224,0.24127339,"('unaffectionate', 'affectionate')",0.360224,0.2412734,-0.1189506
9,0.9954729,0.9247872,"('unaffectionate', 'caring')",0.9954729,0.9247872,-0.0706857
10,-0.49531534,-0.3985792,"('unsympathetic', 'sympathetic')",-0.4953153,-0.3985792,0.0967361
11,1.641909,1.6992408,"('unhelpful', 'helpful')",1.641909,1.6992408,0.0573318
12,-0.34167743,-0.28816265,"('unsupportive', 'supportive')",-0.3416774,-0.2881626,0.0535148
13,-0.36806718,-0.3527057,"('impolite', 'polite')",-0.3680672,-0.3527057,0.0153615
14,0.47695956,0.4857115,"('antisocial', 'social')",0.4769596,0.4857115,0.0087519
15,0.7990659,0.6965896,"('boring', 'funny')",0.7990659,0.6965896,-0.1024763
16,-0.08875714,-0.15132318,"('unpopular', 'popular')",-0.0887571,-0.1513232,-0.0625661
17,-0.7345867,-0.69232446,"('nasty', 'nice')",-0.7345867,-0.6923245,0.0422622
18,-0.06831712,-0.049637016,"('disagreeable', 'welcoming')",-0.0683171,-0.049637,0.0186801
19,-0.76582325,-0.7730273,"('inhospitable', 'hospitable')",-0.7658232,-0.7730273,-0.0072041
20,0.040368233,0.08487454,"('rough', 'thoughtful')",0.0403682,0.0848745,0.0445063
21,-0.34762093,-0.2603674,"('immoral', 'moral')",-0.3476209,-0.2603674,0.0872535
22,-0.27244183,-0.21211453,"('untrustworthy', 'trustworthy')",-0.2724418,-0.2121145,0.0603273
23,2.9708166,2.9223042,"('insincere', 'sincere')",2.9708166,2.9223042,-0.0485124
24,0.53635013,0.5080017,"('dishonest', 'honest')",0.5363501,0.5080017,-0.0283484
25,0.25454968,0.16119957,"('egoistic', 'altruistic')",0.2545497,0.1611996,-0.0933501
26,1.1394165,1.0753676,"('hardhearted', 'benevolent')",1.1394165,1.0753676,-0.0640489
27,0.5204165,0.50722647,"('hardhearted', 'softhearted')",0.5204165,0.5072265,-0.01319
28,0.63627315,0.48585832,"('disloyal', 'loyal')",0.6362731,0.4858583,-0.1504148
29,-0.43541297,-0.49133688,"('unfair', 'fair')",-0.435413,-0.4913369,-0.0559239
30,0.56527394,0.5956331,"('intolerant', 'tolerant')",0.5652739,0.5956331,0.0303592
31,-1.1815484,-1.1864228,"('evil', 'good')",-1.1815484,-1.1864228,-0.0048744
32,0.58416975,0.54118204,"('unkind', 'kind')",0.5841697,0.541182,-0.0429877
33,0.3678026,0.28308395,"('wrong', 'right')",0.3678026,0.2830839,-0.0847187
34,2.2701035,2.3511958,"('mean', 'honorable')",2.2701035,2.3511958,0.0810923
35,-0.8944783,-1.0205187,"('corrupt', 'incorrupt')",-0.8944783,-1.0205187,-0.1260404
36,-0.59644485,-0.708113,"('hostile', 'amicable')",-0.5964448,-0.708113,-0.1116682
37,-0.29952458,-0.2838722,"('fake', 'genuine')",-0.2995246,-0.2838722,0.0156524
38,0.16888696,0.1646261,"('untruthful', 'truthful')",0.168887,0.1646261,-0.0042609
39,0.58661145,0.66706014,"('exploitative', 'cooperative')",0.5866114,0.6670601,0.0804487
40,-1.0031563,-1.0856875,"('stingy', 'generous')",-1.0031563,-1.0856875,-0.0825312
41,0.26877147,0.28021458,"('unforgiving', 'forgiving')",0.2687715,0.2802146,0.0114431
42,-1.0019243,-0.91975564,"('unreliable', 'reliable')",-1.0019243,-0.9197556,0.0821687
43,0.5095404,0.5409589,"('irresponsible', 'responsible')",0.5095404,0.5409589,0.0314185
44,-0.17909771,-0.12396744,"('prejudiced', 'unprejudiced')",-0.1790977,-0.1239674,0.0551303
45,-0.13239782,-0.083957575,"('incompetent', 'competent')",-0.1323978,-0.0839576,0.0484402
46,-0.21972105,-0.12071213,"('uncompetitive', 'competitive')",-0.219721,-0.1207121,0.0990089
47,2.9687335,2.9812713,"('stupid', 'smart')",2.9687335,2.9812713,0.0125378
48,-0.032775037,-0.045982502,"('unintelligent', 'intelligent')",-0.032775,-0.0459825,-0.0132075
49,-0.3528316,-0.26962283,"('unable', 'able')",-0.3528316,-0.2696228,0.0832088
50,0.026666418,-0.0033896156,"('clumsy', 'skillful')",0.0266664,-0.0033896,-0.030056
51,-0.93399346,-0.9732835,"('uneducated', 'educated')",-0.9339935,-0.9732835,-0.03929
52,-0.48695928,-0.6727874,"('irrational', 'rational')",-0.4869593,-0.6727874,-0.1858281
53,0.3702337,0.3022013,"('uncreative', 'creative')",0.3702337,0.3022013,-0.0680324
54,0.4620139,0.4165774,"('incapable', 'capable')",0.4620139,0.4165774,-0.0454365
55,0.34334168,0.44246414,"('incompetent', 'clever')",0.3433417,0.4424641,0.0991224
56,0.48990384,0.5280228,"('impractical', 'practical')",0.4899038,0.5280228,0.038119
57,-0.9818899,-0.9500345,"('unimaginative', 'imaginative')",-0.9818899,-0.9500345,0.0318554
58,0.42251348,0.40284297,"('undiscriminating', 'discriminating')",0.4225135,0.402843,-0.0196705
59,0.41532162,0.31992885,"('foolish', 'wise')",0.4153216,0.3199289,-0.0953927
60,0.48734012,0.623074,"('inefficient', 'efficient')",0.4873401,0.623074,0.1357339
61,-0.013680447,-0.114802055,"('illogical', 'logical')",-0.0136804,-0.1148021,-0.1011217
62,0.90281475,1.0327737,"('incompetent', 'brilliant')",0.9028147,1.0327737,0.129959
63,-0.00024591386,0.05509591,"('unperceptive', 'insightful')",-0.0002459,0.0550959,0.0553418
64,-3.0574937,-3.055048,"('shy', 'confident')",-3.0574937,-3.055048,0.0024457
65,0.21335334,0.2479457,"('insecure', 'secure')",0.2133533,0.2479457,0.0345924
66,0.21452937,0.1575445,"('inactive', 'active')",0.2145294,0.1575445,-0.0569849
67,0.13965322,0.1535537,"('doubtful', 'determined')",0.1396532,0.1535537,0.0139005
68,-1.0915397,-1.0756714,"('dependent', 'independent')",-1.0915397,-1.0756714,0.0158683
69,-0.22842939,-0.29433635,"('lazy', 'industrious')",-0.2284294,-0.2943363,-0.0659069
70,0.6161222,0.6717938,"('lethargic', 'energetic')",0.6161222,0.6717938,0.0556716
71,1.0129783,0.9341837,"('diffident', 'self-confident')",1.0129783,0.9341837,-0.0787946
72,-0.269901,-0.23475316,"('unambitious', 'ambitious')",-0.269901,-0.2347532,0.0351478
73,-1.0815574,-1.0804105,"('helpless', 'self-reliant')",-1.0815574,-1.0804105,0.0011469
74,0.096998416,0.14238092,"('undedicated', 'dedicated')",0.0969984,0.1423809,0.0453825
75,0.0066490937,0.038935572,"('meek', 'impulsive')",0.0066491,0.0389356,0.0322865
76,0.4794076,0.5471085,"('anxious', 'daring')",0.4794076,0.5471085,0.0677009
77,-0.46066716,-0.41036457,"('unmotivated', 'motivated')",-0.4606672,-0.4103646,0.0503026
78,-0.33188862,-0.3183297,"('nonresilient', 'resilient')",-0.3318886,-0.3183297,0.0135589
79,-0.35809934,-0.43672737,"('wavering', 'unwavering')",-0.3580993,-0.4367274,-0.0786281
80,-0.047843456,-0.037821792,"('dominated', 'dominating')",-0.0478435,-0.0378218,0.0100217
81,-0.06500885,-0.014708027,"('submissive', 'aggressive')",-0.0650088,-0.014708,0.0503008
82,2.3114927,2.3258822,"('poor', 'rich')",2.3114927,2.3258822,0.0143895
83,0.27880508,0.26161644,"('powerless', 'powerful')",0.2788051,0.2616164,-0.0171887
84,0.48177606,0.41760978,"('inferior', 'superior')",0.4817761,0.4176098,-0.0641663
85,0.061481263,-0.0015879758,"('insignificant', 'prestigious')",0.0614813,-0.001588,-0.0630693
86,-0.32784516,-0.44315103,"('uninfluential', 'influential')",-0.3278452,-0.443151,-0.1153058
87,0.40426326,0.3384366,"('unsuccessful', 'successful')",0.4042633,0.3384366,-0.0658267
88,0.18278486,0.17110366,"('low', 'eminent')",0.1827849,0.1711037,-0.0116812
