,coca_male,coca_female,tuple,cola_male,cola_female,co_male,co_female,average_male,average_female,female-male
0,-0.0140910745,-0.24163657,"('unsociable', 'sociable')",0.8397594,0.68974984,-0.0942172,-0.20686236,0.2438171,0.080417,-0.1634001
1,0.4808907,0.44856837,"('unfriendly', 'friendly')",0.80691767,0.67244315,2.0656579,1.8914304,1.1178221,1.0041473,-0.1136748
2,-0.10122603,-0.03827325,"('unlikable', 'likable')",0.15483233,0.1561147,0.7363963,0.87899125,0.2633342,0.3322776,0.0689434
3,-1.4603122,-1.2334788,"('repellent', 'pleasant')",-1.3812728,-1.2452304,0.4089998,0.5897827,-0.8108617,-0.6296422,0.1812195
4,0.0802178,0.13350497,"('disliked', 'liked')",0.15924376,0.1223304,-7.3753633,-7.49368,-2.378634,-2.4126148,-0.0339808
5,0.8909788,0.9576214,"('distant', 'outgoing')",0.91096234,0.9013755,-0.12726316,-0.081563406,0.558226,0.5924778,0.0342518
6,0.35564727,0.5019179,"('distant', 'open')",0.50644696,0.500221,0.07540455,0.12062445,0.3124996,0.3742544,0.0617548
7,-0.8018084,-0.7482214,"('insensitive', 'sensitive')",-0.4078058,-0.29403254,0.14222604,0.16376826,-0.3557961,-0.2928286,0.0629675
8,0.21681634,0.34370434,"('unaffectionate', 'affectionate')",0.3027194,0.29142222,1.0054389,0.9238862,0.5083249,0.5196709,0.011346
9,0.5830229,0.66325784,"('unaffectionate', 'caring')",0.7752885,0.8193455,1.3767433,1.3339324,0.9116849,0.9388452,0.0271603
10,-0.75276244,-0.71739227,"('unsympathetic', 'sympathetic')",-0.79939383,-0.8296656,-0.10701142,-0.10313881,-0.5530559,-0.5500656,0.0029903
11,-0.19301149,-0.15440297,"('unhelpful', 'helpful')",0.27439544,0.30401924,1.9037739,1.9280596,0.6617193,0.6925586,0.0308393
12,0.3653571,0.5519137,"('unsupportive', 'supportive')",0.43432668,0.5031697,-2.0708275,-2.0115428,-0.4237146,-0.3188198,0.1048948
13,-0.6893891,-0.91661817,"('impolite', 'polite')",-0.5115947,-0.6000605,-0.5161803,-0.48421133,-0.572388,-0.6669633,-0.0945753
14,-0.217354,-0.4225124,"('antisocial', 'social')",0.5050291,0.3320908,-0.05518097,-0.12238137,0.077498,-0.0709343,-0.1484323
15,0.68581396,0.41739675,"('boring', 'funny')",1.2079718,1.0494967,0.5496872,0.4931842,0.814491,0.6533592,-0.1611318
16,-0.52665687,-0.45413026,"('unpopular', 'popular')",-0.38065624,-0.24569237,0.086272925,0.073131084,-0.2736801,-0.2088972,0.0647829
17,-0.69843364,-0.61931556,"('nasty', 'nice')",-0.43593565,-0.4107141,-0.37583172,-0.350055,-0.5034003,-0.4600282,0.0433721
18,-1.0847828,-0.7155101,"('disagreeable', 'welcoming')",-0.2089833,-0.06801166,-0.75921935,-0.69883794,-0.6843285,-0.4941199,0.1902086
19,0.06340307,0.18740052,"('inhospitable', 'hospitable')",-0.34363642,-0.34931064,-0.15839855,-0.049007837,-0.1462106,-0.070306,0.0759046
20,-0.3712117,-0.2597814,"('rough', 'thoughtful')",-0.077891186,-0.08275185,0.19966114,0.15221207,-0.0831472,-0.0634404,0.0197068
21,-0.71805173,-0.7489227,"('immoral', 'moral')",-0.0969096,-0.045918413,-0.79391205,-0.64847237,-0.5362911,-0.4811045,0.0551866
22,-0.46088403,-0.55800325,"('untrustworthy', 'trustworthy')",-0.55404806,-0.6852497,-0.54384553,-0.60142064,-0.5195926,-0.6148912,-0.0952986
23,-0.11205973,-0.03234019,"('insincere', 'sincere')",0.38275948,0.4296607,6.1230736,6.1285872,2.1312577,2.1753025,0.0440448
24,-0.30594218,-0.27466992,"('dishonest', 'honest')",-0.19373664,-0.1880658,1.0105757,0.92531806,0.1702989,0.1541941,-0.0161048
25,-0.30250195,-0.19227464,"('egoistic', 'altruistic')",-0.004400829,0.07082049,1.4885445,1.4457436,0.3938806,0.4414298,0.0475492
26,1.1800896,1.0037776,"('hardhearted', 'benevolent')",1.7617301,1.5065125,2.1741776,1.9884161,1.7053324,1.4995688,-0.2057636
27,-0.64264786,-0.56645226,"('hardhearted', 'softhearted')",0.18102932,0.21693467,1.154971,1.0434417,0.2311175,0.231308,0.0001905
28,-0.7169263,-0.9285808,"('disloyal', 'loyal')",-0.1699338,-0.35728312,1.4017717,1.146974,0.1716372,-0.0462966,-0.2179338
