,fluor_male,fluor_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.90593094,-0.98801386,"('unsociable', 'sociable')",0.17356686,-0.020985765,-0.366182,-0.5044998,-0.1383178
1,-0.652751,-0.67609537,"('unfriendly', 'friendly')",1.2173507,1.1052852,0.2822998,0.2145949,-0.0677049
2,0.5468098,0.5809642,"('unlikable', 'likable')",0.7548539,0.7021358,0.6508318,0.64155,-0.0092818
3,-0.97992146,-0.8889022,"('repellent', 'pleasant')",0.6500037,0.6548428,-0.1649589,-0.1170297,0.0479292
4,0.05450602,0.07086038,"('disliked', 'liked')",-6.3080983,-6.4255977,-3.1267962,-3.1773686,-0.0505724
5,-0.28980508,-0.2234875,"('distant', 'outgoing')",-0.72973746,-0.7340574,-0.5097713,-0.4787725,0.0309988
6,-0.70033246,-0.60419863,"('distant', 'open')",-0.70688665,-0.7367318,-0.7036096,-0.6704652,0.0331444
7,-0.58016974,-0.54780996,"('insensitive', 'sensitive')",0.20951538,0.1896066,-0.1853272,-0.1791017,0.0062255
8,-0.99538827,-1.0379205,"('unaffectionate', 'affectionate')",0.6634518,0.62383425,-0.1659682,-0.2070431,-0.0410749
9,-1.0495539,-1.0728266,"('unaffectionate', 'caring')",0.88283104,0.8533579,-0.0833614,-0.1097344,-0.026373
10,-1.3201498,-1.3271825,"('unsympathetic', 'sympathetic')",-0.45840433,-0.5196962,-0.889277,-0.9234394,-0.0341624
11,-0.88774747,-0.8896474,"('unhelpful', 'helpful')",1.3365556,1.4012012,0.2244041,0.2557769,0.0313728
12,-0.5587726,-0.44842032,"('unsupportive', 'supportive')",-1.9774814,-2.001236,-1.268127,-1.2248281,0.0432989
13,-0.8892129,-0.9200985,"('impolite', 'polite')",-0.9924001,-1.0001427,-0.9408065,-0.9601206,-0.0193141
14,-0.20181675,-0.3050615,"('antisocial', 'social')",0.29922485,0.13530263,0.0487041,-0.0848794,-0.1335835
15,0.088601895,-0.053917095,"('boring', 'funny')",-0.048390597,-0.08754471,0.0201056,-0.0707309,-0.0908365
16,-0.19849235,-0.19412224,"('unpopular', 'popular')",0.49032992,0.45206308,0.1459188,0.1289704,-0.0169484
17,-0.22257699,-0.16061357,"('nasty', 'nice')",-0.6883251,-0.5982989,-0.455451,-0.3794562,0.0759948
18,-1.0330186,-0.9500783,"('disagreeable', 'welcoming')",-0.49863005,-0.6023535,-0.7658243,-0.7762159,-0.0103916
19,-1.4912013,-1.4167131,"('inhospitable', 'hospitable')",-0.736827,-0.66287565,-1.1140141,-1.0397944,0.0742197
20,0.3541388,0.34254545,"('rough', 'thoughtful')",1.0390438,0.98956096,0.6965913,0.6660532,-0.0305381
21,-0.48963884,-0.49942192,"('immoral', 'moral')",-0.20892465,-0.24401249,-0.3492817,-0.3717172,-0.0224355
22,-0.71223027,-0.7200546,"('untrustworthy', 'trustworthy')",-0.8163828,-0.9492532,-0.7643065,-0.8346539,-0.0703474
23,-0.9195121,-0.9581226,"('insincere', 'sincere')",5.2833514,5.254498,2.1819196,2.1481876,-0.033732
24,-1.0743865,-1.0818775,"('dishonest', 'honest')",0.6981683,0.6599509,-0.1881091,-0.2109633,-0.0228542
25,0.1716134,0.20531766,"('egoistic', 'altruistic')",1.2958411,1.3555524,0.7337272,0.780435,0.0467078
26,0.27236372,0.21574289,"('hardhearted', 'benevolent')",1.8409519,1.7648966,1.0566578,0.9903197,-0.0663381
27,0.5300565,0.60190016,"('hardhearted', 'softhearted')",1.0797296,1.0458562,0.804893,0.8238782,0.0189852
28,-0.9957726,-1.0900149,"('disloyal', 'loyal')",1.1976817,1.1170777,0.1009545,0.0135314,-0.0874231
29,-0.34851554,-0.44731924,"('unfair', 'fair')",-0.32667327,-0.4763109,-0.3375944,-0.4618151,-0.1242207
30,-0.4415448,-0.48858497,"('intolerant', 'tolerant')",0.8912315,0.7647956,0.2248433,0.1381053,-0.086738
31,-0.29035893,-0.13518757,"('evil', 'good')",-0.68611664,-0.68763,-0.4882378,-0.4114088,0.076829
32,-0.5655714,-0.59978455,"('unkind', 'kind')",0.7114768,0.5781263,0.0729527,-0.0108291,-0.0837818
33,0.65548015,0.5822442,"('wrong', 'right')",-0.75750166,-0.7669033,-0.0510108,-0.0923295,-0.0413187
34,-0.4132069,-0.25087783,"('mean', 'honorable')",5.0287766,5.225758,2.3077848,2.4874401,0.1796553
35,0.8277859,0.7840632,"('corrupt', 'incorrupt')",-0.3372551,-0.3376063,0.2452654,0.2232285,-0.0220369
36,-0.5041233,-0.51537764,"('hostile', 'amicable')",-0.29641107,-0.41178465,-0.4002672,-0.4635811,-0.0633139
37,-0.07268067,-0.04489695,"('fake', 'genuine')",0.060623586,0.074300826,-0.0060285,0.0147019,0.0207304
38,-1.0130415,-1.0089157,"('untruthful', 'truthful')",-0.37284657,-0.308476,-0.692944,-0.6586958,0.0342482
39,0.77292657,0.7851963,"('exploitative', 'cooperative')",0.38985816,0.41700754,0.5813923,0.6011019,0.0197096
40,-0.45117489,-0.37997892,"('stingy', 'generous')",-1.5565677,-1.6625527,-1.0038713,-1.0212659,-0.0173946
41,-0.27007818,-0.227946,"('unforgiving', 'forgiving')",0.11770033,-0.03072352,-0.0761889,-0.1293348,-0.0531459
42,-0.13636647,-0.090757385,"('unreliable', 'reliable')",-3.221796,-3.2984843,-1.6790812,-1.6946208,-0.0155396
43,-1.0409817,-0.9923253,"('irresponsible', 'responsible')",0.35755038,0.31820542,-0.3417156,-0.3370599,0.0046557
44,0.19130489,0.19909856,"('prejudiced', 'unprejudiced')",-1.3253156,-1.3347356,-0.5670053,-0.5678185,-0.0008132
45,-1.4867827,-1.4036608,"('incompetent', 'competent')",0.21909487,0.12366821,-0.6338439,-0.6399963,-0.0061524
46,-0.8017048,-0.73388994,"('uncompetitive', 'competitive')",-0.8350247,-0.8707799,-0.8183647,-0.8023349,0.0160298
47,0.2281355,0.2745574,"('stupid', 'smart')",5.1101813,5.191325,2.6691585,2.7329414,0.0637829
48,-0.5865163,-0.59194094,"('unintelligent', 'intelligent')",0.8608999,0.8637435,0.1371918,0.1359013,-0.0012905
49,-0.15343651,-0.044717103,"('unable', 'able')",-0.24806072,-0.20224334,-0.2007486,-0.1234802,0.0772684
50,-0.13720563,-0.12065767,"('clumsy', 'skillful')",-0.17638518,-0.26917768,-0.1567954,-0.1949177,-0.0381223
51,-1.2930679,-1.3853172,"('uneducated', 'educated')",0.1382458,0.055406,-0.5774111,-0.6649556,-0.0875445
52,-0.283947,-0.43322483,"('irrational', 'rational')",0.13748989,0.02428123,-0.0732286,-0.2044718,-0.1312432
53,-1.153887,-1.1774018,"('uncreative', 'creative')",0.08468155,-0.008321736,-0.5346028,-0.5928618,-0.058259
54,-0.6870839,-0.68810856,"('incapable', 'capable')",0.4849979,0.5336859,-0.101043,-0.0772113,0.0238317
55,-0.9575623,-0.91809857,"('incompetent', 'clever')",0.60447824,0.54976887,-0.176542,-0.1841649,-0.0076229
56,0.1902563,0.09115003,"('impractical', 'practical')",-0.5133487,-0.57535386,-0.1615462,-0.2421019,-0.0805557
57,-1.2362385,-1.266337,"('unimaginative', 'imaginative')",-2.9632115,-3.075573,-2.099725,-2.1709549,-0.0712299
58,0.66041446,0.624774,"('undiscriminating', 'discriminating')",0.22810593,0.08856289,0.4442602,0.3566684,-0.0875918
59,0.415671,0.40398338,"('foolish', 'wise')",0.03797469,0.07183315,0.2268228,0.2379083,0.0110855
60,-0.5947319,-0.5431928,"('inefficient', 'efficient')",-0.049971398,0.029273508,-0.3223517,-0.2569596,0.0653921
61,-0.3456103,-0.4615479,"('illogical', 'logical')",0.6831421,0.50410265,0.1687659,0.0212774,-0.1474885
62,-0.27772123,-0.18293889,"('incompetent', 'brilliant')",0.4432345,0.51986563,0.0827566,0.1684634,0.0857068
63,-0.968574,-0.89006627,"('unperceptive', 'insightful')",0.32629812,0.34639624,-0.3211379,-0.271835,0.0493029
64,-0.5405446,-0.5633081,"('shy', 'confident')",-6.08309,-6.2336164,-3.3118172,-3.3984623,-0.0866451
65,-0.24907786,-0.35887527,"('insecure', 'secure')",-0.15571369,-0.18332073,-0.2023958,-0.271098,-0.0687022
66,-0.077476084,-0.09129083,"('inactive', 'active')",0.19037932,0.23652655,0.0564516,0.0726179,0.0161663
67,0.57458264,0.5186868,"('doubtful', 'determined')",-0.39265016,-0.43342966,0.0909662,0.0426286,-0.0483376
68,-0.37757763,-0.40051937,"('dependent', 'independent')",-0.6652426,-0.695501,-0.5214101,-0.5480102,-0.0266001
69,0.97438836,1.0334822,"('lazy', 'industrious')",-0.5581847,-0.4831988,0.2081018,0.2751417,0.0670399
70,-0.9499434,-0.8926916,"('lethargic', 'energetic')",-0.080196336,-0.12822099,-0.5150699,-0.5104563,0.0046136
71,-0.19362801,-0.17536233,"('diffident', 'self-confident')",0.36340973,0.36321408,0.0848909,0.0939259,0.009035
72,-0.1553868,-0.22516951,"('unambitious', 'ambitious')",-0.61032075,-0.6169128,-0.3828538,-0.4210411,-0.0381873
73,1.0981332,1.0372261,"('helpless', 'self-reliant')",-2.9216516,-2.9625578,-0.9117592,-0.9626659,-0.0509067
74,-0.1777584,-0.18442413,"('undedicated', 'dedicated')",-0.08473505,-0.22632061,-0.1312467,-0.2053724,-0.0741257
75,0.1624819,0.1962621,"('meek', 'impulsive')",-0.72310156,-0.63472146,-0.2803098,-0.2192297,0.0610801
76,-0.15295644,-0.121072866,"('anxious', 'daring')",-0.36634898,-0.32983744,-0.2596527,-0.2254552,0.0341975
77,-0.8429804,-0.77109736,"('unmotivated', 'motivated')",-1.2138929,-1.077851,-1.0284367,-0.9244742,0.1039625
78,-0.52567035,-0.4308489,"('nonresilient', 'resilient')",-0.008513726,0.026245791,-0.267092,-0.2023015,0.0647905
79,-0.3262675,-0.3378907,"('wavering', 'unwavering')",-0.6545135,-0.58163846,-0.4903905,-0.4597646,0.0306259
80,0.30252773,0.2898144,"('dominated', 'dominating')",-0.64756763,-0.5320355,-0.17252,-0.1211106,0.0514094
81,-0.45958322,-0.48688796,"('submissive', 'aggressive')",-0.6572983,-0.56629926,-0.5584408,-0.5265936,0.0318472
82,-1.048233,-1.0128844,"('poor', 'rich')",5.7956295,5.8115745,2.3736982,2.3993449,0.0256467
83,0.23319913,0.17234598,"('powerless', 'powerful')",-0.9286701,-0.95595694,-0.3477355,-0.3918055,-0.04407
84,0.8980216,0.76571447,"('inferior', 'superior')",0.9903355,0.9408573,0.9441786,0.8532859,-0.0908927
85,0.5245678,0.50831187,"('insignificant', 'prestigious')",0.23158744,0.2281167,0.3780776,0.3682143,-0.0098633
86,-1.8611999,-1.96174,"('uninfluential', 'influential')",-0.26888388,-0.41261053,-1.0650419,-1.1871753,-0.1221334
87,0.33803982,0.27518505,"('unsuccessful', 'successful')",1.0128804,1.0442398,0.6754601,0.6597124,-0.0157477
88,-0.6443896,-0.744983,"('low', 'eminent')",-0.28668952,-0.35093877,-0.4655396,-0.5479609,-0.0824213
